,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/06/10,Mon,Thailand,Curly Fries,99.00,2.69,New Promotions
2,2024/06/10,Mon,Thailand,Curly Fries Party Size,179.00,4.87,New Promotions
3,2024/06/10,Mon,Thailand,Truffle Beef Burger A-la-carte,179.00,4.87,New Promotions
4,2024/06/10,Mon,Thailand,Truffle Beef Burger Set,240.00,6.53,New Promotions
5,2024/06/10,Mon,Thailand,Truffle Pork Burger A-la-carte,179.00,4.87,New Promotions
6,2024/06/10,Mon,Thailand,Truffle Pork Burger Set,240.00,6.53,New Promotions
7,2024/06/10,Mon,Thailand,3-Color Bualoy Sundae,45.00,1.22,New Promotions
8,2024/06/10,Mon,Thailand,Taro Coconut Pie,39.00,1.06,New Promotions
9,2024/06/10,Mon,Thailand,3-Color Bualoy A-La-Mode (Taro Coconut Pie),69.00,1.88,New Promotions
10,2024/06/10,Mon,Thailand,3-Color Bualoy A-La-Mode (Corn Pie),65.00,1.77,New Promotions
11,2024/06/10,Mon,Thailand,Set Picnic Box,550.00,14.95,New Promotions
12,2024/06/10,Mon,Thailand,Duo Fries and Nuggets,99.00,2.69,New Promotions
13,2024/06/10,Mon,Thailand,Duo Bites and Pie,85.00,2.31,New Promotions
14,2024/06/10,Mon,Thailand,Duo Flurry,89.00,2.42,New Promotions
15,2024/06/10,Mon,Thailand,Duo Sundae,69.00,1.88,New Promotions
16,2024/06/10,Mon,Thailand,McDonald's Picnic Box Free Filet-O-Fish,450.00,12.23,New Promotions
17,2024/06/10,Mon,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.69,New Promotions
18,2024/06/10,Mon,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.69,New Promotions
19,2024/06/10,Mon,Thailand,McFried Chicken Max Family Set,419.00,11.39,New Promotions
20,2024/06/10,Mon,Thailand,McFlurry Kiss,59.00,1.60,New Promotions
21,2024/06/10,Mon,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.32,Exclusive Only McDelivery
22,2024/06/10,Mon,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.32,Exclusive Only McDelivery
23,2024/06/10,Mon,Thailand,Samurai & Filet Set,299.00,8.13,Exclusive Only McDelivery
24,2024/06/10,Mon,Thailand,99 Cheeseburger Set,99.00,2.69,Exclusive Only McDelivery
25,2024/06/10,Mon,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,27.16,Exclusive Only McDelivery
26,2024/06/10,Mon,Thailand,"Catering Set 2 : 15 Pepper Chicken Burger, 15 Pork Burger, 60 McNuggets",1999.00,54.35,Exclusive Only McDelivery
27,2024/06/10,Mon,Thailand,99 Hamburger Set,99.00,2.69,Exclusive Only McDelivery
28,2024/06/10,Mon,Thailand,99 Pork Burger Set,99.00,2.69,Exclusive Only McDelivery
29,2024/06/10,Mon,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.32,Exclusive Only McDelivery
30,2024/06/10,Mon,Thailand,Buy 1 Get 1 McNuggets & French Fries,194.00,5.27,Exclusive Only McDelivery
31,2024/06/10,Mon,Thailand,50% McNugget Set,146.00,3.97,Exclusive Only McDelivery
32,2024/06/10,Mon,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.69,Exclusive Only McDelivery
33,2024/06/10,Mon,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.69,Exclusive Only McDelivery
34,2024/06/10,Mon,Thailand,3 pcs. McPatongko with Condensed Milk Dip,45.00,1.22,Breakfast
35,2024/06/10,Mon,Thailand,5 pcs. McPatongko Set,69.00,1.88,Breakfast
36,2024/06/10,Mon,Thailand,Condensed Milk Dip,12.00,0.33,Breakfast
37,2024/06/10,Mon,Thailand,Hot Americano 8 oz.,65.00,1.77,Breakfast
38,2024/06/10,Mon,Thailand,Hot Latte 8 oz.,85.00,2.31,Breakfast
39,2024/06/10,Mon,Thailand,Truffle Beef Burger A-la-carte,179.00,4.87,Burgers
40,2024/06/10,Mon,Thailand,Truffle Beef Burger Set,240.00,6.53,Burgers
41,2024/06/10,Mon,Thailand,Truffle Pork Burger A-la-carte,179.00,4.87,Burgers
42,2024/06/10,Mon,Thailand,Truffle Pork Burger Set,240.00,6.53,Burgers
43,2024/06/10,Mon,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.32,Burgers
44,2024/06/10,Mon,Thailand,Quarter Pounder with Cheese Set,230.00,6.25,Burgers
45,2024/06/10,Mon,Thailand,Double Quarter Pounder with Cheese A-la-carte,219.00,5.95,Burgers
46,2024/06/10,Mon,Thailand,Double Quarter Pounder with Cheese Set,290.00,7.88,Burgers
47,2024/06/10,Mon,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,179.00,4.87,Burgers
48,2024/06/10,Mon,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,6.80,Burgers
49,2024/06/10,Mon,Thailand,Triple Beef Cheeseburger (Beef) A-la-carte,179.00,4.87,Burgers
50,2024/06/10,Mon,Thailand,Triple Beef Cheeseburger (Beef) Set,250.00,6.80,Burgers
51,2024/06/10,Mon,Thailand,Double Cheeseburger (Beef) A-la-carte,139.00,3.78,Burgers
52,2024/06/10,Mon,Thailand,Double Cheeseburger (Beef) Set,210.00,5.71,Burgers
53,2024/06/10,Mon,Thailand,Cheeseburger (Beef) A-la-carte,89.00,2.42,Burgers
54,2024/06/10,Mon,Thailand,Cheeseburger (Beef) Set,160.00,4.35,Burgers
55,2024/06/10,Mon,Thailand,Big Mac. (Beef) A-la-carte,149.00,4.05,Burgers
56,2024/06/10,Mon,Thailand,Big Mac. (Beef) Set,220.00,5.98,Burgers
57,2024/06/10,Mon,Thailand,Double Big Mac (Beef),199.00,5.41,Burgers
58,2024/06/10,Mon,Thailand,Filet-O-Fish (Fish) A-la-carte,109.00,2.96,Burgers
59,2024/06/10,Mon,Thailand,Filet-O-Fish (Fish) Set,180.00,4.89,Burgers
60,2024/06/10,Mon,Thailand,Double Filet-O-Fish (Fish),149.00,4.05,Burgers
61,2024/06/10,Mon,Thailand,Samurai Pork Burger (Pork) A-la-carte,109.00,2.96,Burgers
62,2024/06/10,Mon,Thailand,Samurai Pork Burger (Pork) Set,180.00,4.89,Burgers
63,2024/06/10,Mon,Thailand,McChicken (Chicken) Bigger than ever 50% A-la-carte,109.00,2.96,Burgers
64,2024/06/10,Mon,Thailand,McChicken (Chicken) Bigger than ever 50% Set,180.00,4.89,Burgers
65,2024/06/10,Mon,Thailand,McSpicy Chicken Burger (Chicken) A-la-carte,119.00,3.24,Burgers
66,2024/06/10,Mon,Thailand,McSpicy Chicken Burger (Chicken) Set,194.00,5.27,Burgers
67,2024/06/10,Mon,Thailand,Pepper Chicken Burger (Chicken),49.00,1.33,Burgers
68,2024/06/10,Mon,Thailand,Hamburger (Beef),49.00,1.33,Burgers
69,2024/06/10,Mon,Thailand,Pork Burger (Pork),49.00,1.33,Burgers
70,2024/06/10,Mon,Thailand,McFried Chicken,89.00,2.42,McFried Chicken & Rice
71,2024/06/10,Mon,Thailand,McFried Chicken Super Max Set,319.00,8.67,McFried Chicken & Rice
72,2024/06/10,Mon,Thailand,Chicken Bites,59.00,1.60,McFried Chicken & Rice
