,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
0,2022/04/07,Thu,Thailand,Pork Floss Fluffy Egg McPorridge,39.00,1.16,New Menus & Promotions,Breakfast
1,2022/04/07,Thu,Thailand,Super Cheesy Burger (Chicken) (A-la-carte),89.00,2.65,New Menus & Promotions,Regular
2,2022/04/07,Thu,Thailand,Super Cheesy Burger (Chicken) (Set),159.00,4.74,New Menus & Promotions,Regular
3,2022/04/07,Thu,Thailand,Super Cheesy Burger (Beef) (A-la-carte),89.00,2.65,New Menus & Promotions,Regular
4,2022/04/07,Thu,Thailand,Super Cheesy Burger (Beef) (Set),159.00,4.74,New Menus & Promotions,Regular
5,2022/04/07,Thu,Thailand,Super Cheesy Burger Dunk Cheese (Beef) (A-la-carte),119.00,3.54,New Menus & Promotions,Regular
6,2022/04/07,Thu,Thailand,Super Cheesy Burger Dunk Cheese (Beef) (Set),189.00,5.63,New Menus & Promotions,Regular
7,2022/04/07,Thu,Thailand,Super Cheesy Burger Dunk Cheese (Chicken) (A-la-carte),119.00,3.54,New Menus & Promotions,Regular
8,2022/04/07,Thu,Thailand,Super Cheesy Burger Dunk Cheese (Chicken) (Set),189.00,5.63,New Menus & Promotions,Regular
9,2022/04/07,Thu,Thailand,Super Cheese Burger Combo Set,299.00,8.91,New Menus & Promotions,Regular
10,2022/04/07,Thu,Thailand,Kin Len Cheese Stick Set,159.00,4.74,New Menus & Promotions,Regular
11,2022/04/07,Thu,Thailand,Buy 1 Get 1 McNuggets & French Fries,149.00,4.44,New Menus & Promotions,Regular
12,2022/04/07,Thu,Thailand,50% Sharing Box 18 pcs. Set,199.00,5.93,New Menus & Promotions,Regular
13,2022/04/07,Thu,Thailand,3 pcs. Shacker Chicken Pizza,69.00,2.06,New Menus & Promotions,Regular
14,2022/04/07,Thu,Thailand,4 pcs. Shaker Cheese Stick Pizza,79.00,2.35,New Menus & Promotions,Regular
15,2022/04/07,Thu,Thailand,Shaker Fries Pizza (Large),79.00,2.35,New Menus & Promotions,Regular
16,2022/04/07,Thu,Thailand,3 pcs. Shaker Wings Pizza,69.00,2.06,New Menus & Promotions,Regular
17,2022/04/07,Thu,Thailand,Shaker Party Set 2,199.00,5.93,New Menus & Promotions,Regular
18,2022/04/07,Thu,Thailand,Shaker Party Set 1,149.00,4.44,New Menus & Promotions,Regular
19,2022/04/07,Thu,Thailand,Cheesy Ham Pie,32.00,0.95,New Menus & Promotions,Regular
20,2022/04/07,Thu,Thailand,Yuzu Sundae,29.00,0.86,New Menus & Promotions,Regular
21,2022/04/07,Thu,Thailand,Vanilla Cream Croissant,59.00,1.76,New Menus & Promotions,Regular
22,2022/04/07,Thu,Thailand,Im Daew Don Jai (Filet-O-Fish),159.00,4.74,New Menus & Promotions,Regular
23,2022/04/07,Thu,Thailand,Im Deaw Don Jai McChicken Set,159.00,4.74,New Menus & Promotions,Regular
24,2022/04/07,Thu,Thailand,Kai Kin Sanook Set,109.00,3.25,New Menus & Promotions,Regular
25,2022/04/07,Thu,Thailand,Cheese Stick Kin Sanook Set,99.00,2.95,New Menus & Promotions,Regular
