,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
1,2022/06/09,Thu,Thailand,Snack Party Set 1,169.00,4.89,New Promotions,Regular
2,2022/06/09,Thu,Thailand,Snack Party Set 2,199.00,5.76,New Promotions,Regular
3,2022/06/09,Thu,Thailand,Vanilla Cream Croissant,59.00,1.71,New Promotions,Regular
4,2022/06/09,Thu,Thailand,Im Daew Don Jai (Filet-O-Fish),159.00,4.60,New Promotions,Regular
5,2022/06/09,Thu,Thailand,Im Deaw Don Jai McChicken Set,159.00,4.60,New Promotions,Regular
6,2022/06/09,Thu,Thailand,45% Cheeseburger Duo Set (Beef),209.00,6.05,New Promotions,Regular
7,2022/06/09,Thu,Thailand,Kai Im Koo Set,219.00,6.34,Exclusive Only McDelivery,Regular
8,2022/06/09,Thu,Thailand,Kai Yok Guan 2 Set,419.00,12.13,Exclusive Only McDelivery,Regular
9,2022/06/09,Thu,Thailand,Kai Yok Guan 1 Set,319.00,9.24,Exclusive Only McDelivery,Regular
10,2022/06/09,Thu,Thailand,38% off Chicken Burger Duo Set,249.00,7.21,Exclusive Only McDelivery,Regular
11,2022/06/09,Thu,Thailand,Buy 1 Get 1 Filet-O-Fish Set (Fish),209.00,6.05,Exclusive Only McDelivery,Regular
12,2022/06/09,Thu,Thailand,42% off Jud Tem Triple Beef Cheeseburger Set,209.00,6.05,Exclusive Only McDelivery,Regular
13,2022/06/09,Thu,Thailand,43% off Jud Tem Double Cheeseburger,199.00,5.76,Exclusive Only McDelivery,Regular
14,2022/06/09,Thu,Thailand,40% off Double Cheeseburger Duo Set,349.00,10.11,Exclusive Only McDelivery,Regular
15,2022/06/09,Thu,Thailand,45% off Filet-O-Fish Samurai Burger Set,265.00,7.67,Exclusive Only McDelivery,Regular
16,2022/06/09,Thu,Thailand,43% Samurai Pork Burger Duo Set,249.00,7.21,Exclusive Only McDelivery,Regular
17,2022/06/09,Thu,Thailand,Im Koom Ju Jai Cheeseburger (Beef),189.00,5.47,Exclusive Only McDelivery,Regular
18,2022/06/09,Thu,Thailand,Im Koom Ju Jai Filet-O-Fish (Fish),189.00,5.47,Exclusive Only McDelivery,Regular
19,2022/06/09,Thu,Thailand,Im Kum Cheeseburger (Beef) Set,129.00,3.74,Exclusive Only McDelivery,Regular
20,2022/06/09,Thu,Thailand,Im Kum Filet-O-Fish (Fish) Set,129.00,3.74,Exclusive Only McDelivery,Regular
21,2022/06/09,Thu,Thailand,Im Kum McChicken (Chicken) Set,129.00,3.74,Exclusive Only McDelivery,Regular
22,2022/06/09,Thu,Thailand,Im Kum Samurai Burger (Pork) Set,129.00,3.74,Exclusive Only McDelivery,Regular
23,2022/06/09,Thu,Thailand,45% Cheeseburger Duo Set (Beef),209.00,6.05,Exclusive Only McDelivery,Regular
24,2022/06/09,Thu,Thailand,50% Filet-O-Fish Duo Set,219.00,6.34,Exclusive Only McDelivery,Regular
25,2022/06/09,Thu,Thailand,50% off McNuggets Kin Sanook,129.00,3.74,Exclusive Only McDelivery,Regular
26,2022/06/09,Thu,Thailand,Chao Tem Imm Set 2,89.00,2.58,Breakfast,Breakfast
27,2022/06/09,Thu,Thailand,Breakfast Family Set 2,229.00,6.63,Breakfast,Breakfast
28,2022/06/09,Thu,Thailand,Breakfast Family Set 1,159.00,4.60,Breakfast,Breakfast
29,2022/06/09,Thu,Thailand,Chao Tem Im Set (Pork),89.00,2.58,Breakfast,Breakfast
30,2022/06/09,Thu,Thailand,Chao Tem Im Set (Chicken),89.00,2.58,Breakfast,Breakfast
31,2022/06/09,Thu,Thailand,3 pcs. McPatongko with Condensed Milk Dip,39.00,1.13,Breakfast,Breakfast
