,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
1,2022/06/01,Wed,Thailand,Taro Coconut Pie,32.00,0.93,New Promotions,Regular
2,2022/06/01,Wed,Thailand,3-Color Bualoy Sundae,39.00,1.14,New Promotions,Regular
3,2022/06/01,Wed,Thailand,3-Color Bualoy A-La-Mode (Corn Pie),59.00,1.72,New Promotions,Regular
4,2022/06/01,Wed,Thailand,Vanilla Cream Croissant,59.00,1.72,New Promotions,Regular
5,2022/06/01,Wed,Thailand,Im Daew Don Jai (Filet-O-Fish),159.00,4.64,New Promotions,Regular
6,2022/06/01,Wed,Thailand,Im Deaw Don Jai McChicken Set,159.00,4.64,New Promotions,Regular
7,2022/06/01,Wed,Thailand,Kai Kin Sanook Set,109.00,3.18,New Promotions,Regular
8,2022/06/01,Wed,Thailand,30% Spicy Chicken Burger Set,279.00,8.14,New Promotions,Regular
9,2022/06/01,Wed,Thailand,50% Filet-O-Fish & McNuggets Set,205.00,5.98,New Promotions,Regular
10,2022/06/01,Wed,Thailand,45% Cheeseburger Duo Set (Beef),209.00,6.10,New Promotions,Regular
11,2022/06/01,Wed,Thailand,Jud Tem Triple Beef Cheeseburger Set,209.00,6.10,New Promotions,Regular
12,2022/06/01,Wed,Thailand,40% off Jud Tem Double Cheeseburger Sud Kum,199.00,5.81,New Promotions,Regular
13,2022/06/01,Wed,Thailand,Kai Im Koo Set,219.00,6.39,Exclusive Only McDelivery,Regular
14,2022/06/01,Wed,Thailand,Kai Yok Guan 2 Set,419.00,12.22,Exclusive Only McDelivery,Regular
15,2022/06/01,Wed,Thailand,Kai Yok Guan 1 Set,319.00,9.31,Exclusive Only McDelivery,Regular
16,2022/06/01,Wed,Thailand,38% off Chicken Burger Duo Set,249.00,7.26,Exclusive Only McDelivery,Regular
17,2022/06/01,Wed,Thailand,38% off Double Cheeseburger Duo Set,349.00,10.18,Exclusive Only McDelivery,Regular
18,2022/06/01,Wed,Thailand,Buy 1 Get 1 Filet-O-Fish Set (Fish),209.00,6.10,Exclusive Only McDelivery,Regular
19,2022/06/01,Wed,Thailand,Im Koom Ju Jai Cheeseburger (Beef),189.00,5.51,Exclusive Only McDelivery,Regular
20,2022/06/01,Wed,Thailand,Im Koom Ju Jai Filet-O-Fish (Fish),189.00,5.51,Exclusive Only McDelivery,Regular
21,2022/06/01,Wed,Thailand,Chao Tem Imm Set 2,89.00,2.60,Breakfast,Breakfast
22,2022/06/01,Wed,Thailand,Breakfast Family Set 2,229.00,6.68,Breakfast,Breakfast
23,2022/06/01,Wed,Thailand,Breakfast Family Set 1,159.00,4.64,Breakfast,Breakfast
24,2022/06/01,Wed,Thailand,Chao Tem Im Set (Pork),89.00,2.60,Breakfast,Breakfast
25,2022/06/01,Wed,Thailand,Chao Tem Im Set (Chicken),89.00,2.60,Breakfast,Breakfast
26,2022/06/01,Wed,Thailand,3 pcs. McPatongko with Condensed Milk Dip,39.00,1.14,Breakfast,Breakfast
27,2022/06/01,Wed,Thailand,5 pcs. McPatongko Set,60.00,1.75,Breakfast,Breakfast
28,2022/06/01,Wed,Thailand,3 pcs. McPatongko with Chocolate Dip,45.00,1.31,Breakfast,Breakfast
29,2022/06/01,Wed,Thailand,McChicken Porridge,39.00,1.14,Breakfast,Breakfast
30,2022/06/01,Wed,Thailand,McPork Porridge,39.00,1.14,Breakfast,Breakfast
31,2022/06/01,Wed,Thailand,Bacon Cheesy Egg Bun (A-la-carte),79.00,2.30,Breakfast,Breakfast
32,2022/06/01,Wed,Thailand,Bacon Cheesy Egg Bun (Set),119.00,3.47,Breakfast,Breakfast
33,2022/06/01,Wed,Thailand,Pepper Cheesy Egg Bun (A-la-carte),59.00,1.72,Breakfast,Breakfast
34,2022/06/01,Wed,Thailand,Pepper Cheesy Egg Bun (Set),109.00,3.18,Breakfast,Breakfast
35,2022/06/01,Wed,Thailand,Cheesy Egg Bun (A-la-carte),42.00,1.23,Breakfast,Breakfast
36,2022/06/01,Wed,Thailand,Cheesy Egg Bun (Set),83.00,2.42,Breakfast,Breakfast
37,2022/06/01,Wed,Thailand,Sausage McMuffin with Egg (A-la-carte),99.00,2.89,Breakfast,Breakfast
38,2022/06/01,Wed,Thailand,Sausage McMuffin with Egg (Set),149.00,4.35,Breakfast,Breakfast
39,2022/06/01,Wed,Thailand,Double Sausage McMuffin with Egg (A-la-carte),119.00,3.47,Breakfast,Breakfast
40,2022/06/01,Wed,Thailand,Double Sausage McMuffin with Egg (Set),169.00,4.93,Breakfast,Breakfast
