,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2025/06/05,Thu,Thailand,Chicken Cheeseburger,99.00,3.04,New Promotions
2,2025/06/05,Thu,Thailand,Imm Ku McFried Chicken Set,299.00,9.18,New Promotions
3,2025/06/05,Thu,Thailand,McFried Chicken Sharing Set,669.00,20.53,New Promotions
4,2025/06/05,Thu,Thailand,McFried Chicken Party Set,769.00,23.60,New Promotions
5,2025/06/05,Thu,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,30.66,New Promotions
6,2025/06/05,Thu,Thailand,"Catering Set 2 : 15 Pepper Chicken Burger, 15 Pork Burger, 60 McNuggets",1999.00,61.36,New Promotions
7,2025/06/05,Thu,Thailand,Pepper Chicken Burger Set & McNugget,99.00,3.04,New Promotions
8,2025/06/05,Thu,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,3.04,New Promotions
9,2025/06/05,Thu,Thailand,99 Hamburger Set,99.00,3.04,New Promotions
10,2025/06/05,Thu,Thailand,99 Pork Burger Set,99.00,3.04,New Promotions
11,2025/06/05,Thu,Thailand,3 pcs. McPatongko with Condensed Milk Dip,49.00,1.50,Breakfast
12,2025/06/05,Thu,Thailand,Strawberry Dip 1 Cup,12.00,0.37,Breakfast
13,2025/06/05,Thu,Thailand,Patongko,15.00,0.46,Breakfast
14,2025/06/05,Thu,Thailand,Chocolate Dip 1 Cup,12.00,0.37,Breakfast
15,2025/06/05,Thu,Thailand,5 pcs. McPatongko Set,89.00,2.73,Breakfast
16,2025/06/05,Thu,Thailand,Condensed Milk Dip,12.00,0.37,Breakfast
17,2025/06/05,Thu,Thailand,Hot Americano 8 oz.,65.00,2.00,Breakfast
18,2025/06/05,Thu,Thailand,Hot Latte 8 oz.,85.00,2.61,Breakfast
19,2025/06/05,Thu,Thailand,Big Mac. (Beef),149.00,4.57,Burgers
20,2025/06/05,Thu,Thailand,Double Cheeseburger (Beef) A-la-carte,139.00,4.27,Burgers
21,2025/06/05,Thu,Thailand,Double Cheeseburger (Beef) Set,210.00,6.45,Burgers
22,2025/06/05,Thu,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.88,Burgers
23,2025/06/05,Thu,Thailand,Quarter Pounder with Cheese Set,230.00,7.06,Burgers
24,2025/06/05,Thu,Thailand,Double Quarter Pounder with Cheese A-la-carte,219.00,6.72,Burgers
25,2025/06/05,Thu,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.90,Burgers
26,2025/06/05,Thu,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,179.00,5.49,Burgers
27,2025/06/05,Thu,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,7.67,Burgers
28,2025/06/05,Thu,Thailand,Chicken Cheeseburger,59.00,1.81,Burgers
29,2025/06/05,Thu,Thailand,Chicken Cheeseburger,99.00,3.04,Burgers
30,2025/06/05,Thu,Thailand,Truffle Pork Burger A-la-carte,179.00,5.49,Burgers
31,2025/06/05,Thu,Thailand,Truffle Pork Burger Set,240.00,7.37,Burgers
32,2025/06/05,Thu,Thailand,Triple Beef Cheeseburger (Beef) A-la-carte,179.00,5.49,Burgers
33,2025/06/05,Thu,Thailand,Triple Beef Cheeseburger (Beef) Set,250.00,7.67,Burgers
34,2025/06/05,Thu,Thailand,Cheeseburger (Beef) A-la-carte,90.00,2.76,Burgers
35,2025/06/05,Thu,Thailand,Cheeseburger (Beef) Set,160.00,4.91,Burgers
36,2025/06/05,Thu,Thailand,Double Big Mac (Beef) A-la-carte,199.00,6.11,Burgers
37,2025/06/05,Thu,Thailand,Double Big Mac (Beef) Set,270.00,8.29,Burgers
38,2025/06/05,Thu,Thailand,Filet-O-Fish (Fish) A-la-carte,109.00,3.35,Burgers
39,2025/06/05,Thu,Thailand,Filet-O-Fish (Fish) Set,180.00,5.52,Burgers
40,2025/06/05,Thu,Thailand,Double Filet-O-Fish (Fish),149.00,4.57,Burgers
41,2025/06/05,Thu,Thailand,Samurai Pork Burger (Pork) A-la-carte,109.00,3.35,Burgers
42,2025/06/05,Thu,Thailand,Samurai Pork Burger (Pork) Set,195.00,5.99,Burgers
43,2025/06/05,Thu,Thailand,McChicken A-la-carte,109.00,3.35,Burgers
44,2025/06/05,Thu,Thailand,McChicken Set,180.00,5.52,Burgers
45,2025/06/05,Thu,Thailand,McSpicy Chicken Burger (Chicken) A-la-carte,119.00,3.65,Burgers
46,2025/06/05,Thu,Thailand,McSpicy Chicken Burger (Chicken) Set,194.00,5.95,Burgers
