,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
1,2022/08/13,Sat,Thailand,Buy Sausage McMuffin with Egg Get Cheesy Egg Bun (A-la-carte),109.00,3.08,New Promotions,Regular
2,2022/08/13,Sat,Thailand,Buy Sausage McMuffin with Egg Get Cheesy Egg Bun (Set),169.00,4.78,New Promotions,Regular
3,2022/08/13,Sat,Thailand,Curly Fries (A-la-carte),79.00,2.23,New Promotions,Regular
4,2022/08/13,Sat,Thailand,Curly Fries (Set),109.00,3.08,New Promotions,Regular
5,2022/08/13,Sat,Thailand,Quarter Pounder with Cheese (A-la-carte),149.00,4.21,New Promotions,Regular
6,2022/08/13,Sat,Thailand,Quarter Pounder with Cheese (Set),214.00,6.05,New Promotions,Regular
7,2022/08/13,Sat,Thailand,Double Quarter Pounder with Cheese (A-la-carte),209.00,5.91,New Promotions,Regular
8,2022/08/13,Sat,Thailand,Double Quarter Pounder with Cheese (Set),274.00,7.75,New Promotions,Regular
9,2022/08/13,Sat,Thailand,Quarter Pounder with Cheese Bacon (A-la-carte),169.00,4.78,New Promotions,Regular
10,2022/08/13,Sat,Thailand,Quarter Pounder with Cheese Bacon (Set),234.00,6.62,New Promotions,Regular
11,2022/08/13,Sat,Thailand,Snack Party Set 1,169.00,4.78,New Promotions,Regular
12,2022/08/13,Sat,Thailand,Snack Party Set 2,199.00,5.63,New Promotions,Regular
13,2022/08/13,Sat,Thailand,Shrimp Glass Noodles Pie (A-la-carte),35.00,0.99,New Promotions,Regular
14,2022/08/13,Sat,Thailand,Shrimp Glass Noodles Pie (Set),55.00,1.56,New Promotions,Regular
15,2022/08/13,Sat,Thailand,Caramel Popcorn Sundae,39.00,1.10,New Promotions,Regular
16,2022/08/13,Sat,Thailand,Caramel Popcorn A-la-Mode (Corn Pie),59.00,1.67,New Promotions,Regular
17,2022/08/13,Sat,Thailand,Vanilla Cream Croissant,59.00,1.67,New Promotions,Regular
18,2022/08/13,Sat,Thailand,Cold Brew Tea Yuzu Peach,79.00,2.23,New Promotions,Regular
19,2022/08/13,Sat,Thailand,Americano Yuzu Peach,89.00,2.52,New Promotions,Regular
20,2022/08/13,Sat,Thailand,Pie A-la-mode (Pineapple/Corn),49.00,1.39,New Promotions,Regular
21,2022/08/13,Sat,Thailand,Iced Double Cocoa,49.00,1.39,New Promotions,Regular
22,2022/08/13,Sat,Thailand,Kai Im Koo Set,219.00,6.19,Exclusive Only McDelivery,Regular
23,2022/08/13,Sat,Thailand,Im Cheese Stick Filet Set,189.00,5.34,Exclusive Only McDelivery,Regular
24,2022/08/13,Sat,Thailand,40% Cheese Stick Set,109.00,3.08,Exclusive Only McDelivery,Regular
25,2022/08/13,Sat,Thailand,40% Off Kin Len Cheese Stick Set,159.00,4.50,Exclusive Only McDelivery,Regular
26,2022/08/13,Sat,Thailand,"Kin Sanook Set (Medium Fries, 3 Chic Stick)",99.00,2.80,Exclusive Only McDelivery,Regular
27,2022/08/13,Sat,Thailand,Buy 1 Get 1 Filet-O-Fish Set (Fish),209.00,5.91,Exclusive Only McDelivery,Regular
28,2022/08/13,Sat,Thailand,"Kin Sanook Set (4 Cheese stick, 1 Regular Fries, 1 Coke 12 oz.)",109.00,3.08,Exclusive Only McDelivery,Regular
29,2022/08/13,Sat,Thailand,48% Cheeseburger Duo Set (Beef),209.00,5.91,Exclusive Only McDelivery,Regular
30,2022/08/13,Sat,Thailand,"Kin Sanook Set (6 pcs., Extra Large Fries)",99.00,2.80,Exclusive Only McDelivery,Regular
31,2022/08/13,Sat,Thailand,Filet Cheese Stick Set,189.00,5.34,Exclusive Only McDelivery,Regular
32,2022/08/13,Sat,Thailand,42% off Jud Tem Triple Beef Cheeseburger Set,209.00,5.91,Exclusive Only McDelivery,Regular
33,2022/08/13,Sat,Thailand,43% off Jud Tem Double Cheeseburger,199.00,5.63,Exclusive Only McDelivery,Regular
34,2022/08/13,Sat,Thailand,40% off Double Cheeseburger Duo Set,349.00,9.87,Exclusive Only McDelivery,Regular
35,2022/08/13,Sat,Thailand,45% off Filet-O-Fish Samurai Burger Set,265.00,7.49,Exclusive Only McDelivery,Regular
36,2022/08/13,Sat,Thailand,43% Samurai Pork Burger Duo Set,249.00,7.04,Exclusive Only McDelivery,Regular
37,2022/08/13,Sat,Thailand,50% Filet-O-Fish Duo Set,219.00,6.19,Exclusive Only McDelivery,Regular
38,2022/08/13,Sat,Thailand,Buy Sausage McMuffin with Egg Get Cheesy Egg Bun (A-la-carte),109.00,3.08,Breakfast,Breakfast
39,2022/08/13,Sat,Thailand,Buy Sausage McMuffin with Egg Get Cheesy Egg Bun (Set),169.00,4.78,Breakfast,Breakfast
40,2022/08/13,Sat,Thailand,Breakfast Family Set 2,229.00,6.47,Breakfast,Breakfast
41,2022/08/13,Sat,Thailand,Breakfast Family Set 1,159.00,4.50,Breakfast,Breakfast
42,2022/08/13,Sat,Thailand,Chao Tem Im Set (Pork),89.00,2.52,Breakfast,Breakfast
43,2022/08/13,Sat,Thailand,Chao Tem Im Set (Chicken),89.00,2.52,Breakfast,Breakfast
44,2022/08/13,Sat,Thailand,3 pcs. McPatongko with Condensed Milk Dip,39.00,1.10,Breakfast,Breakfast
45,2022/08/13,Sat,Thailand,5 pcs. McPatongko Set,60.00,1.70,Breakfast,Breakfast
46,2022/08/13,Sat,Thailand,3 pcs. McPatongko with Chocolate Dip,45.00,1.27,Breakfast,Breakfast
47,2022/08/13,Sat,Thailand,McChicken Porridge (A-la-carte),39.00,1.10,Breakfast,Breakfast
48,2022/08/13,Sat,Thailand,McChicken Porridge (Set),97.00,2.74,Breakfast,Breakfast
49,2022/08/13,Sat,Thailand,McPork Porridge (A-la-carte),39.00,1.10,Breakfast,Breakfast
50,2022/08/13,Sat,Thailand,McPork Porridge (Set),97.00,2.74,Breakfast,Breakfast
51,2022/08/13,Sat,Thailand,Bacon Cheesy Egg Bun (A-la-carte),79.00,2.23,Breakfast,Breakfast
52,2022/08/13,Sat,Thailand,Bacon Cheesy Egg Bun (Set),125.00,3.53,Breakfast,Breakfast
53,2022/08/13,Sat,Thailand,Pepper Cheesy Egg Bun (A-la-carte),59.00,1.67,Breakfast,Breakfast
54,2022/08/13,Sat,Thailand,Pepper Cheesy Egg Bun (Set),115.00,3.25,Breakfast,Breakfast
55,2022/08/13,Sat,Thailand,Cheesy Egg Bun (A-la-carte),42.00,1.19,Breakfast,Breakfast
56,2022/08/13,Sat,Thailand,Cheesy Egg Bun (Set),89.00,2.52,Breakfast,Breakfast
57,2022/08/13,Sat,Thailand,Sausage McMuffin with Egg (A-la-carte),99.00,2.80,Breakfast,Breakfast
58,2022/08/13,Sat,Thailand,Sausage McMuffin with Egg (Set),161.00,4.55,Breakfast,Breakfast
59,2022/08/13,Sat,Thailand,Double Sausage McMuffin with Egg (A-la-carte),119.00,3.36,Breakfast,Breakfast
60,2022/08/13,Sat,Thailand,Double Sausage McMuffin with Egg (Set),175.00,4.95,Breakfast,Breakfast
61,2022/08/13,Sat,Thailand,McMuffin with Egg (A-la-carte),59.00,1.67,Breakfast,Breakfast
62,2022/08/13,Sat,Thailand,McMuffin with Egg (Set),115.00,3.25,Breakfast,Breakfast
63,2022/08/13,Sat,Thailand,Sausage McMuffin (A-la-carte),89.00,2.52,Breakfast,Breakfast
64,2022/08/13,Sat,Thailand,Sausage McMuffin (Set),145.00,4.10,Breakfast,Breakfast
65,2022/08/13,Sat,Thailand,Big Breakfast (A-la-carte),139.00,3.93,Breakfast,Breakfast
66,2022/08/13,Sat,Thailand,Big Breakfast (Set),195.00,5.51,Breakfast,Breakfast
67,2022/08/13,Sat,Thailand,2 pcs.Pancake+Sausage (A-la-carte),89.00,2.52,Breakfast,Breakfast
68,2022/08/13,Sat,Thailand,2 pcs.Pancake+Sausage (Set),142.00,4.01,Breakfast,Breakfast
69,2022/08/13,Sat,Thailand,2 pcs. Pancake+Scrambled Egg (A-la-carte),89.00,2.52,Breakfast,Breakfast
70,2022/08/13,Sat,Thailand,2 pcs. Pancake+Scrambled Egg (Set),142.00,4.01,Breakfast,Breakfast
71,2022/08/13,Sat,Thailand,2 pcs. Pancake (A-la-carte),69.00,1.95,Breakfast,Breakfast
72,2022/08/13,Sat,Thailand,2 pcs. Pancake (Set),112.00,3.17,Breakfast,Breakfast
73,2022/08/13,Sat,Thailand,Hot Americano 8 oz.,45.00,1.27,Breakfast,Breakfast
74,2022/08/13,Sat,Thailand,Hot Latte 8 oz.,65.00,1.84,Breakfast,Breakfast
75,2022/08/13,Sat,Thailand,Hot Cappuccino 8 oz.,65.00,1.84,Breakfast,Breakfast
76,2022/08/13,Sat,Thailand,Iced Amerocano 12 oz.,65.00,1.84,Breakfast,Breakfast
77,2022/08/13,Sat,Thailand,Iced Latte 12 oz.,75.00,2.12,Breakfast,Breakfast
78,2022/08/13,Sat,Thailand,Iced Cappuccino 12 oz.,75.00,2.12,Breakfast,Breakfast
79,2022/08/13,Sat,Thailand,Orange Juice 6 oz.,39.00,1.10,Breakfast,Breakfast
80,2022/08/13,Sat,Thailand,Hash Browns,40.00,1.13,Breakfast,Breakfast
81,2022/08/13,Sat,Thailand,Condensed Milk Dip,10.00,0.28,Breakfast,Breakfast
82,2022/08/13,Sat,Thailand,Quarter Pounder with Cheese (A-la-carte),149.00,4.21,Burgers,Regular
83,2022/08/13,Sat,Thailand,Quarter Pounder with Cheese (Set),214.00,6.05,Burgers,Regular
84,2022/08/13,Sat,Thailand,Double Quarter Pounder with Cheese (A-la-carte),209.00,5.91,Burgers,Regular
85,2022/08/13,Sat,Thailand,Double Quarter Pounder with Cheese (Set),274.00,7.75,Burgers,Regular
86,2022/08/13,Sat,Thailand,Quarter Pounder with Cheese Bacon (A-la-carte),169.00,4.78,Burgers,Regular
87,2022/08/13,Sat,Thailand,Quarter Pounder with Cheese Bacon (Set),234.00,6.62,Burgers,Regular
88,2022/08/13,Sat,Thailand,Triple Beef Cheeseburger (Beef) (A-la-carte),169.00,4.78,Burgers,Regular
89,2022/08/13,Sat,Thailand,Triple Beef Cheeseburger (Beef) (Set),234.00,6.62,Burgers,Regular
90,2022/08/13,Sat,Thailand,Double Cheeseburger (Beef) (A-la-carte),129.00,3.65,Burgers,Regular
91,2022/08/13,Sat,Thailand,Double Cheeseburger (Beef) (Set),194.00,5.48,Burgers,Regular
92,2022/08/13,Sat,Thailand,Deluxe Cheeseburger (Beef) (A-la-carte),99.00,2.80,Burgers,Regular
93,2022/08/13,Sat,Thailand,Deluxe Cheeseburger (Beef) (Set),164.00,4.64,Burgers,Regular
94,2022/08/13,Sat,Thailand,Cheeseburger (Beef) (A-la-carte),79.00,2.23,Burgers,Regular
95,2022/08/13,Sat,Thailand,Cheeseburger (Beef) (Set),144.00,4.07,Burgers,Regular
96,2022/08/13,Sat,Thailand,Big Mac (Beef) (A-la-carte),129.00,3.65,Burgers,Regular
97,2022/08/13,Sat,Thailand,Big Mac (Beef) (Set),194.00,5.48,Burgers,Regular
98,2022/08/13,Sat,Thailand,Double Big Mac (Beef) (A-la-carte),179.00,5.06,Burgers,Regular
99,2022/08/13,Sat,Thailand,Double Big Mac (Beef) (Set),244.00,6.90,Burgers,Regular
100,2022/08/13,Sat,Thailand,Filet-O-Fish (Fish) (A-la-carte),99.00,2.80,Burgers,Regular
101,2022/08/13,Sat,Thailand,Filet-O-Fish (Fish) (Set),164.00,4.64,Burgers,Regular
102,2022/08/13,Sat,Thailand,Double Filet-O-Fish (Fish) (A-la-carte),139.00,3.93,Burgers,Regular
103,2022/08/13,Sat,Thailand,Double Filet-O-Fish (Fish) (Set),204.00,5.77,Burgers,Regular
104,2022/08/13,Sat,Thailand,Samurai Pork Burger (Pork) (A-la-carte),99.00,2.80,Burgers,Regular
105,2022/08/13,Sat,Thailand,Samurai Pork Burger (Pork) (Set),164.00,4.64,Burgers,Regular
106,2022/08/13,Sat,Thailand,McChicken (Chicken) Bigger than ever 50% (A-la-carte),99.00,2.80,Burgers,Regular
107,2022/08/13,Sat,Thailand,McChicken (Chicken) Bigger than ever 50% (Set),164.00,4.64,Burgers,Regular
