,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
1,2023/01/04,Wed,Thailand,Crisper Fries Party Size,169.00,4.92,New Promotions,Regular
2,2023/01/04,Wed,Thailand,Special Price 4 Pies,99.00,2.88,New Promotions,Regular
3,2023/01/04,Wed,Thailand,Quarter Pounder with Cheese (A-la-carte),149.00,4.33,New Promotions,Regular
4,2023/01/04,Wed,Thailand,Quarter Pounder with Cheese (Set),224.00,6.52,New Promotions,Regular
5,2023/01/04,Wed,Thailand,Double Quarter Pounder with Cheese (A-la-carte),209.00,6.08,New Promotions,Regular
6,2023/01/04,Wed,Thailand,Double Quarter Pounder with Cheese (Set),284.00,8.26,New Promotions,Regular
7,2023/01/04,Wed,Thailand,Quarter Pounder with Cheese Bacon (A-la-carte),169.00,4.92,New Promotions,Regular
8,2023/01/04,Wed,Thailand,Quarter Pounder with Cheese Bacon (Set),244.00,7.10,New Promotions,Regular
9,2023/01/04,Wed,Thailand,Crisper Fries,89.00,2.59,New Promotions,Regular
10,2023/01/04,Wed,Thailand,Crisper Fries with Cheesy Dip and Coke,119.00,3.46,New Promotions,Regular
11,2023/01/04,Wed,Thailand,Fifa World Cup Sharing Box set 1,219.00,6.37,New Promotions,Regular
12,2023/01/04,Wed,Thailand,Fifa World Cub Sharing Box set 2,319.00,9.28,New Promotions,Regular
13,2023/01/04,Wed,Thailand,Pie A-la-mode (Pineapple/Corn),55.00,1.60,New Promotions,Regular
14,2023/01/04,Wed,Thailand,Iced Lemon Tea,45.00,1.31,New Promotions,Regular
