,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
1,2022/08/08,Mon,Thailand,Buy Sausage McMuffin with Egg Get Cheesy Egg Bun (A-la-carte),109.00,3.04,New Promotions,Regular
2,2022/08/08,Mon,Thailand,Buy Sausage McMuffin with Egg Get Cheesy Egg Bun (Set),169.00,4.72,New Promotions,Regular
3,2022/08/08,Mon,Thailand,Curly Fries (A-la-carte),79.00,2.21,New Promotions,Regular
4,2022/08/08,Mon,Thailand,Curly Fries (Set),109.00,3.04,New Promotions,Regular
5,2022/08/08,Mon,Thailand,Quarter Pounder with Cheese (A-la-carte),149.00,4.16,New Promotions,Regular
6,2022/08/08,Mon,Thailand,Quarter Pounder with Cheese (Set),214.00,5.98,New Promotions,Regular
7,2022/08/08,Mon,Thailand,Double Quarter Pounder with Cheese (A-la-carte),209.00,5.84,New Promotions,Regular
8,2022/08/08,Mon,Thailand,Double Quarter Pounder with Cheese (Set),274.00,7.65,New Promotions,Regular
9,2022/08/08,Mon,Thailand,Quarter Pounder with Cheese Bacon (A-la-carte),169.00,4.72,New Promotions,Regular
10,2022/08/08,Mon,Thailand,Quarter Pounder with Cheese Bacon (Set),234.00,6.53,New Promotions,Regular
11,2022/08/08,Mon,Thailand,40% Off Kin Len Cheese Stick Set,159.00,4.44,New Promotions,Regular
12,2022/08/08,Mon,Thailand,Snack Party Set 1,169.00,4.72,New Promotions,Regular
13,2022/08/08,Mon,Thailand,Snack Party Set 2,199.00,5.56,New Promotions,Regular
14,2022/08/08,Mon,Thailand,Shrimp Glass Noodles Pie (A-la-carte),35.00,0.98,New Promotions,Regular
15,2022/08/08,Mon,Thailand,Shrimp Glass Noodles Pie (Set),55.00,1.54,New Promotions,Regular
16,2022/08/08,Mon,Thailand,Caramel Popcorn Sundae,39.00,1.09,New Promotions,Regular
17,2022/08/08,Mon,Thailand,Caramel Popcorn A-la-Mode (Corn Pie),59.00,1.65,New Promotions,Regular
18,2022/08/08,Mon,Thailand,Vanilla Cream Croissant,59.00,1.65,New Promotions,Regular
19,2022/08/08,Mon,Thailand,Cold Brew Tea Yuzu Peach,79.00,2.21,New Promotions,Regular
20,2022/08/08,Mon,Thailand,Americano Yuzu Peach,89.00,2.48,New Promotions,Regular
21,2022/08/08,Mon,Thailand,Pie A-la-mode (Pineapple/Corn),49.00,1.37,New Promotions,Regular
22,2022/08/08,Mon,Thailand,Iced Double Cocoa,49.00,1.37,New Promotions,Regular
23,2022/08/08,Mon,Thailand,Kai Im Koo Set,219.00,6.11,Exclusive Only McDelivery,Regular
24,2022/08/08,Mon,Thailand,"Kin Sanook Set (Medium Fries, 3 Chic Stick)",99.00,2.76,Exclusive Only McDelivery,Regular
25,2022/08/08,Mon,Thailand,Buy 1 Get 1 Filet-O-Fish Set (Fish),209.00,5.84,Exclusive Only McDelivery,Regular
26,2022/08/08,Mon,Thailand,"Kin Sanook Set (1 McFried Chicken (Original or Spicy), 1 Medium Fries, 4 McNuggets)",109.00,3.04,Exclusive Only McDelivery,Regular
27,2022/08/08,Mon,Thailand,"Kin Sanook Set (4 Cheese stick, 1 Regular Fries, 1 Coke 12 oz.)",109.00,3.04,Exclusive Only McDelivery,Regular
28,2022/08/08,Mon,Thailand,45% Cheeseburger Duo Set (Beef),209.00,5.84,Exclusive Only McDelivery,Regular
29,2022/08/08,Mon,Thailand,"Kin Sanook Set (6 pcs., Extra Large Fries)",99.00,2.76,Exclusive Only McDelivery,Regular
30,2022/08/08,Mon,Thailand,42% off Jud Tem Triple Beef Cheeseburger Set,209.00,5.84,Exclusive Only McDelivery,Regular
31,2022/08/08,Mon,Thailand,43% off Jud Tem Double Cheeseburger,199.00,5.56,Exclusive Only McDelivery,Regular
32,2022/08/08,Mon,Thailand,38% off Double Cheeseburger Duo Set,349.00,9.74,Exclusive Only McDelivery,Regular
33,2022/08/08,Mon,Thailand,45% off Filet-O-Fish Samurai Burger Set,265.00,7.40,Exclusive Only McDelivery,Regular
34,2022/08/08,Mon,Thailand,43% Samurai Pork Burger Duo Set,249.00,6.95,Exclusive Only McDelivery,Regular
35,2022/08/08,Mon,Thailand,50% Filet-O-Fish Duo Set,219.00,6.11,Exclusive Only McDelivery,Regular
36,2022/08/08,Mon,Thailand,Buy Sausage McMuffin with Egg Get Cheesy Egg Bun (A-la-carte),109.00,3.04,Breakfast,Breakfast
37,2022/08/08,Mon,Thailand,Buy Sausage McMuffin with Egg Get Cheesy Egg Bun (Set),169.00,4.72,Breakfast,Breakfast
38,2022/08/08,Mon,Thailand,Breakfast Family Set 2,229.00,6.39,Breakfast,Breakfast
39,2022/08/08,Mon,Thailand,Breakfast Family Set 1,159.00,4.44,Breakfast,Breakfast
40,2022/08/08,Mon,Thailand,Chao Tem Im Set (Pork),89.00,2.48,Breakfast,Breakfast
41,2022/08/08,Mon,Thailand,Chao Tem Im Set (Chicken),89.00,2.48,Breakfast,Breakfast
42,2022/08/08,Mon,Thailand,3 pcs. McPatongko with Condensed Milk Dip,39.00,1.09,Breakfast,Breakfast
43,2022/08/08,Mon,Thailand,5 pcs. McPatongko Set,60.00,1.68,Breakfast,Breakfast
44,2022/08/08,Mon,Thailand,3 pcs. McPatongko with Chocolate Dip,45.00,1.26,Breakfast,Breakfast
45,2022/08/08,Mon,Thailand,McChicken Porridge (A-la-carte),39.00,1.09,Breakfast,Breakfast
46,2022/08/08,Mon,Thailand,McChicken Porridge (Set),97.00,2.71,Breakfast,Breakfast
47,2022/08/08,Mon,Thailand,McPork Porridge (A-la-carte),39.00,1.09,Breakfast,Breakfast
48,2022/08/08,Mon,Thailand,McPork Porridge (Set),97.00,2.71,Breakfast,Breakfast
49,2022/08/08,Mon,Thailand,Bacon Cheesy Egg Bun (A-la-carte),79.00,2.21,Breakfast,Breakfast
50,2022/08/08,Mon,Thailand,Bacon Cheesy Egg Bun (Set),125.00,3.49,Breakfast,Breakfast
51,2022/08/08,Mon,Thailand,Pepper Cheesy Egg Bun (A-la-carte),59.00,1.65,Breakfast,Breakfast
52,2022/08/08,Mon,Thailand,Pepper Cheesy Egg Bun (Set),115.00,3.21,Breakfast,Breakfast
53,2022/08/08,Mon,Thailand,Cheesy Egg Bun (A-la-carte),42.00,1.17,Breakfast,Breakfast
54,2022/08/08,Mon,Thailand,Cheesy Egg Bun (Set),89.00,2.48,Breakfast,Breakfast
55,2022/08/08,Mon,Thailand,Sausage McMuffin with Egg (A-la-carte),99.00,2.76,Breakfast,Breakfast
56,2022/08/08,Mon,Thailand,Sausage McMuffin with Egg (Set),161.00,4.50,Breakfast,Breakfast
57,2022/08/08,Mon,Thailand,Double Sausage McMuffin with Egg (A-la-carte),119.00,3.32,Breakfast,Breakfast
58,2022/08/08,Mon,Thailand,Double Sausage McMuffin with Egg (Set),175.00,4.89,Breakfast,Breakfast
59,2022/08/08,Mon,Thailand,McMuffin with Egg (A-la-carte),59.00,1.65,Breakfast,Breakfast
60,2022/08/08,Mon,Thailand,McMuffin with Egg (Set),115.00,3.21,Breakfast,Breakfast
61,2022/08/08,Mon,Thailand,Sausage McMuffin (A-la-carte),89.00,2.48,Breakfast,Breakfast
62,2022/08/08,Mon,Thailand,Sausage McMuffin (Set),145.00,4.05,Breakfast,Breakfast
63,2022/08/08,Mon,Thailand,Big Breakfast (A-la-carte),139.00,3.88,Breakfast,Breakfast
64,2022/08/08,Mon,Thailand,Big Breakfast (Set),195.00,5.44,Breakfast,Breakfast
65,2022/08/08,Mon,Thailand,2 pcs.Pancake+Sausage (A-la-carte),89.00,2.48,Breakfast,Breakfast
66,2022/08/08,Mon,Thailand,2 pcs.Pancake+Sausage (Set),142.00,3.96,Breakfast,Breakfast
67,2022/08/08,Mon,Thailand,2 pcs. Pancake+Scrambled Egg (A-la-carte),89.00,2.48,Breakfast,Breakfast
68,2022/08/08,Mon,Thailand,2 pcs. Pancake+Scrambled Egg (Set),142.00,3.96,Breakfast,Breakfast
