,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2023/09/22,Fri,Thailand,French Fries Party Size,109.00,3.01,New Promotions
2,2023/09/22,Fri,Thailand,McFried Chicken Max Family Set,419.00,11.58,New Promotions
3,2023/09/22,Fri,Thailand,Samurai Pork Burger Duo Set,289.00,7.99,New Promotions
4,2023/09/22,Fri,Thailand,Truffle Beef Burger A-la-carte,175.00,4.84,New Promotions
5,2023/09/22,Fri,Thailand,Truffle Beef Burger Set,240.00,6.63,New Promotions
6,2023/09/22,Fri,Thailand,Truffle Pork Burger A-la-carte,175.00,4.84,New Promotions
7,2023/09/22,Fri,Thailand,Truffle Pork Burger Set,240.00,6.63,New Promotions
8,2023/09/22,Fri,Thailand,Matcha McFlurry,59.00,1.63,New Promotions
9,2023/09/22,Fri,Thailand,New Sharing Box Set,119.00,3.29,New Promotions
10,2023/09/22,Fri,Thailand,Jud Tem Triple Beef Cheeseburger,269.00,7.43,New Promotions
11,2023/09/22,Fri,Thailand,Shrimp Cocktail Burger A-la-carte,119.00,3.29,New Promotions
12,2023/09/22,Fri,Thailand,Shrimp Cocktail Burger Set,184.00,5.08,New Promotions
13,2023/09/22,Fri,Thailand,Shrimp FOF combo set,319.00,8.81,New Promotions
14,2023/09/22,Fri,Thailand,Shrimp Cocktail Burger Single Set,169.00,4.67,New Promotions
15,2023/09/22,Fri,Thailand,Shrimp Cocktail Burger set free Filet O Fish,246.00,6.80,New Promotions
16,2023/09/22,Fri,Thailand,Shrimp Cocktail Combo Set,319.00,8.81,New Promotions
17,2023/09/22,Fri,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.39,New Promotions
18,2023/09/22,Fri,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.74,New Promotions
19,2023/09/22,Fri,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.74,New Promotions
20,2023/09/22,Fri,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.39,New Promotions
21,2023/09/22,Fri,Thailand,Burger Set 3 Free 1,315.00,8.70,New Promotions
22,2023/09/22,Fri,Thailand,Samurai & Filet Set,289.00,7.99,New Promotions
23,2023/09/22,Fri,Thailand,Samurai Pork Burger Duo Set,289.00,7.99,Exclusive Only McDelivery
24,2023/09/22,Fri,Thailand,Jud Tem Triple Beef Cheeseburger,269.00,7.43,Exclusive Only McDelivery
25,2023/09/22,Fri,Thailand,Shrimp Cocktail Burger Single Set,169.00,4.67,Exclusive Only McDelivery
26,2023/09/22,Fri,Thailand,Shrimp Cocktail Burger set free Filet O Fish,246.00,6.80,Exclusive Only McDelivery
27,2023/09/22,Fri,Thailand,Shrimp Cocktail Combo Set,319.00,8.81,Exclusive Only McDelivery
28,2023/09/22,Fri,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.39,Exclusive Only McDelivery
29,2023/09/22,Fri,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.39,Exclusive Only McDelivery
30,2023/09/22,Fri,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.74,Exclusive Only McDelivery
31,2023/09/22,Fri,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.74,Exclusive Only McDelivery
32,2023/09/22,Fri,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.39,Exclusive Only McDelivery
33,2023/09/22,Fri,Thailand,Burger Set 3 Free 1,315.00,8.70,Exclusive Only McDelivery
34,2023/09/22,Fri,Thailand,Samurai & Filet Set,289.00,7.99,Exclusive Only McDelivery
35,2023/09/22,Fri,Thailand,Fries Party Combo,149.00,4.12,Exclusive Only McDelivery
36,2023/09/22,Fri,Thailand,Cheesy Chicken,65.00,1.80,Exclusive Only McDelivery
37,2023/09/22,Fri,Thailand,3 pcs. McPatongko with Condensed Milk Dip,45.00,1.24,Breakfast
38,2023/09/22,Fri,Thailand,5 pcs. McPatongko Set,69.00,1.91,Breakfast
39,2023/09/22,Fri,Thailand,Condensed Milk Dip,12.00,0.33,Breakfast
40,2023/09/22,Fri,Thailand,Hot Americano 8 oz.,65.00,1.80,Breakfast
41,2023/09/22,Fri,Thailand,Hot Latte 8 oz.,65.00,1.80,Breakfast
42,2023/09/22,Fri,Thailand,Quarter Pounder with Cheese A-la-carte,155.00,4.28,Burgers
43,2023/09/22,Fri,Thailand,Quarter Pounder with Cheese Set,230.00,6.36,Burgers
44,2023/09/22,Fri,Thailand,Double Quarter Pounder with Cheese A-la-carte,215.00,5.94,Burgers
45,2023/09/22,Fri,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.01,Burgers
46,2023/09/22,Fri,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,175.00,4.84,Burgers
47,2023/09/22,Fri,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,6.91,Burgers
48,2023/09/22,Fri,Thailand,Truffle Beef Burger A-la-carte,175.00,4.84,Burgers
49,2023/09/22,Fri,Thailand,Truffle Beef Burger Set,240.00,6.63,Burgers
50,2023/09/22,Fri,Thailand,Truffle Pork Burger A-la-carte,175.00,4.84,Burgers
51,2023/09/22,Fri,Thailand,Truffle Pork Burger Set,240.00,6.63,Burgers
52,2023/09/22,Fri,Thailand,Shrimp Cocktail Burger A-la-carte,119.00,3.29,Burgers
53,2023/09/22,Fri,Thailand,Shrimp Cocktail Burger Set,184.00,5.08,Burgers
54,2023/09/22,Fri,Thailand,Shrimp FOF combo set,319.00,8.81,Burgers
55,2023/09/22,Fri,Thailand,Shrimp Cocktail Burger Single Set,169.00,4.67,Burgers
56,2023/09/22,Fri,Thailand,Shrimp Cocktail Burger set free Filet O Fish,246.00,6.80,Burgers
57,2023/09/22,Fri,Thailand,Shrimp Cocktail Combo Set,319.00,8.81,Burgers
58,2023/09/22,Fri,Thailand,Triple Beef Cheeseburger (Beef) A-la-carte,175.00,4.84,Burgers
59,2023/09/22,Fri,Thailand,Triple Beef Cheeseburger (Beef) Set,250.00,6.91,Burgers
60,2023/09/22,Fri,Thailand,Double Cheeseburger (Beef) A-la-carte,135.00,3.73,Burgers
61,2023/09/22,Fri,Thailand,Double Cheeseburger (Beef) Set,210.00,5.80,Burgers
62,2023/09/22,Fri,Thailand,Cheeseburger (Beef) A-la-carte,85.00,2.35,Burgers
63,2023/09/22,Fri,Thailand,Cheeseburger (Beef) Set,160.00,4.42,Burgers
64,2023/09/22,Fri,Thailand,Big Mac (Beef) A-la-carte,145.00,4.01,Burgers
