,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2023/12/10,Sun,Thailand,McFried Chicken Max Family Set,419.00,11.80,New Promotions
2,2023/12/10,Sun,Thailand,McFried Chicken Party Set,319.00,8.99,New Promotions
3,2023/12/10,Sun,Thailand,Chocolate Pie made with KITKAT,45.00,1.27,New Promotions
4,2023/12/10,Sun,Thailand,McFlurry made with KITKAT,59.00,1.66,New Promotions
5,2023/12/10,Sun,Thailand,KitKat Chocolate Frappe,99.00,2.79,New Promotions
6,2023/12/10,Sun,Thailand,KitKat Mocha Frappe,99.00,2.79,New Promotions
7,2023/12/10,Sun,Thailand,Blue Winter Tumbler,599.00,16.87,New Promotions
8,2023/12/10,Sun,Thailand,Red Rudolph Tumbler,599.00,16.87,New Promotions
9,2023/12/10,Sun,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.48,Exclusive Only McDelivery
10,2023/12/10,Sun,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.48,Exclusive Only McDelivery
11,2023/12/10,Sun,Thailand,Samurai & Filet Set,289.00,8.14,Exclusive Only McDelivery
12,2023/12/10,Sun,Thailand,50% off 10 pcs. McNuggets Set,146.00,4.11,Exclusive Only McDelivery
13,2023/12/10,Sun,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.48,Exclusive Only McDelivery
14,2023/12/10,Sun,Thailand,Buy 1 Get 1 McNuggets & French Fries,190.00,5.35,Exclusive Only McDelivery
15,2023/12/10,Sun,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.23,Exclusive Only McDelivery
16,2023/12/10,Sun,Thailand,Spicy McNuggets 6 pcs Set,150.00,4.23,Exclusive Only McDelivery
17,2023/12/10,Sun,Thailand,Spicy McNuggets 10 pcs A-la-carte,129.00,3.63,Exclusive Only McDelivery
18,2023/12/10,Sun,Thailand,Spicy McNuggets 10 pcs Set,196.00,5.52,Exclusive Only McDelivery
19,2023/12/10,Sun,Thailand,McNuggets Combo Set 12 pcs,185.00,5.21,Exclusive Only McDelivery
20,2023/12/10,Sun,Thailand,McFried Chicken Tem Max,189.00,5.32,Exclusive Only McDelivery
21,2023/12/10,Sun,Thailand,Cheesy Chicken,65.00,1.83,Exclusive Only McDelivery
22,2023/12/10,Sun,Thailand,3 pcs. McPatongko with Condensed Milk Dip,45.00,1.27,Breakfast
