,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/03/21,Thu,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.74,New Promotions
2,2024/03/21,Thu,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.74,New Promotions
3,2024/03/21,Thu,Thailand,McFried Chicken Max Family Set,419.00,11.58,New Promotions
4,2024/03/21,Thu,Thailand,Prosperity Pork Burger,79.00,2.18,New Promotions
5,2024/03/21,Thu,Thailand,Sweet Egg Floss Pinky Cream Pie,39.00,1.08,New Promotions
6,2024/03/21,Thu,Thailand,McFlurry Kiss,59.00,1.63,New Promotions
7,2024/03/21,Thu,Thailand,McFried Chicken Lover,199.00,5.50,New Promotions
8,2024/03/21,Thu,Thailand,McFried Chicken Lover + Add on: Coke 16oz. (2 Glasses),248.00,6.86,New Promotions
9,2024/03/21,Thu,Thailand,Mini Snack Set,99.00,2.74,New Promotions
10,2024/03/21,Thu,Thailand,Pepper Chicken Burger Duo,99.00,2.74,New Promotions
11,2024/03/21,Thu,Thailand,Pie and Coke Duo,39.00,1.08,New Promotions
12,2024/03/21,Thu,Thailand,Buy 1 get 1 free McNuggets 6 pcs.,105.00,2.90,New Promotions
13,2024/03/21,Thu,Thailand,Buy 1 Free 1 Filet-o-fish & McNugget Set,209.00,5.78,New Promotions
14,2024/03/21,Thu,Thailand,Buy 1 Get 1 Free Pepper Chicken Set,136.00,3.76,New Promotions
15,2024/03/21,Thu,Thailand,Super Cheesy Beef Burger ALC,99.00,2.74,New Promotions
16,2024/03/21,Thu,Thailand,Super Cheesy Beef Burger Meal (L),179.00,4.95,New Promotions
17,2024/03/21,Thu,Thailand,Super Cheesy Beef Burger Meal (XL),194.00,5.36,New Promotions
18,2024/03/21,Thu,Thailand,Super Cheesy Chicken Burger,99.00,2.74,New Promotions
19,2024/03/21,Thu,Thailand,Super Cheesy Chicken Burger Set (L),179.00,4.95,New Promotions
20,2024/03/21,Thu,Thailand,Super Cheesy Chicken Burger Set (XL),194.00,5.36,New Promotions
21,2024/03/21,Thu,Thailand,Super Cheesy Beef Burger (ALC) + Dunk Cheese,129.00,3.57,New Promotions
22,2024/03/21,Thu,Thailand,Super Cheesy Beef Burger Set (L) + Dunk Cheese,209.00,5.78,New Promotions
23,2024/03/21,Thu,Thailand,Super Cheesy Beef Burger Set (XL) + Dunk Cheese,224.00,6.19,New Promotions
24,2024/03/21,Thu,Thailand,Super Cheesy Chicken Burger (ALC) + Dunk Cheese,129.00,3.57,New Promotions
25,2024/03/21,Thu,Thailand,Super Cheesy Chicken Burger Set (L) + Dunk Cheese,209.00,5.78,New Promotions
26,2024/03/21,Thu,Thailand,Super Cheesy Chicken Burger Set (XL) + Dunk Cheese,224.00,6.19,New Promotions
27,2024/03/21,Thu,Thailand,Super Cheesy Beef Burger Combo Set,319.00,8.82,New Promotions
28,2024/03/21,Thu,Thailand,Super Cheesy Chicken Burger Combo Set,319.00,8.82,New Promotions
29,2024/03/21,Thu,Thailand,Super Cheesy Burger Mix Combo Set,319.00,8.82,New Promotions
30,2024/03/21,Thu,Thailand,Dunk Cheese,59.00,1.63,New Promotions
