,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/05/13,Mon,Thailand,3-Color Bualoy Sundae,45.00,1.23,New Promotions
2,2024/05/13,Mon,Thailand,Taro Coconut Pie,39.00,1.07,New Promotions
3,2024/05/13,Mon,Thailand,3-Color Bualoy A-La-Mode (Taro Coconut Pie),69.00,1.89,New Promotions
4,2024/05/13,Mon,Thailand,3-Color Bualoy A-La-Mode (Corn Pie),65.00,1.78,New Promotions
5,2024/05/13,Mon,Thailand,Set Picnic Box,550.00,15.03,New Promotions
6,2024/05/13,Mon,Thailand,Stackable Lunch Box,450.00,12.30,New Promotions
7,2024/05/13,Mon,Thailand,WcDonald's 10pcs McNuggets,129.00,3.53,New Promotions
8,2024/05/13,Mon,Thailand,McDonald's Set (10 pieces of McNuggets + medium french fries + 16 ounces Coke),179.00,4.89,New Promotions
9,2024/05/13,Mon,Thailand,WcDonald's 20pcs McNugget,249.00,6.81,New Promotions
10,2024/05/13,Mon,Thailand,WcDonald's 20 pcs McNuggets Set,299.00,8.17,New Promotions
11,2024/05/13,Mon,Thailand,WcDonald's All Star Set,419.00,11.45,New Promotions
12,2024/05/13,Mon,Thailand,BIC New Super Max,319.00,8.72,New Promotions
13,2024/05/13,Mon,Thailand,Rice with Fried Chicken and Kaprao Sauce,79.00,2.16,New Promotions
14,2024/05/13,Mon,Thailand,ImKum Rice Fried Chicken Kaprao Sauce Set,149.00,4.07,New Promotions
15,2024/05/13,Mon,Thailand,Duo Fries and Nuggets,99.00,2.71,New Promotions
16,2024/05/13,Mon,Thailand,Duo Bites and Pie,85.00,2.32,New Promotions
17,2024/05/13,Mon,Thailand,Duo Flurry,89.00,2.43,New Promotions
18,2024/05/13,Mon,Thailand,Duo Sundae,69.00,1.89,New Promotions
19,2024/05/13,Mon,Thailand,McDonald's Picnic Box Free Filet-O-Fish,450.00,12.30,New Promotions
20,2024/05/13,Mon,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.71,New Promotions
21,2024/05/13,Mon,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.71,New Promotions
22,2024/05/13,Mon,Thailand,McFried Chicken Max Family Set,419.00,11.45,New Promotions
23,2024/05/13,Mon,Thailand,ImKum Kaprao Chicken Rice Set,149.00,4.07,New Promotions
24,2024/05/13,Mon,Thailand,McFlurry Kiss,59.00,1.61,New Promotions
25,2024/05/13,Mon,Thailand,Pepper Chicken Burger Duo,99.00,2.71,New Promotions
26,2024/05/13,Mon,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.35,Exclusive Only McDelivery
27,2024/05/13,Mon,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.35,Exclusive Only McDelivery
28,2024/05/13,Mon,Thailand,Samurai & Filet Set,289.00,7.90,Exclusive Only McDelivery
29,2024/05/13,Mon,Thailand,99 Cheeseburger Set,99.00,2.71,Exclusive Only McDelivery
30,2024/05/13,Mon,Thailand,99 Hamburger Set,99.00,2.71,Exclusive Only McDelivery
