,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2025/10/20,Mon,Thailand,Pepper Chicken Burger Set & McNugget,99.00,3.02,New Promotions
2,2025/10/20,Mon,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,3.02,New Promotions
3,2025/10/20,Mon,Thailand,Chicken Cheeseburger,99.00,3.02,New Promotions
4,2025/10/20,Mon,Thailand,99 Pork Burger Set,99.00,3.02,New Promotions
5,2025/10/20,Mon,Thailand,99 Hamburger Set,99.00,3.02,New Promotions
6,2025/10/20,Mon,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,30.46,New Promotions
7,2025/10/20,Mon,Thailand,Catering Set 2,1999.00,60.96,New Promotions
8,2025/10/20,Mon,Thailand,3 pcs. McPatongko with Condensed Milk Dip,49.00,1.49,Breakfast
9,2025/10/20,Mon,Thailand,5 pcs. McPatongko Set,89.00,2.71,Breakfast
10,2025/10/20,Mon,Thailand,Patongko,15.00,0.46,Breakfast
11,2025/10/20,Mon,Thailand,Condensed Milk Dip,12.00,0.37,Breakfast
12,2025/10/20,Mon,Thailand,Chocolate Dip 1 Cup,15.00,0.46,Breakfast
13,2025/10/20,Mon,Thailand,Strawberry Dip 1 Cup,15.00,0.46,Breakfast
14,2025/10/20,Mon,Thailand,Samurai Deluxe Chicken Burger A-la-carte,109.00,3.32,Burgers
15,2025/10/20,Mon,Thailand,Samurai Deluxe Chicken Burger Set,184.00,5.61,Burgers
16,2025/10/20,Mon,Thailand,Combo Set Samurai Deluxe Burger,319.00,9.73,Burgers
17,2025/10/20,Mon,Thailand,Samurai Deluxe Pork Burger A-la-carte,109.00,3.32,Burgers
18,2025/10/20,Mon,Thailand,Samurai Deluxe Pork Burger Set,184.00,5.61,Burgers
19,2025/10/20,Mon,Thailand,Quarter Pounder with Cheese Creamy Parmesan A-la-carte,175.00,5.34,Burgers
20,2025/10/20,Mon,Thailand,Quarter Pounder with Cheese Creamy Parmesan Set,240.00,7.32,Burgers
21,2025/10/20,Mon,Thailand,Double Quarter Pounder with Cheese Creamy Parmesan A-la-carte,235.00,7.17,Burgers
22,2025/10/20,Mon,Thailand,Double Quarter Pounder with Cheese Creamy Parmesan Set,300.00,9.15,Burgers
23,2025/10/20,Mon,Thailand,McSpicy Chicken Burger (Chicken) A-la-carte,119.00,3.63,Burgers
24,2025/10/20,Mon,Thailand,McSpicy Chicken Burger (Chicken) Set,194.00,5.92,Burgers
25,2025/10/20,Mon,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,179.00,5.46,Burgers
26,2025/10/20,Mon,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,7.62,Burgers
27,2025/10/20,Mon,Thailand,Double Quarter Pounder with Cheese A-la-carte,219.00,6.68,Burgers
28,2025/10/20,Mon,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.84,Burgers
29,2025/10/20,Mon,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.85,Burgers
30,2025/10/20,Mon,Thailand,Quarter Pounder with Cheese Set,230.00,7.01,Burgers
31,2025/10/20,Mon,Thailand,Big Mac. (Beef) A-la-carte,149.00,4.54,Burgers
32,2025/10/20,Mon,Thailand,Big Mac. (Beef) Set,220.00,6.71,Burgers
33,2025/10/20,Mon,Thailand,Double Big Mac (Beef) A-la-carte,199.00,6.07,Burgers
34,2025/10/20,Mon,Thailand,Double Big Mac (Beef) Set,270.00,8.23,Burgers
35,2025/10/20,Mon,Thailand,Triple Beef Cheeseburger A-la-carte,179.00,5.46,Burgers
36,2025/10/20,Mon,Thailand,Triple Beef Cheeseburger Set,250.00,7.62,Burgers
37,2025/10/20,Mon,Thailand,Double Cheeseburger (Beef) A-la-carte,139.00,4.24,Burgers
38,2025/10/20,Mon,Thailand,Double Cheeseburger (Beef) Set,210.00,6.40,Burgers
39,2025/10/20,Mon,Thailand,Cheeseburger (Beef) A-la-carte,90.00,2.74,Burgers
40,2025/10/20,Mon,Thailand,Cheeseburger (Beef) Set,160.00,4.88,Burgers
41,2025/10/20,Mon,Thailand,Samurai Pork Burger (Pork) A-la-carte,109.00,3.32,Burgers
42,2025/10/20,Mon,Thailand,Samurai Pork Burger (Pork) Set,195.00,5.95,Burgers
43,2025/10/20,Mon,Thailand,Filet-O-Fish (Fish) A-la-carte,109.00,3.32,Burgers
44,2025/10/20,Mon,Thailand,Filet-O-Fish (Fish) Set,180.00,5.49,Burgers
45,2025/10/20,Mon,Thailand,Double Filet-O-Fish (Fish) A-la-carte,149.00,4.54,Burgers
46,2025/10/20,Mon,Thailand,Double Filet-O-Fish (Fish) Set,220.00,6.71,Burgers
47,2025/10/20,Mon,Thailand,McChicken A-la-carte,109.00,3.32,Burgers
48,2025/10/20,Mon,Thailand,McChicken Set,180.00,5.49,Burgers
49,2025/10/20,Mon,Thailand,Chicken Cheeseburger,59.00,1.80,Burgers
50,2025/10/20,Mon,Thailand,McFried Chicken Zesty  Set2,319.00,9.73,McFried Chicken & Rice
51,2025/10/20,Mon,Thailand,McFried Chicken Zesty Set 1 & Coke,248.00,7.56,McFried Chicken & Rice
52,2025/10/20,Mon,Thailand,McFried Chicken Zesty Set 1,199.00,6.07,McFried Chicken & Rice
53,2025/10/20,Mon,Thailand,McFried Chicken Zesty Value Set,109.00,3.32,McFried Chicken & Rice
54,2025/10/20,Mon,Thailand,McWings Zesty  Set,199.00,6.07,McFried Chicken & Rice
55,2025/10/20,Mon,Thailand,McWings Zesty 5 pcs.,99.00,3.02,McFried Chicken & Rice
56,2025/10/20,Mon,Thailand,McWings Zesty 2 pcs.,45.00,1.37,McFried Chicken & Rice
57,2025/10/20,Mon,Thailand,McFried Chicken Zesty,55.00,1.68,McFried Chicken & Rice
58,2025/10/20,Mon,Thailand,1 pc. McFried Chicken (Original/Spicy),49.00,1.49,McFried Chicken & Rice
59,2025/10/20,Mon,Thailand,McFried Chicken Value Set (L),149.00,4.54,McFried Chicken & Rice
60,2025/10/20,Mon,Thailand,McFried Chicken Value Set (XL),179.00,5.46,McFried Chicken & Rice
61,2025/10/20,Mon,Thailand,McFried Chicken Set (L),180.00,5.49,McFried Chicken & Rice
62,2025/10/20,Mon,Thailand,McFried Chicken Set (XL),195.00,5.95,McFried Chicken & Rice
63,2025/10/20,Mon,Thailand,Tasty Value Set,109.00,3.32,McFried Chicken & Rice
64,2025/10/20,Mon,Thailand,McFried Chicken Max Family Set,419.00,12.78,McFried Chicken & Rice
65,2025/10/20,Mon,Thailand,McFried Chicken Super Max Set,319.00,9.73,McFried Chicken & Rice
66,2025/10/20,Mon,Thailand,McFried Chicken Lover,199.00,6.07,McFried Chicken & Rice
67,2025/10/20,Mon,Thailand,McFried Chicken Lover & Coke,248.00,7.56,McFried Chicken & Rice
68,2025/10/20,Mon,Thailand,New! Somtum Shake,65.00,1.98,McFried Chicken & Rice
69,2025/10/20,Mon,Thailand,New! Somtum Shake Set,119.00,3.63,McFried Chicken & Rice
70,2025/10/20,Mon,Thailand,Creamy Parmesan Dip,25.00,0.76,Snack & Desserts
71,2025/10/20,Mon,Thailand,Curly Fries,99.00,3.02,Snack & Desserts
72,2025/10/20,Mon,Thailand,Curly Fries Party Size,179.00,5.46,Snack & Desserts
73,2025/10/20,Mon,Thailand,New! McFlurry Made with KITKAT & MILO,59.00,1.80,Snack & Desserts
74,2025/10/20,Mon,Thailand,New! Banoffee Pie,45.00,1.37,Snack & Desserts
75,2025/10/20,Mon,Thailand,10 pc. McNuggets (Chicken) A-la-carte,159.00,4.85,Snack & Desserts
76,2025/10/20,Mon,Thailand,10 pc. McNuggets (Chicken) Set,230.00,7.01,Snack & Desserts
77,2025/10/20,Mon,Thailand,6 pc. McNuggets (Chicken) A-la-carte,109.00,3.32,Snack & Desserts
78,2025/10/20,Mon,Thailand,6 pc. McNuggets (Chicken) Set,184.00,5.61,Snack & Desserts
79,2025/10/20,Mon,Thailand,Cheese Stick,79.00,2.41,Snack & Desserts
80,2025/10/20,Mon,Thailand,Chicken Bites,59.00,1.80,Snack & Desserts
81,2025/10/20,Mon,Thailand,New Sharing Box Set,119.00,3.63,Snack & Desserts
82,2025/10/20,Mon,Thailand,French Fries (L),99.00,3.02,Snack & Desserts
83,2025/10/20,Mon,Thailand,French Fries (XL),109.00,3.32,Snack & Desserts
84,2025/10/20,Mon,Thailand,Snack Party Set 1,189.00,5.76,Snack & Desserts
85,2025/10/20,Mon,Thailand,McFlurry Oreo,59.00,1.80,Snack & Desserts
86,2025/10/20,Mon,Thailand,Chocolate Sundae,39.00,1.19,Snack & Desserts
87,2025/10/20,Mon,Thailand,Strawberry Sundae,39.00,1.19,Snack & Desserts
88,2025/10/20,Mon,Thailand,Corn Pie,35.00,1.07,Snack & Desserts
89,2025/10/20,Mon,Thailand,Pineapple Pie,35.00,1.07,Snack & Desserts
90,2025/10/20,Mon,Thailand,Cheese Dip,25.00,0.76,Snack & Desserts
91,2025/10/20,Mon,Thailand,Coke No Sugar,65.00,1.98,Beverages
92,2025/10/20,Mon,Thailand,Fanta Strawberry,65.00,1.98,Beverages
93,2025/10/20,Mon,Thailand,Coke,65.00,1.98,Beverages
94,2025/10/20,Mon,Thailand,Sprite No Sugar,65.00,1.98,Beverages
95,2025/10/20,Mon,Thailand,Water 600 ml.,20.00,0.61,Beverages
96,2025/10/20,Mon,Thailand,Chocolate Glazed Donut,55.00,1.68,McCafe
97,2025/10/20,Mon,Thailand,New! Iced Orange Americano,125.00,3.81,McCafe
98,2025/10/20,Mon,Thailand,Glazed Donut,55.00,1.68,McCafe
99,2025/10/20,Mon,Thailand,Milo Frappe,89.00,2.71,McCafe
100,2025/10/20,Mon,Thailand,Mocha Milo Frappe,99.00,3.02,McCafe
101,2025/10/20,Mon,Thailand,Hot Americano 8 oz.,65.00,1.98,McCafe
102,2025/10/20,Mon,Thailand,Hot Latte 8 oz.,85.00,2.59,McCafe
103,2025/10/20,Mon,Thailand,Chocolate Brownie,65.00,1.98,McCafe
104,2025/10/20,Mon,Thailand,Plain Croissant,75.00,2.29,McCafe
105,2025/10/20,Mon,Thailand,Hot Cappuccino,85.00,2.59,McCafe
