,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/11/06,Wed,Thailand,Samurai Burger Cool Value Set (L),199.00,5.92,New Promotions
2,2024/11/06,Wed,Thailand,McFish Cool Value Set (L),199.00,5.92,New Promotions
3,2024/11/06,Wed,Thailand,McChicken Cool Value Set (L),199.00,5.92,New Promotions
4,2024/11/06,Wed,Thailand,Cheese Burger Cool Value Set (L),199.00,5.92,New Promotions
5,2024/11/06,Wed,Thailand,Samurai Deluxe Pork Burger A-la-carte,109.00,3.24,New Promotions
6,2024/11/06,Wed,Thailand,Samurai Deluxe Pork Burger Set,184.00,5.48,New Promotions
7,2024/11/06,Wed,Thailand,Samurai Deluxe Chicken Burger A-la-carte,109.00,3.24,New Promotions
8,2024/11/06,Wed,Thailand,Samurai Deluxe Chicken Burger Set,184.00,5.48,New Promotions
9,2024/11/06,Wed,Thailand,Samurai Deluxe Combo Set,319.00,9.49,New Promotions
10,2024/11/06,Wed,Thailand,McFlurry made with MILO,59.00,1.76,New Promotions
11,2024/11/06,Wed,Thailand,Spicy McFried Chickens Set,109.00,3.24,New Promotions
12,2024/11/06,Wed,Thailand,Chicken Cheeseburger A-la-carte,55.00,1.64,New Promotions
13,2024/11/06,Wed,Thailand,Chicken Cheeseburger Set,99.00,2.95,New Promotions
14,2024/11/06,Wed,Thailand,McFried Chicken Free fuze tea 16 oz.,45.00,1.34,New Promotions
15,2024/11/06,Wed,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.95,New Promotions
16,2024/11/06,Wed,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.95,New Promotions
17,2024/11/06,Wed,Thailand,Super Max Set,319.00,9.49,New Promotions
18,2024/11/06,Wed,Thailand,Banoffee Pie,45.00,1.34,New Promotions
19,2024/11/06,Wed,Thailand,Spicy Combo Set 1,109.00,3.24,New Promotions
20,2024/11/06,Wed,Thailand,Spicy Combo Set 2,209.00,6.22,New Promotions
21,2024/11/06,Wed,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.35,New Promotions
22,2024/11/06,Wed,Thailand,Spicy McNuggets 6 pcs Set,144.00,4.29,New Promotions
23,2024/11/06,Wed,Thailand,Spicy McNuggets 10 pcs A-la-carte,129.00,3.84,New Promotions
24,2024/11/06,Wed,Thailand,Spicy McNuggets 10 pcs Set,184.00,5.48,New Promotions
25,2024/11/06,Wed,Thailand,Buy 1 Free 1 Filet-o-fish & McNugget Set,233.00,6.93,New Promotions
26,2024/11/06,Wed,Thailand,McChicken Duo,299.00,8.90,Exclusive Only McDelivery
27,2024/11/06,Wed,Thailand,Buy 1 Get 1 Free! Iced Americano,105.00,3.12,Exclusive Only McDelivery
28,2024/11/06,Wed,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.95,Exclusive Only McDelivery
29,2024/11/06,Wed,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.95,Exclusive Only McDelivery
30,2024/11/06,Wed,Thailand,Cheeseburger Set,109.00,3.24,Exclusive Only McDelivery
31,2024/11/06,Wed,Thailand,99 Hamburger Set,99.00,2.95,Exclusive Only McDelivery
32,2024/11/06,Wed,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.35,Exclusive Only McDelivery
33,2024/11/06,Wed,Thailand,Spicy McNuggets 6 pcs Set,144.00,4.29,Exclusive Only McDelivery
