,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2023/03/14,Tue,Taiwan,Big Mac Meal,160.00,5.25,Promotion,Regular
2,2023/03/14,Tue,Taiwan,McCrispy &  McNuggets Happy Sharing Meal,549.00,18.03,Promotion,Regular
3,2023/03/14,Tue,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.79,Promotion,Regular
4,2023/03/14,Tue,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,269.00,8.83,Promotion,Regular
5,2023/03/14,Tue,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.86,Promotion,Breakfast
6,2023/03/14,Tue,Taiwan,McCrispy &  McNuggets Happy Sharing Meal,549.00,18.03,Happy Sharing Meal,Regular
7,2023/03/14,Tue,Taiwan,McCrispy(O) Happy Sharing Meal,469.00,15.40,Happy Sharing Meal,Regular
8,2023/03/14,Tue,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.79,Happy Sharing Meal,Regular
9,2023/03/14,Tue,Taiwan,Tender Chicken Wing Sharing Meal,319.00,10.48,Happy Sharing Meal,Regular
10,2023/03/14,Tue,Taiwan,Spicy Chicken Wing Sharing Meal,319.00,10.48,Happy Sharing Meal,Regular
11,2023/03/14,Tue,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,269.00,8.83,Happy Sharing Meal,Regular
12,2023/03/14,Tue,Taiwan,2 Burger Combo Meal,319.00,10.48,Happy Sharing Meal,Regular
13,2023/03/14,Tue,Taiwan,BLT Angus Beef Burger,114.00,3.74,Signature,Regular
14,2023/03/14,Tue,Taiwan,BLT Spicy Chicken Burger,114.00,3.74,Signature,Regular
15,2023/03/14,Tue,Taiwan,BLT Grilled Chicken Burger,114.00,3.74,Signature,Regular
16,2023/03/14,Tue,Taiwan,Mushroom Angus Beef Burger,124.00,4.07,Signature,Regular
17,2023/03/14,Tue,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.42,Signature,Regular
18,2023/03/14,Tue,Taiwan,Italian Grilled Chicken Salad,104.00,3.42,Signature,Regular
19,2023/03/14,Tue,Taiwan,Big Mac,80.00,2.63,Ala Carte & Value Meals,Regular
20,2023/03/14,Tue,Taiwan,Double Cheese Burger,70.00,2.30,Ala Carte & Value Meals,Regular
21,2023/03/14,Tue,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,1.97,Ala Carte & Value Meals,Regular
22,2023/03/14,Tue,Taiwan,10pcs Chicken McNuggets,104.00,3.42,Ala Carte & Value Meals,Regular
23,2023/03/14,Tue,Taiwan,6pcs Chicken McNuggets,64.00,2.10,Ala Carte & Value Meals,Regular
24,2023/03/14,Tue,Taiwan,Grilled BBQ Chicken Burger,80.00,2.63,Ala Carte & Value Meals,Regular
25,2023/03/14,Tue,Taiwan,Spicy Chicken Filet,80.00,2.63,Ala Carte & Value Meals,Regular
26,2023/03/14,Tue,Taiwan,McChicken,49.00,1.61,Ala Carte & Value Meals,Regular
27,2023/03/14,Tue,Taiwan,Filet-O-Fish,60.00,1.97,Ala Carte & Value Meals,Regular
28,2023/03/14,Tue,Taiwan,Hot Honey Milk Tea,65.00,2.13,McCafé,Regular
29,2023/03/14,Tue,Taiwan,Iced Honey Milk Tea,65.00,2.13,McCafé,Regular
