,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2023/12/12,Tue,Taiwan,Shrimp Angus Beef Burger Meal,214.00,6.79,Promotion,Regular
2,2023/12/12,Tue,Taiwan,Shrimp Spicy Chicken Fillet Burger Meal,214.00,6.79,Promotion,Regular
3,2023/12/12,Tue,Taiwan,Double Shrimp Burger Meal,224.00,7.11,Promotion,Regular
4,2023/12/12,Tue,Taiwan,Double Flavor Pie -Choco Banana,45.00,1.43,Promotion,Regular
5,2023/12/12,Tue,Taiwan,Mushroom Angus Beef Burger Meal,204.00,6.47,Promotion,Regular
6,2023/12/12,Tue,Taiwan,BLT Angus Beef Burger Meal,194.00,6.16,Promotion,Regular
7,2023/12/12,Tue,Taiwan,McCrispy &  McNuggets Happy Sharing Meal,549.00,17.42,Promotion,Regular
8,2023/12/12,Tue,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.39,Promotion,Regular
9,2023/12/12,Tue,Taiwan,Late Night Meal - 2 Pc McCrispy & 10 Pc Chicken McNuggets,288.00,9.14,Promotion,Regular
10,2023/12/12,Tue,Taiwan,Late Night Meal - 1 Pc McCrispy & 6 Pc Chicken McNuggets,188.00,5.97,Promotion,Regular
11,2023/12/12,Tue,Taiwan,Late Night Meal - 12 Pc Chicken McNuggets,188.00,5.97,Promotion,Regular
12,2023/12/12,Tue,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.63,Promotion,Breakfast
13,2023/12/12,Tue,Taiwan,Double Flavor Pie -Choco Banana,45.00,1.43,Promotion,Breakfast
14,2023/12/12,Tue,Taiwan,McCrispy &  McNuggets Happy Sharing Meal,549.00,17.42,Happy Sharing Meal,Regular
15,2023/12/12,Tue,Taiwan,Original McCrispy Sharing Meal (Drumsticks & thighs are distributed randomly),469.00,14.88,Happy Sharing Meal,Regular
16,2023/12/12,Tue,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.39,Happy Sharing Meal,Regular
17,2023/12/12,Tue,Taiwan,Tender Chicken Wing Sharing Meal,319.00,10.12,Happy Sharing Meal,Regular
18,2023/12/12,Tue,Taiwan,Spicy Chicken Wing Sharing Meal,319.00,10.12,Happy Sharing Meal,Regular
19,2023/12/12,Tue,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,269.00,8.54,Happy Sharing Meal,Regular
20,2023/12/12,Tue,Taiwan,2 Burger Combo Meal,319.00,10.12,Happy Sharing Meal,Regular
21,2023/12/12,Tue,Taiwan,Shrimp Angus Beef Burger,134.00,4.25,Signature,Regular
