,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2023/10/17,Tue,Taiwan,Mala Glazed McCrispy Meal,220.00,6.82,Promotion,Regular
2,2023/10/17,Tue,Taiwan,2pcs McCrispy-Chicken Leg/Thigh Meal,200.00,6.20,Promotion,Regular
3,2023/10/17,Tue,Taiwan,2pcs Spicy McCrispy-Chicken Leg/Thigh Meal,200.00,6.20,Promotion,Regular
4,2023/10/17,Tue,Taiwan,Mala Glazed McCrispy Happy Sharing,529.00,16.40,Promotion,Regular
5,2023/10/17,Tue,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.13,Promotion,Regular
6,2023/10/17,Tue,Taiwan,Late Night Meal - 2 Pc McCrispy & 10 Pc Chicken McNuggets,288.00,8.93,Promotion,Regular
7,2023/10/17,Tue,Taiwan,Late Night Meal - 1 Pc McCrispy & 6 Pc Chicken McNuggets,188.00,5.83,Promotion,Regular
8,2023/10/17,Tue,Taiwan,Late Night Meal - 12 Pc Chicken McNuggets,188.00,5.83,Promotion,Regular
9,2023/10/17,Tue,Taiwan,Peru Single Origin,75.00,2.32,Promotion,Regular
10,2023/10/17,Tue,Taiwan,Peru Single Origin Latte,95.00,2.94,Promotion,Regular
11,2023/10/17,Tue,Taiwan,Iced Peru Single Origin,75.00,2.32,Promotion,Regular
12,2023/10/17,Tue,Taiwan,Iced Peru Single Origin Latte,95.00,2.94,Promotion,Regular
13,2023/10/17,Tue,Taiwan,2 Burger Combo Meal,319.00,9.89,Promotion,Regular
14,2023/10/17,Tue,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.48,Promotion,Breakfast
15,2023/10/17,Tue,Taiwan,Peru Single Origin,75.00,2.32,Promotion,Breakfast
16,2023/10/17,Tue,Taiwan,Peru Single Origin Latte,95.00,2.94,Promotion,Breakfast
17,2023/10/17,Tue,Taiwan,Iced Peru Single Origin,75.00,2.32,Promotion,Breakfast
18,2023/10/17,Tue,Taiwan,Iced Peru Single Origin Latte,95.00,2.94,Promotion,Breakfast
19,2023/10/17,Tue,Taiwan,Mala Glazed McCrispy Happy Sharing,529.00,16.40,Happy Sharing Meal,Regular
20,2023/10/17,Tue,Taiwan,McCrispy &  McNuggets Happy Sharing Meal,549.00,17.02,Happy Sharing Meal,Regular
21,2023/10/17,Tue,Taiwan,McCrispy(O) Happy Sharing Meal,469.00,14.54,Happy Sharing Meal,Regular
22,2023/10/17,Tue,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.13,Happy Sharing Meal,Regular
23,2023/10/17,Tue,Taiwan,Tender Chicken Wing Sharing Meal,319.00,9.89,Happy Sharing Meal,Regular
24,2023/10/17,Tue,Taiwan,Spicy Chicken Wing Sharing Meal,319.00,9.89,Happy Sharing Meal,Regular
25,2023/10/17,Tue,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,269.00,8.34,Happy Sharing Meal,Regular
26,2023/10/17,Tue,Taiwan,BLT Angus Beef Burger,114.00,3.53,Signature,Regular
27,2023/10/17,Tue,Taiwan,BLT Spicy Chicken Burger,114.00,3.53,Signature,Regular
28,2023/10/17,Tue,Taiwan,BLT Grilled Chicken Burger,114.00,3.53,Signature,Regular
29,2023/10/17,Tue,Taiwan,Mushroom Angus Beef Burger,124.00,3.84,Signature,Regular
30,2023/10/17,Tue,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.22,Signature,Regular
31,2023/10/17,Tue,Taiwan,Italian Grilled Chicken Salad,104.00,3.22,Signature,Regular
32,2023/10/17,Tue,Taiwan,Late Night Meal - 2 Pc McCrispy & 10 Pc Chicken McNuggets,288.00,8.93,late night item (22:00-03:00),Regular
33,2023/10/17,Tue,Taiwan,Late Night Meal - 1 Pc McCrispy & 6 Pc Chicken McNuggets,188.00,5.83,late night item (22:00-03:00),Regular
34,2023/10/17,Tue,Taiwan,Late Night Meal - 12 Pc Chicken McNuggets,188.00,5.83,late night item (22:00-03:00),Regular
35,2023/10/17,Tue,Taiwan,Mala Glazed McCrispy,70.00,2.17,Ala Carte & Value Meals,Regular
36,2023/10/17,Tue,Taiwan,Double McChicken Burger,79.00,2.45,Ala Carte & Value Meals,Regular
37,2023/10/17,Tue,Taiwan,Big Mac,80.00,2.48,Ala Carte & Value Meals,Regular
38,2023/10/17,Tue,Taiwan,Double Cheese Burger,70.00,2.17,Ala Carte & Value Meals,Regular
39,2023/10/17,Tue,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,1.86,Ala Carte & Value Meals,Regular
40,2023/10/17,Tue,Taiwan,10pcs Chicken McNuggets,104.00,3.22,Ala Carte & Value Meals,Regular
41,2023/10/17,Tue,Taiwan,6pcs Chicken McNuggets,64.00,1.98,Ala Carte & Value Meals,Regular
42,2023/10/17,Tue,Taiwan,Grilled BBQ Chicken Burger,80.00,2.48,Ala Carte & Value Meals,Regular
43,2023/10/17,Tue,Taiwan,Spicy Chicken Filet,80.00,2.48,Ala Carte & Value Meals,Regular
44,2023/10/17,Tue,Taiwan,McChicken,49.00,1.52,Ala Carte & Value Meals,Regular
45,2023/10/17,Tue,Taiwan,Filet-O-Fish,60.00,1.86,Ala Carte & Value Meals,Regular
46,2023/10/17,Tue,Taiwan,Peru Single Origin,75.00,2.32,McCafé,Regular
47,2023/10/17,Tue,Taiwan,Peru Single Origin Latte,95.00,2.94,McCafé,Regular
48,2023/10/17,Tue,Taiwan,Iced Peru Single Origin,75.00,2.32,McCafé,Regular
49,2023/10/17,Tue,Taiwan,Iced Peru Single Origin Latte,95.00,2.94,McCafé,Regular
50,2023/10/17,Tue,Taiwan,Iced Honey Milk Tea,65.00,2.01,McCafé,Regular
51,2023/10/17,Tue,Taiwan,Honey Iced Tea,55.00,1.70,McCafé,Regular
52,2023/10/17,Tue,Taiwan,Hot Honey Milk Tea,65.00,2.01,McCafé,Regular
53,2023/10/17,Tue,Taiwan,Iced Latte (No sugar),75.00,2.32,McCafé,Regular
54,2023/10/17,Tue,Taiwan,Iced Americano (No sugar),65.00,2.01,McCafé,Regular
55,2023/10/17,Tue,Taiwan,Hot Latte,75.00,2.32,McCafé,Regular
56,2023/10/17,Tue,Taiwan,Americano,65.00,2.01,McCafé,Regular
57,2023/10/17,Tue,Taiwan,Iced Assam Latte,75.00,2.32,McCafé,Regular
58,2023/10/17,Tue,Taiwan,Assam Latte,75.00,2.32,McCafé,Regular
59,2023/10/17,Tue,Taiwan,Hot Chocolate,70.00,2.17,McCafé,Regular
60,2023/10/17,Tue,Taiwan,Evian Water,48.00,1.49,McCafé,Regular
61,2023/10/17,Tue,Taiwan,Sugar-free Iced Black Tea (M),38.00,1.18,Beverage,Regular
62,2023/10/17,Tue,Taiwan,Sugar-free Iced Green Tea (M),38.00,1.18,Beverage,Regular
63,2023/10/17,Tue,Taiwan,Coca-Cola(M),38.00,1.18,Beverage,Regular
64,2023/10/17,Tue,Taiwan,Iced Tea,38.00,1.18,Beverage,Regular
65,2023/10/17,Tue,Taiwan,Sprite(M),38.00,1.18,Beverage,Regular
66,2023/10/17,Tue,Taiwan,Zero Coke(M),38.00,1.18,Beverage,Regular
67,2023/10/17,Tue,Taiwan,Taiwan Fresh Orange Juice,60.00,1.86,Beverage,Regular
68,2023/10/17,Tue,Taiwan,Hot Milk Tea (M),48.00,1.49,Beverage,Regular
69,2023/10/17,Tue,Taiwan,Hot Black Tea (M),38.00,1.18,Beverage,Regular
70,2023/10/17,Tue,Taiwan,Iced Milk Tea(L),48.00,1.49,Beverage,Regular
71,2023/10/17,Tue,Taiwan,Milk,33.00,1.02,Beverage,Regular
