,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2023/07/27,Thu,Taiwan,Korean Double Beef Squid Burger Meal,204.00,6.53,Promotion,Regular
2,2023/07/27,Thu,Taiwan,McFlurry-Cocoa Brownie,65.00,2.08,Promotion,Regular
3,2023/07/27,Thu,Taiwan,Late Night Meal - 2 Pc McCrispy & 10 Pc Chicken McNuggets,288.00,9.22,Promotion,Regular
4,2023/07/27,Thu,Taiwan,Late Night Meal - 1 Pc McCrispy & 6 Pc Chicken McNuggets,188.00,6.02,Promotion,Regular
5,2023/07/27,Thu,Taiwan,Late Night Meal - 12 Pc Chicken McNuggets,188.00,6.02,Promotion,Regular
6,2023/07/27,Thu,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.49,Promotion,Regular
7,2023/07/27,Thu,Taiwan,McCrispy &  McNuggets Happy Sharing Meal,549.00,17.57,Promotion,Regular
8,2023/07/27,Thu,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.69,Promotion,Breakfast
9,2023/07/27,Thu,Taiwan,McCrispy &  McNuggets Happy Sharing Meal,549.00,17.57,Happy Sharing Meal,Regular
10,2023/07/27,Thu,Taiwan,McCrispy(O) Happy Sharing Meal,469.00,15.01,Happy Sharing Meal,Regular
11,2023/07/27,Thu,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.49,Happy Sharing Meal,Regular
12,2023/07/27,Thu,Taiwan,Tender Chicken Wing Sharing Meal,319.00,10.21,Happy Sharing Meal,Regular
13,2023/07/27,Thu,Taiwan,Spicy Chicken Wing Sharing Meal,319.00,10.21,Happy Sharing Meal,Regular
14,2023/07/27,Thu,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,269.00,8.61,Happy Sharing Meal,Regular
15,2023/07/27,Thu,Taiwan,2 Burger Combo Meal,319.00,10.21,Happy Sharing Meal,Regular
16,2023/07/27,Thu,Taiwan,BLT Angus Beef Burger,114.00,3.65,Signature,Regular
17,2023/07/27,Thu,Taiwan,BLT Spicy Chicken Burger,114.00,3.65,Signature,Regular
18,2023/07/27,Thu,Taiwan,BLT Grilled Chicken Burger,114.00,3.65,Signature,Regular
19,2023/07/27,Thu,Taiwan,Mushroom Angus Beef Burger,124.00,3.97,Signature,Regular
20,2023/07/27,Thu,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.33,Signature,Regular
21,2023/07/27,Thu,Taiwan,Italian Grilled Chicken Salad,104.00,3.33,Signature,Regular
22,2023/07/27,Thu,Taiwan,Late Night Meal - 2 Pc McCrispy & 10 Pc Chicken McNuggets,288.00,9.22,late night item (22:00-03:00),Regular
23,2023/07/27,Thu,Taiwan,Late Night Meal - 1 Pc McCrispy & 6 Pc Chicken McNuggets,188.00,6.02,late night item (22:00-03:00),Regular
