,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2023/09/03,Sun,Taiwan,Mushroom Angus Beef Burger Meal,204.00,6.40,Promotion,Regular
2,2023/09/03,Sun,Taiwan,BLT Angus Beef Burger Meal,194.00,6.08,Promotion,Regular
3,2023/09/03,Sun,Taiwan,Taro Pie,35.00,1.10,Promotion,Regular
4,2023/09/03,Sun,Taiwan,Peru Single Origin,75.00,2.35,Promotion,Regular
5,2023/09/03,Sun,Taiwan,Peru Single Origin Latte,95.00,2.98,Promotion,Regular
6,2023/09/03,Sun,Taiwan,Iced Peru Single Origin,75.00,2.35,Promotion,Regular
7,2023/09/03,Sun,Taiwan,Iced Peru Single Origin Latte,95.00,2.98,Promotion,Regular
8,2023/09/03,Sun,Taiwan,Late Night Meal - 2 Pc McCrispy & 10 Pc Chicken McNuggets,288.00,9.03,Promotion,Regular
9,2023/09/03,Sun,Taiwan,Late Night Meal - 1 Pc McCrispy & 6 Pc Chicken McNuggets,188.00,5.89,Promotion,Regular
10,2023/09/03,Sun,Taiwan,Late Night Meal - 12 Pc Chicken McNuggets,188.00,5.89,Promotion,Regular
11,2023/09/03,Sun,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.25,Promotion,Regular
12,2023/09/03,Sun,Taiwan,McCrispy &  McNuggets Happy Sharing Meal,549.00,17.21,Promotion,Regular
13,2023/09/03,Sun,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.55,Promotion,Breakfast
14,2023/09/03,Sun,Taiwan,Taro Pie,35.00,1.10,Promotion,Breakfast
15,2023/09/03,Sun,Taiwan,Peru Single Origin,75.00,2.35,Promotion,Breakfast
16,2023/09/03,Sun,Taiwan,Peru Single Origin Latte,95.00,2.98,Promotion,Breakfast
17,2023/09/03,Sun,Taiwan,Iced Peru Single Origin,75.00,2.35,Promotion,Breakfast
18,2023/09/03,Sun,Taiwan,Iced Peru Single Origin Latte,95.00,2.98,Promotion,Breakfast
19,2023/09/03,Sun,Taiwan,McCrispy &  McNuggets Happy Sharing Meal,549.00,17.21,Happy Sharing Meal,Regular
20,2023/09/03,Sun,Taiwan,McCrispy(O) Happy Sharing Meal,469.00,14.70,Happy Sharing Meal,Regular
21,2023/09/03,Sun,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.25,Happy Sharing Meal,Regular
22,2023/09/03,Sun,Taiwan,Tender Chicken Wing Sharing Meal,319.00,10.00,Happy Sharing Meal,Regular
23,2023/09/03,Sun,Taiwan,Spicy Chicken Wing Sharing Meal,319.00,10.00,Happy Sharing Meal,Regular
24,2023/09/03,Sun,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,269.00,8.43,Happy Sharing Meal,Regular
25,2023/09/03,Sun,Taiwan,2 Burger Combo Meal,319.00,10.00,Happy Sharing Meal,Regular
26,2023/09/03,Sun,Taiwan,BLT Angus Beef Burger,114.00,3.57,Signature,Regular
27,2023/09/03,Sun,Taiwan,BLT Spicy Chicken Burger,114.00,3.57,Signature,Regular
28,2023/09/03,Sun,Taiwan,BLT Grilled Chicken Burger,114.00,3.57,Signature,Regular
29,2023/09/03,Sun,Taiwan,Mushroom Angus Beef Burger,124.00,3.89,Signature,Regular
30,2023/09/03,Sun,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.26,Signature,Regular
31,2023/09/03,Sun,Taiwan,Italian Grilled Chicken Salad,104.00,3.26,Signature,Regular
32,2023/09/03,Sun,Taiwan,Late Night Meal - 2 Pc McCrispy & 10 Pc Chicken McNuggets,288.00,9.03,late night item (22:00-03:00),Regular
33,2023/09/03,Sun,Taiwan,Late Night Meal - 1 Pc McCrispy & 6 Pc Chicken McNuggets,188.00,5.89,late night item (22:00-03:00),Regular
34,2023/09/03,Sun,Taiwan,Late Night Meal - 12 Pc Chicken McNuggets,188.00,5.89,late night item (22:00-03:00),Regular
35,2023/09/03,Sun,Taiwan,Double McChicken Burger,79.00,2.48,Ala Carte & Value Meals,Regular
36,2023/09/03,Sun,Taiwan,Big Mac,80.00,2.51,Ala Carte & Value Meals,Regular
37,2023/09/03,Sun,Taiwan,Double Cheese Burger,70.00,2.19,Ala Carte & Value Meals,Regular
38,2023/09/03,Sun,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,1.88,Ala Carte & Value Meals,Regular
39,2023/09/03,Sun,Taiwan,10pcs Chicken McNuggets,104.00,3.26,Ala Carte & Value Meals,Regular
40,2023/09/03,Sun,Taiwan,6pcs Chicken McNuggets,64.00,2.01,Ala Carte & Value Meals,Regular
41,2023/09/03,Sun,Taiwan,Grilled BBQ Chicken Burger,80.00,2.51,Ala Carte & Value Meals,Regular
42,2023/09/03,Sun,Taiwan,Spicy Chicken Filet,80.00,2.51,Ala Carte & Value Meals,Regular
43,2023/09/03,Sun,Taiwan,McChicken,49.00,1.54,Ala Carte & Value Meals,Regular
44,2023/09/03,Sun,Taiwan,Filet-O-Fish,60.00,1.88,Ala Carte & Value Meals,Regular
45,2023/09/03,Sun,Taiwan,Peru Single Origin,75.00,2.35,McCafé,Regular
46,2023/09/03,Sun,Taiwan,Peru Single Origin Latte,95.00,2.98,McCafé,Regular
47,2023/09/03,Sun,Taiwan,Iced Peru Single Origin,75.00,2.35,McCafé,Regular
48,2023/09/03,Sun,Taiwan,Iced Peru Single Origin Latte,95.00,2.98,McCafé,Regular
49,2023/09/03,Sun,Taiwan,Iced Honey Milk Tea,65.00,2.04,McCafé,Regular
50,2023/09/03,Sun,Taiwan,Honey Iced Tea,55.00,1.72,McCafé,Regular
51,2023/09/03,Sun,Taiwan,Hot Honey Milk Tea,65.00,2.04,McCafé,Regular
52,2023/09/03,Sun,Taiwan,Iced Latte (No sugar),75.00,2.35,McCafé,Regular
53,2023/09/03,Sun,Taiwan,Iced Americano (No sugar),65.00,2.04,McCafé,Regular
54,2023/09/03,Sun,Taiwan,Hot Latte,75.00,2.35,McCafé,Regular
55,2023/09/03,Sun,Taiwan,Americano,65.00,2.04,McCafé,Regular
56,2023/09/03,Sun,Taiwan,Iced Assam Latte,75.00,2.35,McCafé,Regular
57,2023/09/03,Sun,Taiwan,Assam Latte,75.00,2.35,McCafé,Regular
58,2023/09/03,Sun,Taiwan,Hot Chocolate,70.00,2.19,McCafé,Regular
59,2023/09/03,Sun,Taiwan,Evian Water,48.00,1.50,McCafé,Regular
60,2023/09/03,Sun,Taiwan,Sugar-free Iced Black Tea (M),38.00,1.19,Beverage,Regular
61,2023/09/03,Sun,Taiwan,Sugar-free Iced Green Tea (M),38.00,1.19,Beverage,Regular
