,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2023/07/13,Thu,Taiwan,6pcs Chicken McNuggets Meal,144.00,4.62,Promotion,Regular
2,2023/07/13,Thu,Taiwan,10pcs Chicken McNuggets Meal,184.00,5.90,Promotion,Regular
3,2023/07/13,Thu,Taiwan,Colombia Single Origin,75.00,2.41,Promotion,Regular
4,2023/07/13,Thu,Taiwan,Colombia Single Origin Latte,95.00,3.05,Promotion,Regular
5,2023/07/13,Thu,Taiwan,Iced Colombia Single Origin,75.00,2.41,Promotion,Regular
6,2023/07/13,Thu,Taiwan,Iced Colombia Single Origin Latte,95.00,3.05,Promotion,Regular
7,2023/07/13,Thu,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.52,Promotion,Regular
8,2023/07/13,Thu,Taiwan,McCrispy (S) & McNuggets Happy Sharing Meal,549.00,17.62,Promotion,Regular
9,2023/07/13,Thu,Taiwan,Chocolate Caramel McFlurry,65.00,2.09,Promotion,Regular
10,2023/07/13,Thu,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.71,Promotion,Breakfast
11,2023/07/13,Thu,Taiwan,Colombia Single Origin,75.00,2.41,Promotion,Breakfast
12,2023/07/13,Thu,Taiwan,Colombia Single Origin Latte,95.00,3.05,Promotion,Breakfast
13,2023/07/13,Thu,Taiwan,Iced Colombia Single Origin,75.00,2.41,Promotion,Breakfast
14,2023/07/13,Thu,Taiwan,Iced Colombia Single Origin Latte,95.00,3.05,Promotion,Breakfast
15,2023/07/13,Thu,Taiwan,McCrispy &  McNuggets Happy Sharing Meal,549.00,17.62,Happy Sharing Meal,Regular
16,2023/07/13,Thu,Taiwan,McCrispy(O) Happy Sharing Meal,469.00,15.05,Happy Sharing Meal,Regular
17,2023/07/13,Thu,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.52,Happy Sharing Meal,Regular
18,2023/07/13,Thu,Taiwan,Tender Chicken Wing Sharing Meal,319.00,10.24,Happy Sharing Meal,Regular
19,2023/07/13,Thu,Taiwan,Spicy Chicken Wing Sharing Meal,319.00,10.24,Happy Sharing Meal,Regular
20,2023/07/13,Thu,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,269.00,8.63,Happy Sharing Meal,Regular
21,2023/07/13,Thu,Taiwan,2 Burger Combo Meal,319.00,10.24,Happy Sharing Meal,Regular
22,2023/07/13,Thu,Taiwan,BLT Angus Beef Burger,114.00,3.66,Signature,Regular
23,2023/07/13,Thu,Taiwan,BLT Spicy Chicken Burger,114.00,3.66,Signature,Regular
24,2023/07/13,Thu,Taiwan,BLT Grilled Chicken Burger,114.00,3.66,Signature,Regular
25,2023/07/13,Thu,Taiwan,Mushroom Angus Beef Burger,124.00,3.98,Signature,Regular
26,2023/07/13,Thu,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.34,Signature,Regular
27,2023/07/13,Thu,Taiwan,Italian Grilled Chicken Salad,104.00,3.34,Signature,Regular
28,2023/07/13,Thu,Taiwan,Double McChicken Burger,79.00,2.53,Ala Carte & Value Meals,Regular
29,2023/07/13,Thu,Taiwan,Big Mac,80.00,2.57,Ala Carte & Value Meals,Regular
30,2023/07/13,Thu,Taiwan,Double Cheese Burger,70.00,2.25,Ala Carte & Value Meals,Regular
31,2023/07/13,Thu,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,1.93,Ala Carte & Value Meals,Regular
32,2023/07/13,Thu,Taiwan,10pcs Chicken McNuggets,104.00,3.34,Ala Carte & Value Meals,Regular
33,2023/07/13,Thu,Taiwan,6pcs Chicken McNuggets,64.00,2.05,Ala Carte & Value Meals,Regular
34,2023/07/13,Thu,Taiwan,Grilled BBQ Chicken Burger,80.00,2.57,Ala Carte & Value Meals,Regular
35,2023/07/13,Thu,Taiwan,Spicy Chicken Filet,80.00,2.57,Ala Carte & Value Meals,Regular
36,2023/07/13,Thu,Taiwan,McChicken,49.00,1.57,Ala Carte & Value Meals,Regular
37,2023/07/13,Thu,Taiwan,Filet-O-Fish,60.00,1.93,Ala Carte & Value Meals,Regular
38,2023/07/13,Thu,Taiwan,Colombia Single Origin,75.00,2.41,McCafé,Regular
39,2023/07/13,Thu,Taiwan,Colombia Single Origin Latte,95.00,3.05,McCafé,Regular
40,2023/07/13,Thu,Taiwan,Iced Colombia Single Origin,75.00,2.41,McCafé,Regular
41,2023/07/13,Thu,Taiwan,Iced Colombia Single Origin Latte,95.00,3.05,McCafé,Regular
42,2023/07/13,Thu,Taiwan,Iced Honey Milk Tea,65.00,2.09,McCafé,Regular
43,2023/07/13,Thu,Taiwan,Honey Iced Tea,55.00,1.76,McCafé,Regular
44,2023/07/13,Thu,Taiwan,Hot Honey Milk Tea,65.00,2.09,McCafé,Regular
45,2023/07/13,Thu,Taiwan,Iced Latte (No sugar),75.00,2.41,McCafé,Regular
46,2023/07/13,Thu,Taiwan,Iced Americano (No sugar),65.00,2.09,McCafé,Regular
