,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2023/02/01,Wed,Taiwan,Prosperity Deluxe Beef Meal,175.00,5.82,Promotion,Regular
2,2023/02/01,Wed,Taiwan,Prosperity Deluxe Chicken Meal,175.00,5.82,Promotion,Regular
3,2023/02/01,Wed,Taiwan,Prosperity Beef Meal,165.00,5.49,Promotion,Regular
4,2023/02/01,Wed,Taiwan,Prosperity Chicken Meal,165.00,5.49,Promotion,Regular
5,2023/02/01,Wed,Taiwan,Red Bean Pie X6,189.00,6.29,Promotion,Regular
6,2023/02/01,Wed,Taiwan,Red Bean Pie x 2,70.00,2.33,Promotion,Regular
7,2023/02/01,Wed,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.95,Promotion,Regular
8,2023/02/01,Wed,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.96,Promotion,Breakfast
9,2023/02/01,Wed,Taiwan,Red Bean Pie X6,189.00,6.29,Promotion,Breakfast
10,2023/02/01,Wed,Taiwan,Red Bean Pie x 2,70.00,2.33,Promotion,Breakfast
11,2023/02/01,Wed,Taiwan,Mega McMuffin with Mushroom Meal,138.00,4.59,Promotion,Breakfast
12,2023/02/01,Wed,Taiwan,Sausage McMuffin with Egg and Mushroom Meal,118.00,3.93,Promotion,Breakfast
13,2023/02/01,Wed,Taiwan,Sausage McMuffin with Mushroom Meal,108.00,3.59,Promotion,Breakfast
14,2023/02/01,Wed,Taiwan,Egg McMuffin with Mushroom Meal,112.00,3.73,Promotion,Breakfast
15,2023/02/01,Wed,Taiwan,Muffin with Vegie and Mushroom Meal,120.00,3.99,Promotion,Breakfast
16,2023/02/01,Wed,Taiwan,McCrispy &  McNuggets Happy Sharing Meal,549.00,18.27,Happy Sharing Meal,Regular
17,2023/02/01,Wed,Taiwan,McCrispy(O) Happy Sharing Meal,469.00,15.61,Happy Sharing Meal,Regular
18,2023/02/01,Wed,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.95,Happy Sharing Meal,Regular
19,2023/02/01,Wed,Taiwan,Tender Chicken Wing Sharing Meal,319.00,10.62,Happy Sharing Meal,Regular
20,2023/02/01,Wed,Taiwan,Spicy Chicken Wing Sharing Meal,319.00,10.62,Happy Sharing Meal,Regular
21,2023/02/01,Wed,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,269.00,8.95,Happy Sharing Meal,Regular
22,2023/02/01,Wed,Taiwan,2 Burger Combo Meal,319.00,10.62,Happy Sharing Meal,Regular
23,2023/02/01,Wed,Taiwan,BLT Angus Beef Burger,114.00,3.79,Signature,Regular
24,2023/02/01,Wed,Taiwan,BLT Spicy Chicken Burger,114.00,3.79,Signature,Regular
25,2023/02/01,Wed,Taiwan,BLT Grilled Chicken Burger,114.00,3.79,Signature,Regular
26,2023/02/01,Wed,Taiwan,Mushroom Angus Beef Burger,124.00,4.13,Signature,Regular
27,2023/02/01,Wed,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.46,Signature,Regular
28,2023/02/01,Wed,Taiwan,Italian Grilled Chicken Salad,104.00,3.46,Signature,Regular
29,2023/02/01,Wed,Taiwan,Prosperity Deluxe Beef,95.00,3.16,Ala Carte & Value Meals,Regular
30,2023/02/01,Wed,Taiwan,Prosperity Deluxe Chicken,95.00,3.16,Ala Carte & Value Meals,Regular
31,2023/02/01,Wed,Taiwan,Prosperity Beef,85.00,2.83,Ala Carte & Value Meals,Regular
32,2023/02/01,Wed,Taiwan,Prosperity Chicken,85.00,2.83,Ala Carte & Value Meals,Regular
33,2023/02/01,Wed,Taiwan,Big Mac,80.00,2.66,Ala Carte & Value Meals,Regular
34,2023/02/01,Wed,Taiwan,Double Cheese Burger,70.00,2.33,Ala Carte & Value Meals,Regular
35,2023/02/01,Wed,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,2.00,Ala Carte & Value Meals,Regular
36,2023/02/01,Wed,Taiwan,10pcs Chicken McNuggets,104.00,3.46,Ala Carte & Value Meals,Regular
37,2023/02/01,Wed,Taiwan,6pcs Chicken McNuggets,64.00,2.13,Ala Carte & Value Meals,Regular
38,2023/02/01,Wed,Taiwan,Grilled BBQ Chicken Burger,80.00,2.66,Ala Carte & Value Meals,Regular
39,2023/02/01,Wed,Taiwan,Spicy Chicken Filet,80.00,2.66,Ala Carte & Value Meals,Regular
40,2023/02/01,Wed,Taiwan,McChicken,49.00,1.63,Ala Carte & Value Meals,Regular
41,2023/02/01,Wed,Taiwan,Filet-O-Fish,60.00,2.00,Ala Carte & Value Meals,Regular
42,2023/02/01,Wed,Taiwan,Alishan Single Origin iced,120.00,3.99,McCafé,Regular
43,2023/02/01,Wed,Taiwan,Alishan Single Origin hot,120.00,3.99,McCafé,Regular
44,2023/02/01,Wed,Taiwan,Hot Honey Milk Tea,65.00,2.16,McCafé,Regular
45,2023/02/01,Wed,Taiwan,Iced Honey Milk Tea,65.00,2.16,McCafé,Regular
46,2023/02/01,Wed,Taiwan,Honey Iced Tea,55.00,1.83,McCafé,Regular
47,2023/02/01,Wed,Taiwan,Iced Latte (No sugar),75.00,2.50,McCafé,Regular
48,2023/02/01,Wed,Taiwan,12oz Iced Americano (No sugar),65.00,2.16,McCafé,Regular
49,2023/02/01,Wed,Taiwan,Hot Latte,75.00,2.50,McCafé,Regular
50,2023/02/01,Wed,Taiwan,12oz Americano,65.00,2.16,McCafé,Regular
51,2023/02/01,Wed,Taiwan,Iced Assam Latte,75.00,2.50,McCafé,Regular
52,2023/02/01,Wed,Taiwan,Assam Latte,75.00,2.50,McCafé,Regular
53,2023/02/01,Wed,Taiwan,Sugar-free Iced Black Tea (M),38.00,1.26,Beverage,Regular
54,2023/02/01,Wed,Taiwan,Sugar-free Iced Green Tea (M),38.00,1.26,Beverage,Regular
55,2023/02/01,Wed,Taiwan,Coca-Cola(M),38.00,1.26,Beverage,Regular
56,2023/02/01,Wed,Taiwan,Iced Tea,38.00,1.26,Beverage,Regular
57,2023/02/01,Wed,Taiwan,Sprite(M),38.00,1.26,Beverage,Regular
58,2023/02/01,Wed,Taiwan,Zero Coke(M),38.00,1.26,Beverage,Regular
59,2023/02/01,Wed,Taiwan,Taiwan Fresh Orange Juice,60.00,2.00,Beverage,Regular
60,2023/02/01,Wed,Taiwan,Hot Milk Tea (M),48.00,1.60,Beverage,Regular
61,2023/02/01,Wed,Taiwan,Hot Tea,38.00,1.26,Beverage,Regular
62,2023/02/01,Wed,Taiwan,Iced Milk Tea(L),48.00,1.60,Beverage,Regular
63,2023/02/01,Wed,Taiwan,Milk,33.00,1.10,Beverage,Regular
64,2023/02/01,Wed,Taiwan,Red Bean Pie X6,189.00,6.29,Desserts,Regular
65,2023/02/01,Wed,Taiwan,Red Bean Pie x 2,70.00,2.33,Desserts,Regular
66,2023/02/01,Wed,Taiwan,Red Bean Pie,35.00,1.16,Desserts,Regular
67,2023/02/01,Wed,Taiwan,McFlurry(OREO) x2,110.00,3.66,Desserts,Regular
68,2023/02/01,Wed,Taiwan,McFlurry (Double OREO),65.00,2.16,Desserts,Regular
69,2023/02/01,Wed,Taiwan,McFlurry(OREO),55.00,1.83,Desserts,Regular
70,2023/02/01,Wed,Taiwan,Classic Platter - New 3 Kind,136.00,4.53,Desserts,Regular
71,2023/02/01,Wed,Taiwan,Spicy Chicken Wing(6),130.00,4.33,Desserts,Regular
72,2023/02/01,Wed,Taiwan,Tender Chicken Wing(6),130.00,4.33,Desserts,Regular
73,2023/02/01,Wed,Taiwan,Spicy McCrispy-Chicken Leg/Thigh,60.00,2.00,Desserts,Regular
74,2023/02/01,Wed,Taiwan,Spicy Chicken Wing,49.00,1.63,Desserts,Regular
75,2023/02/01,Wed,Taiwan,Apple Pie,35.00,1.16,Desserts,Regular
76,2023/02/01,Wed,Taiwan,4pcs Nuggets,49.00,1.63,Desserts,Regular
77,2023/02/01,Wed,Taiwan,Tender Chicken Wing,49.00,1.63,Desserts,Regular
78,2023/02/01,Wed,Taiwan,Corn Soup,40.00,1.33,Desserts,Regular
79,2023/02/01,Wed,Taiwan,Sweet Potato,65.00,2.16,Desserts,Regular
80,2023/02/01,Wed,Taiwan,Fries (M),50.00,1.66,Desserts,Regular
