,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2024/08/19,Mon,Indonesia,PaNas 2 with Fries Ayam McD Opor Sambel Terasi,64500.00,4.11,Promotion,Regular
2,2024/08/19,Mon,Indonesia,PaNas 2  Ayam McD Opor Sambel Terasi,60500.00,3.86,Promotion,Regular
3,2024/08/19,Mon,Indonesia,PaNas Spesial  Ayam McD Opor Sambel Terasi,51000.00,3.25,Promotion,Regular
4,2024/08/19,Mon,Indonesia,PaNas 1 Ayam McD Opor Sambel Terasi,43500.00,2.77,Promotion,Regular
5,2024/08/19,Mon,Indonesia,PaMer 5 Ayam McD Opor Sambal Terasi,156500.00,9.97,Promotion,Regular
6,2024/08/19,Mon,Indonesia,PaMer 7 Ayam McD Opor Sambal Terasi,198500.00,12.65,Promotion,Regular
7,2024/08/19,Mon,Indonesia,Bundling 2 Pcs Choco Caramel Pie,28000.00,1.78,Promotion,Regular
8,2024/08/19,Mon,Indonesia,Iced Coffee Macadamia,26000.00,1.66,Promotion,Regular
9,2024/08/19,Mon,Indonesia,Iced Chocolate Hazelnut,39000.00,2.49,Promotion,Regular
10,2024/08/19,Mon,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.15,Promotion,Regular
11,2024/08/19,Mon,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.15,Promotion,Regular
12,2024/08/19,Mon,Indonesia,Original Hello Kitty Plush Bag Tag,37500.00,2.39,Promotion,Regular
13,2024/08/19,Mon,Indonesia,PaNas 2 with Fries Ayam McD Opor Sambel Terasi,64500.00,4.11,Promotion,Breakfast
14,2024/08/19,Mon,Indonesia,PaNas 2  Ayam McD Opor Sambel Terasi,60500.00,3.86,Promotion,Breakfast
15,2024/08/19,Mon,Indonesia,PaNas Spesial  Ayam McD Opor Sambel Terasi,51000.00,3.25,Promotion,Breakfast
16,2024/08/19,Mon,Indonesia,PaNas 1 Ayam McD Opor Sambel Terasi,43500.00,2.77,Promotion,Breakfast
17,2024/08/19,Mon,Indonesia,PaMer 5 Ayam McD Opor Sambal Terasi,156500.00,9.97,Promotion,Breakfast
18,2024/08/19,Mon,Indonesia,PaMer 7 Ayam McD Opor Sambal Terasi,198500.00,12.65,Promotion,Breakfast
19,2024/08/19,Mon,Indonesia,Bundling 2 Pcs Choco Caramel Pie,28000.00,1.78,Promotion,Breakfast
20,2024/08/19,Mon,Indonesia,Iced Coffee Macadamia,26000.00,1.66,Promotion,Breakfast
21,2024/08/19,Mon,Indonesia,Iced Chocolate Hazelnut,39000.00,2.49,Promotion,Breakfast
22,2024/08/19,Mon,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.15,Promotion,Breakfast
23,2024/08/19,Mon,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.15,Promotion,Breakfast
24,2024/08/19,Mon,Indonesia,Original Hello Kitty Plush Bag Tag,37500.00,2.39,Promotion,Breakfast
25,2024/08/19,Mon,Indonesia,Paket Ayam McD Opor Spesial + McFlurry feat. OREO,54500.00,3.47,Exclusive Delivery,Regular
26,2024/08/19,Mon,Indonesia,Paket Kenyang,150000.00,9.56,Exclusive Delivery,Regular
27,2024/08/19,Mon,Indonesia,Paket Ngemil,110000.00,7.01,Exclusive Delivery,Regular
28,2024/08/19,Mon,Indonesia,Paket Manis,71500.00,4.56,Exclusive Delivery,Regular
29,2024/08/19,Mon,Indonesia,Big Mac®,43500.00,2.77,Burger & McNuggets,Regular
30,2024/08/19,Mon,Indonesia,Triple Cheeseburger,62500.00,3.98,Burger & McNuggets,Regular
31,2024/08/19,Mon,Indonesia,Double Cheeseburger,41500.00,2.64,Burger & McNuggets,Regular
32,2024/08/19,Mon,Indonesia,Cheeseburger Deluxe,34500.00,2.20,Burger & McNuggets,Regular
33,2024/08/19,Mon,Indonesia,Cheeseburger,32500.00,2.07,Burger & McNuggets,Regular
34,2024/08/19,Mon,Indonesia,Beef Burger Deluxe,26500.00,1.69,Burger & McNuggets,Regular
35,2024/08/19,Mon,Indonesia,McSpicy Chicken Burger,42000.00,2.68,Burger & McNuggets,Regular
36,2024/08/19,Mon,Indonesia,McChicken Burger,32500.00,2.07,Burger & McNuggets,Regular
37,2024/08/19,Mon,Indonesia,Chicken Burger Deluxe,26500.00,1.69,Burger & McNuggets,Regular
38,2024/08/19,Mon,Indonesia,Fish Burger,33000.00,2.10,Burger & McNuggets,Regular
39,2024/08/19,Mon,Indonesia,McNuggets®  9pcs,55000.00,3.50,Burger & McNuggets,Regular
40,2024/08/19,Mon,Indonesia,McNuggets® 6pcs,52000.00,3.31,Burger & McNuggets,Regular
41,2024/08/19,Mon,Indonesia,McNuggets®  4pcs,27000.00,1.72,Burger & McNuggets,Regular
42,2024/08/19,Mon,Indonesia,PaNas 2 with Fries,53000.00,3.38,Ayam McD,Regular
43,2024/08/19,Mon,Indonesia,PaNas 2 with Rice,51500.00,3.28,Ayam McD,Regular
44,2024/08/19,Mon,Indonesia,PaNas Spesial,47000.00,2.99,Ayam McD,Regular
45,2024/08/19,Mon,Indonesia,PaNas 1,39000.00,2.49,Ayam McD,Regular
46,2024/08/19,Mon,Indonesia,PaNas Korean Soy Garlic Wings,45000.00,2.87,Ayam McD,Regular
47,2024/08/19,Mon,Indonesia,PaMer 7,184000.00,11.72,Ayam McD,Regular
48,2024/08/19,Mon,Indonesia,PaMer 5,131500.00,8.38,Ayam McD,Regular
49,2024/08/19,Mon,Indonesia,Paket Berlima,135000.00,8.60,Ayam McD,Regular
50,2024/08/19,Mon,Indonesia,Paket Ber 4,90000.00,5.73,Ayam McD,Regular
