,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2024/02/03,Sat,Indonesia,Paket Kenyang,150000.00,9.54,Promotion Menu,Regular
2,2024/02/03,Sat,Indonesia,Paket Ngemil,110000.00,6.99,Promotion Menu,Regular
3,2024/02/03,Sat,Indonesia,Paket Manis,71500.00,4.55,Promotion Menu,Regular
4,2024/02/03,Sat,Indonesia,"MERCH - Socks, BigMac",24000.00,1.53,Promotion Menu,Regular
5,2024/02/03,Sat,Indonesia,"MERCH - Pillow Cases, BigMac",27000.00,1.72,Promotion Menu,Regular
6,2024/02/03,Sat,Indonesia,"MERCH - Bed Cover, BigMac",180000.00,11.44,Promotion Menu,Regular
7,2024/02/03,Sat,Indonesia,Bundling - 3 Ayam McD Black Pepper +  3 Rice (M) + 3 Fruit Tea Lemon (S),77500.00,4.93,Promotion Menu,Regular
8,2024/02/03,Sat,Indonesia,"PROMO - 2 Black Pepper Beef Steak Rice with Fanta (s), FREE 2 Oreo McFlurry",77500.00,4.93,Promotion Menu,Regular
9,2024/02/03,Sat,Indonesia,PaNas Special Ayam McD Blackpepper Sauce,45500.00,2.89,Promotion Menu,Regular
10,2024/02/03,Sat,Indonesia,PaNas 2 Rice Ayam McD Blackpepper sauce,47000.00,2.99,Promotion Menu,Regular
11,2024/02/03,Sat,Indonesia,PaMer 5 Ayam McD Blackpepper sauce,149000.00,9.47,Promotion Menu,Regular
12,2024/02/03,Sat,Indonesia,Philly Cheese Steak Burger,48500.00,3.08,Promotion Menu,Regular
13,2024/02/03,Sat,Indonesia,Beef Prosperity Burger,45000.00,2.86,Promotion Menu,Regular
14,2024/02/03,Sat,Indonesia,Curly Fries,29500.00,1.88,Promotion Menu,Regular
15,2024/02/03,Sat,Indonesia,SPECIAL PRICE Kerwin Frost Box 9 McNuggets,66000.00,4.20,Promotion Menu,Regular
16,2024/02/03,Sat,Indonesia,SPECIAL PRICE Kerwin Frost Box Big Mac,66000.00,4.20,Promotion Menu,Regular
17,2024/02/03,Sat,Indonesia,Blueberry Cheese Cake Pie,17000.00,1.08,Promotion Menu,Regular
18,2024/02/03,Sat,Indonesia,Iced Black Cookies Cappuccino,38500.00,2.45,Promotion Menu,Regular
19,2024/02/03,Sat,Indonesia,Black Cookies Latte Frappe,41500.00,2.64,Promotion Menu,Regular
20,2024/02/03,Sat,Indonesia,Iced Coffee Matcha Float,27000.00,1.72,Promotion Menu,Regular
21,2024/02/03,Sat,Indonesia,Paket Hantaran McD,135000.00,8.58,Promotion Menu,Regular
22,2024/02/03,Sat,Indonesia,Paket Manis,71500.00,4.55,Promotion Menu,Breakfast
23,2024/02/03,Sat,Indonesia,"MERCH - Socks, BigMac",24000.00,1.53,Promotion Menu,Breakfast
24,2024/02/03,Sat,Indonesia,"MERCH - Pillow Cases, BigMac",27000.00,1.72,Promotion Menu,Breakfast
25,2024/02/03,Sat,Indonesia,"MERCH - Bed Cover, BigMac",180000.00,11.44,Promotion Menu,Breakfast
26,2024/02/03,Sat,Indonesia,Bundling - 3 Ayam McD Black Pepper +  3 Rice (M) + 3 Fruit Tea Lemon (S),77500.00,4.93,Promotion Menu,Breakfast
