,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2023/06/30,Fri,Indonesia,Beef Yakiniku Tamago Burger,40500.00,2.69,Promotion Menu,Regular
2,2023/06/30,Fri,Indonesia,McSpicy® Yakiniku Burger,48000.00,3.19,Promotion Menu,Regular
3,2023/06/30,Fri,Indonesia,Fish Fillet Yakiniku Burger,39500.00,2.63,Promotion Menu,Regular
4,2023/06/30,Fri,Indonesia,Spicy Nori McShaker Fries,23000.00,1.53,Promotion Menu,Regular
5,2023/06/30,Fri,Indonesia,Matcha McFlurry® With Matcha Cookies,18000.00,1.20,Promotion Menu,Regular
6,2023/06/30,Fri,Indonesia,Matcha McFlurry® With Oreo,18000.00,1.20,Promotion Menu,Regular
7,2023/06/30,Fri,Indonesia,Sakura Fizz,14500.00,0.96,Promotion Menu,Regular
8,2023/06/30,Fri,Indonesia,Coca Cola X Strawberry McFloat,17000.00,1.13,Promotion Menu,Regular
9,2023/06/30,Fri,Indonesia,Sprite X Manggo McFloat,17000.00,1.13,Promotion Menu,Regular
10,2023/06/30,Fri,Indonesia,McNuggets® 20pcs,114000.00,7.58,Promotion Menu,Regular
11,2023/06/30,Fri,Indonesia,9pcs Spicy McNuggets ALC,60000.00,3.99,Promotion Menu,Regular
12,2023/06/30,Fri,Indonesia,6pcs Spicy McNuggets,40500.00,2.69,Promotion Menu,Regular
13,2023/06/30,Fri,Indonesia,McNuggets®  4pcs,26000.00,1.73,Promotion Menu,Regular
14,2023/06/30,Fri,Indonesia,Paket Hantaran McD,129000.00,8.58,Promotion Menu,Regular
15,2023/06/30,Fri,Indonesia,Matcha McFlurry® With Matcha Cookies,18000.00,1.20,Promotion Menu,Breakfast
16,2023/06/30,Fri,Indonesia,Matcha McFlurry® With Oreo,18000.00,1.20,Promotion Menu,Breakfast
17,2023/06/30,Fri,Indonesia,Sakura Fizz,14500.00,0.96,Promotion Menu,Breakfast
18,2023/06/30,Fri,Indonesia,Coca Cola X Strawberry McFloat,17000.00,1.13,Promotion Menu,Breakfast
19,2023/06/30,Fri,Indonesia,Sprite X Manggo McFloat,17000.00,1.13,Promotion Menu,Breakfast
20,2023/06/30,Fri,Indonesia,Paket Hantaran McD,129000.00,8.58,Promotion Menu,Breakfast
21,2023/06/30,Fri,Indonesia,Beef Yakiniku Tamago Burger,40500.00,2.69,Ala Carte & Value Meals,Regular
22,2023/06/30,Fri,Indonesia,McSpicy® Yakiniku Burger,48000.00,3.19,Ala Carte & Value Meals,Regular
23,2023/06/30,Fri,Indonesia,Fish Fillet Yakiniku Burger,39500.00,2.63,Ala Carte & Value Meals,Regular
24,2023/06/30,Fri,Indonesia,McNuggets® 20pcs,114000.00,7.58,Ala Carte & Value Meals,Regular
25,2023/06/30,Fri,Indonesia,McNuggets®  9pcs,53500.00,3.56,Ala Carte & Value Meals,Regular
26,2023/06/30,Fri,Indonesia,6pcs Spicy McNuggets,40500.00,2.69,Ala Carte & Value Meals,Regular
27,2023/06/30,Fri,Indonesia,McNuggets® 6pcs,38500.00,2.56,Ala Carte & Value Meals,Regular
28,2023/06/30,Fri,Indonesia,McNuggets®  4pcs,26000.00,1.73,Ala Carte & Value Meals,Regular
29,2023/06/30,Fri,Indonesia,Paket Korean Soy Garlic Wings,31500.00,2.09,Ala Carte & Value Meals,Regular
30,2023/06/30,Fri,Indonesia,Korean Soy Garlic Wings,34500.00,2.29,Ala Carte & Value Meals,Regular
31,2023/06/30,Fri,Indonesia,Paket Big Order,562500.00,37.40,Ala Carte & Value Meals,Regular
32,2023/06/30,Fri,Indonesia,Big Mac®,41000.00,2.73,Ala Carte & Value Meals,Regular
33,2023/06/30,Fri,Indonesia,Triple Cheeseburger,60000.00,3.99,Ala Carte & Value Meals,Regular
34,2023/06/30,Fri,Indonesia,Cheeseburger Deluxe,33000.00,2.19,Ala Carte & Value Meals,Regular
35,2023/06/30,Fri,Indonesia,Cheeseburger,32000.00,2.13,Ala Carte & Value Meals,Regular
36,2023/06/30,Fri,Indonesia,Beef Burger Deluxe,25000.00,1.66,Ala Carte & Value Meals,Regular
37,2023/06/30,Fri,Indonesia,McSpicy Chicken Burger,39500.00,2.63,Ala Carte & Value Meals,Regular
38,2023/06/30,Fri,Indonesia,McChicken Burger,32000.00,2.13,Ala Carte & Value Meals,Regular
39,2023/06/30,Fri,Indonesia,Chicken Burger Deluxe,25000.00,1.66,Ala Carte & Value Meals,Regular
40,2023/06/30,Fri,Indonesia,Fish Burger,32000.00,2.13,Ala Carte & Value Meals,Regular
41,2023/06/30,Fri,Indonesia,PaMer 7,180000.00,11.97,Ala Carte & Value Meals,Regular
42,2023/06/30,Fri,Indonesia,PaMer 5,125000.00,8.31,Ala Carte & Value Meals,Regular
43,2023/06/30,Fri,Indonesia,PaNas Spesial,46000.00,3.06,Ala Carte & Value Meals,Regular
44,2023/06/30,Fri,Indonesia,PaNas 1,38000.00,2.53,Ala Carte & Value Meals,Regular
45,2023/06/30,Fri,Indonesia,PaNas 2 with Rice,50000.00,3.32,Ala Carte & Value Meals,Regular
46,2023/06/30,Fri,Indonesia,PaNas 2 with Fries,52000.00,3.46,Ala Carte & Value Meals,Regular
47,2023/06/30,Fri,Indonesia,Nasi Uduk McD,21500.00,1.43,Ala Carte & Value Meals,Regular
48,2023/06/30,Fri,Indonesia,Nasi Uduk McD with Coffee,28000.00,1.86,Ala Carte & Value Meals,Regular
49,2023/06/30,Fri,Indonesia,Spicy Nori McShaker Fries,23000.00,1.53,Sides,Regular
50,2023/06/30,Fri,Indonesia,Apple Pie,12500.00,0.83,Sides,Regular
51,2023/06/30,Fri,Indonesia,Share Box with Spicy BBQ Crunchy Stars & Mentai Sauce,45000.00,2.99,Sides,Regular
52,2023/06/30,Fri,Indonesia,Honey Garlic Fish Rice,22000.00,1.46,Sides,Regular
53,2023/06/30,Fri,Indonesia,Honey Garlic Chicken Rice,22000.00,1.46,Sides,Regular
54,2023/06/30,Fri,Indonesia,Rica Rica Fish Rice,22000.00,1.46,Sides,Regular
55,2023/06/30,Fri,Indonesia,Rica Rica Chicken Rice,22000.00,1.46,Sides,Regular
56,2023/06/30,Fri,Indonesia,Beef Burger,19500.00,1.30,Sides,Regular
57,2023/06/30,Fri,Indonesia,Chicken Burger,19500.00,1.30,Sides,Regular
58,2023/06/30,Fri,Indonesia,Fish Snack Wrap,17500.00,1.16,Sides,Regular
59,2023/06/30,Fri,Indonesia,Chicken Snack Wrap™,17500.00,1.16,Sides,Regular
60,2023/06/30,Fri,Indonesia,Spicy Chicken Bites,13000.00,0.86,Sides,Regular
61,2023/06/30,Fri,Indonesia,Chicken Fingers 5pcs,14500.00,0.96,Sides,Regular
62,2023/06/30,Fri,Indonesia,French Fries,19000.00,1.26,Sides,Regular
63,2023/06/30,Fri,Indonesia,Apple Pie - Menu Receh 1+1,22500.00,1.50,Sides,Regular
64,2023/06/30,Fri,Indonesia,Beefburger - Menu Receh 1 + 1,25000.00,1.66,Sides,Regular
65,2023/06/30,Fri,Indonesia,Chicken Burger - Menu Receh 1 + 1,25000.00,1.66,Sides,Regular
66,2023/06/30,Fri,Indonesia,Chicken Snack Wrap – Menu Receh 1+1,22500.00,1.50,Sides,Regular
67,2023/06/30,Fri,Indonesia,Fish Snack Wrap – Menu Receh 1+1,22500.00,1.50,Sides,Regular
68,2023/06/30,Fri,Indonesia,Spicy Chicken Bites – Menu Receh 1+1,22500.00,1.50,Sides,Regular
69,2023/06/30,Fri,Indonesia,Chicken Fingers – Menu Receh 1+1,22500.00,1.50,Sides,Regular
70,2023/06/30,Fri,Indonesia,Reg Fries – Menu Receh 1+1,22500.00,1.50,Sides,Regular
71,2023/06/30,Fri,Indonesia,Sweet Corn – Menu Receh 1+1,22500.00,1.50,Sides,Regular
72,2023/06/30,Fri,Indonesia,Honey Garlic Chicken McD – Menu Receh 1+1,25000.00,1.66,Sides,Regular
73,2023/06/30,Fri,Indonesia,Rica Chicken Rice McD – Menu Receh 1+1,25000.00,1.66,Sides,Regular
74,2023/06/30,Fri,Indonesia,Rica Fish McD – Menu Receh 1+1,25000.00,1.66,Sides,Regular
75,2023/06/30,Fri,Indonesia,Honey Garlic Fish McD – Menu Receh 1+1,25000.00,1.66,Sides,Regular
76,2023/06/30,Fri,Indonesia,Sweet Corn,12000.00,0.80,Sides,Regular
77,2023/06/30,Fri,Indonesia,Rice,10000.00,0.66,Sides,Regular
78,2023/06/30,Fri,Indonesia,Matcha McFlurry® With Matcha Cookies,18000.00,1.20,Desserts,Regular
79,2023/06/30,Fri,Indonesia,Matcha McFlurry® With Oreo,18000.00,1.20,Desserts,Regular
80,2023/06/30,Fri,Indonesia,Double Choco Pie,17000.00,1.13,Desserts,Regular
81,2023/06/30,Fri,Indonesia,Double Choco Pie Ala Mode Chocolate,23500.00,1.56,Desserts,Regular
82,2023/06/30,Fri,Indonesia,Double Choco Pie Ala Mode Strawberry,23500.00,1.56,Desserts,Regular
83,2023/06/30,Fri,Indonesia,McFlurry®  featuring Oreo,13500.00,0.90,Desserts,Regular
84,2023/06/30,Fri,Indonesia,Choco McFlurry®,13500.00,0.90,Desserts,Regular
85,2023/06/30,Fri,Indonesia,Chocolate Sundae,12000.00,0.80,Desserts,Regular
86,2023/06/30,Fri,Indonesia,Strawberry Sundae,12000.00,0.80,Desserts,Regular
87,2023/06/30,Fri,Indonesia,Sakura Fizz,14500.00,0.96,Beverages,Regular
88,2023/06/30,Fri,Indonesia,Sprite X Manggo McFloat,17000.00,1.13,Beverages,Regular
89,2023/06/30,Fri,Indonesia,Coca Cola X Strawberry McFloat,17000.00,1.13,Beverages,Regular
90,2023/06/30,Fri,Indonesia,Iced Lychee Tea,20000.00,1.33,Beverages,Regular
