,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2023/10/20,Fri,Indonesia,Tiramisu McFlurry with Cookie Crumbs,18000.00,1.14,Promotion Menu,Regular
2,2023/10/20,Fri,Indonesia,Tiramisu McFlurry with Lotus Biscoff,18000.00,1.14,Promotion Menu,Regular
3,2023/10/20,Fri,Indonesia,Iced Coffee Matcha,23000.00,1.45,Promotion Menu,Regular
4,2023/10/20,Fri,Indonesia,Double Big Mac® McFlavor Fries,85000.00,5.36,Promotion Menu,Regular
5,2023/10/20,Fri,Indonesia,Big Mac® McFlavor Fries,58000.00,3.66,Promotion Menu,Regular
6,2023/10/20,Fri,Indonesia,Double Choco Sundae,13000.00,0.82,Promotion Menu,Regular
7,2023/10/20,Fri,Indonesia,Bundling 2 Double Choco Pie,28000.00,1.77,Promotion Menu,Regular
8,2023/10/20,Fri,Indonesia,Bundling 3 Double Choco Pie,40000.00,2.52,Promotion Menu,Regular
9,2023/10/20,Fri,Indonesia,Paket Hantaran McD,135000.00,8.52,Promotion Menu,Regular
10,2023/10/20,Fri,Indonesia,Tiramisu McFlurry with Cookie Crumbs,18000.00,1.14,Promotion Menu,Breakfast
11,2023/10/20,Fri,Indonesia,Tiramisu McFlurry with Lotus Biscoff,18000.00,1.14,Promotion Menu,Breakfast
12,2023/10/20,Fri,Indonesia,Iced Coffee Matcha,23000.00,1.45,Promotion Menu,Breakfast
13,2023/10/20,Fri,Indonesia,Double Choco Sundae,13000.00,0.82,Promotion Menu,Breakfast
14,2023/10/20,Fri,Indonesia,Bundling 2 Double Choco Pie,28000.00,1.77,Promotion Menu,Breakfast
15,2023/10/20,Fri,Indonesia,Bundling 3 Double Choco Pie,40000.00,2.52,Promotion Menu,Breakfast
16,2023/10/20,Fri,Indonesia,Paket Hantaran McD,135000.00,8.52,Promotion Menu,Breakfast
17,2023/10/20,Fri,Indonesia,McNuggets® 20pcs,114000.00,7.19,Ala Carte & Value Meals,Regular
18,2023/10/20,Fri,Indonesia,9pcs Spicy McNuggets ALC,60000.00,3.79,Ala Carte & Value Meals,Regular
19,2023/10/20,Fri,Indonesia,McNuggets®  9pcs,53500.00,3.38,Ala Carte & Value Meals,Regular
20,2023/10/20,Fri,Indonesia,6pcs Spicy McNuggets,40500.00,2.56,Ala Carte & Value Meals,Regular
21,2023/10/20,Fri,Indonesia,McNuggets® 6pcs,38500.00,2.43,Ala Carte & Value Meals,Regular
22,2023/10/20,Fri,Indonesia,Paket Korean Soy Garlic Wings,31500.00,1.99,Ala Carte & Value Meals,Regular
23,2023/10/20,Fri,Indonesia,Korean Soy Garlic Wings,34500.00,2.18,Ala Carte & Value Meals,Regular
24,2023/10/20,Fri,Indonesia,Paket Big Order,587500.00,37.07,Ala Carte & Value Meals,Regular
25,2023/10/20,Fri,Indonesia,Double Big Mac®,66500.00,4.20,Ala Carte & Value Meals,Regular
26,2023/10/20,Fri,Indonesia,Big Mac®,41000.00,2.59,Ala Carte & Value Meals,Regular
27,2023/10/20,Fri,Indonesia,Triple Cheeseburger,61500.00,3.88,Ala Carte & Value Meals,Regular
28,2023/10/20,Fri,Indonesia,Double Cheeseburger,39500.00,2.49,Ala Carte & Value Meals,Regular
29,2023/10/20,Fri,Indonesia,Cheeseburger Deluxe,33500.00,2.11,Ala Carte & Value Meals,Regular
30,2023/10/20,Fri,Indonesia,Cheeseburger,32000.00,2.02,Ala Carte & Value Meals,Regular
31,2023/10/20,Fri,Indonesia,Beef Burger Deluxe,25000.00,1.58,Ala Carte & Value Meals,Regular
32,2023/10/20,Fri,Indonesia,McSpicy Chicken Burger,41000.00,2.59,Ala Carte & Value Meals,Regular
33,2023/10/20,Fri,Indonesia,McChicken Burger,32000.00,2.02,Ala Carte & Value Meals,Regular
34,2023/10/20,Fri,Indonesia,Chicken Burger Deluxe,25000.00,1.58,Ala Carte & Value Meals,Regular
35,2023/10/20,Fri,Indonesia,Fish Burger,32000.00,2.02,Ala Carte & Value Meals,Regular
36,2023/10/20,Fri,Indonesia,PaMer 7,183000.00,11.55,Ala Carte & Value Meals,Regular
37,2023/10/20,Fri,Indonesia,PaMer 5,130000.00,8.20,Ala Carte & Value Meals,Regular
38,2023/10/20,Fri,Indonesia,PaNas Spesial,46500.00,2.93,Ala Carte & Value Meals,Regular
39,2023/10/20,Fri,Indonesia,PaNas 1,38500.00,2.43,Ala Carte & Value Meals,Regular
40,2023/10/20,Fri,Indonesia,PaNas 2 with Rice,50000.00,3.16,Ala Carte & Value Meals,Regular
41,2023/10/20,Fri,Indonesia,PaNas 2 with Fries,52500.00,3.31,Ala Carte & Value Meals,Regular
42,2023/10/20,Fri,Indonesia,Nasi Uduk McD,23500.00,1.48,Ala Carte & Value Meals,Regular
