,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2022/07/16,Sat,Indonesia,Taste of the World  - East West Bundled,120000.00,8.00,Promotion Menu,Regular
2,2022/07/16,Sat,Indonesia,Taste of the World  - East Bundled,120000.00,8.00,Promotion Menu,Regular
3,2022/07/16,Sat,Indonesia,Taste of the World  - West Bundled,112500.00,7.50,Promotion Menu,Regular
4,2022/07/16,Sat,Indonesia,Share Box with Coke Bundling,58000.00,3.87,Promotion Menu,Regular
5,2022/07/16,Sat,Indonesia,Minion Potatoes,28000.00,1.87,Promotion Menu,Regular
6,2022/07/16,Sat,Indonesia,Apple Pie A la Mode with Coke Bundling,54000.00,3.60,Promotion Menu,Regular
7,2022/07/16,Sat,Indonesia,PaNas HeBat Smoky BBQ Wings,30500.00,2.03,Promotion Menu,Regular
8,2022/07/16,Sat,Indonesia,Paket Hantaran McD,127000.00,8.47,Promotion Menu,Regular
9,2022/07/16,Sat,Indonesia,Apple Pie A la Mode with Coke Bundling,54000.00,3.60,Promotion Menu,Breakfast
10,2022/07/16,Sat,Indonesia,PaNas HeBat Smoky BBQ Wings,30500.00,2.03,Promotion Menu,Breakfast
11,2022/07/16,Sat,Indonesia,Paket Hantaran McD,127000.00,8.47,Promotion Menu,Breakfast
12,2022/07/16,Sat,Indonesia,McSpicy Korean Burger,52500.00,3.50,Ala Carte & Value Meals,Regular
13,2022/07/16,Sat,Indonesia,Beef Spicy Korean Burger with Egg,46000.00,3.07,Ala Carte & Value Meals,Regular
14,2022/07/16,Sat,Indonesia,Double Beef Onion Stew Burger,52500.00,3.50,Ala Carte & Value Meals,Regular
15,2022/07/16,Sat,Indonesia,Beef Onion Stew Burger with Egg,46000.00,3.07,Ala Carte & Value Meals,Regular
16,2022/07/16,Sat,Indonesia,PaNas 4pcs Smoky BBQ Wings,44500.00,2.97,Ala Carte & Value Meals,Regular
17,2022/07/16,Sat,Indonesia,PaNas HeBat Smoky BBQ Wings,30500.00,2.03,Ala Carte & Value Meals,Regular
18,2022/07/16,Sat,Indonesia,Paket Big Order,975000.00,65.03,Ala Carte & Value Meals,Regular
19,2022/07/16,Sat,Indonesia,Big Mac®,37000.00,2.47,Ala Carte & Value Meals,Regular
20,2022/07/16,Sat,Indonesia,Triple Burger with Cheese,45000.00,3.00,Ala Carte & Value Meals,Regular
21,2022/07/16,Sat,Indonesia,Double Cheeseburger,36000.00,2.40,Ala Carte & Value Meals,Regular
22,2022/07/16,Sat,Indonesia,Cheeseburger with Egg,30000.00,2.00,Ala Carte & Value Meals,Regular
23,2022/07/16,Sat,Indonesia,Cheeseburger Deluxe,28500.00,1.90,Ala Carte & Value Meals,Regular
24,2022/07/16,Sat,Indonesia,Cheeseburger,28500.00,1.90,Ala Carte & Value Meals,Regular
25,2022/07/16,Sat,Indonesia,Beef Burger Deluxe,24000.00,1.60,Ala Carte & Value Meals,Regular
26,2022/07/16,Sat,Indonesia,McSpicy™,38000.00,2.53,Ala Carte & Value Meals,Regular
27,2022/07/16,Sat,Indonesia,McChicken®,30000.00,2.00,Ala Carte & Value Meals,Regular
28,2022/07/16,Sat,Indonesia,Chicken Burger Deluxe,24000.00,1.60,Ala Carte & Value Meals,Regular
29,2022/07/16,Sat,Indonesia,Fish Fillet Burger,29000.00,1.93,Ala Carte & Value Meals,Regular
30,2022/07/16,Sat,Indonesia,McNuggets® 6pcs,29500.00,1.97,Ala Carte & Value Meals,Regular
31,2022/07/16,Sat,Indonesia,McNuggets®  9pcs,39500.00,2.63,Ala Carte & Value Meals,Regular
32,2022/07/16,Sat,Indonesia,PaMer 7,161000.00,10.74,Ala Carte & Value Meals,Regular
33,2022/07/16,Sat,Indonesia,PaMer 5,111000.00,7.40,Ala Carte & Value Meals,Regular
34,2022/07/16,Sat,Indonesia,PaNas Spesial,42000.00,2.80,Ala Carte & Value Meals,Regular
35,2022/07/16,Sat,Indonesia,PaNas 1,34500.00,2.30,Ala Carte & Value Meals,Regular
36,2022/07/16,Sat,Indonesia,PaNas 2 with Rice,46500.00,3.10,Ala Carte & Value Meals,Regular
37,2022/07/16,Sat,Indonesia,PaNas 2 with Fries,49000.00,3.27,Ala Carte & Value Meals,Regular
38,2022/07/16,Sat,Indonesia,Nasi Uduk McD,20000.00,1.33,Ala Carte & Value Meals,Regular
39,2022/07/16,Sat,Indonesia,Nasi Uduk McD with Coffee,26000.00,1.73,Ala Carte & Value Meals,Regular
40,2022/07/16,Sat,Indonesia,Minion Potatoes,28000.00,1.87,Sides,Regular
41,2022/07/16,Sat,Indonesia,McShaker Fries Sweet Spicy BBQ,23000.00,1.53,Sides,Regular
42,2022/07/16,Sat,Indonesia,White Chocolate Strawberry Pastry Pie,15500.00,1.03,Sides,Regular
43,2022/07/16,Sat,Indonesia,Apple Pie,11500.00,0.77,Sides,Regular
44,2022/07/16,Sat,Indonesia,Share Box with Cajun Garlic Sauce,42500.00,2.83,Sides,Regular
45,2022/07/16,Sat,Indonesia,Honey Garlic Fish Rice,18000.00,1.20,Sides,Regular
46,2022/07/16,Sat,Indonesia,Honey Garlic Chicken Rice,18000.00,1.20,Sides,Regular
47,2022/07/16,Sat,Indonesia,Rica Rica Fish Rice,18000.00,1.20,Sides,Regular
48,2022/07/16,Sat,Indonesia,Rica Rica Chicken Rice,18000.00,1.20,Sides,Regular
49,2022/07/16,Sat,Indonesia,Beef Burger,16500.00,1.10,Sides,Regular
