,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2024/07/10,Wed,Indonesia,Bundling 2 Pcs Choco Caramel Pie,28000.00,1.72,Promotion Menu,Regular
2,2024/07/10,Wed,Indonesia,Paket Kenyang,130000.00,7.99,Promotion Menu,Regular
3,2024/07/10,Wed,Indonesia,Paket Manis Special,83000.00,5.10,Promotion Menu,Regular
4,2024/07/10,Wed,Indonesia,"Paket Hemat Mac & Cheese Beef Burger, Med + Banana McFlurry with OREO",75000.00,4.61,Promotion Menu,Regular
5,2024/07/10,Wed,Indonesia,"Mac & Cheese Beef Burger, ALC + Banana McFlurry with OREO + Choco Caramel Pie",60000.00,3.69,Promotion Menu,Regular
6,2024/07/10,Wed,Indonesia,"2pcs Mac & Cheese Beef Burger + Korean McShaker Fries, Large + Banana McFlurry with OREO + Choco Caramel Pie",122000.00,7.50,Promotion Menu,Regular
7,2024/07/10,Wed,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.11,Promotion Menu,Regular
8,2024/07/10,Wed,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.11,Promotion Menu,Regular
9,2024/07/10,Wed,Indonesia,Iced Coffee Macadamia,26000.00,1.60,Promotion Menu,Regular
10,2024/07/10,Wed,Indonesia,Sprite x Italian Soda,15000.00,0.92,Promotion Menu,Regular
11,2024/07/10,Wed,Indonesia,Paket Hebat - Korean Soy Garlic Wings,30500.00,1.88,Promotion Menu,Regular
12,2024/07/10,Wed,Indonesia,Paket Hebat - Beef Burger Deluxe,33000.00,2.03,Promotion Menu,Regular
13,2024/07/10,Wed,Indonesia,Paket Hebat - Chicken Burger Deluxe,33000.00,2.03,Promotion Menu,Regular
14,2024/07/10,Wed,Indonesia,Original Hello Kitty Plush Bag Tag,37500.00,2.31,Promotion Menu,Regular
15,2024/07/10,Wed,Indonesia,Paket Hantaran McD,135000.00,8.30,Promotion Menu,Regular
16,2024/07/10,Wed,Indonesia,Bundling 2 Pcs Choco Caramel Pie,28000.00,1.72,Promotion Menu,Breakfast
17,2024/07/10,Wed,Indonesia,Paket Manis Special,83000.00,5.10,Promotion Menu,Breakfast
18,2024/07/10,Wed,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.11,Promotion Menu,Breakfast
19,2024/07/10,Wed,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.11,Promotion Menu,Breakfast
20,2024/07/10,Wed,Indonesia,Iced Coffee Macadamia,26000.00,1.60,Promotion Menu,Breakfast
21,2024/07/10,Wed,Indonesia,Sprite x Italian Soda,15000.00,0.92,Promotion Menu,Breakfast
22,2024/07/10,Wed,Indonesia,Paket Hebat - Korean Soy Garlic Wings,30500.00,1.88,Promotion Menu,Breakfast
23,2024/07/10,Wed,Indonesia,Original Hello Kitty Plush Bag Tag,37500.00,2.31,Promotion Menu,Breakfast
24,2024/07/10,Wed,Indonesia,Paket Hantaran McD,135000.00,8.30,Promotion Menu,Breakfast
25,2024/07/10,Wed,Indonesia,Mac & Cheese Beef Burger,44500.00,2.74,Ala Carte & Value Meals,Regular
26,2024/07/10,Wed,Indonesia,McNuggets®  9pcs,55000.00,3.38,Ala Carte & Value Meals,Regular
27,2024/07/10,Wed,Indonesia,McNuggets® 6pcs,40000.00,2.46,Ala Carte & Value Meals,Regular
28,2024/07/10,Wed,Indonesia,Paket Korean Soy Garlic Wings,45000.00,2.77,Ala Carte & Value Meals,Regular
29,2024/07/10,Wed,Indonesia,6pcs Korean Soy Garlic Wings,49500.00,3.04,Ala Carte & Value Meals,Regular
30,2024/07/10,Wed,Indonesia,Paket Big Order,587500.00,36.13,Ala Carte & Value Meals,Regular
31,2024/07/10,Wed,Indonesia,Big Mac®,43500.00,2.67,Ala Carte & Value Meals,Regular
32,2024/07/10,Wed,Indonesia,Triple Cheeseburger,62500.00,3.84,Ala Carte & Value Meals,Regular
33,2024/07/10,Wed,Indonesia,Double Cheeseburger,41500.00,2.55,Ala Carte & Value Meals,Regular
34,2024/07/10,Wed,Indonesia,Cheeseburger Deluxe,34500.00,2.12,Ala Carte & Value Meals,Regular
35,2024/07/10,Wed,Indonesia,Cheeseburger,32500.00,2.00,Ala Carte & Value Meals,Regular
36,2024/07/10,Wed,Indonesia,Beef Burger Deluxe,26500.00,1.63,Ala Carte & Value Meals,Regular
37,2024/07/10,Wed,Indonesia,McSpicy Chicken Burger,42000.00,2.58,Ala Carte & Value Meals,Regular
38,2024/07/10,Wed,Indonesia,McChicken Burger,32500.00,2.00,Ala Carte & Value Meals,Regular
39,2024/07/10,Wed,Indonesia,Chicken Burger Deluxe,26500.00,1.63,Ala Carte & Value Meals,Regular
40,2024/07/10,Wed,Indonesia,Fish Burger,33000.00,2.03,Ala Carte & Value Meals,Regular
41,2024/07/10,Wed,Indonesia,PaMer 7,184000.00,11.31,Ala Carte & Value Meals,Regular
42,2024/07/10,Wed,Indonesia,PaMer 5,131500.00,8.09,Ala Carte & Value Meals,Regular
43,2024/07/10,Wed,Indonesia,PaNas Spesial,47000.00,2.89,Ala Carte & Value Meals,Regular
44,2024/07/10,Wed,Indonesia,PaNas 1,39000.00,2.40,Ala Carte & Value Meals,Regular
45,2024/07/10,Wed,Indonesia,PaNas 2 with Rice,51500.00,3.17,Ala Carte & Value Meals,Regular
46,2024/07/10,Wed,Indonesia,PaNas 2 with Fries,53000.00,3.26,Ala Carte & Value Meals,Regular
47,2024/07/10,Wed,Indonesia,Nasi Uduk McD,21500.00,1.32,Ala Carte & Value Meals,Regular
48,2024/07/10,Wed,Indonesia,Nasi Uduk McD with Coffee,30000.00,1.84,Ala Carte & Value Meals,Regular
49,2024/07/10,Wed,Indonesia,Spicy Korean McShaker Fries,24500.00,1.51,Sides,Regular
50,2024/07/10,Wed,Indonesia,Bundling 2 Pcs Choco Caramel Pie,28000.00,1.72,Sides,Regular
51,2024/07/10,Wed,Indonesia,Choco Caramel Pie,17000.00,1.05,Sides,Regular
52,2024/07/10,Wed,Indonesia,Paket Kenyang,130000.00,7.99,Sides,Regular
53,2024/07/10,Wed,Indonesia,Paket Manis Special,83000.00,5.10,Sides,Regular
54,2024/07/10,Wed,Indonesia,Paket Ngemil,110000.00,6.76,Sides,Regular
55,2024/07/10,Wed,Indonesia,2pcs Korean Soy Garlic Wings,16500.00,1.01,Sides,Regular
56,2024/07/10,Wed,Indonesia,McNuggets®  4pcs,27000.00,1.66,Sides,Regular
57,2024/07/10,Wed,Indonesia,Apple Pie,12500.00,0.77,Sides,Regular
58,2024/07/10,Wed,Indonesia,Beef Burger,22500.00,1.38,Sides,Regular
59,2024/07/10,Wed,Indonesia,Chicken Burger,22500.00,1.38,Sides,Regular
60,2024/07/10,Wed,Indonesia,Chicken Snack Wrap™,17500.00,1.08,Sides,Regular
61,2024/07/10,Wed,Indonesia,Spicy Chicken Bites,13000.00,0.80,Sides,Regular
62,2024/07/10,Wed,Indonesia,French Fries,20500.00,1.26,Sides,Regular
63,2024/07/10,Wed,Indonesia,Sweet Corn,13000.00,0.80,Sides,Regular
64,2024/07/10,Wed,Indonesia,Rice,10000.00,0.61,Sides,Regular
65,2024/07/10,Wed,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.11,Desserts,Regular
66,2024/07/10,Wed,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.11,Desserts,Regular
67,2024/07/10,Wed,Indonesia,McFlurry®  featuring Oreo,14000.00,0.86,Desserts,Regular
68,2024/07/10,Wed,Indonesia,Choco McFlurry®,14000.00,0.86,Desserts,Regular
69,2024/07/10,Wed,Indonesia,Double Choco Sundae,13500.00,0.83,Desserts,Regular
70,2024/07/10,Wed,Indonesia,Chocolate Strawberry Sundae,13500.00,0.83,Desserts,Regular
71,2024/07/10,Wed,Indonesia,Chocolate Sundae,12000.00,0.74,Desserts,Regular
72,2024/07/10,Wed,Indonesia,Strawberry Sundae,12000.00,0.74,Desserts,Regular
73,2024/07/10,Wed,Indonesia,Iced Coffee Macadamia,26000.00,1.60,Beverages,Regular
74,2024/07/10,Wed,Indonesia,Sprite x Italian Soda,15000.00,0.92,Beverages,Regular
75,2024/07/10,Wed,Indonesia,Iced Lychee Tea,20000.00,1.23,Beverages,Regular
76,2024/07/10,Wed,Indonesia,Iced Coffee,23000.00,1.41,Beverages,Regular
77,2024/07/10,Wed,Indonesia,Coca Cola®,10000.00,0.61,Beverages,Regular
78,2024/07/10,Wed,Indonesia,Receh - McFloat Coke,12000.00,0.74,Beverages,Regular
79,2024/07/10,Wed,Indonesia,Fanta®,10000.00,0.61,Beverages,Regular
80,2024/07/10,Wed,Indonesia,Receh - McFloat Fanta,12000.00,0.74,Beverages,Regular
81,2024/07/10,Wed,Indonesia,Sprite®,10000.00,0.61,Beverages,Regular
82,2024/07/10,Wed,Indonesia,Fruit Tea Lemon,10000.00,0.61,Beverages,Regular
