,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2024/06/25,Tue,Indonesia,Paket Kenyang,130000.00,7.93,Promotion Menu,Regular
2,2024/06/25,Tue,Indonesia,Paket Manis Special,83000.00,5.06,Promotion Menu,Regular
3,2024/06/25,Tue,Indonesia,PROMO : PaMer 5 Ayam Gulai McD,85000.00,5.18,Promotion Menu,Regular
4,2024/06/25,Tue,Indonesia,PROMO : 2 PaNas 1 Rice Ayam Gulai McD,40000.00,2.44,Promotion Menu,Regular
5,2024/06/25,Tue,Indonesia,Promo : PaNas 1 Ayam Gulai McD,32000.00,1.95,Promotion Menu,Regular
6,2024/06/25,Tue,Indonesia,"Paket Hemat Mac & Cheese Beef Burger, Med + Banana McFlurry with OREO",75000.00,4.57,Promotion Menu,Regular
7,2024/06/25,Tue,Indonesia,"Mac & Cheese Beef Burger, ALC + Banana McFlurry with OREO + Choco Caramel Pie",60000.00,3.66,Promotion Menu,Regular
8,2024/06/25,Tue,Indonesia,"2pcs Mac & Cheese Beef Burger + Korean McShaker Fries, Large + Banana McFlurry with OREO + Choco Caramel Pie",122000.00,7.44,Promotion Menu,Regular
9,2024/06/25,Tue,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.10,Promotion Menu,Regular
10,2024/06/25,Tue,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.10,Promotion Menu,Regular
11,2024/06/25,Tue,Indonesia,Choco Caramel Pie,17000.00,1.04,Promotion Menu,Regular
12,2024/06/25,Tue,Indonesia,Sprite x Italian Soda,15000.00,0.91,Promotion Menu,Regular
13,2024/06/25,Tue,Indonesia,Paket Hebat - Korean Soy Garlic Wings,30500.00,1.86,Promotion Menu,Regular
14,2024/06/25,Tue,Indonesia,Paket Hebat - Beef Burger Deluxe,33000.00,2.01,Promotion Menu,Regular
15,2024/06/25,Tue,Indonesia,Paket Hebat - Chicken Burger Deluxe,33000.00,2.01,Promotion Menu,Regular
16,2024/06/25,Tue,Indonesia,Original Hello Kitty Plush Bag Tag,37500.00,2.29,Promotion Menu,Regular
17,2024/06/25,Tue,Indonesia,Paket Hantaran McD,135000.00,8.23,Promotion Menu,Regular
18,2024/06/25,Tue,Indonesia,Paket Manis Special,83000.00,5.06,Promotion Menu,Breakfast
19,2024/06/25,Tue,Indonesia,PROMO : PaMer 5 Ayam Gulai McD,85000.00,5.18,Promotion Menu,Breakfast
20,2024/06/25,Tue,Indonesia,PROMO : 2 PaNas 1 Rice Ayam Gulai McD,40000.00,2.44,Promotion Menu,Breakfast
21,2024/06/25,Tue,Indonesia,Promo : PaNas 1 Ayam Gulai McD,32000.00,1.95,Promotion Menu,Breakfast
22,2024/06/25,Tue,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.10,Promotion Menu,Breakfast
23,2024/06/25,Tue,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.10,Promotion Menu,Breakfast
24,2024/06/25,Tue,Indonesia,Choco Caramel Pie,17000.00,1.04,Promotion Menu,Breakfast
25,2024/06/25,Tue,Indonesia,Sprite x Italian Soda,15000.00,0.91,Promotion Menu,Breakfast
26,2024/06/25,Tue,Indonesia,Paket Hebat - Korean Soy Garlic Wings,30500.00,1.86,Promotion Menu,Breakfast
27,2024/06/25,Tue,Indonesia,Original Hello Kitty Plush Bag Tag,37500.00,2.29,Promotion Menu,Breakfast
28,2024/06/25,Tue,Indonesia,Paket Hantaran McD,135000.00,8.23,Promotion Menu,Breakfast
29,2024/06/25,Tue,Indonesia,Mac & Cheese Beef Burger,44500.00,2.71,Ala Carte & Value Meals,Regular
30,2024/06/25,Tue,Indonesia,PaNas 1 Ayam Gulai McD Large,49000.00,2.99,Ala Carte & Value Meals,Regular
31,2024/06/25,Tue,Indonesia,PaNas 2 Ayam Gulai McD,66000.00,4.02,Ala Carte & Value Meals,Regular
32,2024/06/25,Tue,Indonesia,PaNas 2 Fries Ayam Gulai McD,64500.00,3.93,Ala Carte & Value Meals,Regular
33,2024/06/25,Tue,Indonesia,PaNas Special Ayam Gulai McD,51000.00,3.11,Ala Carte & Value Meals,Regular
34,2024/06/25,Tue,Indonesia,PaMer 5 Ayam Gulai McD,156500.00,9.54,Ala Carte & Value Meals,Regular
35,2024/06/25,Tue,Indonesia,PaMer 7 Ayam Gulai McD,198500.00,12.10,Ala Carte & Value Meals,Regular
36,2024/06/25,Tue,Indonesia,McNuggets®  9pcs,55000.00,3.35,Ala Carte & Value Meals,Regular
37,2024/06/25,Tue,Indonesia,McNuggets® 6pcs,40000.00,2.44,Ala Carte & Value Meals,Regular
38,2024/06/25,Tue,Indonesia,Paket Korean Soy Garlic Wings,45000.00,2.74,Ala Carte & Value Meals,Regular
39,2024/06/25,Tue,Indonesia,6pcs Korean Soy Garlic Wings,49500.00,3.02,Ala Carte & Value Meals,Regular
40,2024/06/25,Tue,Indonesia,Paket Big Order,587500.00,35.82,Ala Carte & Value Meals,Regular
41,2024/06/25,Tue,Indonesia,Big Mac®,43500.00,2.65,Ala Carte & Value Meals,Regular
42,2024/06/25,Tue,Indonesia,Triple Cheeseburger,62500.00,3.81,Ala Carte & Value Meals,Regular
43,2024/06/25,Tue,Indonesia,Double Cheeseburger,41500.00,2.53,Ala Carte & Value Meals,Regular
44,2024/06/25,Tue,Indonesia,Cheeseburger Deluxe,34500.00,2.10,Ala Carte & Value Meals,Regular
