,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2023/11/27,Mon,Indonesia,Paket Kenyang,150000.00,9.62,Promotion Menu,Regular
2,2023/11/27,Mon,Indonesia,Paket Ngemil,110000.00,7.06,Promotion Menu,Regular
3,2023/11/27,Mon,Indonesia,Paket Manis,71500.00,4.59,Promotion Menu,Regular
4,2023/11/27,Mon,Indonesia,"MERCH - Socks, BigMac",24000.00,1.54,Promotion Menu,Regular
5,2023/11/27,Mon,Indonesia,"MERCH - Socks, Fries",24000.00,1.54,Promotion Menu,Regular
6,2023/11/27,Mon,Indonesia,PROMO - 3 Cheeseburger,65000.00,4.17,Promotion Menu,Regular
7,2023/11/27,Mon,Indonesia,PROMO - 3 Double Cheeseburger,85000.00,5.45,Promotion Menu,Regular
8,2023/11/27,Mon,Indonesia,Blueberry Cheese Cake Pie,17000.00,1.09,Promotion Menu,Regular
9,2023/11/27,Mon,Indonesia,PaMer 5 Ayam McD Thai Sweet Chili,151500.00,9.72,Promotion Menu,Regular
10,2023/11/27,Mon,Indonesia,PaNas Special Thai Sweet Chili,49500.00,3.18,Promotion Menu,Regular
11,2023/11/27,Mon,Indonesia,Iced Coffee Matcha Float,27000.00,1.73,Promotion Menu,Regular
12,2023/11/27,Mon,Indonesia,2 Happy Meal® Ayam GRATIS Tambahan 1 Mainan,90000.00,5.77,Promotion Menu,Regular
13,2023/11/27,Mon,Indonesia,2 Happy Meal® Beef Burger GRATIS Tambahan 1 Mainan,90000.00,5.77,Promotion Menu,Regular
14,2023/11/27,Mon,Indonesia,Happy Meal® Beef Burger + Happy Meal® Ayam GRATIS Tambahan 1 Mainan,90000.00,5.77,Promotion Menu,Regular
15,2023/11/27,Mon,Indonesia,Paket Hantaran McD,135000.00,8.66,Promotion Menu,Regular
16,2023/11/27,Mon,Indonesia,Paket Manis,71500.00,4.59,Promotion Menu,Breakfast
17,2023/11/27,Mon,Indonesia,"MERCH - Socks, BigMac",24000.00,1.54,Promotion Menu,Breakfast
18,2023/11/27,Mon,Indonesia,"MERCH - Socks, Fries",24000.00,1.54,Promotion Menu,Breakfast
19,2023/11/27,Mon,Indonesia,2 Happy Meal® Ayam GRATIS Tambahan 1 Mainan,90000.00,5.77,Promotion Menu,Breakfast
20,2023/11/27,Mon,Indonesia,Blueberry Cheese Cake Pie,17000.00,1.09,Promotion Menu,Breakfast
21,2023/11/27,Mon,Indonesia,PaMer 5 Ayam McD Thai Sweet Chili,151500.00,9.72,Promotion Menu,Breakfast
22,2023/11/27,Mon,Indonesia,PaNas Special Thai Sweet Chili,49500.00,3.18,Promotion Menu,Breakfast
23,2023/11/27,Mon,Indonesia,Iced Coffee Matcha Float,27000.00,1.73,Promotion Menu,Breakfast
24,2023/11/27,Mon,Indonesia,Paket Hantaran McD,135000.00,8.66,Promotion Menu,Breakfast
25,2023/11/27,Mon,Indonesia,PaMer 7 Ayam McD Thai Sweet Chili,191500.00,12.28,Ala Carte & Value Meals,Regular
26,2023/11/27,Mon,Indonesia,PaMer 5 Ayam McD Thai Sweet Chili,151500.00,9.72,Ala Carte & Value Meals,Regular
27,2023/11/27,Mon,Indonesia,PaNas Special Thai Sweet Chili,49500.00,3.18,Ala Carte & Value Meals,Regular
28,2023/11/27,Mon,Indonesia,PaNas 1 Thai Sweet Chili,42000.00,2.69,Ala Carte & Value Meals,Regular
29,2023/11/27,Mon,Indonesia,PaNas 2 Rice Thai Sweet Chili,57500.00,3.69,Ala Carte & Value Meals,Regular
30,2023/11/27,Mon,Indonesia,PaNas 2 Fries Thai Sweet Chili,61500.00,3.95,Ala Carte & Value Meals,Regular
31,2023/11/27,Mon,Indonesia,McNuggets® 20pcs,114000.00,7.31,Ala Carte & Value Meals,Regular
32,2023/11/27,Mon,Indonesia,9pcs Spicy McNuggets ALC,60000.00,3.85,Ala Carte & Value Meals,Regular
33,2023/11/27,Mon,Indonesia,McNuggets®  9pcs,53500.00,3.43,Ala Carte & Value Meals,Regular
34,2023/11/27,Mon,Indonesia,6pcs Spicy McNuggets,40500.00,2.60,Ala Carte & Value Meals,Regular
35,2023/11/27,Mon,Indonesia,McNuggets® 6pcs,38500.00,2.47,Ala Carte & Value Meals,Regular
36,2023/11/27,Mon,Indonesia,Paket Korean Soy Garlic Wings,31500.00,2.02,Ala Carte & Value Meals,Regular
37,2023/11/27,Mon,Indonesia,Korean Soy Garlic Wings,34500.00,2.21,Ala Carte & Value Meals,Regular
38,2023/11/27,Mon,Indonesia,Paket Big Order,587500.00,37.69,Ala Carte & Value Meals,Regular
39,2023/11/27,Mon,Indonesia,Big Mac®,41000.00,2.63,Ala Carte & Value Meals,Regular
40,2023/11/27,Mon,Indonesia,Triple Cheeseburger,61500.00,3.95,Ala Carte & Value Meals,Regular
41,2023/11/27,Mon,Indonesia,Double Cheeseburger,39500.00,2.53,Ala Carte & Value Meals,Regular
42,2023/11/27,Mon,Indonesia,Cheeseburger Deluxe,33500.00,2.15,Ala Carte & Value Meals,Regular
43,2023/11/27,Mon,Indonesia,Cheeseburger,32000.00,2.05,Ala Carte & Value Meals,Regular
44,2023/11/27,Mon,Indonesia,Beef Burger Deluxe,25000.00,1.60,Ala Carte & Value Meals,Regular
45,2023/11/27,Mon,Indonesia,McSpicy Chicken Burger,41000.00,2.63,Ala Carte & Value Meals,Regular
