,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2023/05/18,Thu,Indonesia,Special Price 2x PaNas 1,59500.00,4.01,Promotion Menu,Regular
2,2023/05/18,Thu,Indonesia,Big Mac® Free McFlurry Oreo,62500.00,4.21,Promotion Menu,Regular
3,2023/05/18,Thu,Indonesia,Cheeseburger Deluxe Free McFlurry Oreo,54000.00,3.64,Promotion Menu,Regular
4,2023/05/18,Thu,Indonesia,McSpicy Chicken Burger Free McFlurry Oreo,60500.00,4.07,Promotion Menu,Regular
5,2023/05/18,Thu,Indonesia,Fish Fillet Burger Free McFlurry Oreo,52500.00,3.54,Promotion Menu,Regular
6,2023/05/18,Thu,Indonesia,6pcs McNuggets® Free McFlurry Oreo,52500.00,3.54,Promotion Menu,Regular
7,2023/05/18,Thu,Indonesia,PaNas2 with Rice Free McFlurry Oreo,55500.00,3.74,Promotion Menu,Regular
8,2023/05/18,Thu,Indonesia,PaNas Special  Free McFlurry Oreo,51500.00,3.47,Promotion Menu,Regular
9,2023/05/18,Thu,Indonesia,Double Choco Pie Ala Mode Chocolate,23500.00,1.58,Promotion Menu,Regular
10,2023/05/18,Thu,Indonesia,Double Choco Pie Ala Mode Strawberry,23500.00,1.58,Promotion Menu,Regular
11,2023/05/18,Thu,Indonesia,Hershey's McFlurry with Choco Balls,18000.00,1.21,Promotion Menu,Regular
12,2023/05/18,Thu,Indonesia,Hershey's McFlurry with Choco Crumbs,18000.00,1.21,Promotion Menu,Regular
13,2023/05/18,Thu,Indonesia,Paket Hantaran McD,129000.00,8.69,Promotion Menu,Regular
14,2023/05/18,Thu,Indonesia,Special Price 2x PaNas 1,59500.00,4.01,Promotion Menu,Breakfast
15,2023/05/18,Thu,Indonesia,PaNas2 with Rice Free McFlurry Oreo,55500.00,3.74,Promotion Menu,Breakfast
16,2023/05/18,Thu,Indonesia,PaNas Special  Free McFlurry Oreo,51500.00,3.47,Promotion Menu,Breakfast
17,2023/05/18,Thu,Indonesia,Double Choco Pie Ala Mode Chocolate,23500.00,1.58,Promotion Menu,Breakfast
18,2023/05/18,Thu,Indonesia,Double Choco Pie Ala Mode Strawberry,23500.00,1.58,Promotion Menu,Breakfast
19,2023/05/18,Thu,Indonesia,Hershey's McFlurry with Choco Balls,18000.00,1.21,Promotion Menu,Breakfast
20,2023/05/18,Thu,Indonesia,Hershey's McFlurry with Choco Crumbs,18000.00,1.21,Promotion Menu,Breakfast
21,2023/05/18,Thu,Indonesia,Paket Hantaran McD,129000.00,8.69,Promotion Menu,Breakfast
22,2023/05/18,Thu,Indonesia,Paket Korean Soy Garlic Wings,31500.00,2.12,Ala Carte & Value Meals,Regular
23,2023/05/18,Thu,Indonesia,Korean Soy Garlic Wings,34500.00,2.32,Ala Carte & Value Meals,Regular
