,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2025/02/06,Thu,Indonesia,PaNas 2 Ayam McD Black Pepper,59000.00,3.62,Promotion,Breakfast
2,2025/02/06,Thu,Indonesia,PaNas Special Ayam McD Black Pepper,51000.00,3.13,Promotion,Breakfast
3,2025/02/06,Thu,Indonesia,PaNas 1 Ayam McD Black Pepper,43000.00,2.64,Promotion,Breakfast
4,2025/02/06,Thu,Indonesia,Combo Iced Caramel Latte + Cheese Stick,40000.00,2.45,Promotion,Breakfast
5,2025/02/06,Thu,Indonesia,Combo Caramel Latte Frappe + Cheese Stick,40000.00,2.45,Promotion,Breakfast
6,2025/02/06,Thu,Indonesia,Original Hello Kitty Plush Bag Tag,37500.00,2.30,Promotion,Breakfast
7,2025/02/06,Thu,Indonesia,HEMAT - 2 Ayam Krispy McD + 2 Rice + 2 Fruitea Lemon,52000.00,3.19,Exclusive Delivery,Breakfast
8,2025/02/06,Thu,Indonesia,HEMAT - 2 Paket HeBat Korean Soy Garlic Wings,55000.00,3.37,Exclusive Delivery,Breakfast
9,2025/02/06,Thu,Indonesia,Paket Kenyang,150000.00,9.19,Exclusive Delivery,Breakfast
10,2025/02/06,Thu,Indonesia,Paket Manis,71500.00,4.38,Exclusive Delivery,Breakfast
11,2025/02/06,Thu,Indonesia,Big Breakfast,42000.00,2.57,Breakfast Menu,Breakfast
12,2025/02/06,Thu,Indonesia,Egg & Cheese Muffin,20000.00,1.23,Breakfast Menu,Breakfast
13,2025/02/06,Thu,Indonesia,Sausage McMuffin® with Egg,34500.00,2.11,Breakfast Menu,Breakfast
14,2025/02/06,Thu,Indonesia,Chicken McMuffin® with Egg,33500.00,2.05,Breakfast Menu,Breakfast
15,2025/02/06,Thu,Indonesia,Egg McMuffin®,29500.00,1.81,Breakfast Menu,Breakfast
16,2025/02/06,Thu,Indonesia,Sausage McMuffin®,31000.00,1.90,Breakfast Menu,Breakfast
17,2025/02/06,Thu,Indonesia,Chicken Muffin,29000.00,1.78,Breakfast Menu,Breakfast
18,2025/02/06,Thu,Indonesia,Sausage Wrap,32000.00,1.96,Breakfast Menu,Breakfast
19,2025/02/06,Thu,Indonesia,Breakfast Wrap,29500.00,1.81,Breakfast Menu,Breakfast
20,2025/02/06,Thu,Indonesia,Hotcakes 3pcs,33000.00,2.02,Breakfast Menu,Breakfast
21,2025/02/06,Thu,Indonesia,Hotcakes 2pcs,28000.00,1.72,Breakfast Menu,Breakfast
22,2025/02/06,Thu,Indonesia,Nasi Uduk McD,30500.00,1.87,Breakfast Menu,Breakfast
23,2025/02/06,Thu,Indonesia,Bubur Ayam McD,15000.00,0.92,Breakfast Menu,Breakfast
24,2025/02/06,Thu,Indonesia,PaNas 2 Ayam McD Black Pepper,59000.00,3.62,Ayam McD,Breakfast
25,2025/02/06,Thu,Indonesia,PaNas 2 with Fries Ayam McD Black Pepper,61000.00,3.74,Ayam McD,Breakfast
26,2025/02/06,Thu,Indonesia,PaNas Special Ayam McD Black Pepper,51000.00,3.13,Ayam McD,Breakfast
27,2025/02/06,Thu,Indonesia,PaNas 1 Ayam McD Black Pepper,43000.00,2.64,Ayam McD,Breakfast
28,2025/02/06,Thu,Indonesia,PaMer 5 Ayam McD Black Pepper,151000.00,9.25,Ayam McD,Breakfast
29,2025/02/06,Thu,Indonesia,PaMer 7 Ayam McD Blackpepper sauce,208500.00,12.78,Ayam McD,Breakfast
30,2025/02/06,Thu,Indonesia,2 Ayam McD Black Pepper,53000.00,3.25,Ayam McD,Breakfast
31,2025/02/06,Thu,Indonesia,1 Ayam McD Black Pepper,29000.00,1.78,Ayam McD,Breakfast
32,2025/02/06,Thu,Indonesia,PaNas 2 with Rice,51500.00,3.16,Ayam McD,Breakfast
33,2025/02/06,Thu,Indonesia,PaNas Spesial,47000.00,2.88,Ayam McD,Breakfast
34,2025/02/06,Thu,Indonesia,PaNas 1,39000.00,2.39,Ayam McD,Breakfast
35,2025/02/06,Thu,Indonesia,PaNas Korean Soy Garlic Wings,45000.00,2.76,Ayam McD,Breakfast
36,2025/02/06,Thu,Indonesia,PaMer 7,185000.00,11.34,Ayam McD,Breakfast
37,2025/02/06,Thu,Indonesia,PaMer 5,132500.00,8.12,Ayam McD,Breakfast
38,2025/02/06,Thu,Indonesia,Paket Berlima,135000.00,8.27,Ayam McD,Breakfast
