,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2023/07/03,Mon,Indonesia,Beef Yakiniku Tamago Burger,40500.00,2.70,Promotion Menu,Regular
2,2023/07/03,Mon,Indonesia,McSpicy® Yakiniku Burger,48000.00,3.20,Promotion Menu,Regular
3,2023/07/03,Mon,Indonesia,Fish Fillet Yakiniku Burger,39500.00,2.63,Promotion Menu,Regular
4,2023/07/03,Mon,Indonesia,Spicy Nori McShaker Fries,23000.00,1.53,Promotion Menu,Regular
5,2023/07/03,Mon,Indonesia,Matcha McFlurry® With Matcha Cookies,18000.00,1.20,Promotion Menu,Regular
6,2023/07/03,Mon,Indonesia,Matcha McFlurry® With Oreo,18000.00,1.20,Promotion Menu,Regular
7,2023/07/03,Mon,Indonesia,Sakura Fizz,14500.00,0.97,Promotion Menu,Regular
8,2023/07/03,Mon,Indonesia,Coca Cola X Strawberry McFloat,17000.00,1.13,Promotion Menu,Regular
9,2023/07/03,Mon,Indonesia,Sprite X Manggo McFloat,17000.00,1.13,Promotion Menu,Regular
10,2023/07/03,Mon,Indonesia,Sprite X Sakura McFloat,17000.00,1.13,Promotion Menu,Regular
11,2023/07/03,Mon,Indonesia,McNuggets® 20pcs,114000.00,7.60,Promotion Menu,Regular
12,2023/07/03,Mon,Indonesia,9pcs Spicy McNuggets ALC,60000.00,4.00,Promotion Menu,Regular
13,2023/07/03,Mon,Indonesia,6pcs Spicy McNuggets,40500.00,2.70,Promotion Menu,Regular
14,2023/07/03,Mon,Indonesia,Paket Hantaran McD,129000.00,8.60,Promotion Menu,Regular
15,2023/07/03,Mon,Indonesia,Matcha McFlurry® With Matcha Cookies,18000.00,1.20,Promotion Menu,Breakfast
16,2023/07/03,Mon,Indonesia,Matcha McFlurry® With Oreo,18000.00,1.20,Promotion Menu,Breakfast
17,2023/07/03,Mon,Indonesia,Sakura Fizz,14500.00,0.97,Promotion Menu,Breakfast
18,2023/07/03,Mon,Indonesia,Coca Cola X Strawberry McFloat,17000.00,1.13,Promotion Menu,Breakfast
19,2023/07/03,Mon,Indonesia,Sprite X Manggo McFloat,17000.00,1.13,Promotion Menu,Breakfast
20,2023/07/03,Mon,Indonesia,Sprite X Sakura McFloat,17000.00,1.13,Promotion Menu,Breakfast
21,2023/07/03,Mon,Indonesia,Paket Hantaran McD,129000.00,8.60,Promotion Menu,Breakfast
22,2023/07/03,Mon,Indonesia,Beef Yakiniku Tamago Burger,40500.00,2.70,Ala Carte & Value Meals,Regular
23,2023/07/03,Mon,Indonesia,McSpicy® Yakiniku Burger,48000.00,3.20,Ala Carte & Value Meals,Regular
24,2023/07/03,Mon,Indonesia,Fish Fillet Yakiniku Burger,39500.00,2.63,Ala Carte & Value Meals,Regular
25,2023/07/03,Mon,Indonesia,McNuggets® 20pcs,114000.00,7.60,Ala Carte & Value Meals,Regular
26,2023/07/03,Mon,Indonesia,McNuggets®  9pcs,53500.00,3.57,Ala Carte & Value Meals,Regular
27,2023/07/03,Mon,Indonesia,6pcs Spicy McNuggets,40500.00,2.70,Ala Carte & Value Meals,Regular
28,2023/07/03,Mon,Indonesia,McNuggets® 6pcs,38500.00,2.57,Ala Carte & Value Meals,Regular
29,2023/07/03,Mon,Indonesia,McNuggets®  4pcs,26000.00,1.73,Ala Carte & Value Meals,Regular
30,2023/07/03,Mon,Indonesia,Paket Korean Soy Garlic Wings,31500.00,2.10,Ala Carte & Value Meals,Regular
31,2023/07/03,Mon,Indonesia,Korean Soy Garlic Wings,34500.00,2.30,Ala Carte & Value Meals,Regular
