,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2024/08/01,Thu,Indonesia,PROMO : 3 Ayam McD  +  3 Rice (M) + 3 Fruit Tea Lemon (S),65000.00,4.00,Promotion,Regular
2,2024/08/01,Thu,Indonesia,Bundling 2 Pcs Choco Caramel Pie,28000.00,1.72,Promotion,Regular
3,2024/08/01,Thu,Indonesia,Iced Coffee Macadamia,26000.00,1.60,Promotion,Regular
4,2024/08/01,Thu,Indonesia,Iced Chocolate Hazelnut,39000.00,2.40,Promotion,Regular
5,2024/08/01,Thu,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.11,Promotion,Regular
6,2024/08/01,Thu,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.11,Promotion,Regular
7,2024/08/01,Thu,Indonesia,PROMO : 3 Ayam McD  +  3 Rice (M) + 3 Fruit Tea Lemon (S),65000.00,4.00,Promotion,Breakfast
8,2024/08/01,Thu,Indonesia,Bundling 2 Pcs Choco Caramel Pie,28000.00,1.72,Promotion,Breakfast
9,2024/08/01,Thu,Indonesia,Iced Coffee Macadamia,26000.00,1.60,Promotion,Breakfast
10,2024/08/01,Thu,Indonesia,Iced Chocolate Hazelnut,39000.00,2.40,Promotion,Breakfast
11,2024/08/01,Thu,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.11,Promotion,Breakfast
12,2024/08/01,Thu,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.11,Promotion,Breakfast
13,2024/08/01,Thu,Indonesia,"Paket Hemat Mac & Cheese Beef Burger, Med + Banana McFlurry with OREO",75000.00,4.62,Exclusive Delivery,Regular
14,2024/08/01,Thu,Indonesia,"Mac & Cheese Beef Burger, ALC + Banana McFlurry with OREO + Choco Caramel Pie",60000.00,3.69,Exclusive Delivery,Regular
15,2024/08/01,Thu,Indonesia,"2pcs Mac & Cheese Beef Burger + Korean McShaker Fries, Large + Banana McFlurry with OREO + Choco Caramel Pie",122000.00,7.51,Exclusive Delivery,Regular
16,2024/08/01,Thu,Indonesia,Paket Kenyang,150000.00,9.23,Exclusive Delivery,Regular
17,2024/08/01,Thu,Indonesia,Paket Ngemil,110000.00,6.77,Exclusive Delivery,Regular
18,2024/08/01,Thu,Indonesia,Paket Manis,71500.00,4.40,Exclusive Delivery,Regular
19,2024/08/01,Thu,Indonesia,Mac & Cheese Beef Burger,44500.00,2.74,Burger & McNuggets,Regular
20,2024/08/01,Thu,Indonesia,Big Mac®,43500.00,2.68,Burger & McNuggets,Regular
21,2024/08/01,Thu,Indonesia,Triple Cheeseburger,62500.00,3.85,Burger & McNuggets,Regular
22,2024/08/01,Thu,Indonesia,Double Cheeseburger,41500.00,2.55,Burger & McNuggets,Regular
23,2024/08/01,Thu,Indonesia,Cheeseburger Deluxe,34500.00,2.12,Burger & McNuggets,Regular
24,2024/08/01,Thu,Indonesia,Cheeseburger,32500.00,2.00,Burger & McNuggets,Regular
25,2024/08/01,Thu,Indonesia,Beef Burger Deluxe,26500.00,1.63,Burger & McNuggets,Regular
26,2024/08/01,Thu,Indonesia,McSpicy Chicken Burger,42000.00,2.59,Burger & McNuggets,Regular
27,2024/08/01,Thu,Indonesia,McChicken Burger,32500.00,2.00,Burger & McNuggets,Regular
28,2024/08/01,Thu,Indonesia,Chicken Burger Deluxe,26500.00,1.63,Burger & McNuggets,Regular
29,2024/08/01,Thu,Indonesia,Fish Burger,33000.00,2.03,Burger & McNuggets,Regular
30,2024/08/01,Thu,Indonesia,McNuggets®  9pcs,55000.00,3.39,Burger & McNuggets,Regular
31,2024/08/01,Thu,Indonesia,McNuggets® 6pcs,52000.00,3.20,Burger & McNuggets,Regular
32,2024/08/01,Thu,Indonesia,McNuggets®  4pcs,27000.00,1.66,Burger & McNuggets,Regular
33,2024/08/01,Thu,Indonesia,PROMO : 3 Ayam McD  +  3 Rice (M) + 3 Fruit Tea Lemon (S),65000.00,4.00,Ayam McD,Regular
34,2024/08/01,Thu,Indonesia,PaNas 2 with Fries,53000.00,3.26,Ayam McD,Regular
35,2024/08/01,Thu,Indonesia,PaNas 2 with Rice,51500.00,3.17,Ayam McD,Regular
36,2024/08/01,Thu,Indonesia,PaNas Spesial,47000.00,2.89,Ayam McD,Regular
37,2024/08/01,Thu,Indonesia,PaNas 1,39000.00,2.40,Ayam McD,Regular
38,2024/08/01,Thu,Indonesia,PaNas Korean Soy Garlic Wings,45000.00,2.77,Ayam McD,Regular
39,2024/08/01,Thu,Indonesia,PaMer 7,184000.00,11.33,Ayam McD,Regular
40,2024/08/01,Thu,Indonesia,PaMer 5,131500.00,8.09,Ayam McD,Regular
41,2024/08/01,Thu,Indonesia,Paket Berlima,135000.00,8.31,Ayam McD,Regular
42,2024/08/01,Thu,Indonesia,Paket Big Order,587500.00,36.16,Ayam McD,Regular
43,2024/08/01,Thu,Indonesia,Paket Keluarga Seru Tanpa Mainan,74500.00,4.59,Family Package,Regular
44,2024/08/01,Thu,Indonesia,Paket Keluarga Seru Dengan Mainan,93000.00,5.72,Family Package,Regular
45,2024/08/01,Thu,Indonesia,PaMer 5,131500.00,8.09,Family Package,Regular
46,2024/08/01,Thu,Indonesia,PaMer 7,184000.00,11.33,Family Package,Regular
47,2024/08/01,Thu,Indonesia,Paket Berlima,135000.00,8.31,Family Package,Regular
48,2024/08/01,Thu,Indonesia,Happy Meal® McNuggets® 4Pcs,45000.00,2.77,Happy Meals,Regular
49,2024/08/01,Thu,Indonesia,Happy Meal® Beef Burger,45000.00,2.77,Happy Meals,Regular
50,2024/08/01,Thu,Indonesia,Happy Meal® Chicken,45000.00,2.77,Happy Meals,Regular
51,2024/08/01,Thu,Indonesia,Paket Hebat - Korean Soy Garlic Wings,30500.00,1.88,Paket Hebat,Regular
52,2024/08/01,Thu,Indonesia,Paket Hebat - Beef Burger Deluxe,33000.00,2.03,Paket Hebat,Regular
53,2024/08/01,Thu,Indonesia,Paket Hebat - Chicken Burger Deluxe,33000.00,2.03,Paket Hebat,Regular
54,2024/08/01,Thu,Indonesia,Chocolate Sundae,12000.00,0.74,Menu Receh,Regular
55,2024/08/01,Thu,Indonesia,Strawberry Sundae,12000.00,0.74,Menu Receh,Regular
56,2024/08/01,Thu,Indonesia,Receh - Small Fries,12000.00,0.74,Menu Receh,Regular
57,2024/08/01,Thu,Indonesia,McFloat Fanta,12000.00,0.74,Menu Receh,Regular
58,2024/08/01,Thu,Indonesia,McFloat Coke,12000.00,0.74,Menu Receh,Regular
59,2024/08/01,Thu,Indonesia,Apple Pie,12500.00,0.77,Menu Receh,Regular
60,2024/08/01,Thu,Indonesia,Spicy Chicken Bites,13000.00,0.80,Menu Receh,Regular
