,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2024/01/13,Sat,Indonesia,Paket Kenyang,150000.00,9.65,Promotion Menu,Regular
2,2024/01/13,Sat,Indonesia,Paket Ngemil,110000.00,7.07,Promotion Menu,Regular
3,2024/01/13,Sat,Indonesia,Paket Manis,71500.00,4.60,Promotion Menu,Regular
4,2024/01/13,Sat,Indonesia,"MERCH - Socks, BigMac",24000.00,1.54,Promotion Menu,Regular
5,2024/01/13,Sat,Indonesia,"MERCH - Pillow Cases, BigMac",27000.00,1.74,Promotion Menu,Regular
6,2024/01/13,Sat,Indonesia,"MERCH - Bed Cover, BigMac",180000.00,11.57,Promotion Menu,Regular
7,2024/01/13,Sat,Indonesia,Philly Cheese Steak Burger,48500.00,3.12,Promotion Menu,Regular
8,2024/01/13,Sat,Indonesia,Beef Prosperity Burger,45000.00,2.89,Promotion Menu,Regular
9,2024/01/13,Sat,Indonesia,Curly Fries,29500.00,1.90,Promotion Menu,Regular
10,2024/01/13,Sat,Indonesia,Kerwin Frost Box 9 McNuggets Free Upsize,88000.00,5.66,Promotion Menu,Regular
11,2024/01/13,Sat,Indonesia,Kerwin Frost Box Big Mac Free Upsize,88000.00,5.66,Promotion Menu,Regular
12,2024/01/13,Sat,Indonesia,Blueberry Cheese Cake Pie,17000.00,1.09,Promotion Menu,Regular
13,2024/01/13,Sat,Indonesia,Iced Black Cookies Cappuccino,38500.00,2.48,Promotion Menu,Regular
14,2024/01/13,Sat,Indonesia,Black Cookies Latte Frappe,41500.00,2.67,Promotion Menu,Regular
15,2024/01/13,Sat,Indonesia,Iced Coffee Matcha Float,27000.00,1.74,Promotion Menu,Regular
16,2024/01/13,Sat,Indonesia,Paket Hantaran McD,135000.00,8.68,Promotion Menu,Regular
17,2024/01/13,Sat,Indonesia,Paket Manis,71500.00,4.60,Promotion Menu,Breakfast
18,2024/01/13,Sat,Indonesia,"MERCH - Socks, BigMac",24000.00,1.54,Promotion Menu,Breakfast
19,2024/01/13,Sat,Indonesia,"MERCH - Pillow Cases, BigMac",27000.00,1.74,Promotion Menu,Breakfast
20,2024/01/13,Sat,Indonesia,"MERCH - Bed Cover, BigMac",180000.00,11.57,Promotion Menu,Breakfast
21,2024/01/13,Sat,Indonesia,Blueberry Cheese Cake Pie,17000.00,1.09,Promotion Menu,Breakfast
22,2024/01/13,Sat,Indonesia,Iced Black Cookies Cappuccino,38500.00,2.48,Promotion Menu,Breakfast
23,2024/01/13,Sat,Indonesia,Black Cookies Latte Frappe,41500.00,2.67,Promotion Menu,Breakfast
24,2024/01/13,Sat,Indonesia,Iced Coffee Matcha Float,27000.00,1.74,Promotion Menu,Breakfast
25,2024/01/13,Sat,Indonesia,Paket Hantaran McD,135000.00,8.68,Promotion Menu,Breakfast
26,2024/01/13,Sat,Indonesia,Philly Cheese Steak Burger,48500.00,3.12,Ala Carte & Value Meals,Regular
27,2024/01/13,Sat,Indonesia,Beef Prosperity Burger,45000.00,2.89,Ala Carte & Value Meals,Regular
28,2024/01/13,Sat,Indonesia,Black Pepper Beef Steak with Rice,39500.00,2.54,Ala Carte & Value Meals,Regular
29,2024/01/13,Sat,Indonesia,Black Pepper Beef Steak with Curly Fries,41000.00,2.64,Ala Carte & Value Meals,Regular
30,2024/01/13,Sat,Indonesia,9pcs Spicy McNuggets ALC,60000.00,3.86,Ala Carte & Value Meals,Regular
31,2024/01/13,Sat,Indonesia,McNuggets®  9pcs,53500.00,3.44,Ala Carte & Value Meals,Regular
32,2024/01/13,Sat,Indonesia,6pcs Spicy McNuggets,40500.00,2.60,Ala Carte & Value Meals,Regular
33,2024/01/13,Sat,Indonesia,McNuggets® 6pcs,38500.00,2.48,Ala Carte & Value Meals,Regular
34,2024/01/13,Sat,Indonesia,Paket Korean Soy Garlic Wings,31500.00,2.03,Ala Carte & Value Meals,Regular
