,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2023/09/04,Mon,Indonesia,Bundling 2 Double Choco Pie,28000.00,1.84,Promotion Menu,Regular
2,2023/09/04,Mon,Indonesia,Bundling 3 Double Choco Pie,40000.00,2.62,Promotion Menu,Regular
3,2023/09/04,Mon,Indonesia,Paket Hantaran McD,135000.00,8.85,Promotion Menu,Regular
4,2023/09/04,Mon,Indonesia,Bundling 2 Double Choco Pie,28000.00,1.84,Promotion Menu,Breakfast
5,2023/09/04,Mon,Indonesia,Bundling 3 Double Choco Pie,40000.00,2.62,Promotion Menu,Breakfast
6,2023/09/04,Mon,Indonesia,Paket Hantaran McD,135000.00,8.85,Promotion Menu,Breakfast
7,2023/09/04,Mon,Indonesia,McNuggets® 20pcs,114000.00,7.47,Ala Carte & Value Meals,Regular
8,2023/09/04,Mon,Indonesia,9pcs Spicy McNuggets ALC,60000.00,3.93,Ala Carte & Value Meals,Regular
9,2023/09/04,Mon,Indonesia,McNuggets®  9pcs,53500.00,3.51,Ala Carte & Value Meals,Regular
10,2023/09/04,Mon,Indonesia,6pcs Spicy McNuggets,40500.00,2.66,Ala Carte & Value Meals,Regular
11,2023/09/04,Mon,Indonesia,McNuggets® 6pcs,38500.00,2.52,Ala Carte & Value Meals,Regular
12,2023/09/04,Mon,Indonesia,Paket Korean Soy Garlic Wings,31500.00,2.07,Ala Carte & Value Meals,Regular
13,2023/09/04,Mon,Indonesia,Korean Soy Garlic Wings,34500.00,2.26,Ala Carte & Value Meals,Regular
14,2023/09/04,Mon,Indonesia,Paket Big Order,562500.00,36.88,Ala Carte & Value Meals,Regular
15,2023/09/04,Mon,Indonesia,Big Mac®,41000.00,2.69,Ala Carte & Value Meals,Regular
16,2023/09/04,Mon,Indonesia,Triple Cheeseburger,61500.00,4.03,Ala Carte & Value Meals,Regular
17,2023/09/04,Mon,Indonesia,Double Cheeseburger,39500.00,2.59,Ala Carte & Value Meals,Regular
18,2023/09/04,Mon,Indonesia,Cheeseburger Deluxe,33500.00,2.20,Ala Carte & Value Meals,Regular
19,2023/09/04,Mon,Indonesia,Cheeseburger,32000.00,2.10,Ala Carte & Value Meals,Regular
20,2023/09/04,Mon,Indonesia,Beef Burger Deluxe,25000.00,1.64,Ala Carte & Value Meals,Regular
21,2023/09/04,Mon,Indonesia,McSpicy Chicken Burger,41000.00,2.69,Ala Carte & Value Meals,Regular
22,2023/09/04,Mon,Indonesia,McChicken Burger,32000.00,2.10,Ala Carte & Value Meals,Regular
23,2023/09/04,Mon,Indonesia,Chicken Burger Deluxe,25000.00,1.64,Ala Carte & Value Meals,Regular
24,2023/09/04,Mon,Indonesia,Fish Burger,32000.00,2.10,Ala Carte & Value Meals,Regular
25,2023/09/04,Mon,Indonesia,PaMer 7,183000.00,12.00,Ala Carte & Value Meals,Regular
26,2023/09/04,Mon,Indonesia,PaMer 5,130000.00,8.52,Ala Carte & Value Meals,Regular
27,2023/09/04,Mon,Indonesia,PaNas Spesial,46500.00,3.05,Ala Carte & Value Meals,Regular
28,2023/09/04,Mon,Indonesia,PaNas 1,38500.00,2.52,Ala Carte & Value Meals,Regular
29,2023/09/04,Mon,Indonesia,PaNas 2 with Rice,50000.00,3.28,Ala Carte & Value Meals,Regular
30,2023/09/04,Mon,Indonesia,PaNas 2 with Fries,52500.00,3.44,Ala Carte & Value Meals,Regular
31,2023/09/04,Mon,Indonesia,Nasi Uduk McD,23500.00,1.54,Ala Carte & Value Meals,Regular
32,2023/09/04,Mon,Indonesia,Nasi Uduk McD with Coffee,30000.00,1.97,Ala Carte & Value Meals,Regular
33,2023/09/04,Mon,Indonesia,McNuggets®  4pcs,26000.00,1.70,Sides,Regular
34,2023/09/04,Mon,Indonesia,Double Choco Pie,17000.00,1.11,Sides,Regular
35,2023/09/04,Mon,Indonesia,Apple Pie,12500.00,0.82,Sides,Regular
36,2023/09/04,Mon,Indonesia,Share Box with Spicy BBQ Crunchy Stars & Mentai Sauce,45000.00,2.95,Sides,Regular
37,2023/09/04,Mon,Indonesia,Honey Garlic Fish Rice,24500.00,1.61,Sides,Regular
38,2023/09/04,Mon,Indonesia,Honey Garlic Chicken Rice,24500.00,1.61,Sides,Regular
39,2023/09/04,Mon,Indonesia,Rica Rica Fish Rice,24500.00,1.61,Sides,Regular
40,2023/09/04,Mon,Indonesia,Rica Rica Chicken Rice,24500.00,1.61,Sides,Regular
41,2023/09/04,Mon,Indonesia,Beef Burger,22500.00,1.48,Sides,Regular
42,2023/09/04,Mon,Indonesia,Chicken Burger,22500.00,1.48,Sides,Regular
43,2023/09/04,Mon,Indonesia,Fish Snack Wrap,17500.00,1.15,Sides,Regular
44,2023/09/04,Mon,Indonesia,Chicken Snack Wrap™,17500.00,1.15,Sides,Regular
45,2023/09/04,Mon,Indonesia,Spicy Chicken Bites,13000.00,0.85,Sides,Regular
46,2023/09/04,Mon,Indonesia,Chicken Fingers 5pcs,14500.00,0.95,Sides,Regular
47,2023/09/04,Mon,Indonesia,French Fries,20500.00,1.34,Sides,Regular
48,2023/09/04,Mon,Indonesia,Sweet Corn,13000.00,0.85,Sides,Regular
49,2023/09/04,Mon,Indonesia,Rice,10000.00,0.66,Sides,Regular
50,2023/09/04,Mon,Indonesia,McFlurry Es Kopyor Kelapa,17500.00,1.15,Desserts,Regular
51,2023/09/04,Mon,Indonesia,McFlurry Es Kopyor Jelly,17500.00,1.15,Desserts,Regular
52,2023/09/04,Mon,Indonesia,Double Choco Pie,17000.00,1.11,Desserts,Regular
53,2023/09/04,Mon,Indonesia,Double Choco Pie Ala Mode Chocolate,23500.00,1.54,Desserts,Regular
54,2023/09/04,Mon,Indonesia,Double Choco Pie Ala Mode Strawberry,23500.00,1.54,Desserts,Regular
55,2023/09/04,Mon,Indonesia,McFlurry®  featuring Oreo,14000.00,0.92,Desserts,Regular
56,2023/09/04,Mon,Indonesia,Choco McFlurry®,14000.00,0.92,Desserts,Regular
57,2023/09/04,Mon,Indonesia,Chocolate Sundae,12000.00,0.79,Desserts,Regular
58,2023/09/04,Mon,Indonesia,Strawberry Sundae,12000.00,0.79,Desserts,Regular
59,2023/09/04,Mon,Indonesia,Iced Lychee Tea,20000.00,1.31,Beverages,Regular
60,2023/09/04,Mon,Indonesia,Iced Coffee,19000.00,1.25,Beverages,Regular
61,2023/09/04,Mon,Indonesia,Coca Cola®,9500.00,0.62,Beverages,Regular
62,2023/09/04,Mon,Indonesia,Coke McFloat®,15000.00,0.98,Beverages,Regular
63,2023/09/04,Mon,Indonesia,Fanta®,9500.00,0.62,Beverages,Regular
64,2023/09/04,Mon,Indonesia,Fanta McFloat®,15000.00,0.98,Beverages,Regular
65,2023/09/04,Mon,Indonesia,Sprite®,9500.00,0.62,Beverages,Regular
