,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2024/07/07,Sun,Indonesia,Bundling 2 Pcs Choco Caramel Pie,28000.00,1.72,Promotion Menu,Regular
2,2024/07/07,Sun,Indonesia,Paket Kenyang,130000.00,7.98,Promotion Menu,Regular
3,2024/07/07,Sun,Indonesia,Paket Manis Special,83000.00,5.10,Promotion Menu,Regular
4,2024/07/07,Sun,Indonesia,"Paket Hemat Mac & Cheese Beef Burger, Med + Banana McFlurry with OREO",75000.00,4.61,Promotion Menu,Regular
5,2024/07/07,Sun,Indonesia,"Mac & Cheese Beef Burger, ALC + Banana McFlurry with OREO + Choco Caramel Pie",60000.00,3.68,Promotion Menu,Regular
6,2024/07/07,Sun,Indonesia,"2pcs Mac & Cheese Beef Burger + Korean McShaker Fries, Large + Banana McFlurry with OREO + Choco Caramel Pie",122000.00,7.49,Promotion Menu,Regular
7,2024/07/07,Sun,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.11,Promotion Menu,Regular
8,2024/07/07,Sun,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.11,Promotion Menu,Regular
9,2024/07/07,Sun,Indonesia,Iced Coffee Macadamia,26000.00,1.60,Promotion Menu,Regular
10,2024/07/07,Sun,Indonesia,Sprite x Italian Soda,15000.00,0.92,Promotion Menu,Regular
11,2024/07/07,Sun,Indonesia,Paket Hebat - Korean Soy Garlic Wings,30500.00,1.87,Promotion Menu,Regular
12,2024/07/07,Sun,Indonesia,Paket Hebat - Beef Burger Deluxe,33000.00,2.03,Promotion Menu,Regular
13,2024/07/07,Sun,Indonesia,Paket Hebat - Chicken Burger Deluxe,33000.00,2.03,Promotion Menu,Regular
14,2024/07/07,Sun,Indonesia,Original Hello Kitty Plush Bag Tag,37500.00,2.30,Promotion Menu,Regular
15,2024/07/07,Sun,Indonesia,Paket Hantaran McD,135000.00,8.29,Promotion Menu,Regular
16,2024/07/07,Sun,Indonesia,Bundling 2 Pcs Choco Caramel Pie,28000.00,1.72,Promotion Menu,Breakfast
17,2024/07/07,Sun,Indonesia,Paket Manis Special,83000.00,5.10,Promotion Menu,Breakfast
18,2024/07/07,Sun,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.11,Promotion Menu,Breakfast
19,2024/07/07,Sun,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.11,Promotion Menu,Breakfast
20,2024/07/07,Sun,Indonesia,Iced Coffee Macadamia,26000.00,1.60,Promotion Menu,Breakfast
21,2024/07/07,Sun,Indonesia,Sprite x Italian Soda,15000.00,0.92,Promotion Menu,Breakfast
22,2024/07/07,Sun,Indonesia,Paket Hebat - Korean Soy Garlic Wings,30500.00,1.87,Promotion Menu,Breakfast
23,2024/07/07,Sun,Indonesia,Original Hello Kitty Plush Bag Tag,37500.00,2.30,Promotion Menu,Breakfast
24,2024/07/07,Sun,Indonesia,Paket Hantaran McD,135000.00,8.29,Promotion Menu,Breakfast
25,2024/07/07,Sun,Indonesia,Mac & Cheese Beef Burger,44500.00,2.73,Ala Carte & Value Meals,Regular
26,2024/07/07,Sun,Indonesia,McNuggets®  9pcs,55000.00,3.38,Ala Carte & Value Meals,Regular
27,2024/07/07,Sun,Indonesia,McNuggets® 6pcs,40000.00,2.46,Ala Carte & Value Meals,Regular
28,2024/07/07,Sun,Indonesia,Paket Korean Soy Garlic Wings,45000.00,2.76,Ala Carte & Value Meals,Regular
29,2024/07/07,Sun,Indonesia,6pcs Korean Soy Garlic Wings,49500.00,3.04,Ala Carte & Value Meals,Regular
30,2024/07/07,Sun,Indonesia,Paket Big Order,587500.00,36.08,Ala Carte & Value Meals,Regular
31,2024/07/07,Sun,Indonesia,Big Mac®,43500.00,2.67,Ala Carte & Value Meals,Regular
32,2024/07/07,Sun,Indonesia,Triple Cheeseburger,62500.00,3.84,Ala Carte & Value Meals,Regular
33,2024/07/07,Sun,Indonesia,Double Cheeseburger,41500.00,2.55,Ala Carte & Value Meals,Regular
34,2024/07/07,Sun,Indonesia,Cheeseburger Deluxe,34500.00,2.12,Ala Carte & Value Meals,Regular
35,2024/07/07,Sun,Indonesia,Cheeseburger,32500.00,2.00,Ala Carte & Value Meals,Regular
36,2024/07/07,Sun,Indonesia,Beef Burger Deluxe,26500.00,1.63,Ala Carte & Value Meals,Regular
37,2024/07/07,Sun,Indonesia,McSpicy Chicken Burger,42000.00,2.58,Ala Carte & Value Meals,Regular
38,2024/07/07,Sun,Indonesia,McChicken Burger,32500.00,2.00,Ala Carte & Value Meals,Regular
39,2024/07/07,Sun,Indonesia,Chicken Burger Deluxe,26500.00,1.63,Ala Carte & Value Meals,Regular
40,2024/07/07,Sun,Indonesia,Fish Burger,33000.00,2.03,Ala Carte & Value Meals,Regular
41,2024/07/07,Sun,Indonesia,PaMer 7,184000.00,11.30,Ala Carte & Value Meals,Regular
42,2024/07/07,Sun,Indonesia,PaMer 5,131500.00,8.08,Ala Carte & Value Meals,Regular
43,2024/07/07,Sun,Indonesia,PaNas Spesial,47000.00,2.89,Ala Carte & Value Meals,Regular
44,2024/07/07,Sun,Indonesia,PaNas 1,39000.00,2.39,Ala Carte & Value Meals,Regular
45,2024/07/07,Sun,Indonesia,PaNas 2 with Rice,51500.00,3.16,Ala Carte & Value Meals,Regular
46,2024/07/07,Sun,Indonesia,PaNas 2 with Fries,53000.00,3.25,Ala Carte & Value Meals,Regular
47,2024/07/07,Sun,Indonesia,Nasi Uduk McD,21500.00,1.32,Ala Carte & Value Meals,Regular
48,2024/07/07,Sun,Indonesia,Nasi Uduk McD with Coffee,30000.00,1.84,Ala Carte & Value Meals,Regular
49,2024/07/07,Sun,Indonesia,Spicy Korean McShaker Fries,24500.00,1.50,Sides,Regular
50,2024/07/07,Sun,Indonesia,Bundling 2 Pcs Choco Caramel Pie,28000.00,1.72,Sides,Regular
51,2024/07/07,Sun,Indonesia,Choco Caramel Pie,17000.00,1.04,Sides,Regular
52,2024/07/07,Sun,Indonesia,Paket Kenyang,130000.00,7.98,Sides,Regular
53,2024/07/07,Sun,Indonesia,Paket Manis Special,83000.00,5.10,Sides,Regular
54,2024/07/07,Sun,Indonesia,Paket Ngemil,110000.00,6.75,Sides,Regular
55,2024/07/07,Sun,Indonesia,2pcs Korean Soy Garlic Wings,16500.00,1.01,Sides,Regular
56,2024/07/07,Sun,Indonesia,McNuggets®  4pcs,27000.00,1.66,Sides,Regular
57,2024/07/07,Sun,Indonesia,Apple Pie,12500.00,0.77,Sides,Regular
58,2024/07/07,Sun,Indonesia,Beef Burger,22500.00,1.38,Sides,Regular
59,2024/07/07,Sun,Indonesia,Chicken Burger,22500.00,1.38,Sides,Regular
60,2024/07/07,Sun,Indonesia,Chicken Snack Wrap™,17500.00,1.07,Sides,Regular
61,2024/07/07,Sun,Indonesia,Spicy Chicken Bites,13000.00,0.80,Sides,Regular
62,2024/07/07,Sun,Indonesia,French Fries,20500.00,1.26,Sides,Regular
63,2024/07/07,Sun,Indonesia,Sweet Corn,13000.00,0.80,Sides,Regular
64,2024/07/07,Sun,Indonesia,Rice,10000.00,0.61,Sides,Regular
65,2024/07/07,Sun,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.11,Desserts,Regular
66,2024/07/07,Sun,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.11,Desserts,Regular
67,2024/07/07,Sun,Indonesia,McFlurry®  featuring Oreo,14000.00,0.86,Desserts,Regular
68,2024/07/07,Sun,Indonesia,Choco McFlurry®,14000.00,0.86,Desserts,Regular
69,2024/07/07,Sun,Indonesia,Double Choco Sundae,13500.00,0.83,Desserts,Regular
70,2024/07/07,Sun,Indonesia,Chocolate Strawberry Sundae,13500.00,0.83,Desserts,Regular
71,2024/07/07,Sun,Indonesia,Chocolate Sundae,12000.00,0.74,Desserts,Regular
72,2024/07/07,Sun,Indonesia,Strawberry Sundae,12000.00,0.74,Desserts,Regular
73,2024/07/07,Sun,Indonesia,Iced Coffee Macadamia,26000.00,1.60,Beverages,Regular
74,2024/07/07,Sun,Indonesia,Sprite x Italian Soda,15000.00,0.92,Beverages,Regular
75,2024/07/07,Sun,Indonesia,Iced Lychee Tea,20000.00,1.23,Beverages,Regular
76,2024/07/07,Sun,Indonesia,Iced Coffee,23000.00,1.41,Beverages,Regular
77,2024/07/07,Sun,Indonesia,Coca Cola®,10000.00,0.61,Beverages,Regular
78,2024/07/07,Sun,Indonesia,Receh - McFloat Coke,12000.00,0.74,Beverages,Regular
79,2024/07/07,Sun,Indonesia,Fanta®,10000.00,0.61,Beverages,Regular
80,2024/07/07,Sun,Indonesia,Receh - McFloat Fanta,12000.00,0.74,Beverages,Regular
81,2024/07/07,Sun,Indonesia,Sprite®,10000.00,0.61,Beverages,Regular
82,2024/07/07,Sun,Indonesia,Fruit Tea Lemon,10000.00,0.61,Beverages,Regular
83,2024/07/07,Sun,Indonesia,Fruit Tea Blackcurrant 200ml.,10000.00,0.61,Beverages,Regular
84,2024/07/07,Sun,Indonesia,Tehbotol Sosro® Pack 250ml.,10000.00,0.61,Beverages,Regular
85,2024/07/07,Sun,Indonesia,Tehbotol Sosro® Tawar 350ML,10000.00,0.61,Beverages,Regular
86,2024/07/07,Sun,Indonesia,Milo ,19500.00,1.20,Beverages,Regular
87,2024/07/07,Sun,Indonesia,Premium Roast Coffee,12000.00,0.74,Beverages,Regular
88,2024/07/07,Sun,Indonesia,Hot Tea,12000.00,0.74,Beverages,Regular
89,2024/07/07,Sun,Indonesia,Mineral Water 600ml.,11500.00,0.71,Beverages,Regular
90,2024/07/07,Sun,Indonesia,Happy Meal® McNuggets® 4Pcs,45000.00,2.76,Happy Meals,Regular
91,2024/07/07,Sun,Indonesia,Happy Meal® Beef Burger,45000.00,2.76,Happy Meals,Regular
92,2024/07/07,Sun,Indonesia,Happy Meal® Chicken,45000.00,2.76,Happy Meals,Regular
93,2024/07/07,Sun,Indonesia,Paket Keluarga Seru Tanpa Mainan,74500.00,4.57,Family Package,Regular
94,2024/07/07,Sun,Indonesia,Paket Keluarga Seru Dengan Mainan,93000.00,5.71,Family Package,Regular
95,2024/07/07,Sun,Indonesia,PaMer 5,131500.00,8.08,Family Package,Regular
96,2024/07/07,Sun,Indonesia,PaMer 7,184000.00,11.30,Family Package,Regular
97,2024/07/07,Sun,Indonesia,Paket Hantaran McD,135000.00,8.29,Family Package,Regular
98,2024/07/07,Sun,Indonesia,Combo Cheese Croissant,48500.00,2.98,McCafé Pastries,Regular
99,2024/07/07,Sun,Indonesia,Combo Tuna Pastry,48500.00,2.98,McCafé Pastries,Regular
100,2024/07/07,Sun,Indonesia,Combo Chicken Curry Puff,48500.00,2.98,McCafé Pastries,Regular
101,2024/07/07,Sun,Indonesia,Butter Croissant + Regular Hot Cappuccino,39000.00,2.39,McCafé Pastries,Regular
102,2024/07/07,Sun,Indonesia,Lemon Cake,36000.00,2.21,McCafé Pastries,Regular
103,2024/07/07,Sun,Indonesia,Klepon Cake,36000.00,2.21,McCafé Pastries,Regular
104,2024/07/07,Sun,Indonesia,Choco Lover,36000.00,2.21,McCafé Pastries,Regular
105,2024/07/07,Sun,Indonesia,Choco Chip Muffin,26000.00,1.60,McCafé Pastries,Regular
106,2024/07/07,Sun,Indonesia,Banana Muffin,26000.00,1.60,McCafé Pastries,Regular
107,2024/07/07,Sun,Indonesia,Cheese Croissant,34000.00,2.09,McCafé Pastries,Regular
108,2024/07/07,Sun,Indonesia,Tuna Puff Pastry,34000.00,2.09,McCafé Pastries,Regular
109,2024/07/07,Sun,Indonesia,Chicken Curry Puff,34000.00,2.09,McCafé Pastries,Regular
110,2024/07/07,Sun,Indonesia,Cheese Stick,24500.00,1.50,McCafé Pastries,Regular
111,2024/07/07,Sun,Indonesia,Butter Croissant,24500.00,1.50,McCafé Pastries,Regular
112,2024/07/07,Sun,Indonesia,Iced Chocolate Hazelnut,39000.00,2.39,McCafé Drinks,Regular
113,2024/07/07,Sun,Indonesia,Frappe Hazelnut Latte,40000.00,2.46,McCafé Drinks,Regular
114,2024/07/07,Sun,Indonesia,Matcha Frappe,40000.00,2.46,McCafé Drinks,Regular
115,2024/07/07,Sun,Indonesia,Iced Mocha Frappe,35000.00,2.15,McCafé Drinks,Regular
116,2024/07/07,Sun,Indonesia,Iced Choco Frappe,35000.00,2.15,McCafé Drinks,Regular
117,2024/07/07,Sun,Indonesia,Iced Latte Frappe,34000.00,2.09,McCafé Drinks,Regular
118,2024/07/07,Sun,Indonesia,Mango Frappe,30000.00,1.84,McCafé Drinks,Regular
119,2024/07/07,Sun,Indonesia,Iced Vanilla Latte,35000.00,2.15,McCafé Drinks,Regular
120,2024/07/07,Sun,Indonesia,Iced Caramel Latte,35000.00,2.15,McCafé Drinks,Regular
121,2024/07/07,Sun,Indonesia,Iced Hazelnut Latte,35000.00,2.15,McCafé Drinks,Regular
122,2024/07/07,Sun,Indonesia,Iced Cappucino,30000.00,1.84,McCafé Drinks,Regular
123,2024/07/07,Sun,Indonesia,Iced Café Latte,30000.00,1.84,McCafé Drinks,Regular
124,2024/07/07,Sun,Indonesia,Iced Coffee,28000.00,1.72,McCafé Drinks,Regular
125,2024/07/07,Sun,Indonesia,Iced Café Matcha Fushion,37000.00,2.27,McCafé Drinks,Regular
126,2024/07/07,Sun,Indonesia,Iced Matcha Latte,35000.00,2.15,McCafé Drinks,Regular
127,2024/07/07,Sun,Indonesia,Iced Chocolate,32000.00,1.97,McCafé Drinks,Regular
128,2024/07/07,Sun,Indonesia,Hot Caramel Latte,29000.00,1.78,McCafé Drinks,Regular
129,2024/07/07,Sun,Indonesia,Hot Vanilla Latte,29000.00,1.78,McCafé Drinks,Regular
130,2024/07/07,Sun,Indonesia,Hot Caramel Latte,32000.00,1.97,McCafé Drinks,Regular
131,2024/07/07,Sun,Indonesia,Hot Hazelnut Latte,29000.00,1.78,McCafé Drinks,Regular
132,2024/07/07,Sun,Indonesia,Hot Matcha Latte,29000.00,1.78,McCafé Drinks,Regular
133,2024/07/07,Sun,Indonesia,Hot Mocha,27500.00,1.69,McCafé Drinks,Regular
134,2024/07/07,Sun,Indonesia,Hot Chocolate,27000.00,1.66,McCafé Drinks,Regular
135,2024/07/07,Sun,Indonesia,Hot Cappucino,25000.00,1.54,McCafé Drinks,Regular
136,2024/07/07,Sun,Indonesia,Hot Café Latte,25000.00,1.54,McCafé Drinks,Regular
137,2024/07/07,Sun,Indonesia,Hot Flat White,25000.00,1.54,McCafé Drinks,Regular
138,2024/07/07,Sun,Indonesia,Hot Long Black,25000.00,1.54,McCafé Drinks,Regular
139,2024/07/07,Sun,Indonesia,Hot Lemon Grass Tasseo Tea,22500.00,1.38,McCafé Drinks,Regular
140,2024/07/07,Sun,Indonesia,Hot Java Jasmine Tasseo Tea,22500.00,1.38,McCafé Drinks,Regular
141,2024/07/07,Sun,Indonesia,Hot Pure Green Tasseo Tea,22500.00,1.38,McCafé Drinks,Regular
142,2024/07/07,Sun,Indonesia,Paket Korean Soy Garlic Wings,45000.00,2.76,Breakfast & Value Meals,Breakfast
143,2024/07/07,Sun,Indonesia,6pcs Korean Soy Garlic Wings,49500.00,3.04,Breakfast & Value Meals,Breakfast
144,2024/07/07,Sun,Indonesia,Sausage Wrap,27500.00,1.69,Breakfast & Value Meals,Breakfast
145,2024/07/07,Sun,Indonesia,Egg & Cheese Muffin,20000.00,1.23,Breakfast & Value Meals,Breakfast
146,2024/07/07,Sun,Indonesia,Chicken Muffin,28500.00,1.75,Breakfast & Value Meals,Breakfast
147,2024/07/07,Sun,Indonesia,Chicken McMuffin® with Egg,33000.00,2.03,Breakfast & Value Meals,Breakfast
