,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2023/04/15,Sat,Indonesia,Double Choco Pie,17000.00,1.15,Promotion Menu,Regular
2,2023/04/15,Sat,Indonesia,Double Choco Pie Ala Mode Chocolate,23500.00,1.59,Promotion Menu,Regular
3,2023/04/15,Sat,Indonesia,Double Choco Pie Ala Mode Strawberry,23500.00,1.59,Promotion Menu,Regular
4,2023/04/15,Sat,Indonesia,Bundling 3 PaNas 1 Ayam Gulai + 3 McFlurry Oreo,139500.00,9.46,Promotion Menu,Regular
5,2023/04/15,Sat,Indonesia,PaMer 7 Ayam Gulai McD,195500.00,13.25,Promotion Menu,Regular
6,2023/04/15,Sat,Indonesia,PaMer 5 Ayam Gulai McD,151500.00,10.27,Promotion Menu,Regular
7,2023/04/15,Sat,Indonesia,PaNas Special Ayam Gulai McD,50500.00,3.42,Promotion Menu,Regular
8,2023/04/15,Sat,Indonesia,PaNas 2 Fries Ayam Gulai McD,63000.00,4.27,Promotion Menu,Regular
9,2023/04/15,Sat,Indonesia,PaNas 2 Ayam Gulai McD,59500.00,4.03,Promotion Menu,Regular
10,2023/04/15,Sat,Indonesia,PaNas 1 Ayam Gulai McD,43000.00,2.92,Promotion Menu,Regular
11,2023/04/15,Sat,Indonesia,Fruit Tea Cocopandan,11500.00,0.78,Promotion Menu,Regular
12,2023/04/15,Sat,Indonesia,Hershey's McFlurry with Choco Balls,18000.00,1.22,Promotion Menu,Regular
13,2023/04/15,Sat,Indonesia,Hershey's McFlurry with Choco Crumbs,18000.00,1.22,Promotion Menu,Regular
14,2023/04/15,Sat,Indonesia,Iced Coffee Caramel Macchiato with Jelly Float,27500.00,1.86,Promotion Menu,Regular
15,2023/04/15,Sat,Indonesia,Share Box with Spicy BBQ Crunchy Stars & Mentai Sauce,45000.00,3.05,Promotion Menu,Regular
16,2023/04/15,Sat,Indonesia,Paket Hantaran McD,129000.00,8.75,Promotion Menu,Regular
17,2023/04/15,Sat,Indonesia,Double Choco Pie,17000.00,1.15,Promotion Menu,Breakfast
18,2023/04/15,Sat,Indonesia,Double Choco Pie Ala Mode Chocolate,23500.00,1.59,Promotion Menu,Breakfast
19,2023/04/15,Sat,Indonesia,Double Choco Pie Ala Mode Strawberry,23500.00,1.59,Promotion Menu,Breakfast
20,2023/04/15,Sat,Indonesia,Bundling 3 PaNas 1 Ayam Gulai + 3 McFlurry Oreo,139500.00,9.46,Promotion Menu,Breakfast
21,2023/04/15,Sat,Indonesia,PaMer 7 Ayam Gulai McD,195500.00,13.25,Promotion Menu,Breakfast
22,2023/04/15,Sat,Indonesia,PaMer 5 Ayam Gulai McD,151500.00,10.27,Promotion Menu,Breakfast
23,2023/04/15,Sat,Indonesia,PaNas Special Ayam Gulai McD,50500.00,3.42,Promotion Menu,Breakfast
24,2023/04/15,Sat,Indonesia,PaNas 2 Fries Ayam Gulai McD,63000.00,4.27,Promotion Menu,Breakfast
25,2023/04/15,Sat,Indonesia,PaNas 2 Ayam Gulai McD,59500.00,4.03,Promotion Menu,Breakfast
26,2023/04/15,Sat,Indonesia,PaNas 1 Ayam Gulai McD,43000.00,2.92,Promotion Menu,Breakfast
27,2023/04/15,Sat,Indonesia,Fruit Tea Cocopandan,11500.00,0.78,Promotion Menu,Breakfast
28,2023/04/15,Sat,Indonesia,Hershey's McFlurry with Choco Balls,18000.00,1.22,Promotion Menu,Breakfast
29,2023/04/15,Sat,Indonesia,Hershey's McFlurry with Choco Crumbs,18000.00,1.22,Promotion Menu,Breakfast
30,2023/04/15,Sat,Indonesia,Iced Coffee Caramel Macchiato with Jelly Float,27500.00,1.86,Promotion Menu,Breakfast
31,2023/04/15,Sat,Indonesia,Paket Hantaran McD,129000.00,8.75,Promotion Menu,Breakfast
