,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2024/08/22,Thu,Vietnam,Summer Combo (1854),119000.00,4.77,Promotions,Regular
2,2024/08/22,Thu,Vietnam,Combo Craving Chicken 169k (7587),169000.00,6.77,Promotions,Regular
3,2024/08/22,Thu,Vietnam,Summer Combo - Fillet O Fish (1514),99000.00,3.97,Promotions,Regular
4,2024/08/22,Thu,Vietnam,Summer Combo - Cheese Burger (1516),99000.00,3.97,Promotions,Regular
5,2024/08/22,Thu,Vietnam,Value Meal 40k - Sausage Burger (1606),40000.00,1.60,Promotions,Regular
6,2024/08/22,Thu,Vietnam,Value Meal 40k - Hamburger (1605),40000.00,1.60,Promotions,Regular
7,2024/08/22,Thu,Vietnam,Value Meal 40k - Fried Chicken (1608),40000.00,1.60,Promotions,Regular
8,2024/08/22,Thu,Vietnam,1pc BBQ Chicken Rice (1731),40000.00,1.60,Promotions,Regular
9,2024/08/22,Thu,Vietnam,McShaker and BIC w. Korean BBQ & Cheese Sauce MEVM,84000.00,3.37,HOT and NEWS,Regular
10,2024/08/22,Thu,Vietnam,Cheese McShaker Fries - Medium,43000.00,1.72,HOT and NEWS,Regular
11,2024/08/22,Thu,Vietnam,McShaker and BIC w. Korean BBQ & Cheese Sauce MEVM,84000.00,3.37,BIC w. Korean BBQ & Cheese Sauce,Regular
12,2024/08/22,Thu,Vietnam,COMBO 2A - BIC w.Korean BBQ & Cheese Sauce,179000.00,7.17,BIC w. Korean BBQ & Cheese Sauce,Regular
13,2024/08/22,Thu,Vietnam,COMBO 2B - BIC w. Korean BBQ & Cheese Sauce,209000.00,8.37,BIC w. Korean BBQ & Cheese Sauce,Regular
14,2024/08/22,Thu,Vietnam,COMBO 1B - BIC w. Korean BBQ & Cheese Sauce,94000.00,3.77,BIC w. Korean BBQ & Cheese Sauce,Regular
15,2024/08/22,Thu,Vietnam,2pcs BIC w. Korean BBQ & Cheese Sauce MEVM,114000.00,4.57,BIC w. Korean BBQ & Cheese Sauce,Regular
16,2024/08/22,Thu,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce MEVM,74000.00,2.96,BIC w. Korean BBQ & Cheese Sauce,Regular
17,2024/08/22,Thu,Vietnam,4pcs BIC w. Korean BBQ & Cheese Sauce,163000.00,6.53,BIC w. Korean BBQ & Cheese Sauce,Regular
