,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2024/11/03,Sun,Vietnam,Combo Craving Chicken 169k (7587),169000.00,6.68,Promotions,Regular
2,2024/11/03,Sun,Vietnam,Value Meal 40k - Sausage Burger (1606),40000.00,1.58,Promotions,Regular
3,2024/11/03,Sun,Vietnam,Value Meal 40k - Hamburger (1605),40000.00,1.58,Promotions,Regular
4,2024/11/03,Sun,Vietnam,Value Meal 40k - Fried Chicken (1608),40000.00,1.58,Promotions,Regular
5,2024/11/03,Sun,Vietnam,1pc BBQ Chicken Rice (1731),40000.00,1.58,Promotions,Regular
6,2024/11/03,Sun,Vietnam,McShaker and BIC w. Korean BBQ & Cheese Sauce MEVM,84000.00,3.32,HOT and NEWS,Regular
7,2024/11/03,Sun,Vietnam,Cheese McShaker Fries - Medium,43000.00,1.70,HOT and NEWS,Regular
8,2024/11/03,Sun,Vietnam,McShaker and BIC w. Korean BBQ & Cheese Sauce MEVM,84000.00,3.32,BIC w. Korean BBQ & Cheese Sauce,Regular
9,2024/11/03,Sun,Vietnam,COMBO 2A - BIC w.Korean BBQ & Cheese Sauce,179000.00,7.08,BIC w. Korean BBQ & Cheese Sauce,Regular
10,2024/11/03,Sun,Vietnam,COMBO 2B - BIC w. Korean BBQ & Cheese Sauce,209000.00,8.27,BIC w. Korean BBQ & Cheese Sauce,Regular
11,2024/11/03,Sun,Vietnam,COMBO 1B - BIC w. Korean BBQ & Cheese Sauce,94000.00,3.72,BIC w. Korean BBQ & Cheese Sauce,Regular
12,2024/11/03,Sun,Vietnam,2pcs BIC w. Korean BBQ & Cheese Sauce MEVM,114000.00,4.51,BIC w. Korean BBQ & Cheese Sauce,Regular
13,2024/11/03,Sun,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce MEVM,74000.00,2.93,BIC w. Korean BBQ & Cheese Sauce,Regular
14,2024/11/03,Sun,Vietnam,4pcs BIC w. Korean BBQ & Cheese Sauce,163000.00,6.45,BIC w. Korean BBQ & Cheese Sauce,Regular
15,2024/11/03,Sun,Vietnam,3pcs BIC w. Korean BBQ & Cheese Sauce,120000.00,4.75,BIC w. Korean BBQ & Cheese Sauce,Regular
16,2024/11/03,Sun,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce,44000.00,1.74,BIC w. Korean BBQ & Cheese Sauce,Regular
17,2024/11/03,Sun,Vietnam,Tropical Mocktail - Passion Fruit,41000.00,1.62,BIC w. Korean BBQ & Cheese Sauce,Regular
18,2024/11/03,Sun,Vietnam,Combo for 2 – A,141000.00,5.58,Combo,Regular
19,2024/11/03,Sun,Vietnam,Combo for 2 – B,189000.00,7.47,Combo,Regular
20,2024/11/03,Sun,Vietnam,Combo for 2 - C,199000.00,7.87,Combo,Regular
21,2024/11/03,Sun,Vietnam,Combo for 3 – A,289000.00,11.43,Combo,Regular
22,2024/11/03,Sun,Vietnam,Combo 3 người - B,299000.00,11.83,Combo,Regular
23,2024/11/03,Sun,Vietnam,Triple Cheeseburger,92000.00,3.64,Secret Menu,Regular
24,2024/11/03,Sun,Vietnam,Double McRoyal w Cheese,116000.00,4.59,Secret Menu,Regular
25,2024/11/03,Sun,Vietnam,Double Filet O Fish,85000.00,3.36,Secret Menu,Regular
26,2024/11/03,Sun,Vietnam,Chicken Burger w Mayo Premium,101000.00,3.99,Secret Menu,Regular
27,2024/11/03,Sun,Vietnam,1 pc Fried Chicken,39000.00,1.54,Fried Chicken,Regular
28,2024/11/03,Sun,Vietnam,1 pc Fried Chicken EVM,73000.00,2.89,Fried Chicken,Regular
29,2024/11/03,Sun,Vietnam,2 pcs Fried Chicken EVM,99000.00,3.92,Fried Chicken,Regular
30,2024/11/03,Sun,Vietnam,3 pcs Fried Chicken,109000.00,4.31,Fried Chicken,Regular
31,2024/11/03,Sun,Vietnam,5 pcs Fried Chicken,179000.00,7.08,Fried Chicken,Regular
32,2024/11/03,Sun,Vietnam,9 pcs Fried Chicken,299000.00,11.83,Fried Chicken,Regular
33,2024/11/03,Sun,Vietnam,6pc Happy Chicken Bites,59000.00,2.33,Fried Chicken,Regular
34,2024/11/03,Sun,Vietnam,9pc Happy Chicken Bites,79000.00,3.12,Fried Chicken,Regular
35,2024/11/03,Sun,Vietnam,20pc Happy Chicken Bites,129000.00,5.10,Fried Chicken,Regular
36,2024/11/03,Sun,Vietnam,3pcs Chicken McWings,75000.00,2.97,Fried Chicken,Regular
37,2024/11/03,Sun,Vietnam,6pcs Chicken McWings,135000.00,5.34,Fried Chicken,Regular
38,2024/11/03,Sun,Vietnam,10pcs Chicken McWings,191000.00,7.55,Fried Chicken,Regular
39,2024/11/03,Sun,Vietnam,Cheeseburger Deluxe,59000.00,2.33,Beef Burger,Regular
40,2024/11/03,Sun,Vietnam,Big Mac,79000.00,3.12,Beef Burger,Regular
41,2024/11/03,Sun,Vietnam,Double Cheeseburger,69000.00,2.73,Beef Burger,Regular
42,2024/11/03,Sun,Vietnam,McRoyal Deluxe,92000.00,3.64,Beef Burger,Regular
43,2024/11/03,Sun,Vietnam,McRoyal w Cheese,82000.00,3.24,Beef Burger,Regular
44,2024/11/03,Sun,Vietnam,Cheeseburger,49000.00,1.94,Beef Burger,Regular
45,2024/11/03,Sun,Vietnam,Hamburger,39000.00,1.54,Beef Burger,Regular
46,2024/11/03,Sun,Vietnam,McSpicy Deluxe,92000.00,3.64,Chicken & Fish Burger,Regular
47,2024/11/03,Sun,Vietnam,Filet O Fish,59000.00,2.33,Chicken & Fish Burger,Regular
48,2024/11/03,Sun,Vietnam,Chicken Burger with Mayo Deluxe,79000.00,3.12,Chicken & Fish Burger,Regular
49,2024/11/03,Sun,Vietnam,Cheeseburger Happy Meal,79000.00,3.12,Happy Meals,Regular
50,2024/11/03,Sun,Vietnam,Fried Chicken Happy Meal,79000.00,3.12,Happy Meals,Regular
51,2024/11/03,Sun,Vietnam,4pcs Happy Chicken Bites Happy Meal,79000.00,3.12,Happy Meals,Regular
52,2024/11/03,Sun,Vietnam,Sausage Burger Happy Meal,79000.00,3.12,Happy Meals,Regular
53,2024/11/03,Sun,Vietnam,Happy Meal Chicken Burger with Mayo,79000.00,3.12,Happy Meals,Regular
54,2024/11/03,Sun,Vietnam,BIC Rice w. Korean BBQ & Cheese Sauce & Drink,59000.00,2.33,Rice,Regular
55,2024/11/03,Sun,Vietnam,2pc Garlic Fish Sauce Fried Chicken Ric,89000.00,3.52,Rice,Regular
56,2024/11/03,Sun,Vietnam,Garlic Fish Sauce Fried Chicken Rice,63000.00,2.49,Rice,Regular
57,2024/11/03,Sun,Vietnam,2pc Fried Chicken Rice,79000.00,3.12,Rice,Regular
58,2024/11/03,Sun,Vietnam,1pc Fried Chicken Rice,53000.00,2.10,Rice,Regular
59,2024/11/03,Sun,Vietnam,Cheese McShaker Fries - Medium,43000.00,1.70,Snacks/Sides,Regular
60,2024/11/03,Sun,Vietnam,Shake Shake Salad,39000.00,1.54,Snacks/Sides,Regular
61,2024/11/03,Sun,Vietnam,World Famous Fries,23000.00,0.91,Snacks/Sides,Regular
62,2024/11/03,Sun,Vietnam,Sweet Corn,19000.00,0.75,Snacks/Sides,Regular
63,2024/11/03,Sun,Vietnam,6pc Happy Chicken Bites,59000.00,2.33,Snacks/Sides,Regular
64,2024/11/03,Sun,Vietnam,Cheeseburger,49000.00,1.94,Snacks/Sides,Regular
65,2024/11/03,Sun,Vietnam,Hamburger,39000.00,1.54,Snacks/Sides,Regular
66,2024/11/03,Sun,Vietnam,Sausage Burger,39000.00,1.54,Snacks/Sides,Regular
67,2024/11/03,Sun,Vietnam,Chicken Burger with Mayo,39000.00,1.54,Snacks/Sides,Regular
68,2024/11/03,Sun,Vietnam,Tropical Mocktail - Passion Fruit,41000.00,1.62,Beverages,Regular
69,2024/11/03,Sun,Vietnam,Tall Iced Bac Siu,39000.00,1.54,Beverages,Regular
70,2024/11/03,Sun,Vietnam,Pineapple Yogurt,65000.00,2.57,Beverages,Regular
71,2024/11/03,Sun,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.78,Beverages,Regular
72,2024/11/03,Sun,Vietnam,Coca-Cola,21000.00,0.83,Beverages,Regular
73,2024/11/03,Sun,Vietnam,Dasani water,26000.00,1.03,Beverages,Regular
74,2024/11/03,Sun,Vietnam,Sprite,21000.00,0.83,Beverages,Regular
75,2024/11/03,Sun,Vietnam,Fanta,21000.00,0.83,Beverages,Regular
76,2024/11/03,Sun,Vietnam,Milo,26000.00,1.03,Beverages,Regular
77,2024/11/03,Sun,Vietnam,Milk,26000.00,1.03,Beverages,Regular
78,2024/11/03,Sun,Vietnam,Peach Tea,59000.00,2.33,Beverages,Regular
79,2024/11/03,Sun,Vietnam,Milk Cream Tea,59000.00,2.33,Beverages,Regular
80,2024/11/03,Sun,Vietnam,Lychee Black Tea,59000.00,2.33,Beverages,Regular
81,2024/11/03,Sun,Vietnam,Matcha Frappe,89000.00,3.52,Beverages,Regular
82,2024/11/03,Sun,Vietnam,Hot Matcha Latte,65000.00,2.57,Beverages,Regular
83,2024/11/03,Sun,Vietnam,Hot Chocolate,59000.00,2.33,Beverages,Regular
84,2024/11/03,Sun,Vietnam,Iced Latte,65000.00,2.57,Beverages,Regular
85,2024/11/03,Sun,Vietnam,Hot Latte,59000.00,2.33,Beverages,Regular
86,2024/11/03,Sun,Vietnam,Cappuccino,59000.00,2.33,Beverages,Regular
87,2024/11/03,Sun,Vietnam,Mocha,69000.00,2.73,Beverages,Regular
88,2024/11/03,Sun,Vietnam,Mocha Frappe,79000.00,3.12,Beverages,Regular
89,2024/11/03,Sun,Vietnam,Americano,49000.00,1.94,Beverages,Regular
90,2024/11/03,Sun,Vietnam,Iced Americano,49000.00,1.94,Beverages,Regular
91,2024/11/03,Sun,Vietnam,Caramel Frappe,79000.00,3.12,Beverages,Regular
92,2024/11/03,Sun,Vietnam,Iced Vietnamese White Coffee,39000.00,1.54,Beverages,Regular
93,2024/11/03,Sun,Vietnam,Iced Vietnamese Black,39000.00,1.54,Beverages,Regular
94,2024/11/03,Sun,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.78,McCAFÉ,Regular
95,2024/11/03,Sun,Vietnam,Hot Latte,59000.00,2.33,McCAFÉ,Regular
96,2024/11/03,Sun,Vietnam,Iced Latte,65000.00,2.57,McCAFÉ,Regular
97,2024/11/03,Sun,Vietnam,Iced Americano,49000.00,1.94,McCAFÉ,Regular
98,2024/11/03,Sun,Vietnam,Iced Vietnamese Black,39000.00,1.54,McCAFÉ,Regular
99,2024/11/03,Sun,Vietnam,Iced Vietnamese White Coffee,39000.00,1.54,McCAFÉ,Regular
100,2024/11/03,Sun,Vietnam,Tall Iced Bac Siu,39000.00,1.54,McCAFÉ,Regular
101,2024/11/03,Sun,Vietnam,Yogurt Strawberry,65000.00,2.57,McCAFÉ,Regular
102,2024/11/03,Sun,Vietnam,Pineapple Yogurt,65000.00,2.57,McCAFÉ,Regular
103,2024/11/03,Sun,Vietnam,Kiwi Yogurt,65000.00,2.57,McCAFÉ,Regular
104,2024/11/03,Sun,Vietnam,Iced Mocha,69000.00,2.73,McCAFÉ,Regular
105,2024/11/03,Sun,Vietnam,Lychee Black Tea,59000.00,2.33,McCAFÉ,Regular
106,2024/11/03,Sun,Vietnam,Milk Cream Tea,59000.00,2.33,McCAFÉ,Regular
107,2024/11/03,Sun,Vietnam,Peach Tea,59000.00,2.33,McCAFÉ,Regular
108,2024/11/03,Sun,Vietnam,Chocolate Frappe,79000.00,3.12,McCAFÉ,Regular
109,2024/11/03,Sun,Vietnam,Matcha Frappe,89000.00,3.52,McCAFÉ,Regular
110,2024/11/03,Sun,Vietnam,Hot Matcha Latte,65000.00,2.57,McCAFÉ,Regular
111,2024/11/03,Sun,Vietnam,Hot Chocolate,59000.00,2.33,McCAFÉ,Regular
112,2024/11/03,Sun,Vietnam,Iced Tea,29000.00,1.15,McCAFÉ,Regular
113,2024/11/03,Sun,Vietnam,Cappuccino,59000.00,2.33,McCAFÉ,Regular
114,2024/11/03,Sun,Vietnam,Mocha,69000.00,2.73,McCAFÉ,Regular
115,2024/11/03,Sun,Vietnam,Mocha Frappe,79000.00,3.12,McCAFÉ,Regular
116,2024/11/03,Sun,Vietnam,Americano,49000.00,1.94,McCAFÉ,Regular
117,2024/11/03,Sun,Vietnam,Caramel Frappe,79000.00,3.12,McCAFÉ,Regular
118,2024/11/03,Sun,Vietnam,Butter Croissant,35000.00,1.38,Dessert,Regular
119,2024/11/03,Sun,Vietnam,Tiramisu,55000.00,2.18,Dessert,Regular
