,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2024/06/19,Wed,Vietnam,Summer Combo - Fillet O Fish (1514),99000.00,3.91,Promotions,Regular
2,2024/06/19,Wed,Vietnam,Summer Combo - Cheese Burger (1516),99000.00,3.91,Promotions,Regular
3,2024/06/19,Wed,Vietnam,Deal BIC Craving (7 Items),169000.00,6.67,Promotions,Regular
4,2024/06/19,Wed,Vietnam,Value Meal 40k - Hamburger (1605),40000.00,1.58,Promotions,Regular
5,2024/06/19,Wed,Vietnam,Value Meal 40k - Fried Chicken (1608),40000.00,1.58,Promotions,Regular
6,2024/06/19,Wed,Vietnam,1pc BBQ Chicken Rice (1731),40000.00,1.58,Promotions,Regular
7,2024/06/19,Wed,Vietnam,COMBO 2A - BIC w.Korean BBQ & Cheese Sauce,179000.00,7.07,BIC w. Korean BBQ & Cheese Sauce,Regular
8,2024/06/19,Wed,Vietnam,COMBO 2B - BIC w. Korean BBQ & Cheese Sauce,209000.00,8.25,BIC w. Korean BBQ & Cheese Sauce,Regular
9,2024/06/19,Wed,Vietnam,COMBO 1B - BIC w. Korean BBQ & Cheese Sauce,94000.00,3.71,BIC w. Korean BBQ & Cheese Sauce,Regular
10,2024/06/19,Wed,Vietnam,4pcs BIC w. Korean BBQ & Cheese Sauce,163000.00,6.44,BIC w. Korean BBQ & Cheese Sauce,Regular
11,2024/06/19,Wed,Vietnam,3pcs BIC w. Korean BBQ & Cheese Sauce,120000.00,4.74,BIC w. Korean BBQ & Cheese Sauce,Regular
12,2024/06/19,Wed,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce,44000.00,1.74,BIC w. Korean BBQ & Cheese Sauce,Regular
13,2024/06/19,Wed,Vietnam,Tropical Mocktail - Passion Fruit,41000.00,1.62,BIC w. Korean BBQ & Cheese Sauce,Regular
14,2024/06/19,Wed,Vietnam,Combo for 2 – A,141000.00,5.57,Combo,Regular
15,2024/06/19,Wed,Vietnam,Combo for 2 - C,199000.00,7.86,Combo,Regular
16,2024/06/19,Wed,Vietnam,Combo for 3 - B,299000.00,11.81,Combo,Regular
17,2024/06/19,Wed,Vietnam,Triple Cheeseburger,92000.00,3.63,Secret Menu,Regular
18,2024/06/19,Wed,Vietnam,Double McRoyal w Cheese,116000.00,4.58,Secret Menu,Regular
19,2024/06/19,Wed,Vietnam,Double Filet O Fish,85000.00,3.36,Secret Menu,Regular
20,2024/06/19,Wed,Vietnam,1 pc Fried Chicken,39000.00,1.54,Fried Chicken,Regular
21,2024/06/19,Wed,Vietnam,1 pc Fried Chicken EVM,73000.00,2.88,Fried Chicken,Regular
22,2024/06/19,Wed,Vietnam,2 pcs Fried Chicken EVM,99000.00,3.91,Fried Chicken,Regular
23,2024/06/19,Wed,Vietnam,3 pcs Fried Chicken,109000.00,4.30,Fried Chicken,Regular
24,2024/06/19,Wed,Vietnam,5 pcs Fried Chicken,179000.00,7.07,Fried Chicken,Regular
25,2024/06/19,Wed,Vietnam,9 pcs Fried Chicken,299000.00,11.81,Fried Chicken,Regular
26,2024/06/19,Wed,Vietnam,6pcs Chicken McNuggets,59000.00,2.33,Fried Chicken,Regular
27,2024/06/19,Wed,Vietnam,3pcs Chicken McWings,75000.00,2.96,Fried Chicken,Regular
28,2024/06/19,Wed,Vietnam,6pcs Chicken McWings,135000.00,5.33,Fried Chicken,Regular
29,2024/06/19,Wed,Vietnam,10pcs Chicken McWings,191000.00,7.54,Fried Chicken,Regular
30,2024/06/19,Wed,Vietnam,Cheeseburger Deluxe,59000.00,2.33,Beef Burger,Regular
31,2024/06/19,Wed,Vietnam,Big Mac,79000.00,3.12,Beef Burger,Regular
32,2024/06/19,Wed,Vietnam,Double Cheeseburger,69000.00,2.72,Beef Burger,Regular
33,2024/06/19,Wed,Vietnam,McRoyal Deluxe,92000.00,3.63,Beef Burger,Regular
34,2024/06/19,Wed,Vietnam,McRoyal w Cheese,82000.00,3.24,Beef Burger,Regular
35,2024/06/19,Wed,Vietnam,Cheeseburger,49000.00,1.93,Beef Burger,Regular
36,2024/06/19,Wed,Vietnam,Hamburger,39000.00,1.54,Beef Burger,Regular
37,2024/06/19,Wed,Vietnam,McSpicy Deluxe,92000.00,3.63,Chicken & Fish Burger,Regular
38,2024/06/19,Wed,Vietnam,Filet O Fish,59000.00,2.33,Chicken & Fish Burger,Regular
39,2024/06/19,Wed,Vietnam,Cheeseburger Happy Meal,79000.00,3.12,Happy Meals,Regular
40,2024/06/19,Wed,Vietnam,Fried Chicken Happy Meal,79000.00,3.12,Happy Meals,Regular
41,2024/06/19,Wed,Vietnam,2pc Garlic Fish Sauce Fried Chicken Ric,89000.00,3.51,Rice,Regular
42,2024/06/19,Wed,Vietnam,Garlic Fish Sauce Fried Chicken Rice,63000.00,2.49,Rice,Regular
43,2024/06/19,Wed,Vietnam,2pc Fried Chicken Rice,79000.00,3.12,Rice,Regular
44,2024/06/19,Wed,Vietnam,1pc Fried Chicken Rice,53000.00,2.09,Rice,Regular
45,2024/06/19,Wed,Vietnam,Shake Shake Salad,39000.00,1.54,Snacks/Sides,Regular
46,2024/06/19,Wed,Vietnam,World Famous Fries,23000.00,0.91,Snacks/Sides,Regular
47,2024/06/19,Wed,Vietnam,Sweet Corn,19000.00,0.75,Snacks/Sides,Regular
48,2024/06/19,Wed,Vietnam,6pcs Chicken McNuggets,59000.00,2.33,Snacks/Sides,Regular
49,2024/06/19,Wed,Vietnam,Cheeseburger,49000.00,1.93,Snacks/Sides,Regular
50,2024/06/19,Wed,Vietnam,Hamburger,39000.00,1.54,Snacks/Sides,Regular
51,2024/06/19,Wed,Vietnam,Tropical Mocktail - Passion Fruit,41000.00,1.62,Beverages,Regular
52,2024/06/19,Wed,Vietnam,Tall Iced Bac Siu,39000.00,1.54,Beverages,Regular
53,2024/06/19,Wed,Vietnam,Pineapple Yogurt,65000.00,2.57,Beverages,Regular
54,2024/06/19,Wed,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.78,Beverages,Regular
55,2024/06/19,Wed,Vietnam,Coca-Cola,21000.00,0.83,Beverages,Regular
56,2024/06/19,Wed,Vietnam,Dasani water,26000.00,1.03,Beverages,Regular
