,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2024/05/16,Thu,Vietnam,Combo Value Breakfast 45k,45000.00,1.75,Promotions,Breakfast
2,2024/05/16,Thu,Vietnam,Sausage McMuffin w Iced Americano (7573),59000.00,2.30,Promotions,Breakfast
3,2024/05/16,Thu,Vietnam,Cheesy Burger w Iced Latte (7572),69000.00,2.69,Promotions,Breakfast
4,2024/05/16,Thu,Vietnam,Iced Americano (4034),25000.00,0.97,Promotions,Breakfast
5,2024/05/16,Thu,Vietnam,Hot Latte (4035),25000.00,0.97,Promotions,Breakfast
6,2024/05/16,Thu,Vietnam,Iced Latte (4036),25000.00,0.97,Promotions,Breakfast
7,2024/05/16,Thu,Vietnam,9pcs Chicken McNuggets,79000.00,3.08,Combo,Breakfast
8,2024/05/16,Thu,Vietnam,20pcs Chicken McNuggets,129000.00,5.03,Combo,Breakfast
9,2024/05/16,Thu,Vietnam,Sausage & Egg McMuffin,85000.00,3.31,Combo,Breakfast
10,2024/05/16,Thu,Vietnam,Big Breakfast,95000.00,3.70,Combo,Breakfast
11,2024/05/16,Thu,Vietnam,4 Nuggets Happy Meal,79000.00,3.08,Happy Meals,Breakfast
12,2024/05/16,Thu,Vietnam,Chicken Muffin Happy Meal,79000.00,3.08,Happy Meals,Breakfast
13,2024/05/16,Thu,Vietnam,Hash Brown,25000.00,0.97,Main menu,Breakfast
14,2024/05/16,Thu,Vietnam,Sausage & Egg McMuffin,85000.00,3.31,Main menu,Breakfast
15,2024/05/16,Thu,Vietnam,Big Breakfast,95000.00,3.70,Main menu,Breakfast
16,2024/05/16,Thu,Vietnam,6pcs Chicken McNuggets,59000.00,2.30,Main menu,Breakfast
17,2024/05/16,Thu,Vietnam,9pcs Chicken McNuggets,79000.00,3.08,Main menu,Breakfast
18,2024/05/16,Thu,Vietnam,20pcs Chicken McNuggets,129000.00,5.03,Main menu,Breakfast
19,2024/05/16,Thu,Vietnam,Sausage & Egg McMuffin,53000.00,2.07,Main menu,Breakfast
20,2024/05/16,Thu,Vietnam,Big Breakfast,79000.00,3.08,Main menu,Breakfast
21,2024/05/16,Thu,Vietnam,Chicken Muffin,45000.00,1.75,Main menu,Breakfast
22,2024/05/16,Thu,Vietnam,Sausage McMuffin,39000.00,1.52,Main menu,Breakfast
23,2024/05/16,Thu,Vietnam,Sausage McMuffin Deluxe,45000.00,1.75,Main menu,Breakfast
24,2024/05/16,Thu,Vietnam,Filet - O - Fish,59000.00,2.30,Main menu,Breakfast
25,2024/05/16,Thu,Vietnam,Tropical Mocktail - Passion Fruit,41000.00,1.60,Beverages,Breakfast
26,2024/05/16,Thu,Vietnam,Tall Iced Bac Siu,39000.00,1.52,Beverages,Breakfast
27,2024/05/16,Thu,Vietnam,Pineapple Yogurt,65000.00,2.53,Beverages,Breakfast
28,2024/05/16,Thu,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.75,Beverages,Breakfast
29,2024/05/16,Thu,Vietnam,Coca-Cola,21000.00,0.82,Beverages,Breakfast
30,2024/05/16,Thu,Vietnam,Dasani water,26000.00,1.01,Beverages,Breakfast
31,2024/05/16,Thu,Vietnam,Sprite,21000.00,0.82,Beverages,Breakfast
32,2024/05/16,Thu,Vietnam,Fanta,21000.00,0.82,Beverages,Breakfast
33,2024/05/16,Thu,Vietnam,Peach Tea,59000.00,2.30,Beverages,Breakfast
34,2024/05/16,Thu,Vietnam,Milo,26000.00,1.01,Beverages,Breakfast
35,2024/05/16,Thu,Vietnam,Milk,26000.00,1.01,Beverages,Breakfast
36,2024/05/16,Thu,Vietnam,Iced Vietnamese White Coffee,39000.00,1.52,Beverages,Breakfast
37,2024/05/16,Thu,Vietnam,Iced Vietnamese Black,39000.00,1.52,Beverages,Breakfast
38,2024/05/16,Thu,Vietnam,Milk Cream Tea,59000.00,2.30,Beverages,Breakfast
39,2024/05/16,Thu,Vietnam,Matcha Frappe,89000.00,3.47,Beverages,Breakfast
40,2024/05/16,Thu,Vietnam,Hot Matcha Latte,65000.00,2.53,Beverages,Breakfast
41,2024/05/16,Thu,Vietnam,Lychee Black Tea,59000.00,2.30,Beverages,Breakfast
42,2024/05/16,Thu,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.75,McCAFÉ,Breakfast
43,2024/05/16,Thu,Vietnam,Hot Latte,59000.00,2.30,McCAFÉ,Breakfast
44,2024/05/16,Thu,Vietnam,Iced Latte,65000.00,2.53,McCAFÉ,Breakfast
45,2024/05/16,Thu,Vietnam,Iced Americano,49000.00,1.91,McCAFÉ,Breakfast
46,2024/05/16,Thu,Vietnam,Iced Vietnamese Black,39000.00,1.52,McCAFÉ,Breakfast
47,2024/05/16,Thu,Vietnam,Iced Vietnamese White Coffee,39000.00,1.52,McCAFÉ,Breakfast
48,2024/05/16,Thu,Vietnam,Tall Iced Bac Siu,39000.00,1.52,McCAFÉ,Breakfast
49,2024/05/16,Thu,Vietnam,Yogurt Strawberry,65000.00,2.53,McCAFÉ,Breakfast
50,2024/05/16,Thu,Vietnam,Pineapple Yogurt,65000.00,2.53,McCAFÉ,Breakfast
51,2024/05/16,Thu,Vietnam,Kiwi Yogurt,65000.00,2.53,McCAFÉ,Breakfast
52,2024/05/16,Thu,Vietnam,Iced Mocha,69000.00,2.69,McCAFÉ,Breakfast
53,2024/05/16,Thu,Vietnam,Lychee Black Tea,59000.00,2.30,McCAFÉ,Breakfast
54,2024/05/16,Thu,Vietnam,Peach Tea,59000.00,2.30,McCAFÉ,Breakfast
55,2024/05/16,Thu,Vietnam,Milk Cream Tea,59000.00,2.30,McCAFÉ,Breakfast
56,2024/05/16,Thu,Vietnam,Chocolate Frappe,79000.00,3.08,McCAFÉ,Breakfast
57,2024/05/16,Thu,Vietnam,Matcha Frappe,89000.00,3.47,McCAFÉ,Breakfast
58,2024/05/16,Thu,Vietnam,Hot Matcha Latte,65000.00,2.53,McCAFÉ,Breakfast
59,2024/05/16,Thu,Vietnam,Iced Tea,29000.00,1.13,McCAFÉ,Breakfast
60,2024/05/16,Thu,Vietnam,Caramel Frappe,79000.00,3.08,McCAFÉ,Breakfast
61,2024/05/16,Thu,Vietnam,Cappuccino,59000.00,2.30,McCAFÉ,Breakfast
62,2024/05/16,Thu,Vietnam,Mocha,69000.00,2.69,McCAFÉ,Breakfast
63,2024/05/16,Thu,Vietnam,Hot Chocolate,59000.00,2.30,McCAFÉ,Breakfast
64,2024/05/16,Thu,Vietnam,Butter Croissant,35000.00,1.36,Dessert,Breakfast
65,2024/05/16,Thu,Vietnam,Tiramisu,55000.00,2.14,Dessert,Breakfast
66,2024/05/16,Thu,Vietnam,Baked CheeseCake,37000.00,1.44,Dessert,Breakfast
67,2024/05/16,Thu,Vietnam,Blueberry Cheese Cake,37000.00,1.44,Dessert,Breakfast
68,2024/05/16,Thu,Vietnam,Banana Muffin,35000.00,1.36,Dessert,Breakfast
69,2024/05/16,Thu,Vietnam,Choco Brownie,35000.00,1.36,Dessert,Breakfast
70,2024/05/16,Thu,Vietnam,Chocolate Chip Cookie,29000.00,1.13,Dessert,Breakfast
71,2024/05/16,Thu,Vietnam,Coconut Macaroons 2Pc,25000.00,0.97,Dessert,Breakfast
72,2024/05/16,Thu,Vietnam,Coconut Macaroon,15000.00,0.58,Dessert,Breakfast
73,2024/05/16,Thu,Vietnam,2 packs of ketchup,4000.00,0.16,Condiment,Breakfast
74,2024/05/16,Thu,Vietnam,2 Packs of Sweet Chili,4000.00,0.16,Condiment,Breakfast
75,2024/05/16,Thu,Vietnam,2 packs of mayonnaise,4000.00,0.16,Condiment,Breakfast
76,2024/05/16,Thu,Vietnam,2 packs of spicy garlic chili sauce,4000.00,0.16,Condiment,Breakfast
77,2024/05/16,Thu,Vietnam,Buy 1 Get 1 (1770),159000.00,6.20,Promotions,Regular
78,2024/05/16,Thu,Vietnam,Deal BIC Craving (7 Items),169000.00,6.59,Promotions,Regular
79,2024/05/16,Thu,Vietnam,Value Meal 40k - Sausage Burger (1606),40000.00,1.56,Promotions,Regular
80,2024/05/16,Thu,Vietnam,Value Meal 40k - Chicken Burger (1607),40000.00,1.56,Promotions,Regular
81,2024/05/16,Thu,Vietnam,Value Meal 40k - Fried Chicken (1608),40000.00,1.56,Promotions,Regular
