,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2024/06/11,Tue,Vietnam,Combo Value Breakfast 45k,45000.00,1.77,Promotions,Breakfast
2,2024/06/11,Tue,Vietnam,Sausage McMuffin w Iced Americano (7573),59000.00,2.31,Promotions,Breakfast
3,2024/06/11,Tue,Vietnam,Cheesy Burger w Iced Latte (7572),69000.00,2.71,Promotions,Breakfast
4,2024/06/11,Tue,Vietnam,Iced Americano (4049),25000.00,0.98,Promotions,Breakfast
5,2024/06/11,Tue,Vietnam,Hot Latte (4050),25000.00,0.98,Promotions,Breakfast
6,2024/06/11,Tue,Vietnam,Iced Latte (4051),25000.00,0.98,Promotions,Breakfast
7,2024/06/11,Tue,Vietnam,9pcs Chicken McNuggets,79000.00,3.10,Combo,Breakfast
8,2024/06/11,Tue,Vietnam,20pcs Chicken McNuggets,129000.00,5.06,Combo,Breakfast
9,2024/06/11,Tue,Vietnam,Sausage & Egg McMuffin,85000.00,3.33,Combo,Breakfast
10,2024/06/11,Tue,Vietnam,Big Breakfast,95000.00,3.73,Combo,Breakfast
11,2024/06/11,Tue,Vietnam,Hash Brown,25000.00,0.98,Main menu,Breakfast
12,2024/06/11,Tue,Vietnam,Sausage & Egg McMuffin,85000.00,3.33,Main menu,Breakfast
13,2024/06/11,Tue,Vietnam,Big Breakfast,95000.00,3.73,Main menu,Breakfast
14,2024/06/11,Tue,Vietnam,6pcs Chicken McNuggets,59000.00,2.31,Main menu,Breakfast
15,2024/06/11,Tue,Vietnam,9pcs Chicken McNuggets,79000.00,3.10,Main menu,Breakfast
16,2024/06/11,Tue,Vietnam,20pcs Chicken McNuggets,129000.00,5.06,Main menu,Breakfast
17,2024/06/11,Tue,Vietnam,Sausage & Egg McMuffin,53000.00,2.08,Main menu,Breakfast
18,2024/06/11,Tue,Vietnam,Big Breakfast,79000.00,3.10,Main menu,Breakfast
19,2024/06/11,Tue,Vietnam,Chicken Muffin,45000.00,1.77,Main menu,Breakfast
20,2024/06/11,Tue,Vietnam,Sausage McMuffin,39000.00,1.53,Main menu,Breakfast
21,2024/06/11,Tue,Vietnam,Sausage McMuffin Deluxe,45000.00,1.77,Main menu,Breakfast
22,2024/06/11,Tue,Vietnam,Filet - O - Fish,59000.00,2.31,Main menu,Breakfast
23,2024/06/11,Tue,Vietnam,4 Nuggets Happy Meal,79000.00,3.10,Happy Meals,Breakfast
24,2024/06/11,Tue,Vietnam,Chicken Muffin Happy Meal,79000.00,3.10,Happy Meals,Breakfast
25,2024/06/11,Tue,Vietnam,Tropical Mocktail - Passion Fruit,41000.00,1.61,Beverages,Breakfast
26,2024/06/11,Tue,Vietnam,Tall Iced Bac Siu,39000.00,1.53,Beverages,Breakfast
27,2024/06/11,Tue,Vietnam,Pineapple Yogurt,65000.00,2.55,Beverages,Breakfast
28,2024/06/11,Tue,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.77,Beverages,Breakfast
