,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2024/09/18,Wed,Vietnam,Combo Value Breakfast 45k,45000.00,1.84,Promotions,Breakfast
2,2024/09/18,Wed,Vietnam,Sausage McMuffin w Iced Americano (7573),59000.00,2.41,Promotions,Breakfast
3,2024/09/18,Wed,Vietnam,Cheesy Burger w Iced Latte (7572),69000.00,2.81,Promotions,Breakfast
4,2024/09/18,Wed,Vietnam,Iced Americano (4049),25000.00,1.02,Promotions,Breakfast
5,2024/09/18,Wed,Vietnam,Hot Latte (4050),25000.00,1.02,Promotions,Breakfast
6,2024/09/18,Wed,Vietnam,Iced Latte (4051),25000.00,1.02,Promotions,Breakfast
7,2024/09/18,Wed,Vietnam,Sausage & Egg McMuffin,85000.00,3.47,Combo,Breakfast
8,2024/09/18,Wed,Vietnam,Big Breakfast,95000.00,3.88,Combo,Breakfast
9,2024/09/18,Wed,Vietnam,Hash Brown,25000.00,1.02,Main menu,Breakfast
10,2024/09/18,Wed,Vietnam,Sausage & Egg McMuffin,85000.00,3.47,Main menu,Breakfast
11,2024/09/18,Wed,Vietnam,Big Breakfast,95000.00,3.88,Main menu,Breakfast
12,2024/09/18,Wed,Vietnam,Muffin Gà Phô Mai,45000.00,1.84,Main menu,Breakfast
13,2024/09/18,Wed,Vietnam,Sausage & Egg McMuffin,53000.00,2.16,Main menu,Breakfast
14,2024/09/18,Wed,Vietnam,Big Breakfast,79000.00,3.22,Main menu,Breakfast
15,2024/09/18,Wed,Vietnam,Sausage McMuffin,39000.00,1.59,Main menu,Breakfast
16,2024/09/18,Wed,Vietnam,Sausage McMuffin Deluxe,45000.00,1.84,Main menu,Breakfast
17,2024/09/18,Wed,Vietnam,Filet - O - Fish,59000.00,2.41,Main menu,Breakfast
18,2024/09/18,Wed,Vietnam,6pc Happy Chicken Bites,59000.00,2.41,Main menu,Breakfast
19,2024/09/18,Wed,Vietnam,9pc Happy Chicken Bites,79000.00,3.22,Main menu,Breakfast
20,2024/09/18,Wed,Vietnam,20pc Happy Chicken Bites,129000.00,5.26,Main menu,Breakfast
21,2024/09/18,Wed,Vietnam,4pc Happy Chicken Bites Happy Meal,79000.00,3.22,Happy Meals-Crocs are out of stock,Breakfast
22,2024/09/18,Wed,Vietnam,Happy Meal Chicken Muffin,79000.00,3.22,Happy Meals-Crocs are out of stock,Breakfast
23,2024/09/18,Wed,Vietnam,Tropical Mocktail - Passion Fruit,41000.00,1.67,Beverages,Breakfast
24,2024/09/18,Wed,Vietnam,Tall Iced Bac Siu,39000.00,1.59,Beverages,Breakfast
25,2024/09/18,Wed,Vietnam,Pineapple Yogurt,65000.00,2.65,Beverages,Breakfast
26,2024/09/18,Wed,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.84,Beverages,Breakfast
27,2024/09/18,Wed,Vietnam,Coca-Cola,21000.00,0.86,Beverages,Breakfast
28,2024/09/18,Wed,Vietnam,Dasani water,26000.00,1.06,Beverages,Breakfast
29,2024/09/18,Wed,Vietnam,Sprite,21000.00,0.86,Beverages,Breakfast
30,2024/09/18,Wed,Vietnam,Fanta,21000.00,0.86,Beverages,Breakfast
31,2024/09/18,Wed,Vietnam,Peach Tea,59000.00,2.41,Beverages,Breakfast
32,2024/09/18,Wed,Vietnam,Milo,26000.00,1.06,Beverages,Breakfast
33,2024/09/18,Wed,Vietnam,Milk,26000.00,1.06,Beverages,Breakfast
34,2024/09/18,Wed,Vietnam,Iced Vietnamese White Coffee,39000.00,1.59,Beverages,Breakfast
35,2024/09/18,Wed,Vietnam,Iced Vietnamese Black,39000.00,1.59,Beverages,Breakfast
