,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2025/09/18,Thu,Japan,Morning Tsukimi Delivery Set for 2,1720.00,11.75,Featured,Regular Menu
2,2025/09/18,Thu,Japan,Sausage Egg Muffin Set,530.00,3.62,Featured,Regular Menu
3,2025/09/18,Thu,Japan,Sausage Muffin Set,400.00,2.73,Featured,Regular Menu
4,2025/09/18,Thu,Japan,Egg McMuffin® Set,460.00,3.14,Featured,Regular Menu
5,2025/09/18,Thu,Japan,Dinner Tsukimi Delivery Set for 2,2840.00,19.41,Featured,Regular Menu
6,2025/09/18,Thu,Japan,Dinner Tsukimi Delivery Set for 1,1700.00,11.62,Featured,Regular Menu
7,2025/09/18,Thu,Japan,Pote Nage Mix DAI,620.00,4.24,Featured,Regular Menu
8,2025/09/18,Thu,Japan,Pote Nage Mix TOKUDAI,980.00,6.70,Featured,Regular Menu
9,2025/09/18,Thu,Japan,Tsukimi Delivery Set for 2,2380.00,16.26,Featured,Regular Menu
10,2025/09/18,Thu,Japan,Tsukimi Delivery Set for 1,1640.00,11.21,Featured,Regular Menu
11,2025/09/18,Thu,Japan,Big Mac® Set,750.00,5.13,Featured,Regular Menu
12,2025/09/18,Thu,Japan,Roasted Soy Sauce Double Thick Beef Set,850.00,5.81,Featured,Regular Menu
13,2025/09/18,Thu,Japan,Potenage XL ＋2Choices,2300.00,15.72,Featured,Regular Menu
14,2025/09/18,Thu,Japan,Puripuri Ebi Purio 5Pcs,290.00,1.98,Featured,Regular Menu
15,2025/09/18,Thu,Japan,Anbutter＆Mochi Tsukimi Pie,190.00,1.30,Featured,Regular Menu
16,2025/09/18,Thu,Japan,Setouchi-Lemon Pepper Sauce,40.00,0.27,Featured,Regular Menu
17,2025/09/18,Thu,Japan,Smile,0.00,0.00,Featured,Regular Menu
18,2025/09/18,Thu,Japan,Tsukimi McMuffin,400.00,2.73,Burgers,Regular Menu
19,2025/09/18,Thu,Japan,Egg McMuffin®,260.00,1.78,Burgers,Regular Menu
20,2025/09/18,Thu,Japan,Bacon Egg McSandwich,300.00,2.05,Burgers,Regular Menu
21,2025/09/18,Thu,Japan,Sausage Egg Muffin,330.00,2.26,Burgers,Regular Menu
22,2025/09/18,Thu,Japan,Sausage Muffin,180.00,1.23,Burgers,Regular Menu
23,2025/09/18,Thu,Japan,Chicken McMuffin,210.00,1.44,Burgers,Regular Menu
24,2025/09/18,Thu,Japan,Hotcakes,360.00,2.46,Burgers,Regular Menu
25,2025/09/18,Thu,Japan,McGriddles Sausage & Egg,360.00,2.46,Burgers,Regular Menu
