,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2022/07/24,Sun,Japan,Spicy Double Cheeseburger,490.00,3.60,Recommendations,Regular Menu
2,2022/07/24,Sun,Japan,Red Garlic Teriyaki,490.00,3.60,Recommendations,Regular Menu
3,2022/07/24,Sun,Japan,White Triple Cheeseburger,510.00,3.75,Recommendations,Regular Menu
4,2022/07/24,Sun,Japan,Char Collaboration Delivery Set for 3,2430.00,17.85,Recommendations,Regular Menu
5,2022/07/24,Sun,Japan,Char Collaboration Delivery Set for 2,1640.00,12.05,Recommendations,Regular Menu
6,2022/07/24,Sun,Japan,Char Collaboration Delivery Set for 1,1440.00,10.58,Recommendations,Regular Menu
7,2022/07/24,Sun,Japan,Gohan Chicken Garlic Bacon,460.00,3.38,Recommendations,Regular Menu
8,2022/07/24,Sun,Japan,Gohan Shrimp Spicy Flavor,470.00,3.45,Recommendations,Regular Menu
9,2022/07/24,Sun,Japan,Gohan Teriyaki,440.00,3.23,Recommendations,Regular Menu
10,2022/07/24,Sun,Japan,Gohan Burger Delivery Bundle,3060.00,22.48,Recommendations,Regular Menu
11,2022/07/24,Sun,Japan,McFlurry® Rich Mango and CALPIS®,350.00,2.57,Recommendations,Regular Menu
12,2022/07/24,Sun,Japan,McFizz® Red Energy,290.00,2.13,Recommendations,Regular Menu
13,2022/07/24,Sun,Japan,Delivery Set for 3,2500.00,18.37,Recommendations,Regular Menu
14,2022/07/24,Sun,Japan,Delivery Set for 2,1800.00,13.22,Recommendations,Regular Menu
15,2022/07/24,Sun,Japan,McDelivery® Set,1500.00,11.02,Recommendations,Regular Menu
16,2022/07/24,Sun,Japan,Potenage XL ＋2 choices,1360.00,9.99,Recommendations,Regular Menu
17,2022/07/24,Sun,Japan,PoteNage DAI,600.00,4.41,Recommendations,Regular Menu
18,2022/07/24,Sun,Japan,PoteNage TOKUDAI,960.00,7.05,Recommendations,Regular Menu
19,2022/07/24,Sun,Japan,Smile,0.00,0.00,Recommendations,Regular Menu
20,2022/07/24,Sun,Japan,Double Cheese Sausage McMuffin,370.00,2.72,Recommendations,Breakfast Menu
21,2022/07/24,Sun,Japan,Char Collaboration Delivery Set for Morning,1180.00,8.67,Recommendations,Breakfast Menu
22,2022/07/24,Sun,Japan,McFlurry® Rich Mango and CALPIS®,350.00,2.57,Recommendations,Breakfast Menu
23,2022/07/24,Sun,Japan,McFizz® Red Energy,290.00,2.13,Recommendations,Breakfast Menu
24,2022/07/24,Sun,Japan,McDelivery® Morning Set,1500.00,11.02,Recommendations,Breakfast Menu
25,2022/07/24,Sun,Japan,Smile,0.00,0.00,Recommendations,Breakfast Menu
26,2022/07/24,Sun,Japan,Big Mac®,430.00,3.16,Burgers,Regular Menu
27,2022/07/24,Sun,Japan,Roasted Soy Sauce Double Thick Beef,570.00,4.19,Burgers,Regular Menu
28,2022/07/24,Sun,Japan,Roasted Soy Sauce Bacon Tomato Thick Beef,570.00,4.19,Burgers,Regular Menu
29,2022/07/24,Sun,Japan,Double Cheeseburger,390.00,2.87,Burgers,Regular Menu
30,2022/07/24,Sun,Japan,Teriyaki McBurger,390.00,2.87,Burgers,Regular Menu
31,2022/07/24,Sun,Japan,Filet-O-Fish®,390.00,2.87,Burgers,Regular Menu
32,2022/07/24,Sun,Japan,Chicken Filet-O®,400.00,2.94,Burgers,Regular Menu
33,2022/07/24,Sun,Japan,Teriyaki Chicken Filet-O,410.00,3.01,Burgers,Regular Menu
34,2022/07/24,Sun,Japan,Bacon Lettuce Burger,400.00,2.94,Burgers,Regular Menu
35,2022/07/24,Sun,Japan,Shrimp Filet-O,430.00,3.16,Burgers,Regular Menu
36,2022/07/24,Sun,Japan,Spicy Beef Burger,250.00,1.84,Burgers,Regular Menu
37,2022/07/24,Sun,Japan,"Spicy Chicken Burger ""Spachiki""",250.00,1.84,Burgers,Regular Menu
38,2022/07/24,Sun,Japan,Egg Cheeseburger,250.00,1.84,Burgers,Regular Menu
39,2022/07/24,Sun,Japan,Chicken Cheese Burger,250.00,1.84,Burgers,Regular Menu
