,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2024/01/05,Fri,Japan,Rich Hashed Beef Gracoro Set,680.00,4.71,Featured,Regular Menu
2,2024/01/05,Fri,Japan,McDelivery® Morning Set,1690.00,11.72,Featured,Regular Menu
3,2024/01/05,Fri,Japan,PoteNage DAI,600.00,4.16,Featured,Regular Menu
4,2024/01/05,Fri,Japan,PoteNage TOKUDAI,950.00,6.59,Featured,Regular Menu
5,2024/01/05,Fri,Japan,Shaka Shaka Potato® Red & Black Double Pepper Seasoning,40.00,0.28,Featured,Regular Menu
6,2024/01/05,Fri,Japan,Delivery Set for 3,2500.00,17.33,Featured,Regular Menu
7,2024/01/05,Fri,Japan,Delivery Set for 2,2240.00,15.53,Featured,Regular Menu
8,2024/01/05,Fri,Japan,Gracoro® Delivery Set for 3,2590.00,17.96,Featured,Regular Menu
9,2024/01/05,Fri,Japan,Gracoro® Delivery Set for 2,1740.00,12.06,Featured,Regular Menu
10,2024/01/05,Fri,Japan,Gracoro® Delivery Set,1640.00,11.37,Featured,Regular Menu
11,2024/01/05,Fri,Japan,Macaron Green Apple,190.00,1.32,Featured,Regular Menu
12,2024/01/05,Fri,Japan,Smile,0.00,0.00,Featured,Regular Menu
13,2024/01/05,Fri,Japan,Egg McMuffin®,240.00,1.66,Burgers,Regular Menu
14,2024/01/05,Fri,Japan,Bacon Egg McSandwich,250.00,1.73,Burgers,Regular Menu
15,2024/01/05,Fri,Japan,Sausage Egg Muffin,290.00,2.01,Burgers,Regular Menu
16,2024/01/05,Fri,Japan,Sausage Muffin,180.00,1.25,Burgers,Regular Menu
17,2024/01/05,Fri,Japan,Chicken Crisp Muffin,190.00,1.32,Burgers,Regular Menu
18,2024/01/05,Fri,Japan,Hotcakes,340.00,2.36,Burgers,Regular Menu
19,2024/01/05,Fri,Japan,McGriddles Sausage & Egg,340.00,2.36,Burgers,Regular Menu
20,2024/01/05,Fri,Japan,McGriddles Bacon & Egg,320.00,2.22,Burgers,Regular Menu
21,2024/01/05,Fri,Japan,McGriddles Sausage,230.00,1.59,Burgers,Regular Menu
22,2024/01/05,Fri,Japan,Mega Muffin,390.00,2.70,Burgers,Regular Menu
23,2024/01/05,Fri,Japan,Big Breakfast,480.00,3.33,Burgers,Regular Menu
24,2024/01/05,Fri,Japan,Big Breakfast Deluxe,680.00,4.71,Burgers,Regular Menu
25,2024/01/05,Fri,Japan,Bai Big Mac,650.00,4.51,Burgers,Regular Menu
26,2024/01/05,Fri,Japan,Bai Double Cheeseburger,600.00,4.16,Burgers,Regular Menu
27,2024/01/05,Fri,Japan,Bai Teriyaki McBurger,470.00,3.26,Burgers,Regular Menu
28,2024/01/05,Fri,Japan,Bai Filet-O-Fish,470.00,3.26,Burgers,Regular Menu
29,2024/01/05,Fri,Japan,Bai Chicken Filet-O,480.00,3.33,Burgers,Regular Menu
30,2024/01/05,Fri,Japan,Bai Teriyaki Chicken Filet-O,490.00,3.40,Burgers,Regular Menu
31,2024/01/05,Fri,Japan,Bai Bacon Lettuce Burger,480.00,3.33,Burgers,Regular Menu
32,2024/01/05,Fri,Japan,Bai Shrimp Filet-O,500.00,3.47,Burgers,Regular Menu
33,2024/01/05,Fri,Japan,Bai Spicy Chicken Burger,300.00,2.08,Burgers,Regular Menu
34,2024/01/05,Fri,Japan,Bai Spicy Beef Burger,320.00,2.22,Burgers,Regular Menu
35,2024/01/05,Fri,Japan,Bai Egg Cheeseburger,340.00,2.36,Burgers,Regular Menu
36,2024/01/05,Fri,Japan,Bai Chicken Cheese Burger,320.00,2.22,Burgers,Regular Menu
37,2024/01/05,Fri,Japan,Bai Hamburger,270.00,1.87,Burgers,Regular Menu
38,2024/01/05,Fri,Japan,Bai Chicken Crisp,280.00,1.94,Burgers,Regular Menu
39,2024/01/05,Fri,Japan,Bai Cheeseburger,300.00,2.08,Burgers,Regular Menu
40,2024/01/05,Fri,Japan,Gracoro®,420.00,2.91,Burgers,Regular Menu
41,2024/01/05,Fri,Japan,Rich Hashed Beef Gracoro,480.00,3.33,Burgers,Regular Menu
42,2024/01/05,Fri,Japan,Big Mac®,450.00,3.12,Burgers,Regular Menu
43,2024/01/05,Fri,Japan,Roasted Soy Sauce Double Thick Beef,550.00,3.81,Burgers,Regular Menu
44,2024/01/05,Fri,Japan,Roasted Soy Sauce Bacon Tomato Thick Beef,540.00,3.74,Burgers,Regular Menu
45,2024/01/05,Fri,Japan,Double Cheeseburger,400.00,2.77,Burgers,Regular Menu
46,2024/01/05,Fri,Japan,Teriyaki McBurger,370.00,2.57,Burgers,Regular Menu
47,2024/01/05,Fri,Japan,Filet-O-Fish®,370.00,2.57,Burgers,Regular Menu
48,2024/01/05,Fri,Japan,Chicken Filet-O®,380.00,2.63,Burgers,Regular Menu
49,2024/01/05,Fri,Japan,Teriyaki Chicken Filet-O,390.00,2.70,Burgers,Regular Menu
50,2024/01/05,Fri,Japan,Bacon Lettuce Burger,380.00,2.63,Burgers,Regular Menu
51,2024/01/05,Fri,Japan,Shrimp Filet-O,400.00,2.77,Burgers,Regular Menu
52,2024/01/05,Fri,Japan,Spicy Chicken Burger,200.00,1.39,Burgers,Regular Menu
53,2024/01/05,Fri,Japan,Spicy Beef Burger,220.00,1.53,Burgers,Regular Menu
