,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
0,2022/04/22,Fri,Japan,Chicken Tatsuta®,450.00,3.50,Recommendations,Regular Menu
1,2022/04/22,Fri,Japan,Chicken Tatsuta Namban Tartar,490.00,3.81,Recommendations,Regular Menu
2,2022/04/22,Fri,Japan,Chicken Tatsuta® Delivery Set for 3,2490.00,19.37,Recommendations,Regular Menu
3,2022/04/22,Fri,Japan,Chicken Tatsuta® Delivery Set for 2,1660.00,12.92,Recommendations,Regular Menu
4,2022/04/22,Fri,Japan,Chicken Tatsuta® Delivery Set,1440.00,11.20,Recommendations,Regular Menu
5,2022/04/22,Fri,Japan,Gohan Chicken Tatsuta,500.00,3.89,Recommendations,Regular Menu
6,2022/04/22,Fri,Japan,Gohan Chicken Tatsuta Miyazaki Specialty Chicken Namban Tartar,540.00,4.20,Recommendations,Regular Menu
7,2022/04/22,Fri,Japan,(From 5 PM～)Chicken Tatsuta® Delivery Set for 3,2490.00,19.37,Recommendations,Regular Menu
8,2022/04/22,Fri,Japan,(From 5 PM～)Chicken Tatsuta® Delivery Set for 2,1660.00,12.92,Recommendations,Regular Menu
9,2022/04/22,Fri,Japan,(From 5 PM～)Chicken Tatsuta® Delivery Set,1440.00,11.20,Recommendations,Regular Menu
10,2022/04/22,Fri,Japan,Shaka Shaka Potato® Red & Black Pepper Seasoning,40.00,0.31,Recommendations,Regular Menu
11,2022/04/22,Fri,Japan,Bacon Potato Pie,180.00,1.40,Recommendations,Regular Menu
12,2022/04/22,Fri,Japan,Sakuramochi Pie,180.00,1.40,Recommendations,Regular Menu
13,2022/04/22,Fri,Japan,Hot Apple Pie,120.00,0.93,Recommendations,Regular Menu
14,2022/04/22,Fri,Japan,McFlurry® with KITKAT®,340.00,2.65,Recommendations,Regular Menu
15,2022/04/22,Fri,Japan,McFlurry® with KITKAT® Strawberry,370.00,2.88,Recommendations,Regular Menu
16,2022/04/22,Fri,Japan,McFizz® Aomori Fuji apple,290.00,2.26,Recommendations,Regular Menu
17,2022/04/22,Fri,Japan,McFizz® Kumamoto Watermelon,290.00,2.26,Recommendations,Regular Menu
18,2022/04/22,Fri,Japan,Delivery Set for 3,2500.00,19.45,Recommendations,Regular Menu
19,2022/04/22,Fri,Japan,Delivery Set for 2,1800.00,14.00,Recommendations,Regular Menu
20,2022/04/22,Fri,Japan,McDelivery® Set,1500.00,11.67,Recommendations,Regular Menu
21,2022/04/22,Fri,Japan,Potenage XL ＋2 choices,1360.00,10.58,Recommendations,Regular Menu
22,2022/04/22,Fri,Japan,PoteNage DAI,600.00,4.67,Recommendations,Regular Menu
23,2022/04/22,Fri,Japan,PoteNage TOKUDAI,960.00,7.47,Recommendations,Regular Menu
24,2022/04/22,Fri,Japan,Smile,0.00,0.00,Recommendations,Regular Menu
25,2022/04/22,Fri,Japan,Chicken Tatsuta®,450.00,3.50,Recommendations,Breakfast Menu
26,2022/04/22,Fri,Japan,Chicken Tatsuta Namban Tartar,490.00,3.81,Recommendations,Breakfast Menu
27,2022/04/22,Fri,Japan,Bacon Potato Pie,180.00,1.40,Recommendations,Breakfast Menu
28,2022/04/22,Fri,Japan,Sakuramochi Pie,180.00,1.40,Recommendations,Breakfast Menu
29,2022/04/22,Fri,Japan,Hot Apple Pie,120.00,0.93,Recommendations,Breakfast Menu
30,2022/04/22,Fri,Japan,McFlurry® with KITKAT®,340.00,2.65,Recommendations,Breakfast Menu
31,2022/04/22,Fri,Japan,McFlurry® with KITKAT® Strawberry,370.00,2.88,Recommendations,Breakfast Menu
32,2022/04/22,Fri,Japan,McFizz® Aomori Fuji apple,290.00,2.26,Recommendations,Breakfast Menu
33,2022/04/22,Fri,Japan,McFizz® Kumamoto Watermelon,290.00,2.26,Recommendations,Breakfast Menu
34,2022/04/22,Fri,Japan,McDelivery® Morning Set,1500.00,11.67,Recommendations,Breakfast Menu
35,2022/04/22,Fri,Japan,Smile,0.00,0.00,Recommendations,Breakfast Menu
36,2022/04/22,Fri,Japan,Big Mac®,430.00,3.35,Burgers,Regular Menu
37,2022/04/22,Fri,Japan,Roasted Soy Sauce Double Thick Beef,570.00,4.43,Burgers,Regular Menu
38,2022/04/22,Fri,Japan,Roasted Soy Sauce Bacon Tomato Thick Beef,570.00,4.43,Burgers,Regular Menu
39,2022/04/22,Fri,Japan,Double Cheeseburger,390.00,3.03,Burgers,Regular Menu
40,2022/04/22,Fri,Japan,Teriyaki McBurger,390.00,3.03,Burgers,Regular Menu
41,2022/04/22,Fri,Japan,Filet-O-Fish®,390.00,3.03,Burgers,Regular Menu
42,2022/04/22,Fri,Japan,Chicken Filet-O®,400.00,3.11,Burgers,Regular Menu
43,2022/04/22,Fri,Japan,Teriyaki Chicken Filet-O,410.00,3.19,Burgers,Regular Menu
44,2022/04/22,Fri,Japan,Bacon Lettuce Burger,400.00,3.11,Burgers,Regular Menu
45,2022/04/22,Fri,Japan,Shrimp Filet-O,430.00,3.35,Burgers,Regular Menu
46,2022/04/22,Fri,Japan,Spicy Beef Burger,250.00,1.95,Burgers,Regular Menu
47,2022/04/22,Fri,Japan,"Spicy Chicken Burger ""Spachiki""",250.00,1.95,Burgers,Regular Menu
48,2022/04/22,Fri,Japan,Egg Cheeseburger,250.00,1.95,Burgers,Regular Menu
49,2022/04/22,Fri,Japan,Chicken Cheese Burger,250.00,1.95,Burgers,Regular Menu
50,2022/04/22,Fri,Japan,Hamburger,150.00,1.17,Burgers,Regular Menu
51,2022/04/22,Fri,Japan,Chicken Crisp,150.00,1.17,Burgers,Regular Menu
52,2022/04/22,Fri,Japan,Cheeseburger,180.00,1.40,Burgers,Regular Menu
53,2022/04/22,Fri,Japan,Bai Big Mac,530.00,4.12,Burgers,Regular Menu
54,2022/04/22,Fri,Japan,Bai Double Cheeseburger,490.00,3.81,Burgers,Regular Menu
55,2022/04/22,Fri,Japan,Bai Teriyaki McBurger,490.00,3.81,Burgers,Regular Menu
56,2022/04/22,Fri,Japan,Bai Filet-O-Fish,490.00,3.81,Burgers,Regular Menu
57,2022/04/22,Fri,Japan,Bai Chicken Filet-O,500.00,3.89,Burgers,Regular Menu
58,2022/04/22,Fri,Japan,Bai Teriyaki Chicken Filet-O,510.00,3.97,Burgers,Regular Menu
59,2022/04/22,Fri,Japan,Bai Bacon Lettuce Burger,500.00,3.89,Burgers,Regular Menu
60,2022/04/22,Fri,Japan,Bai Shrimp Filet-O,530.00,4.12,Burgers,Regular Menu
61,2022/04/22,Fri,Japan,Bai Spicy Beef Burger,350.00,2.72,Burgers,Regular Menu
62,2022/04/22,Fri,Japan,Bai Spicy Chicken Burger,350.00,2.72,Burgers,Regular Menu
63,2022/04/22,Fri,Japan,Bai Egg Cheeseburger,350.00,2.72,Burgers,Regular Menu
64,2022/04/22,Fri,Japan,Bai Chicken Cheese Burger,350.00,2.72,Burgers,Regular Menu
65,2022/04/22,Fri,Japan,Bai Hamburger,250.00,1.95,Burgers,Regular Menu
66,2022/04/22,Fri,Japan,Bai Chicken Crisp,250.00,1.95,Burgers,Regular Menu
67,2022/04/22,Fri,Japan,Bai Cheeseburger,280.00,2.18,Burgers,Regular Menu
68,2022/04/22,Fri,Japan,Smile,0.00,0.00,Burgers,Regular Menu
69,2022/04/22,Fri,Japan,McFry (S),200.00,1.56,Sides,Regular Menu
70,2022/04/22,Fri,Japan,McFry (M),340.00,2.65,Sides,Regular Menu
71,2022/04/22,Fri,Japan,McFry (L),400.00,3.11,Sides,Regular Menu
72,2022/04/22,Fri,Japan,Chicken McNuggets® 5Pcs,250.00,1.95,Sides,Regular Menu
73,2022/04/22,Fri,Japan,Chicken McNuggets® 15Pcs,710.00,5.52,Sides,Regular Menu
74,2022/04/22,Fri,Japan,PoteNage DAI,600.00,4.67,Sides,Regular Menu
75,2022/04/22,Fri,Japan,PoteNage TOKUDAI,960.00,7.47,Sides,Regular Menu
76,2022/04/22,Fri,Japan,Shaka-Chicki,180.00,1.40,Sides,Regular Menu
77,2022/04/22,Fri,Japan,Side Salad,350.00,2.72,Sides,Regular Menu
78,2022/04/22,Fri,Japan,Edamame & Corn,300.00,2.33,Sides,Regular Menu
79,2022/04/22,Fri,Japan,Yogurt,230.00,1.79,Sides,Regular Menu
80,2022/04/22,Fri,Japan,Smile,0.00,0.00,Sides,Regular Menu
81,2022/04/22,Fri,Japan,Sujahta ice vanilla,320.00,2.49,Sweets,Regular Menu
82,2022/04/22,Fri,Japan,McFlurry® with OREO® Cookie,300.00,2.33,Sweets,Regular Menu
83,2022/04/22,Fri,Japan,McFlurry® with Cho OREO® Cookie,350.00,2.72,Sweets,Regular Menu
84,2022/04/22,Fri,Japan,McShake® Vanilla,150.00,1.17,Sweets,Regular Menu
85,2022/04/22,Fri,Japan,McShake® Strawberry,150.00,1.17,Sweets,Regular Menu
86,2022/04/22,Fri,Japan,McShake® Chocolate,150.00,1.17,Sweets,Regular Menu
87,2022/04/22,Fri,Japan,Petit Pancakes,250.00,1.95,Sweets,Regular Menu
88,2022/04/22,Fri,Japan,Hot Apple Pie,120.00,0.93,Sweets,Regular Menu
89,2022/04/22,Fri,Japan,Smile,0.00,0.00,Sweets,Regular Menu
90,2022/04/22,Fri,Japan,Suntory Kuro Oolong Tea#Strong,320.00,2.49,Beverages,Regular Menu
91,2022/04/22,Fri,Japan,Premium Roast Coffee,130.00,1.01,Beverages,Regular Menu
92,2022/04/22,Fri,Japan,Café Latte,190.00,1.48,Beverages,Regular Menu
93,2022/04/22,Fri,Japan,Caramel Latte,270.00,2.10,Beverages,Regular Menu
94,2022/04/22,Fri,Japan,Premium Roast Ice Coffee,130.00,1.01,Beverages,Regular Menu
95,2022/04/22,Fri,Japan,Iced Café Latte,190.00,1.48,Beverages,Regular Menu
96,2022/04/22,Fri,Japan,Iced Caramel Latte,270.00,2.10,Beverages,Regular Menu
97,2022/04/22,Fri,Japan,Coca Cola Zero,130.00,1.01,Beverages,Regular Menu
98,2022/04/22,Fri,Japan,Coca Cola,130.00,1.01,Beverages,Regular Menu
99,2022/04/22,Fri,Japan,Sprite,130.00,1.01,Beverages,Regular Menu
100,2022/04/22,Fri,Japan,Fanta Grape,130.00,1.01,Beverages,Regular Menu
101,2022/04/22,Fri,Japan,Qoo White Grape,130.00,1.01,Beverages,Regular Menu
102,2022/04/22,Fri,Japan,Sokenbicha,130.00,1.01,Beverages,Regular Menu
103,2022/04/22,Fri,Japan,Minute Maid Orange,190.00,1.48,Beverages,Regular Menu
104,2022/04/22,Fri,Japan,Hot Tea (Milk),130.00,1.01,Beverages,Regular Menu
105,2022/04/22,Fri,Japan,Hot Tea (Lemon),130.00,1.01,Beverages,Regular Menu
106,2022/04/22,Fri,Japan,Earlgrey Iced Tea(Milk),130.00,1.01,Beverages,Regular Menu
107,2022/04/22,Fri,Japan,Earlgrey Iced Tea(Lemon),130.00,1.01,Beverages,Regular Menu
108,2022/04/22,Fri,Japan,Milk,240.00,1.87,Beverages,Regular Menu
109,2022/04/22,Fri,Japan,Minute Maid Apple100,170.00,1.32,Beverages,Regular Menu
