,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2025/10/29,Wed,Japan,Morning Street Delivery Set for 2,1720.00,11.32,Featured,Regular Menu
2,2025/10/29,Wed,Japan,Sausage Egg Muffin Set,530.00,3.49,Featured,Regular Menu
3,2025/10/29,Wed,Japan,Sausage Muffin Set,400.00,2.63,Featured,Regular Menu
4,2025/10/29,Wed,Japan,Egg McMuffin® Set,460.00,3.03,Featured,Regular Menu
5,2025/10/29,Wed,Japan,PoteNage DAI,600.00,3.95,Featured,Regular Menu
6,2025/10/29,Wed,Japan,PoteNage TOKUDAI,960.00,6.32,Featured,Regular Menu
7,2025/10/29,Wed,Japan,Bai Big Mac Set,990.00,6.51,Featured,Regular Menu
8,2025/10/29,Wed,Japan,Bai Teriyaki McBurger Set,790.00,5.20,Featured,Regular Menu
9,2025/10/29,Wed,Japan,Street Delivery Set for 2,2000.00,13.16,Featured,Regular Menu
10,2025/10/29,Wed,Japan,Street Delivery Set for 1,1530.00,10.07,Featured,Regular Menu
11,2025/10/29,Wed,Japan,Big Mac® Set,750.00,4.94,Featured,Regular Menu
12,2025/10/29,Wed,Japan,Roasted Soy Sauce Double Thick Beef Set,850.00,5.59,Featured,Regular Menu
13,2025/10/29,Wed,Japan,BigMac® Donation Set,800.00,5.26,Featured,Regular Menu
14,2025/10/29,Wed,Japan,Double Cheese Burger Donation Set,750.00,4.94,Featured,Regular Menu
15,2025/10/29,Wed,Japan,Teriyaki McBurger Donation Set,720.00,4.74,Featured,Regular Menu
16,2025/10/29,Wed,Japan,Potenage XL ＋2Choices,2300.00,15.13,Featured,Regular Menu
17,2025/10/29,Wed,Japan,McFizz® Energy Booster,300.00,1.97,Featured,Regular Menu
18,2025/10/29,Wed,Japan,Shaka Shaka Potato® Craveable Consomme Flavor Seasoning,40.00,0.26,Featured,Regular Menu
19,2025/10/29,Wed,Japan,Sankaku Choco Pie Black,170.00,1.12,Featured,Regular Menu
20,2025/10/29,Wed,Japan,JURIN CHISA Donation Set,1310.00,8.62,Featured,Regular Menu
21,2025/10/29,Wed,Japan,HINATA HARVEY JURIA Donation Set,1770.00,11.65,Featured,Regular Menu
22,2025/10/29,Wed,Japan,MAYA COCONA Donation Set,1390.00,9.15,Featured,Regular Menu
23,2025/10/29,Wed,Japan,JURIN CHISA Set,1260.00,8.29,Featured,Regular Menu
24,2025/10/29,Wed,Japan,HINATA HARVEY JURIA Set,1720.00,11.32,Featured,Regular Menu
25,2025/10/29,Wed,Japan,MAYA COCONA Set,1340.00,8.82,Featured,Regular Menu
26,2025/10/29,Wed,Japan,Pote Nage DAI & Coke Set,870.00,5.72,Featured,Regular Menu
27,2025/10/29,Wed,Japan,Pote Nage TOKUDAI & Coke Set,1500.00,9.87,Featured,Regular Menu
28,2025/10/29,Wed,Japan,Smile,0.00,0.00,Featured,Regular Menu
29,2025/10/29,Wed,Japan,Double Cheese Sausage McMuffin,400.00,2.63,Burgers,Regular Menu
30,2025/10/29,Wed,Japan,Egg McMuffin®,260.00,1.71,Burgers,Regular Menu
31,2025/10/29,Wed,Japan,Bacon Egg McSandwich,300.00,1.97,Burgers,Regular Menu
32,2025/10/29,Wed,Japan,Sausage Egg Muffin,330.00,2.17,Burgers,Regular Menu
33,2025/10/29,Wed,Japan,Sausage Muffin,180.00,1.18,Burgers,Regular Menu
