,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2022/09/14,Wed,Japan,Sukiyaki Tsukimi,510.00,3.54,Recommendations,Regular Menu
2,2022/09/14,Wed,Japan,Tsukimi Burger,420.00,2.92,Recommendations,Regular Menu
3,2022/09/14,Wed,Japan,Cheese Tsukimi,450.00,3.12,Recommendations,Regular Menu
4,2022/09/14,Wed,Japan,Tsukimi Burgers Delivery Set for 3,2790.00,19.37,Recommendations,Regular Menu
5,2022/09/14,Wed,Japan,Tsukimi Burgers Delivery Set for 2,1880.00,13.05,Recommendations,Regular Menu
6,2022/09/14,Wed,Japan,Tsukimi Burgers Delivery Set for 1,1540.00,10.69,Recommendations,Regular Menu
7,2022/09/14,Wed,Japan,Tsukimi McFlurry®,380.00,2.64,Recommendations,Regular Menu
8,2022/09/14,Wed,Japan,Tsukimi Pie,180.00,1.25,Recommendations,Regular Menu
9,2022/09/14,Wed,Japan,Delivery Set for 3,2500.00,17.35,Recommendations,Regular Menu
10,2022/09/14,Wed,Japan,Delivery Set for 2,1800.00,12.49,Recommendations,Regular Menu
11,2022/09/14,Wed,Japan,McDelivery® Set,1500.00,10.41,Recommendations,Regular Menu
12,2022/09/14,Wed,Japan,Potenage XL ＋2 choices,1360.00,9.44,Recommendations,Regular Menu
13,2022/09/14,Wed,Japan,PoteNage DAI,600.00,4.16,Recommendations,Regular Menu
14,2022/09/14,Wed,Japan,PoteNage TOKUDAI,960.00,6.66,Recommendations,Regular Menu
15,2022/09/14,Wed,Japan,Smile,0.00,0.00,Recommendations,Regular Menu
16,2022/09/14,Wed,Japan,Tsukimi Muffin,400.00,2.78,Recommendations,Breakfast Menu
17,2022/09/14,Wed,Japan,Tsukimi Burgers Delivery Set for morning,1240.00,8.61,Recommendations,Breakfast Menu
18,2022/09/14,Wed,Japan,Tsukimi McFlurry®,380.00,2.64,Recommendations,Breakfast Menu
19,2022/09/14,Wed,Japan,Tsukimi Pie,180.00,1.25,Recommendations,Breakfast Menu
20,2022/09/14,Wed,Japan,McDelivery® Morning Set,1500.00,10.41,Recommendations,Breakfast Menu
21,2022/09/14,Wed,Japan,Smile,0.00,0.00,Recommendations,Breakfast Menu
22,2022/09/14,Wed,Japan,Big Mac®,430.00,2.98,Burgers,Regular Menu
23,2022/09/14,Wed,Japan,Roasted Soy Sauce Double Thick Beef,570.00,3.96,Burgers,Regular Menu
24,2022/09/14,Wed,Japan,Roasted Soy Sauce Bacon Tomato Thick Beef,570.00,3.96,Burgers,Regular Menu
25,2022/09/14,Wed,Japan,Double Cheeseburger,390.00,2.71,Burgers,Regular Menu
26,2022/09/14,Wed,Japan,Teriyaki McBurger,390.00,2.71,Burgers,Regular Menu
27,2022/09/14,Wed,Japan,Filet-O-Fish®,390.00,2.71,Burgers,Regular Menu
