,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2024/08/20,Tue,Japan,Cheese Locomoco Muffin Set,620.00,4.23,Featured,Regular Menu
2,2024/08/20,Tue,Japan,Sausage Egg Muffin Set,520.00,3.55,Featured,Regular Menu
3,2024/08/20,Tue,Japan,Sausage Muffin Set,380.00,2.59,Featured,Regular Menu
4,2024/08/20,Tue,Japan,Chicken McNuggets® Happy Set,520.00,3.55,Featured,Regular Menu
5,2024/08/20,Tue,Japan,PoteNage DAI,600.00,4.10,Featured,Regular Menu
6,2024/08/20,Tue,Japan,PoteNage TOKUDAI,950.00,6.49,Featured,Regular Menu
7,2024/08/20,Tue,Japan,Bai Big Mac Set,950.00,6.49,Featured,Regular Menu
8,2024/08/20,Tue,Japan,Bai Teriyaki McBurger Set,770.00,5.26,Featured,Regular Menu
9,2024/08/20,Tue,Japan,Potato & Beef Black Pepper Cream Cheese Set,830.00,5.67,Featured,Regular Menu
10,2024/08/20,Tue,Japan,Cheese Locomoco Set,830.00,5.67,Featured,Regular Menu
11,2024/08/20,Tue,Japan,Garlic Shrimp Set,790.00,5.39,Featured,Regular Menu
12,2024/08/20,Tue,Japan,Delivery Set for 3,2500.00,17.07,Featured,Regular Menu
13,2024/08/20,Tue,Japan,Delivery Set for 2,2240.00,15.29,Featured,Regular Menu
14,2024/08/20,Tue,Japan,Deli Set for A1,1500.00,10.24,Featured,Regular Menu
15,2024/08/20,Tue,Japan,Deli Set for B1,1500.00,10.24,Featured,Regular Menu
16,2024/08/20,Tue,Japan,Potenage XL ＋2Choices,1360.00,9.28,Featured,Regular Menu
17,2024/08/20,Tue,Japan,Cheese Bacon Potato Pie,190.00,1.30,Featured,Regular Menu
18,2024/08/20,Tue,Japan,Shaka Shaka Potato® Hawaiian BBQ Seasoning,40.00,0.27,Featured,Regular Menu
19,2024/08/20,Tue,Japan,McFizz® Blue Hawaii2024,270.00,1.84,Featured,Regular Menu
20,2024/08/20,Tue,Japan,Watermelon Frappe,490.00,3.34,Featured,Regular Menu
