,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2022/12/02,Fri,Japan,Sankaku Choco Pie Black,180.00,1.32,Recommendations,Regular Menu
2,2022/12/02,Fri,Japan,Delivery Set for 3,2950.00,21.67,Recommendations,Regular Menu
3,2022/12/02,Fri,Japan,Delivery Set for 2,2100.00,15.43,Recommendations,Regular Menu
4,2022/12/02,Fri,Japan,McDelivery® Set,1700.00,12.49,Recommendations,Regular Menu
5,2022/12/02,Fri,Japan,Potenage XL ＋2 choices,1680.00,12.34,Recommendations,Regular Menu
6,2022/12/02,Fri,Japan,PoteNage DAI,630.00,4.63,Recommendations,Regular Menu
7,2022/12/02,Fri,Japan,PoteNage TOKUDAI,1000.00,7.35,Recommendations,Regular Menu
8,2022/12/02,Fri,Japan,Smile,0.00,0.00,Recommendations,Regular Menu
9,2022/12/02,Fri,Japan,Sankaku Choco Pie Black,180.00,1.32,Recommendations,Breakfast Menu
10,2022/12/02,Fri,Japan,McDelivery® Morning Set,1600.00,11.76,Recommendations,Breakfast Menu
11,2022/12/02,Fri,Japan,Smile,0.00,0.00,Recommendations,Breakfast Menu
12,2022/12/02,Fri,Japan,Big Mac®,480.00,3.53,Burgers,Regular Menu
13,2022/12/02,Fri,Japan,Roasted Soy Sauce Double Thick Beef,580.00,4.26,Burgers,Regular Menu
14,2022/12/02,Fri,Japan,Roasted Soy Sauce Bacon Tomato Thick Beef,570.00,4.19,Burgers,Regular Menu
15,2022/12/02,Fri,Japan,Double Cheeseburger,430.00,3.16,Burgers,Regular Menu
16,2022/12/02,Fri,Japan,Teriyaki McBurger,430.00,3.16,Burgers,Regular Menu
17,2022/12/02,Fri,Japan,Filet-O-Fish®,430.00,3.16,Burgers,Regular Menu
18,2022/12/02,Fri,Japan,Chicken Filet-O®,440.00,3.23,Burgers,Regular Menu
19,2022/12/02,Fri,Japan,Teriyaki Chicken Filet-O,450.00,3.31,Burgers,Regular Menu
20,2022/12/02,Fri,Japan,Bacon Lettuce Burger,440.00,3.23,Burgers,Regular Menu
21,2022/12/02,Fri,Japan,Shrimp Filet-O,460.00,3.38,Burgers,Regular Menu
22,2022/12/02,Fri,Japan,Spicy Beef Burger,250.00,1.84,Burgers,Regular Menu
23,2022/12/02,Fri,Japan,"Spicy Chicken Burger ""Spachiki""",250.00,1.84,Burgers,Regular Menu
24,2022/12/02,Fri,Japan,Egg Cheeseburger,280.00,2.06,Burgers,Regular Menu
25,2022/12/02,Fri,Japan,Chicken Cheese Burger,280.00,2.06,Burgers,Regular Menu
26,2022/12/02,Fri,Japan,Hamburger,190.00,1.40,Burgers,Regular Menu
27,2022/12/02,Fri,Japan,Chicken Crisp,190.00,1.40,Burgers,Regular Menu
28,2022/12/02,Fri,Japan,Cheeseburger,230.00,1.69,Burgers,Regular Menu
29,2022/12/02,Fri,Japan,Bai Big Mac,580.00,4.26,Burgers,Regular Menu
30,2022/12/02,Fri,Japan,Bai Double Cheeseburger,530.00,3.89,Burgers,Regular Menu
31,2022/12/02,Fri,Japan,Bai Teriyaki McBurger,530.00,3.89,Burgers,Regular Menu
32,2022/12/02,Fri,Japan,Bai Filet-O-Fish,530.00,3.89,Burgers,Regular Menu
33,2022/12/02,Fri,Japan,Bai Chicken Filet-O,540.00,3.97,Burgers,Regular Menu
34,2022/12/02,Fri,Japan,Bai Teriyaki Chicken Filet-O,550.00,4.04,Burgers,Regular Menu
35,2022/12/02,Fri,Japan,Bai Bacon Lettuce Burger,540.00,3.97,Burgers,Regular Menu
36,2022/12/02,Fri,Japan,Bai Shrimp Filet-O,560.00,4.11,Burgers,Regular Menu
37,2022/12/02,Fri,Japan,Bai Spicy Beef Burger,350.00,2.57,Burgers,Regular Menu
38,2022/12/02,Fri,Japan,Bai Spicy Chicken Burger,350.00,2.57,Burgers,Regular Menu
39,2022/12/02,Fri,Japan,Bai Egg Cheeseburger,380.00,2.79,Burgers,Regular Menu
40,2022/12/02,Fri,Japan,Bai Chicken Cheese Burger,380.00,2.79,Burgers,Regular Menu
41,2022/12/02,Fri,Japan,Bai Hamburger,290.00,2.13,Burgers,Regular Menu
42,2022/12/02,Fri,Japan,Bai Chicken Crisp,290.00,2.13,Burgers,Regular Menu
