,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2022/12/06,Tue,Japan,Sankaku Choco Pie Black,180.00,1.33,Recommendations,Regular Menu
2,2022/12/06,Tue,Japan,Delivery Set for 3,2950.00,21.72,Recommendations,Regular Menu
3,2022/12/06,Tue,Japan,Delivery Set for 2,2100.00,15.46,Recommendations,Regular Menu
4,2022/12/06,Tue,Japan,McDelivery® Set,1700.00,12.52,Recommendations,Regular Menu
5,2022/12/06,Tue,Japan,Potenage XL ＋2 choices,1680.00,12.37,Recommendations,Regular Menu
6,2022/12/06,Tue,Japan,PoteNage DAI,630.00,4.64,Recommendations,Regular Menu
7,2022/12/06,Tue,Japan,PoteNage TOKUDAI,1000.00,7.36,Recommendations,Regular Menu
8,2022/12/06,Tue,Japan,Smile,0.00,0.00,Recommendations,Regular Menu
9,2022/12/06,Tue,Japan,Sankaku Choco Pie Black,180.00,1.33,Recommendations,Breakfast Menu
10,2022/12/06,Tue,Japan,McDelivery® Morning Set,1600.00,11.78,Recommendations,Breakfast Menu
11,2022/12/06,Tue,Japan,Smile,0.00,0.00,Recommendations,Breakfast Menu
12,2022/12/06,Tue,Japan,Big Mac®,480.00,3.53,Burgers,Regular Menu
13,2022/12/06,Tue,Japan,Roasted Soy Sauce Double Thick Beef,580.00,4.27,Burgers,Regular Menu
14,2022/12/06,Tue,Japan,Roasted Soy Sauce Bacon Tomato Thick Beef,570.00,4.20,Burgers,Regular Menu
15,2022/12/06,Tue,Japan,Double Cheeseburger,430.00,3.17,Burgers,Regular Menu
16,2022/12/06,Tue,Japan,Teriyaki McBurger,430.00,3.17,Burgers,Regular Menu
17,2022/12/06,Tue,Japan,Filet-O-Fish®,430.00,3.17,Burgers,Regular Menu
18,2022/12/06,Tue,Japan,Chicken Filet-O®,440.00,3.24,Burgers,Regular Menu
19,2022/12/06,Tue,Japan,Teriyaki Chicken Filet-O,450.00,3.31,Burgers,Regular Menu
20,2022/12/06,Tue,Japan,Bacon Lettuce Burger,440.00,3.24,Burgers,Regular Menu
21,2022/12/06,Tue,Japan,Shrimp Filet-O,460.00,3.39,Burgers,Regular Menu
22,2022/12/06,Tue,Japan,Spicy Beef Burger,250.00,1.84,Burgers,Regular Menu
23,2022/12/06,Tue,Japan,"Spicy Chicken Burger ""Spachiki""",250.00,1.84,Burgers,Regular Menu
24,2022/12/06,Tue,Japan,Egg Cheeseburger,280.00,2.06,Burgers,Regular Menu
25,2022/12/06,Tue,Japan,Chicken Cheese Burger,280.00,2.06,Burgers,Regular Menu
26,2022/12/06,Tue,Japan,Hamburger,190.00,1.40,Burgers,Regular Menu
27,2022/12/06,Tue,Japan,Chicken Crisp,190.00,1.40,Burgers,Regular Menu
28,2022/12/06,Tue,Japan,Cheeseburger,230.00,1.69,Burgers,Regular Menu
29,2022/12/06,Tue,Japan,Bai Big Mac,580.00,4.27,Burgers,Regular Menu
30,2022/12/06,Tue,Japan,Bai Double Cheeseburger,530.00,3.90,Burgers,Regular Menu
31,2022/12/06,Tue,Japan,Bai Teriyaki McBurger,530.00,3.90,Burgers,Regular Menu
32,2022/12/06,Tue,Japan,Bai Filet-O-Fish,530.00,3.90,Burgers,Regular Menu
33,2022/12/06,Tue,Japan,Bai Chicken Filet-O,540.00,3.98,Burgers,Regular Menu
34,2022/12/06,Tue,Japan,Bai Teriyaki Chicken Filet-O,550.00,4.05,Burgers,Regular Menu
35,2022/12/06,Tue,Japan,Bai Bacon Lettuce Burger,540.00,3.98,Burgers,Regular Menu
36,2022/12/06,Tue,Japan,Bai Shrimp Filet-O,560.00,4.12,Burgers,Regular Menu
37,2022/12/06,Tue,Japan,Bai Spicy Beef Burger,350.00,2.58,Burgers,Regular Menu
38,2022/12/06,Tue,Japan,Bai Spicy Chicken Burger,350.00,2.58,Burgers,Regular Menu
39,2022/12/06,Tue,Japan,Bai Egg Cheeseburger,380.00,2.80,Burgers,Regular Menu
40,2022/12/06,Tue,Japan,Bai Chicken Cheese Burger,380.00,2.80,Burgers,Regular Menu
41,2022/12/06,Tue,Japan,Bai Hamburger,290.00,2.14,Burgers,Regular Menu
42,2022/12/06,Tue,Japan,Bai Chicken Crisp,290.00,2.14,Burgers,Regular Menu
43,2022/12/06,Tue,Japan,Bai Cheeseburger,330.00,2.43,Burgers,Regular Menu
44,2022/12/06,Tue,Japan,Smile,0.00,0.00,Burgers,Regular Menu
45,2022/12/06,Tue,Japan,McFry (S),200.00,1.47,Sides,Regular Menu
46,2022/12/06,Tue,Japan,McFry (M),370.00,2.72,Sides,Regular Menu
47,2022/12/06,Tue,Japan,McFry (L),430.00,3.17,Sides,Regular Menu
48,2022/12/06,Tue,Japan,Chicken McNuggets® 5Pcs,250.00,1.84,Sides,Regular Menu
49,2022/12/06,Tue,Japan,Chicken McNuggets® 15Pcs,740.00,5.45,Sides,Regular Menu
50,2022/12/06,Tue,Japan,PoteNage DAI,630.00,4.64,Sides,Regular Menu
51,2022/12/06,Tue,Japan,PoteNage TOKUDAI,1000.00,7.36,Sides,Regular Menu
52,2022/12/06,Tue,Japan,Shaka-Chicki,220.00,1.62,Sides,Regular Menu
53,2022/12/06,Tue,Japan,Side Salad,370.00,2.72,Sides,Regular Menu
54,2022/12/06,Tue,Japan,Edamame & Corn,320.00,2.36,Sides,Regular Menu
55,2022/12/06,Tue,Japan,Yogurt,250.00,1.84,Sides,Regular Menu
56,2022/12/06,Tue,Japan,Smile,0.00,0.00,Sides,Regular Menu
57,2022/12/06,Tue,Japan,Sujahta ice vanilla,350.00,2.58,Sweets,Regular Menu
58,2022/12/06,Tue,Japan,McFlurry® with OREO® Cookie,320.00,2.36,Sweets,Regular Menu
59,2022/12/06,Tue,Japan,McFlurry® with Cho OREO® Cookie,380.00,2.80,Sweets,Regular Menu
60,2022/12/06,Tue,Japan,McShake® Vanilla,180.00,1.33,Sweets,Regular Menu
61,2022/12/06,Tue,Japan,McShake® Strawberry,180.00,1.33,Sweets,Regular Menu
62,2022/12/06,Tue,Japan,McShake® Chocolate,180.00,1.33,Sweets,Regular Menu
63,2022/12/06,Tue,Japan,Petit Pancakes,280.00,2.06,Sweets,Regular Menu
64,2022/12/06,Tue,Japan,Hot Apple Pie,150.00,1.10,Sweets,Regular Menu
65,2022/12/06,Tue,Japan,Smile,0.00,0.00,Sweets,Regular Menu
66,2022/12/06,Tue,Japan,Suntory Kuro Oolong Tea#Strong,320.00,2.36,Beverages,Regular Menu
67,2022/12/06,Tue,Japan,Premium Roast Coffee,130.00,0.96,Beverages,Regular Menu
68,2022/12/06,Tue,Japan,Café Latte,190.00,1.40,Beverages,Regular Menu
69,2022/12/06,Tue,Japan,Caramel Latte,270.00,1.99,Beverages,Regular Menu
70,2022/12/06,Tue,Japan,Premium Roast Ice Coffee,130.00,0.96,Beverages,Regular Menu
71,2022/12/06,Tue,Japan,Iced Café Latte,190.00,1.40,Beverages,Regular Menu
72,2022/12/06,Tue,Japan,Iced Caramel Latte,270.00,1.99,Beverages,Regular Menu
73,2022/12/06,Tue,Japan,Coca Cola Zero,130.00,0.96,Beverages,Regular Menu
74,2022/12/06,Tue,Japan,Coca Cola,130.00,0.96,Beverages,Regular Menu
75,2022/12/06,Tue,Japan,Sprite,130.00,0.96,Beverages,Regular Menu
76,2022/12/06,Tue,Japan,Fanta Grape,130.00,0.96,Beverages,Regular Menu
77,2022/12/06,Tue,Japan,Qoo White Grape,130.00,0.96,Beverages,Regular Menu
78,2022/12/06,Tue,Japan,Sokenbicha,130.00,0.96,Beverages,Regular Menu
79,2022/12/06,Tue,Japan,Minute Maid Orange,190.00,1.40,Beverages,Regular Menu
80,2022/12/06,Tue,Japan,Hot Tea (Milk),130.00,0.96,Beverages,Regular Menu
81,2022/12/06,Tue,Japan,Hot Tea (Lemon),130.00,0.96,Beverages,Regular Menu
82,2022/12/06,Tue,Japan,Earlgrey Iced Tea(Milk),130.00,0.96,Beverages,Regular Menu
83,2022/12/06,Tue,Japan,Earlgrey Iced Tea(Lemon),130.00,0.96,Beverages,Regular Menu
84,2022/12/06,Tue,Japan,Milk,240.00,1.77,Beverages,Regular Menu
85,2022/12/06,Tue,Japan,Minute Maid Apple100,170.00,1.25,Beverages,Regular Menu
