,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
0,2022/02/03,Thu,Japan,Spicy Double Thick Beef,560.00,4.90,Recommendations,Regular Menu
1,2022/02/03,Thu,Japan,Smoky Mayo Triple Bacon Thick Beef,560.00,4.90,Recommendations,Regular Menu
2,2022/02/03,Thu,Japan,Samurai mac set for 3,2460.00,21.52,Recommendations,Regular Menu
3,2022/02/03,Thu,Japan,Samurai mac set for 2,1650.00,14.43,Recommendations,Regular Menu
4,2022/02/03,Thu,Japan,Spicy Chicken McNuggets Garlic Pepper,240.00,2.10,Recommendations,Regular Menu
5,2022/02/03,Thu,Japan,Belgian Chocolat Pie,180.00,1.57,Recommendations,Regular Menu
6,2022/02/03,Thu,Japan,Delivery Set for 3,2500.00,21.87,Recommendations,Regular Menu
7,2022/02/03,Thu,Japan,Smile,0.00,0.00,Recommendations,Regular Menu
8,2022/02/03,Thu,Japan,Spicy Chicken McNuggets Garlic Pepper,240.00,2.10,Recommendations,Breakfast Menu
9,2022/02/03,Thu,Japan,Belgian Chocolat Pie,180.00,1.57,Recommendations,Breakfast Menu
10,2022/02/03,Thu,Japan,McDelivery® Morning Set,1500.00,13.12,Recommendations,Breakfast Menu
11,2022/02/03,Thu,Japan,Smile,0.00,0.00,Recommendations,Breakfast Menu
12,2022/02/03,Thu,Japan,Big Mac®,420.00,3.67,Burgers,Regular Menu
13,2022/02/03,Thu,Japan,Roasted Soy Sauce Double Thick Beef,560.00,4.90,Burgers,Regular Menu
14,2022/02/03,Thu,Japan,Roasted Soy Sauce Bacon Tomato Thick Beef,560.00,4.90,Burgers,Regular Menu
15,2022/02/03,Thu,Japan,Double Cheeseburger,380.00,3.32,Burgers,Regular Menu
16,2022/02/03,Thu,Japan,Teriyaki McBurger,380.00,3.32,Burgers,Regular Menu
17,2022/02/03,Thu,Japan,Filet-O-Fish®,380.00,3.32,Burgers,Regular Menu
18,2022/02/03,Thu,Japan,Chicken Filet-O®,390.00,3.41,Burgers,Regular Menu
19,2022/02/03,Thu,Japan,Teriyaki Chicken Filet-O,400.00,3.50,Burgers,Regular Menu
20,2022/02/03,Thu,Japan,Bacon Lettuce Burger,390.00,3.41,Burgers,Regular Menu
21,2022/02/03,Thu,Japan,Shrimp Filet-O,420.00,3.67,Burgers,Regular Menu
22,2022/02/03,Thu,Japan,Spicy Beef Burger,230.00,2.01,Burgers,Regular Menu
23,2022/02/03,Thu,Japan,"Spicy Chicken Burger ""Spachiki""",230.00,2.01,Burgers,Regular Menu
24,2022/02/03,Thu,Japan,Egg Cheeseburger,230.00,2.01,Burgers,Regular Menu
25,2022/02/03,Thu,Japan,Chicken Cheese Burger,230.00,2.01,Burgers,Regular Menu
26,2022/02/03,Thu,Japan,Hamburger,130.00,1.14,Burgers,Regular Menu
27,2022/02/03,Thu,Japan,Chicken Crisp,130.00,1.14,Burgers,Regular Menu
28,2022/02/03,Thu,Japan,Cheeseburger,160.00,1.40,Burgers,Regular Menu
29,2022/02/03,Thu,Japan,Bai Big Mac,520.00,4.55,Burgers,Regular Menu
30,2022/02/03,Thu,Japan,Bai Double Cheeseburger,480.00,4.20,Burgers,Regular Menu
31,2022/02/03,Thu,Japan,Bai Teriyaki McBurger,480.00,4.20,Burgers,Regular Menu
32,2022/02/03,Thu,Japan,Bai Filet-O-Fish,480.00,4.20,Burgers,Regular Menu
33,2022/02/03,Thu,Japan,Bai Chicken Filet-O,490.00,4.29,Burgers,Regular Menu
34,2022/02/03,Thu,Japan,Bai Teriyaki Chicken Filet-O,500.00,4.37,Burgers,Regular Menu
35,2022/02/03,Thu,Japan,Bai Bacon Lettuce Burger,490.00,4.29,Burgers,Regular Menu
36,2022/02/03,Thu,Japan,Bai Shrimp Filet-O,520.00,4.55,Burgers,Regular Menu
37,2022/02/03,Thu,Japan,Bai Spicy Beef Burger,330.00,2.89,Burgers,Regular Menu
38,2022/02/03,Thu,Japan,Bai Spicy Chicken Burger,330.00,2.89,Burgers,Regular Menu
39,2022/02/03,Thu,Japan,Bai Egg Cheeseburger,330.00,2.89,Burgers,Regular Menu
40,2022/02/03,Thu,Japan,Bai Chicken Cheese Burger,330.00,2.89,Burgers,Regular Menu
