,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2025/03/07,Fri,Japan,Morning Teritama Delivery Set,1610.00,10.90,Featured,Regular Menu
2,2025/03/07,Fri,Japan,Sausage Egg Muffin Set,520.00,3.52,Featured,Regular Menu
3,2025/03/07,Fri,Japan,Sausage Muffin Set,380.00,2.57,Featured,Regular Menu
4,2025/03/07,Fri,Japan,Egg McMuffin® Set,460.00,3.11,Featured,Regular Menu
5,2025/03/07,Fri,Japan,Shaka Shaka Pote Nage DAI,640.00,4.33,Featured,Regular Menu
6,2025/03/07,Fri,Japan,Shaka Shaka Pote Nage TOKUDAI,990.00,6.70,Featured,Regular Menu
7,2025/03/07,Fri,Japan,Bai Big Mac Set,950.00,6.43,Featured,Regular Menu
8,2025/03/07,Fri,Japan,Bai Teriyaki McBurger Set,770.00,5.21,Featured,Regular Menu
9,2025/03/07,Fri,Japan,Teritama Delivery Set for 3,2800.00,18.95,Featured,Regular Menu
10,2025/03/07,Fri,Japan,Teritama Delivery Set for 2,1890.00,12.79,Featured,Regular Menu
11,2025/03/07,Fri,Japan,Teritama Delivery Set,1500.00,10.15,Featured,Regular Menu
12,2025/03/07,Fri,Japan,Potenage XL ＋2Choices,1360.00,9.21,Featured,Regular Menu
13,2025/03/07,Fri,Japan,McFizz® Peach Lemonade,300.00,2.03,Featured,Regular Menu
14,2025/03/07,Fri,Japan,Shaka Shaka Potato® Ume-Nori Salt Flavor Seasoning,40.00,0.27,Featured,Regular Menu
15,2025/03/07,Fri,Japan,Shaka Shaka Potato® Garlic Pepper Mayo Flavor Seasoning,40.00,0.27,Featured,Regular Menu
16,2025/03/07,Fri,Japan,Hitokuchi Kuro Churros Strawberry Chocolate,260.00,1.76,Featured,Regular Menu
17,2025/03/07,Fri,Japan,McFlurry® with Cho OREO® Cookie,340.00,2.30,Featured,Regular Menu
18,2025/03/07,Fri,Japan,JURIN Set,1210.00,8.19,Featured,Regular Menu
19,2025/03/07,Fri,Japan,MAYA Set,990.00,6.70,Featured,Regular Menu
20,2025/03/07,Fri,Japan,CHISA Set,1110.00,7.51,Featured,Regular Menu
21,2025/03/07,Fri,Japan,COCONA Set,900.00,6.09,Featured,Regular Menu
22,2025/03/07,Fri,Japan,JURIA Set,1640.00,11.10,Featured,Regular Menu
23,2025/03/07,Fri,Japan,HINATA Set,980.00,6.63,Featured,Regular Menu
24,2025/03/07,Fri,Japan,Smile,0.00,0.00,Featured,Regular Menu
25,2025/03/07,Fri,Japan,Teritama Muffin,420.00,2.84,Burgers,Regular Menu
26,2025/03/07,Fri,Japan,Egg McMuffin®,260.00,1.76,Burgers,Regular Menu
27,2025/03/07,Fri,Japan,Bacon Egg McSandwich,270.00,1.83,Burgers,Regular Menu
28,2025/03/07,Fri,Japan,Sausage Egg Muffin,320.00,2.17,Burgers,Regular Menu
29,2025/03/07,Fri,Japan,Sausage Muffin,180.00,1.22,Burgers,Regular Menu
30,2025/03/07,Fri,Japan,Chicken McMuffin,190.00,1.29,Burgers,Regular Menu
31,2025/03/07,Fri,Japan,Hotcakes,360.00,2.44,Burgers,Regular Menu
32,2025/03/07,Fri,Japan,McGriddles Sausage & Egg,360.00,2.44,Burgers,Regular Menu
33,2025/03/07,Fri,Japan,McGriddles Bacon & Egg,340.00,2.30,Burgers,Regular Menu
34,2025/03/07,Fri,Japan,McGriddles Sausage,250.00,1.69,Burgers,Regular Menu
35,2025/03/07,Fri,Japan,Mega Muffin,420.00,2.84,Burgers,Regular Menu
36,2025/03/07,Fri,Japan,Bai Big Mac,680.00,4.60,Burgers,Regular Menu
37,2025/03/07,Fri,Japan,Bai Double Cheeseburger,630.00,4.26,Burgers,Regular Menu
38,2025/03/07,Fri,Japan,Bai Teriyaki McBurger,500.00,3.38,Burgers,Regular Menu
39,2025/03/07,Fri,Japan,Bai Filet-O-Fish,500.00,3.38,Burgers,Regular Menu
40,2025/03/07,Fri,Japan,Bai Chicken Filet-O,510.00,3.45,Burgers,Regular Menu
41,2025/03/07,Fri,Japan,Bai Teriyaki Chicken Filet-O,520.00,3.52,Burgers,Regular Menu
42,2025/03/07,Fri,Japan,Bai Bacon Lettuce Burger,510.00,3.45,Burgers,Regular Menu
43,2025/03/07,Fri,Japan,Bai Shrimp Filet-O,530.00,3.59,Burgers,Regular Menu
44,2025/03/07,Fri,Japan,Bai McChicken,280.00,1.90,Burgers,Regular Menu
45,2025/03/07,Fri,Japan,Bai Spicy McChicken,300.00,2.03,Burgers,Regular Menu
46,2025/03/07,Fri,Japan,Bai McChicken Cheese,340.00,2.30,Burgers,Regular Menu
