,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
0,2022/02/11,Fri,Japan,Thick Beef Burger Pepper & Cheese,530.00,4.57,Recommendations,Regular Menu
1,2022/02/11,Fri,Japan,Grilled Chicken Burger Salt & Lemon,510.00,4.40,Recommendations,Regular Menu
2,2022/02/11,Fri,Japan,N.Y. Burgers Delivery Set,1200.00,10.36,Recommendations,Regular Menu
3,2022/02/11,Fri,Japan,N.Y. Burgers Delivery Set for 3,2340.00,20.20,Recommendations,Regular Menu
4,2022/02/11,Fri,Japan,N.Y. Burgers Delivery Set for 2,1580.00,13.64,Recommendations,Regular Menu
5,2022/02/11,Fri,Japan,Delivery Set for 3,2500.00,21.58,Recommendations,Regular Menu
6,2022/02/11,Fri,Japan,Delivery Set for 2,1800.00,15.53,Recommendations,Regular Menu
7,2022/02/11,Fri,Japan,McDelivery® Set,1500.00,12.95,Recommendations,Regular Menu
8,2022/02/11,Fri,Japan,Potenage XL ＋2 choices,1360.00,11.74,Recommendations,Regular Menu
9,2022/02/11,Fri,Japan,PoteNage DAI,590.00,5.09,Recommendations,Regular Menu
10,2022/02/11,Fri,Japan,PoteNage TOKUDAI,940.00,8.11,Recommendations,Regular Menu
11,2022/02/11,Fri,Japan,Macaron Citron,180.00,1.55,Recommendations,Regular Menu
12,2022/02/11,Fri,Japan,White Choco Strawberry Latte,450.00,3.88,Recommendations,Regular Menu
13,2022/02/11,Fri,Japan,Iced White Choco Strawberry Latte,450.00,3.88,Recommendations,Regular Menu
14,2022/02/11,Fri,Japan,White Choco Strawberry Frappe,570.00,4.92,Recommendations,Regular Menu
15,2022/02/11,Fri,Japan,Chocolat Nuts Mousse Cake,490.00,4.23,Recommendations,Regular Menu
16,2022/02/11,Fri,Japan,Choco Frappe with  OREO® Cookie,510.00,4.40,Recommendations,Regular Menu
17,2022/02/11,Fri,Japan,Uji Matcha Frappe,510.00,4.40,Recommendations,Regular Menu
18,2022/02/11,Fri,Japan,Choco Frappe,450.00,3.88,Recommendations,Regular Menu
19,2022/02/11,Fri,Japan,Macaron Chocolate,180.00,1.55,Recommendations,Regular Menu
20,2022/02/11,Fri,Japan,Macaron Vanilla,180.00,1.55,Recommendations,Regular Menu
21,2022/02/11,Fri,Japan,Macaron Raspberry,180.00,1.55,Recommendations,Regular Menu
22,2022/02/11,Fri,Japan,Mango Smoothie,520.00,4.49,Recommendations,Regular Menu
23,2022/02/11,Fri,Japan,Café Latte(McCafé by Barista),290.00,2.50,Recommendations,Regular Menu
24,2022/02/11,Fri,Japan,Iced Café Latte (McCafé by Barista),340.00,2.93,Recommendations,Regular Menu
25,2022/02/11,Fri,Japan,Caramel Latte(McCafé by Barista),350.00,3.02,Recommendations,Regular Menu
26,2022/02/11,Fri,Japan,Café Mocha,350.00,3.02,Recommendations,Regular Menu
27,2022/02/11,Fri,Japan,Americano,270.00,2.33,Recommendations,Regular Menu
28,2022/02/11,Fri,Japan,Iced Americano,320.00,2.76,Recommendations,Regular Menu
29,2022/02/11,Fri,Japan,Smile,0.00,0.00,Recommendations,Regular Menu
30,2022/02/11,Fri,Japan,McDelivery® Morning Set,1500.00,12.95,Recommendations,Breakfast Menu
31,2022/02/11,Fri,Japan,Macaron Citron,180.00,1.55,Recommendations,Breakfast Menu
32,2022/02/11,Fri,Japan,White Choco Strawberry Latte,450.00,3.88,Recommendations,Breakfast Menu
33,2022/02/11,Fri,Japan,Iced White Choco Strawberry Latte,450.00,3.88,Recommendations,Breakfast Menu
34,2022/02/11,Fri,Japan,White Choco Strawberry Frappe,570.00,4.92,Recommendations,Breakfast Menu
35,2022/02/11,Fri,Japan,Chocolat Nuts Mousse Cake,490.00,4.23,Recommendations,Breakfast Menu
36,2022/02/11,Fri,Japan,Choco Frappe with  OREO® Cookie,510.00,4.40,Recommendations,Breakfast Menu
37,2022/02/11,Fri,Japan,Uji Matcha Frappe,510.00,4.40,Recommendations,Breakfast Menu
38,2022/02/11,Fri,Japan,Choco Frappe,450.00,3.88,Recommendations,Breakfast Menu
39,2022/02/11,Fri,Japan,Macaron Chocolate,180.00,1.55,Recommendations,Breakfast Menu
40,2022/02/11,Fri,Japan,Macaron Vanilla,180.00,1.55,Recommendations,Breakfast Menu
41,2022/02/11,Fri,Japan,Macaron Raspberry,180.00,1.55,Recommendations,Breakfast Menu
