,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
0,2022/04/15,Fri,Japan,Thick Spicy Bacon Teritama,490.00,3.89,Recommendations,Regular Menu
1,2022/04/15,Fri,Japan,Teritama,400.00,3.18,Recommendations,Regular Menu
2,2022/04/15,Fri,Japan,Cheese Teritama,430.00,3.41,Recommendations,Regular Menu
3,2022/04/15,Fri,Japan,Teritama Delivery Set for 3,2100.00,16.67,Recommendations,Regular Menu
4,2022/04/15,Fri,Japan,Teritama Delivery Set for 2,1400.00,11.12,Recommendations,Regular Menu
5,2022/04/15,Fri,Japan,Roasted Soy Sauce Triple Thick Beef,740.00,5.88,Recommendations,Regular Menu
6,2022/04/15,Fri,Japan,Roasted Soy Sauce Double Thick Beef,570.00,4.53,Recommendations,Regular Menu
7,2022/04/15,Fri,Japan,Roasted Soy Sauce Bacon Tomato Thick Beef,570.00,4.53,Recommendations,Regular Menu
8,2022/04/15,Fri,Japan,Bacon Potato Pie,180.00,1.43,Recommendations,Regular Menu
9,2022/04/15,Fri,Japan,Sakuramochi Pie,180.00,1.43,Recommendations,Regular Menu
10,2022/04/15,Fri,Japan,Hot Apple Pie,120.00,0.95,Recommendations,Regular Menu
11,2022/04/15,Fri,Japan,McFlurry® with KITKAT®,340.00,2.70,Recommendations,Regular Menu
12,2022/04/15,Fri,Japan,McFlurry® with KITKAT® Strawberry,370.00,2.94,Recommendations,Regular Menu
13,2022/04/15,Fri,Japan,Delivery Set for 3,2500.00,19.85,Recommendations,Regular Menu
14,2022/04/15,Fri,Japan,Delivery Set for 2,1800.00,14.29,Recommendations,Regular Menu
15,2022/04/15,Fri,Japan,McDelivery® Set,1500.00,11.91,Recommendations,Regular Menu
16,2022/04/15,Fri,Japan,Potenage XL ＋2 choices,1360.00,10.80,Recommendations,Regular Menu
17,2022/04/15,Fri,Japan,PoteNage DAI,600.00,4.76,Recommendations,Regular Menu
18,2022/04/15,Fri,Japan,PoteNage TOKUDAI,960.00,7.62,Recommendations,Regular Menu
19,2022/04/15,Fri,Japan,Smile,0.00,0.00,Recommendations,Regular Menu
20,2022/04/15,Fri,Japan,Teritama Muffin,410.00,3.26,Recommendations,Breakfast Menu
21,2022/04/15,Fri,Japan,Bacon Potato Pie,180.00,1.43,Recommendations,Breakfast Menu
22,2022/04/15,Fri,Japan,Sakuramochi Pie,180.00,1.43,Recommendations,Breakfast Menu
23,2022/04/15,Fri,Japan,Hot Apple Pie,120.00,0.95,Recommendations,Breakfast Menu
24,2022/04/15,Fri,Japan,McFlurry® with KITKAT®,340.00,2.70,Recommendations,Breakfast Menu
25,2022/04/15,Fri,Japan,McFlurry® with KITKAT® Strawberry,370.00,2.94,Recommendations,Breakfast Menu
26,2022/04/15,Fri,Japan,McDelivery® Morning Set,1500.00,11.91,Recommendations,Breakfast Menu
27,2022/04/15,Fri,Japan,Smile,0.00,0.00,Recommendations,Breakfast Menu
28,2022/04/15,Fri,Japan,Big Mac®,430.00,3.41,Burgers,Regular Menu
29,2022/04/15,Fri,Japan,Roasted Soy Sauce Double Thick Beef,570.00,4.53,Burgers,Regular Menu
30,2022/04/15,Fri,Japan,Roasted Soy Sauce Bacon Tomato Thick Beef,570.00,4.53,Burgers,Regular Menu
31,2022/04/15,Fri,Japan,Double Cheeseburger,390.00,3.10,Burgers,Regular Menu
32,2022/04/15,Fri,Japan,Teriyaki McBurger,390.00,3.10,Burgers,Regular Menu
33,2022/04/15,Fri,Japan,Filet-O-Fish®,390.00,3.10,Burgers,Regular Menu
34,2022/04/15,Fri,Japan,Chicken Filet-O®,400.00,3.18,Burgers,Regular Menu
35,2022/04/15,Fri,Japan,Teriyaki Chicken Filet-O,410.00,3.26,Burgers,Regular Menu
36,2022/04/15,Fri,Japan,Bacon Lettuce Burger,400.00,3.18,Burgers,Regular Menu
37,2022/04/15,Fri,Japan,Shrimp Filet-O,430.00,3.41,Burgers,Regular Menu
38,2022/04/15,Fri,Japan,Spicy Beef Burger,250.00,1.98,Burgers,Regular Menu
39,2022/04/15,Fri,Japan,"Spicy Chicken Burger ""Spachiki""",250.00,1.98,Burgers,Regular Menu
40,2022/04/15,Fri,Japan,Egg Cheeseburger,250.00,1.98,Burgers,Regular Menu
41,2022/04/15,Fri,Japan,Chicken Cheese Burger,250.00,1.98,Burgers,Regular Menu
42,2022/04/15,Fri,Japan,Hamburger,150.00,1.19,Burgers,Regular Menu
43,2022/04/15,Fri,Japan,Chicken Crisp,150.00,1.19,Burgers,Regular Menu
44,2022/04/15,Fri,Japan,Cheeseburger,180.00,1.43,Burgers,Regular Menu
45,2022/04/15,Fri,Japan,Bai Big Mac,530.00,4.21,Burgers,Regular Menu
46,2022/04/15,Fri,Japan,Bai Double Cheeseburger,490.00,3.89,Burgers,Regular Menu
47,2022/04/15,Fri,Japan,Bai Teriyaki McBurger,490.00,3.89,Burgers,Regular Menu
48,2022/04/15,Fri,Japan,Bai Filet-O-Fish,490.00,3.89,Burgers,Regular Menu
49,2022/04/15,Fri,Japan,Bai Chicken Filet-O,500.00,3.97,Burgers,Regular Menu
50,2022/04/15,Fri,Japan,Bai Teriyaki Chicken Filet-O,510.00,4.05,Burgers,Regular Menu
51,2022/04/15,Fri,Japan,Bai Bacon Lettuce Burger,500.00,3.97,Burgers,Regular Menu
52,2022/04/15,Fri,Japan,Bai Shrimp Filet-O,530.00,4.21,Burgers,Regular Menu
53,2022/04/15,Fri,Japan,Bai Spicy Beef Burger,350.00,2.78,Burgers,Regular Menu
54,2022/04/15,Fri,Japan,Bai Spicy Chicken Burger,350.00,2.78,Burgers,Regular Menu
55,2022/04/15,Fri,Japan,Bai Egg Cheeseburger,350.00,2.78,Burgers,Regular Menu
56,2022/04/15,Fri,Japan,Bai Chicken Cheese Burger,350.00,2.78,Burgers,Regular Menu
57,2022/04/15,Fri,Japan,Bai Hamburger,250.00,1.98,Burgers,Regular Menu
58,2022/04/15,Fri,Japan,Bai Chicken Crisp,250.00,1.98,Burgers,Regular Menu
59,2022/04/15,Fri,Japan,Bai Cheeseburger,280.00,2.22,Burgers,Regular Menu
60,2022/04/15,Fri,Japan,Smile,0.00,0.00,Burgers,Regular Menu
61,2022/04/15,Fri,Japan,McFry (S),200.00,1.59,Sides,Regular Menu
62,2022/04/15,Fri,Japan,McFry (M),340.00,2.70,Sides,Regular Menu
63,2022/04/15,Fri,Japan,McFry (L),400.00,3.18,Sides,Regular Menu
64,2022/04/15,Fri,Japan,Chicken McNuggets® 5Pcs,250.00,1.98,Sides,Regular Menu
65,2022/04/15,Fri,Japan,Chicken McNuggets® 15Pcs,710.00,5.64,Sides,Regular Menu
66,2022/04/15,Fri,Japan,PoteNage DAI,600.00,4.76,Sides,Regular Menu
67,2022/04/15,Fri,Japan,PoteNage TOKUDAI,960.00,7.62,Sides,Regular Menu
68,2022/04/15,Fri,Japan,Shaka-Chicki,180.00,1.43,Sides,Regular Menu
69,2022/04/15,Fri,Japan,Side Salad,350.00,2.78,Sides,Regular Menu
70,2022/04/15,Fri,Japan,Edamame & Corn,300.00,2.38,Sides,Regular Menu
71,2022/04/15,Fri,Japan,Yogurt,230.00,1.83,Sides,Regular Menu
72,2022/04/15,Fri,Japan,Smile,0.00,0.00,Sides,Regular Menu
73,2022/04/15,Fri,Japan,Sujahta ice vanilla,320.00,2.54,Sweets,Regular Menu
74,2022/04/15,Fri,Japan,McFlurry® with OREO® Cookie,300.00,2.38,Sweets,Regular Menu
75,2022/04/15,Fri,Japan,McFlurry® with Cho OREO® Cookie,350.00,2.78,Sweets,Regular Menu
76,2022/04/15,Fri,Japan,McShake® Vanilla,150.00,1.19,Sweets,Regular Menu
77,2022/04/15,Fri,Japan,McShake® Strawberry,150.00,1.19,Sweets,Regular Menu
78,2022/04/15,Fri,Japan,McShake® Chocolate,150.00,1.19,Sweets,Regular Menu
79,2022/04/15,Fri,Japan,Petit Pancakes,250.00,1.98,Sweets,Regular Menu
80,2022/04/15,Fri,Japan,Hot Apple Pie,120.00,0.95,Sweets,Regular Menu
81,2022/04/15,Fri,Japan,Smile,0.00,0.00,Sweets,Regular Menu
82,2022/04/15,Fri,Japan,Suntory Kuro Oolong Tea#Strong,320.00,2.54,Beverages,Regular Menu
83,2022/04/15,Fri,Japan,Premium Roast Coffee,130.00,1.03,Beverages,Regular Menu
84,2022/04/15,Fri,Japan,Café Latte,190.00,1.51,Beverages,Regular Menu
85,2022/04/15,Fri,Japan,Caramel Latte,270.00,2.14,Beverages,Regular Menu
86,2022/04/15,Fri,Japan,Premium Roast Ice Coffee,130.00,1.03,Beverages,Regular Menu
87,2022/04/15,Fri,Japan,Iced Café Latte,190.00,1.51,Beverages,Regular Menu
88,2022/04/15,Fri,Japan,Iced Caramel Latte,270.00,2.14,Beverages,Regular Menu
89,2022/04/15,Fri,Japan,Coca Cola Zero,130.00,1.03,Beverages,Regular Menu
90,2022/04/15,Fri,Japan,Coca Cola,130.00,1.03,Beverages,Regular Menu
91,2022/04/15,Fri,Japan,Sprite,130.00,1.03,Beverages,Regular Menu
92,2022/04/15,Fri,Japan,Fanta Grape,130.00,1.03,Beverages,Regular Menu
93,2022/04/15,Fri,Japan,Qoo White Grape,130.00,1.03,Beverages,Regular Menu
94,2022/04/15,Fri,Japan,Sokenbicha,130.00,1.03,Beverages,Regular Menu
95,2022/04/15,Fri,Japan,Minute Maid Orange,190.00,1.51,Beverages,Regular Menu
96,2022/04/15,Fri,Japan,Hot Tea (Milk),130.00,1.03,Beverages,Regular Menu
97,2022/04/15,Fri,Japan,Hot Tea (Lemon),130.00,1.03,Beverages,Regular Menu
98,2022/04/15,Fri,Japan,Earlgrey Iced Tea(Milk),130.00,1.03,Beverages,Regular Menu
99,2022/04/15,Fri,Japan,Earlgrey Iced Tea(Lemon),130.00,1.03,Beverages,Regular Menu
100,2022/04/15,Fri,Japan,Milk,240.00,1.91,Beverages,Regular Menu
101,2022/04/15,Fri,Japan,Minute Maid Apple100,170.00,1.35,Beverages,Regular Menu
102,2022/04/15,Fri,Japan,Yasaiseikatsu100,190.00,1.51,Beverages,Regular Menu
103,2022/04/15,Fri,Japan,Smile,0.00,0.00,Beverages,Regular Menu
104,2022/04/15,Fri,Japan,Chicken McNuggets® Happy Meal™,550.00,4.37,Happy Meals,Regular Menu
105,2022/04/15,Fri,Japan,Petit Pancakes Happy Meal™,520.00,4.13,Happy Meals,Regular Menu
106,2022/04/15,Fri,Japan,Cheeseburger Happy Meal™,550.00,4.37,Happy Meals,Regular Menu
107,2022/04/15,Fri,Japan,Hamburger Happy Meal™,520.00,4.13,Happy Meals,Regular Menu
108,2022/04/15,Fri,Japan,Smile,0.00,0.00,Happy Meals,Regular Menu
109,2022/04/15,Fri,Japan,Egg McMuffin®,250.00,1.98,Sandwiches,Breakfast Menu
110,2022/04/15,Fri,Japan,Bacon Egg McSandwich,250.00,1.98,Sandwiches,Breakfast Menu
111,2022/04/15,Fri,Japan,Sausage Egg McMuffin,300.00,2.38,Sandwiches,Breakfast Menu
112,2022/04/15,Fri,Japan,Sausage McMuffin,160.00,1.27,Sandwiches,Breakfast Menu
113,2022/04/15,Fri,Japan,Chicken Crisp Muffin,190.00,1.51,Sandwiches,Breakfast Menu
114,2022/04/15,Fri,Japan,Filet-O-Fish® BF,390.00,3.10,Sandwiches,Breakfast Menu
115,2022/04/15,Fri,Japan,Hotcakes,360.00,2.86,Sandwiches,Breakfast Menu
116,2022/04/15,Fri,Japan,McGriddles Sausage & Egg,360.00,2.86,Sandwiches,Breakfast Menu
117,2022/04/15,Fri,Japan,McGriddles Bacon & Egg,360.00,2.86,Sandwiches,Breakfast Menu
118,2022/04/15,Fri,Japan,McGriddles Sausage,200.00,1.59,Sandwiches,Breakfast Menu
119,2022/04/15,Fri,Japan,Mega Muffin,420.00,3.33,Sandwiches,Breakfast Menu
120,2022/04/15,Fri,Japan,Big Breakfast,480.00,3.81,Sandwiches,Breakfast Menu
121,2022/04/15,Fri,Japan,Big Breakfast Deluxe,720.00,5.72,Sandwiches,Breakfast Menu
122,2022/04/15,Fri,Japan,Smile,0.00,0.00,Sandwiches,Breakfast Menu
123,2022/04/15,Fri,Japan,Hash Potato,180.00,1.43,Sides,Breakfast Menu
124,2022/04/15,Fri,Japan,Chicken McNuggets® 5Pcs,250.00,1.98,Sides,Breakfast Menu
125,2022/04/15,Fri,Japan,Chicken McNuggets® 15Pcs,710.00,5.64,Sides,Breakfast Menu
126,2022/04/15,Fri,Japan,Side Salad,350.00,2.78,Sides,Breakfast Menu
127,2022/04/15,Fri,Japan,Edamame & Corn,300.00,2.38,Sides,Breakfast Menu
128,2022/04/15,Fri,Japan,Yogurt,230.00,1.83,Sides,Breakfast Menu
129,2022/04/15,Fri,Japan,Smile,0.00,0.00,Sides,Breakfast Menu
130,2022/04/15,Fri,Japan,Sujahta ice vanilla,320.00,2.54,Sweets,Breakfast Menu
131,2022/04/15,Fri,Japan,McFlurry® with OREO® Cookie,300.00,2.38,Sweets,Breakfast Menu
132,2022/04/15,Fri,Japan,McFlurry® with Cho OREO® Cookie,350.00,2.78,Sweets,Breakfast Menu
133,2022/04/15,Fri,Japan,McShake® Vanilla,150.00,1.19,Sweets,Breakfast Menu
134,2022/04/15,Fri,Japan,McShake® Strawberry,150.00,1.19,Sweets,Breakfast Menu
135,2022/04/15,Fri,Japan,McShake® Chocolate,150.00,1.19,Sweets,Breakfast Menu
136,2022/04/15,Fri,Japan,Petit Pancakes,250.00,1.98,Sweets,Breakfast Menu
137,2022/04/15,Fri,Japan,Hot Apple Pie,120.00,0.95,Sweets,Breakfast Menu
138,2022/04/15,Fri,Japan,Smile,0.00,0.00,Sweets,Breakfast Menu
139,2022/04/15,Fri,Japan,Suntory Kuro Oolong Tea#Strong,320.00,2.54,Beverages,Breakfast Menu
140,2022/04/15,Fri,Japan,Premium Roast Coffee,130.00,1.03,Beverages,Breakfast Menu
141,2022/04/15,Fri,Japan,Café Latte,190.00,1.51,Beverages,Breakfast Menu
142,2022/04/15,Fri,Japan,Caramel Latte,270.00,2.14,Beverages,Breakfast Menu
143,2022/04/15,Fri,Japan,Premium Roast Ice Coffee,130.00,1.03,Beverages,Breakfast Menu
144,2022/04/15,Fri,Japan,Iced Café Latte,190.00,1.51,Beverages,Breakfast Menu
145,2022/04/15,Fri,Japan,Iced Caramel Latte,270.00,2.14,Beverages,Breakfast Menu
146,2022/04/15,Fri,Japan,Coca Cola Zero,130.00,1.03,Beverages,Breakfast Menu
147,2022/04/15,Fri,Japan,Coca Cola,130.00,1.03,Beverages,Breakfast Menu
148,2022/04/15,Fri,Japan,Sprite,130.00,1.03,Beverages,Breakfast Menu
149,2022/04/15,Fri,Japan,Fanta Grape,130.00,1.03,Beverages,Breakfast Menu
150,2022/04/15,Fri,Japan,Qoo White Grape,130.00,1.03,Beverages,Breakfast Menu
151,2022/04/15,Fri,Japan,Sokenbicha,130.00,1.03,Beverages,Breakfast Menu
152,2022/04/15,Fri,Japan,Minute Maid Orange,190.00,1.51,Beverages,Breakfast Menu
153,2022/04/15,Fri,Japan,Hot Tea (Milk),130.00,1.03,Beverages,Breakfast Menu
154,2022/04/15,Fri,Japan,Hot Tea (Lemon),130.00,1.03,Beverages,Breakfast Menu
155,2022/04/15,Fri,Japan,Earlgrey Iced Tea(Milk),130.00,1.03,Beverages,Breakfast Menu
156,2022/04/15,Fri,Japan,Earlgrey Iced Tea(Lemon),130.00,1.03,Beverages,Breakfast Menu
157,2022/04/15,Fri,Japan,Milk,240.00,1.91,Beverages,Breakfast Menu
158,2022/04/15,Fri,Japan,Minute Maid Apple100,170.00,1.35,Beverages,Breakfast Menu
159,2022/04/15,Fri,Japan,Yasaiseikatsu100,190.00,1.51,Beverages,Breakfast Menu
160,2022/04/15,Fri,Japan,Smile,0.00,0.00,Beverages,Breakfast Menu
161,2022/04/15,Fri,Japan,Egg McMuffin® Happy Meal™,550.00,4.37,Happy Meals,Breakfast Menu
162,2022/04/15,Fri,Japan,Chicken McNuggets® Happy Meal™,550.00,4.37,Happy Meals,Breakfast Menu
163,2022/04/15,Fri,Japan,Petit Pancakes Happy Meal™,520.00,4.13,Happy Meals,Breakfast Menu
164,2022/04/15,Fri,Japan,Hotcakes Happy Meal™,550.00,4.37,Happy Meals,Breakfast Menu
165,2022/04/15,Fri,Japan,Smile,0.00,0.00,Happy Meals,Breakfast Menu
