,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2022/12/07,Wed,New Zealand,Big Brekkie Burger,11.60,7.33,Brekkie Meals,Breakfast
2,2022/12/07,Wed,New Zealand,NYC Benedict Bagel®,9.40,5.94,Brekkie Meals,Breakfast
3,2022/12/07,Wed,New Zealand,Bacon & Egg McMuffin®,8.60,5.44,Brekkie Meals,Breakfast
4,2022/12/07,Wed,New Zealand,BLT Bagel,8.90,5.63,Brekkie Meals,Breakfast
5,2022/12/07,Wed,New Zealand,Chicken & Bacon McMuffin®,8.40,5.31,Brekkie Meals,Breakfast
6,2022/12/07,Wed,New Zealand,Chicken McMuffin®,7.10,4.49,Brekkie Meals,Breakfast
7,2022/12/07,Wed,New Zealand,Hotcakes with Whipped Butter & Syrup,8.30,5.25,Brekkie Meals,Breakfast
8,2022/12/07,Wed,New Zealand,Massive McMuffin®,10.00,6.32,Brekkie Meals,Breakfast
9,2022/12/07,Wed,New Zealand,Sausage & Egg McMuffin®,8.20,5.18,Brekkie Meals,Breakfast
10,2022/12/07,Wed,New Zealand,Sausage McMuffin®,6.80,4.30,Brekkie Meals,Breakfast
11,2022/12/07,Wed,New Zealand,Cheeseburger,5.20,3.29,All Day Favourites,Breakfast
12,2022/12/07,Wed,New Zealand,Big Mac®,9.10,5.75,All Day Favourites,Breakfast
13,2022/12/07,Wed,New Zealand,Quarter Pounder®,9.20,5.82,All Day Favourites,Breakfast
14,2022/12/07,Wed,New Zealand,McChicken®,9.00,5.69,All Day Favourites,Breakfast
15,2022/12/07,Wed,New Zealand,Double Cheeseburger,6.90,4.36,All Day Favourites,Breakfast
16,2022/12/07,Wed,New Zealand,Double Big Mac®,11.30,7.14,All Day Favourites,Breakfast
17,2022/12/07,Wed,New Zealand,Double Quarter Pounder®,12.10,7.65,All Day Favourites,Breakfast
18,2022/12/07,Wed,New Zealand,Double McChicken®,11.50,7.27,All Day Favourites,Breakfast
19,2022/12/07,Wed,New Zealand,6pc Chicken McNuggets®,8.80,5.56,All Day Favourites,Breakfast
20,2022/12/07,Wed,New Zealand,10pc Chicken McNuggets®,11.70,7.40,All Day Favourites,Breakfast
21,2022/12/07,Wed,New Zealand,20pc Chicken McNuggets®,19.60,12.39,All Day Favourites,Breakfast
22,2022/12/07,Wed,New Zealand,Big Mac Dinner for 2,32.00,20.23,To Share,Breakfast
23,2022/12/07,Wed,New Zealand,The Family Pack,39.00,24.65,To Share,Breakfast
24,2022/12/07,Wed,New Zealand,The Cheeseburger Stack,23.00,14.54,To Share,Breakfast
25,2022/12/07,Wed,New Zealand,Hash Brown,3.60,2.28,Sides,Breakfast
26,2022/12/07,Wed,New Zealand,Small Fries,4.80,3.03,Sides,Breakfast
27,2022/12/07,Wed,New Zealand,Hotcakes Happy Meal®,8.80,5.56,Happy Meals,Breakfast
28,2022/12/07,Wed,New Zealand,3pc Chicken McNuggets® Happy Meal®,8.80,5.56,Happy Meals,Breakfast
29,2022/12/07,Wed,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.50,6.64,Happy Meals,Breakfast
30,2022/12/07,Wed,New Zealand,Cheeseburger Happy Meal®,8.80,5.56,Happy Meals,Breakfast
31,2022/12/07,Wed,New Zealand,Small Cappuccino McCafe®,5.60,3.54,McCafé® Drinks,Breakfast
32,2022/12/07,Wed,New Zealand,Small Mochaccino McCafe®,5.60,3.54,McCafé® Drinks,Breakfast
33,2022/12/07,Wed,New Zealand,Small Flat White McCafe®,5.60,3.54,McCafé® Drinks,Breakfast
