,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2022/10/23,Sun,New Zealand,Big Brekkie Burger,11.60,6.67,Brekkie Meals,Breakfast
2,2022/10/23,Sun,New Zealand,NYC Benedict Bagel®,9.40,5.41,Brekkie Meals,Breakfast
3,2022/10/23,Sun,New Zealand,Bacon & Egg McMuffin®,8.60,4.95,Brekkie Meals,Breakfast
4,2022/10/23,Sun,New Zealand,BLT Bagel,8.90,5.12,Brekkie Meals,Breakfast
5,2022/10/23,Sun,New Zealand,Chicken & Bacon McMuffin®,8.40,4.83,Brekkie Meals,Breakfast
6,2022/10/23,Sun,New Zealand,Chicken McMuffin®,7.10,4.08,Brekkie Meals,Breakfast
7,2022/10/23,Sun,New Zealand,Hotcakes with Whipped Butter & Syrup,8.30,4.77,Brekkie Meals,Breakfast
8,2022/10/23,Sun,New Zealand,Massive McMuffin®,10.00,5.75,Brekkie Meals,Breakfast
9,2022/10/23,Sun,New Zealand,Sausage & Egg McMuffin®,8.20,4.72,Brekkie Meals,Breakfast
10,2022/10/23,Sun,New Zealand,Sausage McMuffin®,6.80,3.91,Brekkie Meals,Breakfast
11,2022/10/23,Sun,New Zealand,Cheeseburger,5.20,2.99,All Day Favourites,Breakfast
12,2022/10/23,Sun,New Zealand,Big Mac®,9.10,5.23,All Day Favourites,Breakfast
13,2022/10/23,Sun,New Zealand,Quarter Pounder®,9.20,5.29,All Day Favourites,Breakfast
14,2022/10/23,Sun,New Zealand,McChicken®,9.00,5.18,All Day Favourites,Breakfast
15,2022/10/23,Sun,New Zealand,Double Cheeseburger,6.90,3.97,All Day Favourites,Breakfast
16,2022/10/23,Sun,New Zealand,Double Big Mac®,11.30,6.50,All Day Favourites,Breakfast
17,2022/10/23,Sun,New Zealand,Double Quarter Pounder®,12.10,6.96,All Day Favourites,Breakfast
18,2022/10/23,Sun,New Zealand,Double McChicken®,11.50,6.61,All Day Favourites,Breakfast
19,2022/10/23,Sun,New Zealand,6pc Chicken McNuggets®,8.80,5.06,All Day Favourites,Breakfast
20,2022/10/23,Sun,New Zealand,10pc Chicken McNuggets®,11.70,6.73,All Day Favourites,Breakfast
21,2022/10/23,Sun,New Zealand,20pc Chicken McNuggets®,19.60,11.27,All Day Favourites,Breakfast
22,2022/10/23,Sun,New Zealand,Big Mac Dinner for 2,32.00,18.40,To Share,Breakfast
23,2022/10/23,Sun,New Zealand,The Family Pack,39.00,22.43,To Share,Breakfast
24,2022/10/23,Sun,New Zealand,The Cheeseburger Stack,23.00,13.23,To Share,Breakfast
25,2022/10/23,Sun,New Zealand,Hash Brown,3.60,2.07,Sides,Breakfast
26,2022/10/23,Sun,New Zealand,Small Fries,4.80,2.76,Sides,Breakfast
27,2022/10/23,Sun,New Zealand,Hotcakes Happy Meal®,8.80,5.06,Happy Meals,Breakfast
