,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2024/06/13,Thu,New Zealand,Bacon & Egg McMuffin®,9.30,5.78,Brekkie Meals,Breakfast
2,2024/06/13,Thu,New Zealand,Hotcakes with Whipped Butter & Syrup,9.20,5.72,Brekkie Meals,Breakfast
3,2024/06/13,Thu,New Zealand,Massive McMuffin®,11.30,7.02,Brekkie Meals,Breakfast
4,2024/06/13,Thu,New Zealand,Big Brekkie Burger,11.80,7.33,Brekkie Meals,Breakfast
5,2024/06/13,Thu,New Zealand,Sausage & Egg McMuffin®,9.30,5.78,Brekkie Meals,Breakfast
6,2024/06/13,Thu,New Zealand,NYC Benedict Bagel®,10.60,6.59,Brekkie Meals,Breakfast
7,2024/06/13,Thu,New Zealand,Chicken McMuffin®,7.90,4.91,Brekkie Meals,Breakfast
8,2024/06/13,Thu,New Zealand,BLT Bagel,10.20,6.34,Brekkie Meals,Breakfast
9,2024/06/13,Thu,New Zealand,Sausage McMuffin®,7.60,4.72,Brekkie Meals,Breakfast
10,2024/06/13,Thu,New Zealand,Chicken & Bacon McMuffin®,9.20,5.72,Brekkie Meals,Breakfast
11,2024/06/13,Thu,New Zealand,Cheeseburger,6.10,3.79,All Day Favourites,Breakfast
12,2024/06/13,Thu,New Zealand,McChicken®,10.40,6.46,All Day Favourites,Breakfast
13,2024/06/13,Thu,New Zealand,Big Mac®,10.30,6.40,All Day Favourites,Breakfast
14,2024/06/13,Thu,New Zealand,10pc Chicken McNuggets®,13.40,8.33,All Day Favourites,Breakfast
15,2024/06/13,Thu,New Zealand,Double Cheeseburger,8.40,5.22,All Day Favourites,Breakfast
16,2024/06/13,Thu,New Zealand,6pc Chicken McNuggets®,10.00,6.22,All Day Favourites,Breakfast
17,2024/06/13,Thu,New Zealand,Quarter Pounder®,10.30,6.40,All Day Favourites,Breakfast
18,2024/06/13,Thu,New Zealand,Double Quarter Pounder®,13.60,8.45,All Day Favourites,Breakfast
19,2024/06/13,Thu,New Zealand,Double Big Mac®,12.60,7.83,All Day Favourites,Breakfast
20,2024/06/13,Thu,New Zealand,20pc Chicken McNuggets®,21.40,13.30,All Day Favourites,Breakfast
21,2024/06/13,Thu,New Zealand,Big Mac Dinner for 2,34.00,21.13,To Share,Breakfast
22,2024/06/13,Thu,New Zealand,The Family Pack,42.00,26.10,To Share,Breakfast
23,2024/06/13,Thu,New Zealand,The Cheeseburger Stack,23.00,14.30,To Share,Breakfast
24,2024/06/13,Thu,New Zealand,Hash Brown,4.80,2.98,Sides,Breakfast
25,2024/06/13,Thu,New Zealand,Small Fries,5.40,3.36,Sides,Breakfast
26,2024/06/13,Thu,New Zealand,6pc Chicken McNuggets® Happy Meal®,11.80,7.33,Happy Meals,Breakfast
27,2024/06/13,Thu,New Zealand,Cheeseburger Happy Meal®,10.00,6.22,Happy Meals,Breakfast
28,2024/06/13,Thu,New Zealand,Hotcakes Happy Meal®,10.00,6.22,Happy Meals,Breakfast
29,2024/06/13,Thu,New Zealand,3pc Chicken McNuggets® Happy Meal®,10.00,6.22,Happy Meals,Breakfast
30,2024/06/13,Thu,New Zealand,Small Hot Chocolate McCafé®,6.20,3.85,McCafé® Drinks,Breakfast
31,2024/06/13,Thu,New Zealand,Small Flat White McCafe®,6.20,3.85,McCafé® Drinks,Breakfast
32,2024/06/13,Thu,New Zealand,Small Latté  McCafe®,6.20,3.85,McCafé® Drinks,Breakfast
33,2024/06/13,Thu,New Zealand,Small Mochaccino McCafe®,6.20,3.85,McCafé® Drinks,Breakfast
34,2024/06/13,Thu,New Zealand,Small Cappuccino McCafe®,6.20,3.85,McCafé® Drinks,Breakfast
35,2024/06/13,Thu,New Zealand,Small Chai Latté McCafé®,6.20,3.85,McCafé® Drinks,Breakfast
36,2024/06/13,Thu,New Zealand,Kiwi Blue® Water 600ml,3.00,1.86,Juice & Water,Breakfast
37,2024/06/13,Thu,New Zealand,Small Fuze Tea® Peach Black Iced Tea,5.20,3.23,Juice & Water,Breakfast
38,2024/06/13,Thu,New Zealand,Pump® Mini Water,4.90,3.05,Juice & Water,Breakfast
39,2024/06/13,Thu,New Zealand,Apple Blackcurrant Drink,6.00,3.73,Juice & Water,Breakfast
40,2024/06/13,Thu,New Zealand,Small Coke®,5.20,3.23,Soft Drinks,Breakfast
41,2024/06/13,Thu,New Zealand,Small Fanta® Raspberry,5.20,3.23,Soft Drinks,Breakfast
42,2024/06/13,Thu,New Zealand,Mayonnaise,0.50,0.31,Brekkie Condiments,Breakfast
43,2024/06/13,Thu,New Zealand,Ketchup,0.30,0.19,Brekkie Condiments,Breakfast
44,2024/06/13,Thu,New Zealand,Hot Cake Syrup,0.50,0.31,Brekkie Condiments,Breakfast
45,2024/06/13,Thu,New Zealand,Whipped Butter,0.30,0.19,Brekkie Condiments,Breakfast
46,2024/06/13,Thu,New Zealand,Big Mac®,10.30,6.40,Most Popular,Lunch & Dinner
47,2024/06/13,Thu,New Zealand,YOU CHOOSE Dinner for 2,33.00,20.51,Most Popular,Lunch & Dinner
