,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2023/08/29,Tue,New Zealand,Bacon & Egg McMuffin®,9.00,5.31,Most popular,Breakfast
2,2023/08/29,Tue,New Zealand,10pc Chicken McNuggets®,12.80,7.55,Most popular,Breakfast
3,2023/08/29,Tue,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.25,Most popular,Breakfast
4,2023/08/29,Tue,New Zealand,Big Mac®,10.00,5.90,Most popular,Breakfast
5,2023/08/29,Tue,New Zealand,Massive McMuffin®,10.70,6.32,Most popular,Breakfast
6,2023/08/29,Tue,New Zealand,Cheeseburger,5.80,3.42,Most popular,Breakfast
7,2023/08/29,Tue,New Zealand,Big Brekkie Burger,11.80,6.96,Most popular,Breakfast
8,2023/08/29,Tue,New Zealand,McChicken®,10.00,5.90,Most popular,Breakfast
9,2023/08/29,Tue,New Zealand,6pc Chicken McNuggets®,9.70,5.73,Most popular,Breakfast
10,2023/08/29,Tue,New Zealand,Sausage & Egg McMuffin®,9.00,5.31,Most popular,Breakfast
11,2023/08/29,Tue,New Zealand,Bacon & Egg McMuffin®,9.00,5.31,Brekkie Meals,Breakfast
12,2023/08/29,Tue,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.25,Brekkie Meals,Breakfast
13,2023/08/29,Tue,New Zealand,Massive McMuffin®,10.70,6.32,Brekkie Meals,Breakfast
14,2023/08/29,Tue,New Zealand,Sausage & Egg McMuffin®,9.00,5.31,Brekkie Meals,Breakfast
15,2023/08/29,Tue,New Zealand,Big Brekkie Burger,11.80,6.96,Brekkie Meals,Breakfast
16,2023/08/29,Tue,New Zealand,NYC Benedict Bagel®,10.30,6.08,Brekkie Meals,Breakfast
17,2023/08/29,Tue,New Zealand,Chicken McMuffin®,7.40,4.37,Brekkie Meals,Breakfast
18,2023/08/29,Tue,New Zealand,Sausage McMuffin®,7.30,4.31,Brekkie Meals,Breakfast
19,2023/08/29,Tue,New Zealand,Chicken & Bacon McMuffin®,8.90,5.25,Brekkie Meals,Breakfast
20,2023/08/29,Tue,New Zealand,BLT Bagel,9.60,5.67,Brekkie Meals,Breakfast
21,2023/08/29,Tue,New Zealand,Big Mac®,10.00,5.90,All Day Favourites,Breakfast
22,2023/08/29,Tue,New Zealand,Double Cheeseburger,7.90,4.66,All Day Favourites,Breakfast
23,2023/08/29,Tue,New Zealand,Cheeseburger,5.80,3.42,All Day Favourites,Breakfast
24,2023/08/29,Tue,New Zealand,10pc Chicken McNuggets®,12.80,7.55,All Day Favourites,Breakfast
25,2023/08/29,Tue,New Zealand,McChicken®,10.00,5.90,All Day Favourites,Breakfast
26,2023/08/29,Tue,New Zealand,6pc Chicken McNuggets®,9.70,5.73,All Day Favourites,Breakfast
27,2023/08/29,Tue,New Zealand,Double Quarter Pounder®,12.80,7.55,All Day Favourites,Breakfast
28,2023/08/29,Tue,New Zealand,Quarter Pounder®,9.90,5.84,All Day Favourites,Breakfast
29,2023/08/29,Tue,New Zealand,20pc Chicken McNuggets®,20.60,12.16,All Day Favourites,Breakfast
30,2023/08/29,Tue,New Zealand,Double Big Mac®,11.80,6.96,All Day Favourites,Breakfast
31,2023/08/29,Tue,New Zealand,Double McChicken®,11.80,6.96,All Day Favourites,Breakfast
32,2023/08/29,Tue,New Zealand,Big Mac Dinner for 2,33.00,19.48,To Share,Breakfast
33,2023/08/29,Tue,New Zealand,The Family Pack,40.00,23.61,To Share,Breakfast
34,2023/08/29,Tue,New Zealand,The Cheeseburger Stack,23.00,13.57,To Share,Breakfast
35,2023/08/29,Tue,New Zealand,Hash Brown,4.40,2.60,Sides,Breakfast
36,2023/08/29,Tue,New Zealand,Small Fries,5.40,3.19,Sides,Breakfast
37,2023/08/29,Tue,New Zealand,Hotcakes Happy Meal®,9.70,5.73,Happy Meals,Breakfast
38,2023/08/29,Tue,New Zealand,Cheeseburger Happy Meal®,9.70,5.73,Happy Meals,Breakfast
39,2023/08/29,Tue,New Zealand,6pc Chicken McNuggets® Happy Meal®,11.50,6.79,Happy Meals,Breakfast
40,2023/08/29,Tue,New Zealand,3pc Chicken McNuggets® Happy Meal®,9.70,5.73,Happy Meals,Breakfast
41,2023/08/29,Tue,New Zealand,Small Hot Chocolate McCafé®,5.70,3.36,McCafé® Drinks,Breakfast
42,2023/08/29,Tue,New Zealand,Small Cappuccino McCafe®,5.70,3.36,McCafé® Drinks,Breakfast
43,2023/08/29,Tue,New Zealand,Small Latté  McCafe®,5.70,3.36,McCafé® Drinks,Breakfast
44,2023/08/29,Tue,New Zealand,Small Mochaccino McCafe®,5.70,3.36,McCafé® Drinks,Breakfast
45,2023/08/29,Tue,New Zealand,Small Flat White McCafe®,5.70,3.36,McCafé® Drinks,Breakfast
46,2023/08/29,Tue,New Zealand,Small Chai Latté McCafé®,5.70,3.36,McCafé® Drinks,Breakfast
47,2023/08/29,Tue,New Zealand,Small Long Black McCafe®,4.80,2.83,McCafé® Drinks,Breakfast
48,2023/08/29,Tue,New Zealand,Small Fuze Tea® Peach Black Iced Tea,4.90,2.89,Juice & Water,Breakfast
49,2023/08/29,Tue,New Zealand,Kiwi Blue® Water 600ml,3.00,1.77,Juice & Water,Breakfast
50,2023/08/29,Tue,New Zealand,Pump® Mini Water,4.40,2.60,Juice & Water,Breakfast
51,2023/08/29,Tue,New Zealand,Apple Blackcurrant Drink,6.00,3.54,Juice & Water,Breakfast
52,2023/08/29,Tue,New Zealand,Small Coke®,4.90,2.89,Soft Drinks,Breakfast
53,2023/08/29,Tue,New Zealand,Small Fanta® Raspberry,4.90,2.89,Soft Drinks,Breakfast
54,2023/08/29,Tue,New Zealand,Small Fanta® Orange,4.90,2.89,Soft Drinks,Breakfast
55,2023/08/29,Tue,New Zealand,Small Sprite® Zero Sugar,4.90,2.89,Soft Drinks,Breakfast
56,2023/08/29,Tue,New Zealand,Small L&P®,4.90,2.89,Soft Drinks,Breakfast
57,2023/08/29,Tue,New Zealand,Small Coke® Zero Sugar,4.90,2.89,Soft Drinks,Breakfast
58,2023/08/29,Tue,New Zealand,Mayonnaise,0.30,0.18,Brekkie Condiments,Breakfast
59,2023/08/29,Tue,New Zealand,Ketchup,0.30,0.18,Brekkie Condiments,Breakfast
60,2023/08/29,Tue,New Zealand,Hot Cake Syrup,0.50,0.30,Brekkie Condiments,Breakfast
61,2023/08/29,Tue,New Zealand,Whipped Butter,0.20,0.12,Brekkie Condiments,Breakfast
62,2023/08/29,Tue,New Zealand,10pc Chicken McNuggets®,12.80,7.55,Most popular,Lunch & Dinner
63,2023/08/29,Tue,New Zealand,Big Mac®,10.00,5.90,Most popular,Lunch & Dinner
64,2023/08/29,Tue,New Zealand,Triple Cheeseburger,9.90,5.84,Most popular,Lunch & Dinner
65,2023/08/29,Tue,New Zealand,Cheeseburger,5.80,3.42,Most popular,Lunch & Dinner
66,2023/08/29,Tue,New Zealand,Double Cheeseburger,7.90,4.66,Most popular,Lunch & Dinner
67,2023/08/29,Tue,New Zealand,McChicken®,10.00,5.90,Most popular,Lunch & Dinner
68,2023/08/29,Tue,New Zealand,6pc Chicken McNuggets®,9.70,5.73,Most popular,Lunch & Dinner
69,2023/08/29,Tue,New Zealand,Double Quarter Pounder®,12.80,7.55,Most popular,Lunch & Dinner
70,2023/08/29,Tue,New Zealand,Quarter Pounder®,9.90,5.84,Most popular,Lunch & Dinner
71,2023/08/29,Tue,New Zealand,McSpicy®,11.00,6.49,Most popular,Lunch & Dinner
72,2023/08/29,Tue,New Zealand,Big Mac®,10.00,5.90,Most Popular,Lunch & Dinner
73,2023/08/29,Tue,New Zealand,YOU CHOOSE Dinner for 2,32.00,18.89,Most Popular,Lunch & Dinner
74,2023/08/29,Tue,New Zealand,Double Cheeseburger,7.90,4.66,Most Popular,Lunch & Dinner
75,2023/08/29,Tue,New Zealand,10pc Chicken McBites®,4.00,2.36,Most Popular,Lunch & Dinner
76,2023/08/29,Tue,New Zealand,The Family Pack,40.00,23.61,Most Popular,Lunch & Dinner
77,2023/08/29,Tue,New Zealand,Double Quarter Pounder®,12.80,7.55,Most Popular,Lunch & Dinner
78,2023/08/29,Tue,New Zealand,YOU CHOOSE Family Dinner Pack,60.00,35.41,Most Popular,Lunch & Dinner
79,2023/08/29,Tue,New Zealand,Cheeseburger,5.80,3.42,Favourites,Lunch & Dinner
