,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2023/09/12,Tue,New Zealand,Bacon & Egg McMuffin®,9.00,5.33,Featured items,Breakfast
2,2023/09/12,Tue,New Zealand,10pc Chicken McNuggets®,12.80,7.58,Featured items,Breakfast
3,2023/09/12,Tue,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.27,Featured items,Breakfast
4,2023/09/12,Tue,New Zealand,Massive McMuffin®,10.70,6.34,Featured items,Breakfast
5,2023/09/12,Tue,New Zealand,Big Mac®,10.00,5.92,Featured items,Breakfast
6,2023/09/12,Tue,New Zealand,Big Brekkie Burger,11.80,6.99,Featured items,Breakfast
7,2023/09/12,Tue,New Zealand,Double Quarter Pounder®,13.30,7.87,Featured items,Breakfast
8,2023/09/12,Tue,New Zealand,Sausage & Egg McMuffin®,9.00,5.33,Featured items,Breakfast
9,2023/09/12,Tue,New Zealand,NYC Benedict Bagel®,10.50,6.22,Featured items,Breakfast
10,2023/09/12,Tue,New Zealand,6pc Chicken McNuggets®,9.70,5.74,Featured items,Breakfast
11,2023/09/12,Tue,New Zealand,Bacon & Egg McMuffin®,9.00,5.33,Brekkie Meals,Breakfast
12,2023/09/12,Tue,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.27,Brekkie Meals,Breakfast
13,2023/09/12,Tue,New Zealand,Massive McMuffin®,10.70,6.34,Brekkie Meals,Breakfast
14,2023/09/12,Tue,New Zealand,Sausage & Egg McMuffin®,9.00,5.33,Brekkie Meals,Breakfast
15,2023/09/12,Tue,New Zealand,Big Brekkie Burger,11.80,6.99,Brekkie Meals,Breakfast
16,2023/09/12,Tue,New Zealand,Chicken McMuffin®,7.60,4.50,Brekkie Meals,Breakfast
17,2023/09/12,Tue,New Zealand,NYC Benedict Bagel®,10.50,6.22,Brekkie Meals,Breakfast
18,2023/09/12,Tue,New Zealand,Sausage McMuffin®,7.60,4.50,Brekkie Meals,Breakfast
19,2023/09/12,Tue,New Zealand,Chicken & Bacon McMuffin®,8.90,5.27,Brekkie Meals,Breakfast
20,2023/09/12,Tue,New Zealand,BLT Bagel,10.10,5.98,Brekkie Meals,Breakfast
