,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2022/11/23,Wed,New Zealand,Big Brekkie Burger,11.60,7.10,Brekkie Meals,Breakfast
2,2022/11/23,Wed,New Zealand,NYC Benedict Bagel®,9.40,5.75,Brekkie Meals,Breakfast
3,2022/11/23,Wed,New Zealand,Bacon & Egg McMuffin®,8.60,5.26,Brekkie Meals,Breakfast
4,2022/11/23,Wed,New Zealand,BLT Bagel,8.90,5.45,Brekkie Meals,Breakfast
5,2022/11/23,Wed,New Zealand,Chicken & Bacon McMuffin®,8.40,5.14,Brekkie Meals,Breakfast
6,2022/11/23,Wed,New Zealand,Chicken McMuffin®,7.10,4.35,Brekkie Meals,Breakfast
7,2022/11/23,Wed,New Zealand,Hotcakes with Whipped Butter & Syrup,8.30,5.08,Brekkie Meals,Breakfast
8,2022/11/23,Wed,New Zealand,Massive McMuffin®,10.00,6.12,Brekkie Meals,Breakfast
9,2022/11/23,Wed,New Zealand,Sausage & Egg McMuffin®,8.20,5.02,Brekkie Meals,Breakfast
10,2022/11/23,Wed,New Zealand,Sausage McMuffin®,6.80,4.16,Brekkie Meals,Breakfast
11,2022/11/23,Wed,New Zealand,Cheeseburger,5.20,3.18,All Day Favourites,Breakfast
12,2022/11/23,Wed,New Zealand,Big Mac®,9.10,5.57,All Day Favourites,Breakfast
13,2022/11/23,Wed,New Zealand,Quarter Pounder®,9.20,5.63,All Day Favourites,Breakfast
14,2022/11/23,Wed,New Zealand,McChicken®,9.00,5.51,All Day Favourites,Breakfast
15,2022/11/23,Wed,New Zealand,Double Cheeseburger,6.90,4.22,All Day Favourites,Breakfast
16,2022/11/23,Wed,New Zealand,Double Big Mac®,11.30,6.92,All Day Favourites,Breakfast
17,2022/11/23,Wed,New Zealand,Double Quarter Pounder®,12.10,7.41,All Day Favourites,Breakfast
18,2022/11/23,Wed,New Zealand,Double McChicken®,11.50,7.04,All Day Favourites,Breakfast
19,2022/11/23,Wed,New Zealand,6pc Chicken McNuggets®,8.80,5.39,All Day Favourites,Breakfast
20,2022/11/23,Wed,New Zealand,10pc Chicken McNuggets®,11.70,7.16,All Day Favourites,Breakfast
21,2022/11/23,Wed,New Zealand,20pc Chicken McNuggets®,19.60,11.99,All Day Favourites,Breakfast
22,2022/11/23,Wed,New Zealand,Big Mac Dinner for 2,32.00,19.58,To Share,Breakfast
23,2022/11/23,Wed,New Zealand,The Family Pack,39.00,23.87,To Share,Breakfast
24,2022/11/23,Wed,New Zealand,The Cheeseburger Stack,23.00,14.08,To Share,Breakfast
25,2022/11/23,Wed,New Zealand,Hash Brown,3.60,2.20,Sides,Breakfast
26,2022/11/23,Wed,New Zealand,Small Fries,4.80,2.94,Sides,Breakfast
27,2022/11/23,Wed,New Zealand,Hotcakes Happy Meal®,8.80,5.39,Happy Meals,Breakfast
28,2022/11/23,Wed,New Zealand,3pc Chicken McNuggets® Happy Meal®,8.80,5.39,Happy Meals,Breakfast
29,2022/11/23,Wed,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.50,6.43,Happy Meals,Breakfast
30,2022/11/23,Wed,New Zealand,Cheeseburger Happy Meal®,8.80,5.39,Happy Meals,Breakfast
31,2022/11/23,Wed,New Zealand,Small Cappuccino McCafe®,5.60,3.43,McCafé® Drinks,Breakfast
32,2022/11/23,Wed,New Zealand,Small Mochaccino McCafe®,5.60,3.43,McCafé® Drinks,Breakfast
33,2022/11/23,Wed,New Zealand,Small Flat White McCafe®,5.60,3.43,McCafé® Drinks,Breakfast
