,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2023/09/30,Sat,New Zealand,Bacon & Egg McMuffin®,9.00,5.40,Featured items,Breakfast
2,2023/09/30,Sat,New Zealand,10pc Chicken McNuggets®,12.80,7.69,Featured items,Breakfast
3,2023/09/30,Sat,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.34,Featured items,Breakfast
4,2023/09/30,Sat,New Zealand,Massive McMuffin®,10.70,6.42,Featured items,Breakfast
5,2023/09/30,Sat,New Zealand,Big Mac®,10.00,6.00,Featured items,Breakfast
6,2023/09/30,Sat,New Zealand,NYC Benedict Bagel®,10.50,6.30,Featured items,Breakfast
7,2023/09/30,Sat,New Zealand,Big Brekkie Burger,11.80,7.09,Featured items,Breakfast
8,2023/09/30,Sat,New Zealand,Sausage & Egg McMuffin®,9.00,5.40,Featured items,Breakfast
9,2023/09/30,Sat,New Zealand,Double Quarter Pounder®,13.30,7.99,Featured items,Breakfast
10,2023/09/30,Sat,New Zealand,McChicken®,10.00,6.00,Featured items,Breakfast
11,2023/09/30,Sat,New Zealand,Bacon & Egg McMuffin®,9.00,5.40,Brekkie Meals,Breakfast
12,2023/09/30,Sat,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.34,Brekkie Meals,Breakfast
13,2023/09/30,Sat,New Zealand,Sausage & Egg McMuffin®,9.00,5.40,Brekkie Meals,Breakfast
14,2023/09/30,Sat,New Zealand,Massive McMuffin®,10.70,6.42,Brekkie Meals,Breakfast
15,2023/09/30,Sat,New Zealand,NYC Benedict Bagel®,10.50,6.30,Brekkie Meals,Breakfast
16,2023/09/30,Sat,New Zealand,Big Brekkie Burger,11.80,7.09,Brekkie Meals,Breakfast
17,2023/09/30,Sat,New Zealand,Chicken McMuffin®,7.60,4.56,Brekkie Meals,Breakfast
18,2023/09/30,Sat,New Zealand,Sausage McMuffin®,7.60,4.56,Brekkie Meals,Breakfast
19,2023/09/30,Sat,New Zealand,Chicken & Bacon McMuffin®,8.90,5.34,Brekkie Meals,Breakfast
20,2023/09/30,Sat,New Zealand,BLT Bagel,10.10,6.06,Brekkie Meals,Breakfast
21,2023/09/30,Sat,New Zealand,Big Mac®,10.00,6.00,All Day Favourites,Breakfast
22,2023/09/30,Sat,New Zealand,McChicken®,10.00,6.00,All Day Favourites,Breakfast
23,2023/09/30,Sat,New Zealand,10pc Chicken McNuggets®,12.80,7.69,All Day Favourites,Breakfast
24,2023/09/30,Sat,New Zealand,Double Cheeseburger,7.90,4.74,All Day Favourites,Breakfast
25,2023/09/30,Sat,New Zealand,Cheeseburger,5.80,3.48,All Day Favourites,Breakfast
26,2023/09/30,Sat,New Zealand,6pc Chicken McNuggets®,9.70,5.82,All Day Favourites,Breakfast
27,2023/09/30,Sat,New Zealand,Quarter Pounder®,10.00,6.00,All Day Favourites,Breakfast
28,2023/09/30,Sat,New Zealand,Double Big Mac®,12.30,7.39,All Day Favourites,Breakfast
29,2023/09/30,Sat,New Zealand,Double Quarter Pounder®,13.30,7.99,All Day Favourites,Breakfast
30,2023/09/30,Sat,New Zealand,20pc Chicken McNuggets®,21.10,12.67,All Day Favourites,Breakfast
31,2023/09/30,Sat,New Zealand,Double McChicken®,12.30,7.39,All Day Favourites,Breakfast
32,2023/09/30,Sat,New Zealand,Big Mac Dinner for 2,33.00,19.81,To Share,Breakfast
33,2023/09/30,Sat,New Zealand,The Family Pack,40.00,24.02,To Share,Breakfast
34,2023/09/30,Sat,New Zealand,The Cheeseburger Stack,23.00,13.81,To Share,Breakfast
35,2023/09/30,Sat,New Zealand,Hash Brown,4.60,2.76,Sides,Breakfast
36,2023/09/30,Sat,New Zealand,Small Fries,5.40,3.24,Sides,Breakfast
37,2023/09/30,Sat,New Zealand,6pc Chicken McNuggets® Happy Meal®,11.50,6.91,Happy Meals,Breakfast
38,2023/09/30,Sat,New Zealand,Cheeseburger Happy Meal®,9.70,5.82,Happy Meals,Breakfast
39,2023/09/30,Sat,New Zealand,Hotcakes Happy Meal®,9.70,5.82,Happy Meals,Breakfast
40,2023/09/30,Sat,New Zealand,3pc Chicken McNuggets® Happy Meal®,9.70,5.82,Happy Meals,Breakfast
41,2023/09/30,Sat,New Zealand,Small Hot Chocolate McCafé®,6.20,3.72,McCafé® Drinks,Breakfast
42,2023/09/30,Sat,New Zealand,Small Mochaccino McCafe®,6.20,3.72,McCafé® Drinks,Breakfast
43,2023/09/30,Sat,New Zealand,Small Flat White McCafe®,6.20,3.72,McCafé® Drinks,Breakfast
44,2023/09/30,Sat,New Zealand,Small Latté  McCafe®,6.20,3.72,McCafé® Drinks,Breakfast
45,2023/09/30,Sat,New Zealand,Small Cappuccino McCafe®,6.20,3.72,McCafé® Drinks,Breakfast
46,2023/09/30,Sat,New Zealand,Small Chai Latté McCafé®,6.20,3.72,McCafé® Drinks,Breakfast
47,2023/09/30,Sat,New Zealand,Small Long Black McCafe®,5.30,3.18,McCafé® Drinks,Breakfast
48,2023/09/30,Sat,New Zealand,Kiwi Blue® Water 600ml,3.00,1.80,Juice & Water,Breakfast
49,2023/09/30,Sat,New Zealand,Small Fuze Tea® Peach Black Iced Tea,4.90,2.94,Juice & Water,Breakfast
50,2023/09/30,Sat,New Zealand,Pump® Mini Water,4.90,2.94,Juice & Water,Breakfast
51,2023/09/30,Sat,New Zealand,Apple Blackcurrant Drink,6.00,3.60,Juice & Water,Breakfast
52,2023/09/30,Sat,New Zealand,Small Coke®,4.90,2.94,Soft Drinks,Breakfast
53,2023/09/30,Sat,New Zealand,Small Fanta® Raspberry,4.90,2.94,Soft Drinks,Breakfast
54,2023/09/30,Sat,New Zealand,Small Fanta® Orange,4.90,2.94,Soft Drinks,Breakfast
55,2023/09/30,Sat,New Zealand,Small Sprite® Zero Sugar,4.90,2.94,Soft Drinks,Breakfast
56,2023/09/30,Sat,New Zealand,Small Coke® Zero Sugar,4.90,2.94,Soft Drinks,Breakfast
57,2023/09/30,Sat,New Zealand,Small L&P®,4.90,2.94,Soft Drinks,Breakfast
58,2023/09/30,Sat,New Zealand,Mayonnaise,0.30,0.18,Brekkie Condiments,Breakfast
59,2023/09/30,Sat,New Zealand,Ketchup,0.30,0.18,Brekkie Condiments,Breakfast
60,2023/09/30,Sat,New Zealand,Hot Cake Syrup,0.50,0.30,Brekkie Condiments,Breakfast
61,2023/09/30,Sat,New Zealand,Whipped Butter,0.20,0.12,Brekkie Condiments,Breakfast
62,2023/09/30,Sat,New Zealand,10pc Chicken McNuggets®,12.80,7.69,Featured items,Lunch & Dinner
63,2023/09/30,Sat,New Zealand,Big Mac®,10.00,6.00,Featured items,Lunch & Dinner
64,2023/09/30,Sat,New Zealand,Triple Cheeseburger,10.40,6.24,Featured items,Lunch & Dinner
65,2023/09/30,Sat,New Zealand,McChicken®,10.00,6.00,Featured items,Lunch & Dinner
66,2023/09/30,Sat,New Zealand,Double Cheeseburger,7.90,4.74,Featured items,Lunch & Dinner
67,2023/09/30,Sat,New Zealand,Double Quarter Pounder®,13.30,7.99,Featured items,Lunch & Dinner
68,2023/09/30,Sat,New Zealand,Cheeseburger,5.80,3.48,Featured items,Lunch & Dinner
69,2023/09/30,Sat,New Zealand,6pc Chicken McNuggets®,9.70,5.82,Featured items,Lunch & Dinner
70,2023/09/30,Sat,New Zealand,Quarter Pounder®,10.00,6.00,Featured items,Lunch & Dinner
71,2023/09/30,Sat,New Zealand,Lotus Biscoff® McFlurry®,7.30,4.38,Featured items,Lunch & Dinner
72,2023/09/30,Sat,New Zealand,Big Mac®,10.00,6.00,Most Popular,Lunch & Dinner
73,2023/09/30,Sat,New Zealand,YOU CHOOSE Dinner for 2,32.00,19.21,Most Popular,Lunch & Dinner
74,2023/09/30,Sat,New Zealand,10pc Chicken McBites®,4.00,2.40,Most Popular,Lunch & Dinner
75,2023/09/30,Sat,New Zealand,Double Cheeseburger,7.90,4.74,Most Popular,Lunch & Dinner
76,2023/09/30,Sat,New Zealand,The Family Pack,40.00,24.02,Most Popular,Lunch & Dinner
77,2023/09/30,Sat,New Zealand,Double Quarter Pounder®,13.30,7.99,Most Popular,Lunch & Dinner
78,2023/09/30,Sat,New Zealand,YOU CHOOSE Family Dinner Pack,60.00,36.03,Most Popular,Lunch & Dinner
79,2023/09/30,Sat,New Zealand,Cheeseburger,5.80,3.48,Favourites,Lunch & Dinner
80,2023/09/30,Sat,New Zealand,Big Mac®,10.00,6.00,Favourites,Lunch & Dinner
81,2023/09/30,Sat,New Zealand,McChicken®,10.00,6.00,Favourites,Lunch & Dinner
82,2023/09/30,Sat,New Zealand,Double Cheeseburger,7.90,4.74,Favourites,Lunch & Dinner
83,2023/09/30,Sat,New Zealand,Quarter Pounder®,10.00,6.00,Favourites,Lunch & Dinner
84,2023/09/30,Sat,New Zealand,The Boss®,13.70,8.23,Favourites,Lunch & Dinner
