,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2022/09/29,Thu,New Zealand,Big Brekkie Burger,11.60,6.52,Brekkie Meals,Breakfast
2,2022/09/29,Thu,New Zealand,NYC Benedict Bagel®,9.40,5.29,Brekkie Meals,Breakfast
3,2022/09/29,Thu,New Zealand,Bacon & Egg McMuffin®,8.60,4.84,Brekkie Meals,Breakfast
4,2022/09/29,Thu,New Zealand,BLT Bagel,8.90,5.01,Brekkie Meals,Breakfast
5,2022/09/29,Thu,New Zealand,Chicken & Bacon McMuffin®,8.40,4.72,Brekkie Meals,Breakfast
6,2022/09/29,Thu,New Zealand,Chicken McMuffin®,7.10,3.99,Brekkie Meals,Breakfast
7,2022/09/29,Thu,New Zealand,Hotcakes with Whipped Butter & Syrup,8.30,4.67,Brekkie Meals,Breakfast
8,2022/09/29,Thu,New Zealand,Massive McMuffin®,10.00,5.62,Brekkie Meals,Breakfast
9,2022/09/29,Thu,New Zealand,Sausage & Egg McMuffin®,8.20,4.61,Brekkie Meals,Breakfast
10,2022/09/29,Thu,New Zealand,Sausage McMuffin®,6.80,3.82,Brekkie Meals,Breakfast
11,2022/09/29,Thu,New Zealand,Cheeseburger,5.20,2.92,All Day Favourites,Breakfast
12,2022/09/29,Thu,New Zealand,Big Mac®,9.10,5.12,All Day Favourites,Breakfast
13,2022/09/29,Thu,New Zealand,Quarter Pounder®,9.20,5.17,All Day Favourites,Breakfast
14,2022/09/29,Thu,New Zealand,McChicken®,9.00,5.06,All Day Favourites,Breakfast
15,2022/09/29,Thu,New Zealand,Double Cheeseburger,6.90,3.88,All Day Favourites,Breakfast
16,2022/09/29,Thu,New Zealand,Double Big Mac®,11.30,6.36,All Day Favourites,Breakfast
17,2022/09/29,Thu,New Zealand,Double Quarter Pounder®,12.10,6.81,All Day Favourites,Breakfast
18,2022/09/29,Thu,New Zealand,Double McChicken®,11.50,6.47,All Day Favourites,Breakfast
19,2022/09/29,Thu,New Zealand,6pc Chicken McNuggets®,8.80,4.95,All Day Favourites,Breakfast
20,2022/09/29,Thu,New Zealand,10pc Chicken McNuggets®,11.70,6.58,All Day Favourites,Breakfast
21,2022/09/29,Thu,New Zealand,20pc Chicken McNuggets®,19.60,11.02,All Day Favourites,Breakfast
22,2022/09/29,Thu,New Zealand,50pc Chicken McNuggets®,35.00,19.69,To Share,Breakfast
23,2022/09/29,Thu,New Zealand,Big Mac Dinner for 2,29.00,16.31,To Share,Breakfast
24,2022/09/29,Thu,New Zealand,The Family Pack,36.00,20.25,To Share,Breakfast
25,2022/09/29,Thu,New Zealand,The Cheeseburger Stack,19.00,10.69,To Share,Breakfast
26,2022/09/29,Thu,New Zealand,Hash Brown,3.60,2.02,Sides,Breakfast
27,2022/09/29,Thu,New Zealand,Small Fries,4.80,2.70,Sides,Breakfast
28,2022/09/29,Thu,New Zealand,Hotcakes Happy Meal®,8.80,4.95,Happy Meals,Breakfast
29,2022/09/29,Thu,New Zealand,3pc Chicken McNuggets® Happy Meal®,8.80,4.95,Happy Meals,Breakfast
30,2022/09/29,Thu,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.50,5.91,Happy Meals,Breakfast
31,2022/09/29,Thu,New Zealand,Cheeseburger Happy Meal®,8.80,4.95,Happy Meals,Breakfast
32,2022/09/29,Thu,New Zealand,Small Cappuccino McCafe®,5.60,3.15,McCafé® Drinks,Breakfast
33,2022/09/29,Thu,New Zealand,Small Mochaccino McCafe®,5.60,3.15,McCafé® Drinks,Breakfast
